Episode,State,Action,Collision_Probability,Collision_Probability_Per_Step,Done
0,"[-3.98464584e+01 -1.40861630e+00 -1.19241714e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.49716568e+00  1.05029251e+02  3.59145813e+02  1.09029789e-01]",17,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[-3.52273979e+01 -1.52580035e+00 -1.31898880e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.60048640e+00  1.05263397e+02  3.59079163e+02  1.18990475e-03]",42,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[-3.52268677e+01 -1.52594745e+00 -1.31908016e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.40088451e+00  1.05266754e+02  3.59084442e+02  5.24302982e-05]",19,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[-34.84703445  -1.53635561 -13.29579544   0.           0.
   0.          12.           1.           1.31166351 105.25157166
 359.09869385   1.11437247]",17,0.303,"[0, 0, 0, 0, 0.070597, 0.303333, 0.261096, 0, 0, 0, 0.020944, 0.143081]",False
0,"[  4.64024448  -2.16940165 -24.46108437   0.           0.
   0.          12.           1.           0.94510686 105.0955658
 359.6907959   12.92125061]",41,1.0,"[0.213135, 0.262854, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]",False
0,"[ 2.18046055e+01 -2.53173184e+00 -2.85637932e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01  1.00000000e+00
  1.05127096e+00  1.01801926e+02  3.58845367e+02  5.23548846e-03]",3,1.0,"[0, 0.99993, 0, 0.99993, 0, 0.99993, 0, 0, 0, 0, 0, 0]",False
0,"[ 2.18035927e+01 -2.53260779e+00 -2.85701504e+01  2.00000003e-01
  0.00000000e+00  2.00000003e-01  1.20000000e+01 -1.00000000e+00
  1.06922579e+00  1.01704964e+02  3.58807770e+02  6.84314299e-03]",32,1.0,"[0, 0, 0, 0, 0.99993, 0, 0.99993, 0.99825, 0, 0, 0, 0]",False
0,"[ 2.18024349e+01 -2.53319335e+00 -2.85768356e+01  2.00000003e-01
  0.00000000e+00  2.00000003e-01  1.20000000e+01 -1.00000000e+00
  1.07364595e+00  1.01606308e+02  3.58793396e+02  4.02098090e-03]",15,1.0,"[0.99811, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.99993]",False
0,"[ 2.18040371e+01 -2.53418970e+00 -2.85817604e+01  2.00000003e-01
  0.00000000e+00  2.00000003e-01  1.20000000e+01 -1.00000000e+00
  9.40981507e-01  1.01472061e+02  3.58734619e+02  3.00881716e-03]",26,1.0,"[0, 0, 0, 0.99993, 0, 0, 0, 0, 0, 0.997523, 0.99993, 0]",False
0,"[ 2.18030224e+01 -2.53422379e+00 -2.85882950e+01  2.00000003e-01
  0.00000000e+00  2.00000003e-01  1.20000000e+01 -1.00000000e+00
  9.90724206e-01  1.01318382e+02  3.58722473e+02  2.05310191e-03]",50,1.0,"[0, 0, 0, 0, 0, 0, 0, 0.99993, 0, 0, 0, 0]",True
1,"[-34.89639282  -1.53391767 -13.22527409   0.           0.
   0.          12.          -1.           1.40229154 104.9229126
 359.14672852   4.17198792]",41,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[-3.22052917e+01 -1.60624099e+00 -1.39530058e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.59120989e+00  1.05088135e+02  3.59233643e+02  5.70909900e-05]",50,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[-3.22052917e+01 -1.60624099e+00 -1.39530058e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.59120786e+00  1.05088135e+02  3.59233643e+02  5.71089567e-05]",16,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[-3.22052917e+01 -1.60624099e+00 -1.39530058e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01  1.00000000e+00
  1.59121001e+00  1.05088135e+02  3.59233643e+02  5.71443741e-05]",21,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[-3.22052917e+01 -1.60624099e+00 -1.39530058e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01  1.00000000e+00
  1.59120774e+00  1.05088135e+02  3.59233643e+02  5.71764738e-05]",51,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",True
2,"[-37.01209259  -1.48124695 -12.69466209   0.           0.
   0.          12.          -1.           1.35715401 105.18186951
 359.05438232   3.37652136]",37,1.0,"[0, 0, 0.999909, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
2,"[-3.32176285e+01 -1.57984018e+00 -1.37408113e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.54528236e+00  1.05350754e+02  3.59113678e+02  5.52329760e-05]",45,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
2,"[-3.32176285e+01 -1.57984006e+00 -1.37408113e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.54528403e+00  1.05350754e+02  3.59113678e+02  5.49337839e-05]",3,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
2,"[-3.32176285e+01 -1.57984018e+00 -1.37408113e+01  2.00000003e-01
  0.00000000e+00  2.00000003e-01  1.20000000e+01  1.00000000e+00
  1.54528320e+00  1.05350754e+02  3.59113678e+02  5.53553042e-05]",47,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
2,"[-3.32176285e+01 -1.57984018e+00 -1.37408113e+01  2.00000003e-01
  0.00000000e+00  2.00000003e-01  1.20000000e+01  1.00000000e+00
  1.54528368e+00  1.05350754e+02  3.59113678e+02  5.47622089e-05]",8,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",True
3,"[-37.078125    -1.4796145  -12.67677593   0.           0.
   0.          12.          -1.           1.22076511 105.17899323
 359.05447388   3.47465293]",22,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
3,"[-3.06074867e+01 -1.65636492e+00 -1.44632425e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.72477472e+00  1.05481964e+02  3.59239532e+02  5.91713419e-05]",25,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
3,"[-3.05796108e+01 -1.65714109e+00 -1.44742203e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.72530830e+00  1.05479202e+02  3.59232971e+02  5.94192108e-05]",8,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
3,"[-3.05796108e+01 -1.65715039e+00 -1.44747906e+01  0.00000000e+00
  1.00000000e+00  0.00000000e+00  1.20000000e+01  1.00000000e+00
  1.72533286e+00  1.05479210e+02  3.59232513e+02  5.91462726e-05]",6,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
3,"[-3.05796108e+01 -1.65716016e+00 -1.44753599e+01  0.00000000e+00
  2.00000003e-01  0.00000000e+00  1.20000000e+01  1.00000000e+00
  1.72535014e+00  1.05479218e+02  3.59232086e+02  5.94123326e-05]",33,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
3,"[ -8.81952572  -1.95642173 -20.62447166   0.           0.2
   0.          12.          -1.           0.31942981 105.73225403
   0.22469297   8.23560261]",41,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
