Episode,State,Action,Collision_Probability,Collision_Probability_Per_Step,Done
0,"[-38.11341095  -1.45351815 -12.39469433   0.           0.
   0.          12.          -1.           1.41137123 105.13363647
 359.04989624   1.60779791]",8,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[-3.52413063e+01 -1.52554953e+00 -1.31859121e+01  0.00000000e+00
  1.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.42879689e+00  1.05235451e+02  3.59081604e+02  1.17832644e-03]",29,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[-3.46859856e+01 -1.54063249e+00 -1.33419590e+01  0.00000000e+00
  1.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.44485402e+00  1.05256287e+02  3.59096710e+02  5.32498893e-05]",4,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[-3.46859856e+01 -1.54063249e+00 -1.33419590e+01  5.00000000e-01
  0.00000000e+00  5.00000000e-01  1.20000000e+01  1.00000000e+00
  1.44485343e+00  1.05256287e+02  3.59096710e+02  5.32334836e-05]",1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[-10.25517368  -1.94760835 -19.87088203   0.5          0.
   0.5         12.          -1.           0.30336714 105.79560852
   0.21350206   4.67549221]",10,1.0,"[0, 0, 0, 0.293944, 0.699826, 1, 0.447799, 0.447739, 0.447752, 0.447758, 0.447769, 0.447756]",False
0,"[ 1.08099518e+01 -2.32430243e+00 -2.60590382e+01  0.00000000e+00
  0.00000000e+00  5.00000000e-01  1.20000000e+01  1.00000000e+00
  1.42881584e+00  1.04640625e+02  3.59812500e+02  4.37783779e-03]",38,0.448,"[0.447737, 0.447739, 0.44785, 0.447771, 0.447787, 0.447748, 0.447739, 0.447714, 0.447738, 0.447749, 0.447791, 0.447777]",False
0,"[ 1.08089342e+01 -2.32526159e+00 -2.60661640e+01  0.00000000e+00
  0.00000000e+00  5.00000000e-01  1.20000000e+01 -1.00000000e+00
  1.41818404e+00  1.04477638e+02  3.59812531e+02  1.29609887e-03]",18,1.0,"[0.44773, 0.999972, 0.447741, 0.447764, 0.447886, 0.447834, 0.447852, 0.447813, 0.447746, 0.447755, 0.447761, 0.447737]",False
0,"[ 1.08072834e+01 -2.32428098e+00 -2.60754871e+01  0.00000000e+00
  0.00000000e+00  5.00000000e-01  1.20000000e+01 -1.00000000e+00
  1.44472563e+00  1.04269363e+02  3.59806122e+02  2.23117660e-03]",14,0.448,"[0.447733, 0.447768, 0.44772, 0.447725, 0.44771, 0.447708, 0.447709, 0.447709, 0.447749, 0.4478, 0.447805, 0.447906]",False
0,"[ 1.08072672e+01 -2.32861924e+00 -2.60811768e+01  0.00000000e+00
  0.00000000e+00  5.00000000e-01  1.00000000e+01 -1.00000000e+00
  1.34507513e+00  1.04151009e+02  3.59799408e+02  1.87474636e-03]",50,0.448,"[0.447873, 0.447756, 0.447714, 0.447744, 0.447846, 0.447865, 0.447869, 0.447805, 0.447757, 0.447769, 0.447753, 0.447749]",False
0,"[ 1.08051395e+01 -2.32446074e+00 -2.60900955e+01  0.00000000e+00
  0.00000000e+00  5.00000000e-01  1.00000000e+01 -1.00000000e+00
  1.44243824e+00  1.03939850e+02  3.59797729e+02  2.57382794e-03]",22,0.448,"[0.447758, 0.447787, 0.447778, 0.447777, 0.447774, 0.447741, 0.447722, 0.447716, 0.447718, 0.447718, 0.447755, 0.447806]",True
1,"[-35.61872864  -1.51896751 -13.27025795   0.           0.
   0.          12.          -1.           1.40667605 106.93180847
 358.87475586   4.0426207 ]",37,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[-3.21230888e+01 -1.61451173e+00 -1.43447294e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.61961794e+00  1.07009048e+02  3.58969635e+02  5.54460581e-05]",20,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[-3.21230888e+01 -1.61451149e+00 -1.43447294e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.61961830e+00  1.07009048e+02  3.58969635e+02  5.51645660e-05]",25,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
