Episode,State,Action,Collision_Probability,Collision_Probability_Per_StepDone
0,"[-36.27014542  -1.49985993 -12.89643097   0.           0.
   0.          12.          -1.           1.35089159 105.1973114
 359.05630493   3.86915002]",27,0.0,"{'TTC': [100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000], 'collision_speed': 0, 'collision_type': 'None', 'distance': [18.688196, 17.346884, 16.774068, 16.827906, 17.02199, 17.58057, 18.553835, 19.879186, 21.47819, 23.299957, 25.299606, 27.439275], 'probability': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",False
0,"[-3.21156998e+01 -1.60992146e+00 -1.40424862e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.59604096e+00  1.05401375e+02  3.59188416e+02  5.67799830e-05]",46,0.0,"{'TTC': [100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000], 'collision_speed': 0, 'collision_type': 'None', 'distance': [29.691287, 32.032006, 34.440087, 35.051528, 35.051528, 35.051528, 35.051528, 35.051528, 35.051528, 35.051528, 35.051528, 35.051528], 'probability': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",False
0,"[-3.21156998e+01 -1.60992146e+00 -1.40424862e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.59604096e+00  1.05401375e+02  3.59188416e+02  5.69674885e-05]",6,0.0,"{'TTC': [100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000], 'collision_speed': 0, 'collision_type': 'None', 'distance': [35.051528, 35.051528, 35.051528, 35.051528, 35.051528, 35.051528, 35.051528, 35.051528, 35.051528, 35.051528, 35.051528, 35.051528], 'probability': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",False
0,"[-3.21156998e+01 -1.60992146e+00 -1.40424862e+01  0.00000000e+00
  2.00000003e-01  0.00000000e+00  1.20000000e+01  1.00000000e+00
  1.59604096e+00  1.05401375e+02  3.59188416e+02  5.68303275e-05]",43,0.0,"{'TTC': [100000, 100000, 100000, 3.94792, 3.053289, 2.555592, 100000, 100000, 100000, 100000, 100000, 100000], 'collision_speed': 0, 'collision_type': 'None', 'distance': [34.912228, 34.145475, 32.94436, 31.154698, 29.050296, 26.770364, 24.776452, 23.277148, 22.27542, 21.721479, 21.57497, 21.827058], 'probability': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",False
0,"[-6.67265892e-01 -2.05149436e+00 -2.18168564e+01  0.00000000e+00
  2.00000003e-01  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.27538264e+00  1.00425529e+02  3.59949005e+02  5.80884580e+00]",32,1.0,"{'TTC': [100000, 0.835226, 3.169445, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000], 'collision_speed': 0.3742267265729531, 'collision_type': 'npc_vehicle', 'distance': [7.539108, 5.371424, 4.062602, 3.882209, 3.934519, 3.940708, 3.941459, 3.880768, 3.865866, 3.853485, 3.850403, 3.857547], 'probability': [0, 0.44084, 1, 1, 0.213096, 0.211858, 0.211708, 1, 0.226827, 0.229328, 0.22992, 0.228491]}",False
0,"[ 8.20935822e+00 -2.24599648e+00 -2.42692585e+01  0.00000000e+00
  2.00000003e-01  0.00000000e+00  1.20000000e+01  1.00000000e+00
  1.28245723e+00  1.06516251e+02  3.59804871e+02  2.31298285e-03]",14,0.236,"{'TTC': [100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000], 'collision_speed': 0, 'collision_type': 'None', 'distance': [3.8588, 3.851683, 3.851666, 3.853195, 3.844644, 3.835316, 3.828658, 3.821979, 3.828131, 3.828022, 3.825746, 3.826434], 'probability': [0.22824, 0.229664, 0.229668, 0.229361, 0.231075, 0.23297, 0.234292, 0.235606, 0.234375, 0.234396, 0.234851, 0.234713]}",False
0,"[ 8.26594543e+00 -2.24745297e+00 -2.43226871e+01  0.00000000e+00
  2.00000003e-01  0.00000000e+00  1.00000000e+01 -1.00000000e+00
  1.32338381e+00  1.06709129e+02  3.59813141e+02  1.77556546e-03]",51,0.424,"{'TTC': [100000, 100000, 100000, 100000, 1242.500686, 100000, 100000, 3506.832154, 100000, 100000, 100000, 100000], 'collision_speed': 0, 'collision_type': 'None', 'distance': [3.819931, 3.811826, 3.805151, 3.797007, 3.79363, 3.797182, 3.795736, 3.79781, 3.791383, 3.792427, 3.781524, 3.774528], 'probability': [0.23607, 0.237642, 0.238993, 0.240612, 0.424338, 0.240564, 0.240853, 0.423066, 0.241735, 0.241515, 0.243729, 0.24513]}",False
0,"[ 8.35550213e+00 -2.25129938e+00 -2.43996143e+01  0.00000000e+00
  2.00000003e-01  0.00000000e+00  1.00000000e+01 -1.00000000e+00
  1.04008377e+00  1.06852722e+02  3.59495209e+02  3.88806074e-02]",6,0.428,"{'TTC': [1074.690429, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000], 'collision_speed': 0, 'collision_type': 'None', 'distance': [3.781683, 3.784362, 3.785233, 3.785476, 3.785476, 3.779034, 3.774068, 3.768532, 3.768602, 3.766726, 3.764514, 3.762308], 'probability': [0.427957, 0.243128, 0.242953, 0.242905, 0.242905, 0.244202, 0.245191, 0.2463, 0.246283, 0.24666, 0.247104, 0.247544]}",False
0,"[ 8.39067745e+00 -2.25160193e+00 -2.44416752e+01  0.00000000e+00
  2.00000003e-01  0.00000000e+00  1.00000000e+01 -1.00000000e+00
  1.19190681e+00  1.06886086e+02  3.59608978e+02  1.46637699e-02]",41,0.296,"{'TTC': [100000, 5.012292, 100000, 5.058294, 100000, 100000, 100000, 100000, 100000, 100000, 100000, 100000], 'collision_speed': 0, 'collision_type': 'None', 'distance': [3.763109, 3.752126, 3.754931, 3.750734, 3.747468, 3.745264, 3.744769, 3.670551, 3.541218, 3.519179, 3.59902, 3.735647], 'probability': [0.247379, 0.249617, 0.249015, 0.24989, 0.250508, 0.250948, 0.251049, 0.265922, 0.291761, 0.296168, 0.280197, 0.252871]}",False
