Episode,State,Action,Collision_Probability,Collision_Probability_Per_StepDone
0,"[-38.78110504  -1.4367094  -12.21287155   0.           0.
   0.          12.          -1.           1.37715387 105.09752655
 359.05682373   1.71820967]",31,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[-3.27507744e+01 -1.59252715e+00 -1.38714800e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.60365987e+00  1.05369896e+02  3.59109497e+02  1.87361581e-04]",37,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[-3.27507019e+01 -1.59252596e+00 -1.38715057e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.59122586e+00  1.05369881e+02  3.59110474e+02  5.52902365e-05]",51,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[-3.27507019e+01 -1.59252596e+00 -1.38715057e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01  1.00000000e+00
  1.59122586e+00  1.05369881e+02  3.59110474e+02  5.52978439e-05]",28,1.0,"[0, 0, 0, 0, 0, 0.486937, 1, 0.671848, 0.204732, 0, 0, 0]",False
