Episode,State,Action,Collision_Probability,Collision_Probability_Per_Step,Done
0,"[-4.00881958e+01 -1.40230989e+00 -1.18584509e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.46452701e+00  1.04989288e+02  3.59166107e+02  8.94564086e-04]",8,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[-3.89419098e+01 -1.43250513e+00 -1.21739740e+01  0.00000000e+00
  1.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.40886045e+00  1.05060432e+02  3.59063721e+02  8.89333284e-04]",29,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[-3.88134460e+01 -1.43590152e+00 -1.22112017e+01  0.00000000e+00
  1.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.40190983e+00  1.05072533e+02  3.59049561e+02  4.91149329e-05]",37,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[-3.88134460e+01 -1.43590152e+00 -1.22112017e+01  0.00000000e+00
  1.00000000e+00  0.00000000e+00  1.20000000e+01  1.00000000e+00
  1.40190959e+00  1.05072533e+02  3.59049561e+02  4.89654271e-05]",43,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[-35.16930389  -1.52770436 -13.20594215   0.           1.
   0.          12.           1.           1.24523365 105.23641968
 359.0713501    4.93747479]",0,0.999,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0.998592, 0, 0]",False
0,"[-1.87277126e+01 -1.87139022e+00 -1.78017235e+01  0.00000000e+00
  1.00000000e+00  0.00000000e+00  1.20000000e+01  1.00000000e+00
  3.02246064e-01  1.05849403e+02  3.59717743e+02  2.20329863e-05]",41,0.937,"[0.105735, 0.219421, 0.323053, 0.436509, 0.545742, 0.646627, 0.752475, 0.858816, 0.93676, 0.896698, 0.792381, 0.691208]",False
0,"[-1.87277126e+01 -1.87139010e+00 -1.78017235e+01  0.00000000e+00
  1.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  3.02233249e-01  1.05849403e+02  3.59717743e+02  2.22223641e-05]",49,0.59,"[0.589823, 0.486688, 0.37531, 0.271728, 0.16007, 0.046346, 0, 0, 0, 0, 0, 0]",False
0,"[-1.87277126e+01 -1.87139010e+00 -1.78017235e+01  0.00000000e+00
  1.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  3.02233249e-01  1.05849403e+02  3.59717743e+02  2.21113712e-05]",36,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[-1.87240829e+01 -1.87141418e+00 -1.78034744e+01  0.00000000e+00
  1.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  3.02198976e-01  1.05842506e+02  3.59717712e+02  2.21426479e-05]",26,0.969,"[0, 0, 0, 0, 0, 0.043194, 0.396734, 0.629497, 0.779702, 0.896253, 0.944067, 0.969178]",False
0,"[-3.27026471e-03 -2.07020950e+00 -2.31422596e+01  0.00000000e+00
  1.00000000e+00  0.00000000e+00  1.20000000e+01  0.00000000e+00
  1.20850277e+00  1.05936714e+02  1.04633607e-01  9.70530462e+00]",1,1.0,"[0, 0, 0, 0, 0, 0, 0.999777, 0.999777, 0.999777, 0.999777, 0, 0]",False
