Position_X
260.370269775391
264.292999267578
268.508117675781
272.913391113281
277.353485107422
281.720794677734
285.781463623047
289.414642333984
292.58447265625
295.44189453125
297.869689941406
300.413146972656
302.629852294922
304.978332519531
307.222229003906
309.743682861328
312.255554199219
314.550964355469
316.927734375
318.8671875
321.228912353516
323.449584960938
325.663879394531
327.545013427734
329.244262695313
330.716888427734
331.979339599609
333.070739746094
333.902496337891
334.483917236328
334.887725830078
335.166137695313
335.340515136719
335.340637207031
335.340698242188
335.340698242188
335.340698242188
335.340698242188
335.340698242188
335.341369628906
335.353332519531
335.362976074219
335.374847412109
335.385925292969
335.396392822266
335.406372070313
335.416961669922
335.425170898438
335.435760498047
335.45703125
335.465759277344
335.488922119141
335.488830566406
