Episode,State,Action,Collision_Probability,Collision_Probability_Per_Step,Done
0,"[-37.80015564  -1.46133685 -12.4773922    0.           0.
   0.          12.          -1.           1.40725589 105.10605621
 359.05334473   1.98661825   1.42359687   1.31421857]",13,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[-2.81620140e+01 -1.72241640e+00 -1.51471453e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.40000000e+01 -1.00000000e+00
  1.39659321e+00  1.05628410e+02  3.59357574e+02  6.45014593e-05
  5.64663012e+00  1.29401521e+00]",30,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[-2.81620121e+01 -1.72242546e+00 -1.51477156e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.40000000e+01 -1.00000000e+00
  1.39645362e+00  1.05628418e+02  3.59357269e+02  6.54214365e-05
  5.61844629e+00  1.29386212e+00]",23,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[-2.81620121e+01 -1.72243643e+00 -1.51482859e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.40000000e+01  1.00000000e+00
  1.39644885e+00  1.05628426e+02  3.59356903e+02  6.55669110e-05
  1.33935743e+00  1.30056688e+00]",45,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[-2.81620102e+01 -1.72244692e+00 -1.51488562e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.40000000e+01  1.00000000e+00
  1.39644217e+00  1.05628426e+02  3.59356567e+02  6.52684336e-05
  1.33951162e+00  1.30015696e+00]",35,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[ -2.63187051  -2.01137257 -22.41623306   0.           0.
   0.          14.          -1.           1.01750624 106.06365204
   0.11959316  12.61180381  17.52481142   1.29231414]",23,1.0,"[0.332124, 0.392538, 0.393036, 0.407582, 0.409526, 0.99986, 0.999849, 0.999839, 0.999813, 0.999773, 0.999771, 0.999771]",False
0,"[ 71.11115265  -3.37145972 -39.96472549   0.           0.
   0.          14.          -1.           1.00692058 100.77139282
 359.36550903   7.96833139  38.70638254   1.3648782 ]",42,0.999,"[0.999366, 0.999366, 0.999366, 0.999366, 0.999366, 0.999366, 0, 0, 0.999366, 0.999366, 0.999366, 0.999366]",False
0,"[ 86.47560883  -3.59104323 -42.92642212   0.           0.
   0.          14.          -1.           0.81010795 101.26404572
 359.84671021   2.32868423   1.96387448   1.37966532]",32,1.0,"[0.999044, 0.999044, 0.999044, 0.999044, 0.999044, 0.999044, 0.999044, 0.999044, 0.999672, 0, 0, 0.999044]",False
0,"[100.08261871  -3.77399611 -46.16189194   0.           0.
   0.          14.          -1.           0.49356052 104.420784
 359.79025269   1.53908837   5.2982677    1.24328575]",31,0.999,"[0.998924, 0.998924, 0.998924, 0.998924, 0.998924, 0.998924, 0.998924, 0.998924, 0.998924, 0.998924, 0.998924, 0.998924]",False
0,"[138.09295654  -4.19842339 -55.72254562   0.           0.
   0.          14.          -1.           0.74051344 106.15148926
 359.9576416    6.55663414  15.71961088   1.32434252]",51,0.999,"[0.998589, 0.998589, 0.998589, 0.998589, 0.998589, 0.998589, 0.998589, 0.998589, 0.998589, 0.998589, 0.998589, 0.998589]",False
0,"[161.96658325  -4.49604034 -62.45540237   0.           0.
   0.          14.           1.           0.73073828 105.28527832
 359.67532349   1.97382609  22.96362224   1.30319474]",22,1.0,"[0.999986, 0.999988, 0.746135, 0.701669, 0.630829, 0.549444, 0.455649, 0.35738, 0.254519, 0.151785, 0.04402, 0]",False
0,"[ 1.62449692e+02 -4.50188398e+00 -6.25878944e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.40000000e+01  1.00000000e+00
  7.00802028e-01  1.05297043e+02  3.59675720e+02  3.30229583e-05
  2.31433141e+01  1.30306843e+00]",49,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[ 1.62449692e+02 -4.50188398e+00 -6.25878944e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.40000000e+01  1.00000000e+00
  7.00800657e-01  1.05297043e+02  3.59675720e+02  3.29243064e-05
  1.34425854e+00  1.30529498e+00]",50,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[ 1.62449692e+02 -4.50188398e+00 -6.25878944e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.40000000e+01 -1.00000000e+00
  7.00800240e-01  1.05297043e+02  3.59675720e+02  3.29574947e-05
  1.34435132e+00  1.30529556e+00]",22,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[ 1.62449692e+02 -4.50188398e+00 -6.25878944e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.40000000e+01 -1.00000000e+00
  7.00801671e-01  1.05297043e+02  3.59675720e+02  3.28081444e-05
  1.34444212e+00  1.30529613e+00]",6,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",True
1,"[-4.03016968e+01 -1.39657581e+00 -1.18003111e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.47782791e+00  1.05001976e+02  3.59153809e+02  5.15867562e-05
  1.72577537e-03 -1.38965760e+00]",29,1.0,"[0, 0, 0, 0, 0, 0, 0.999661, 0, 0, 0, 0, 0]",False
1,"[-3.78111572e+01 -1.46103072e+00 -1.24764366e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.39780128e+00  1.05091339e+02  3.59051483e+02  1.07396885e-03
  4.37810468e+00  1.30936112e+00]",29,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[-3.78113441e+01 -1.46101904e+00 -1.24769630e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.39751041e+00  1.05090858e+02  3.59050323e+02  5.21618888e-05
  4.39394531e+00  1.30947155e+00]",34,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[-37.66313553  -1.46483266 -12.51759624   0.           0.
   0.          12.           1.           1.25552428 105.09686279
 359.05151367   0.98622975   1.31697153   1.31138968]",21,0.141,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0.018777, 0.079574, 0.141051]",False
1,"[ 13.49600601  -2.38831425 -27.02519989   0.           0.
   0.          12.           1.           0.94005334 105.61844635
 359.88497925  15.84628547  32.55575865   1.2908376 ]",6,1.0,"[0.526723, 0.535582, 0.999896, 0.999896, 0.999893, 0.999894, 0.999882, 0.999865, 0.99985, 0.999852, 0.999833, 0.999803]",False
1,"[101.74507904  -3.81127548 -41.73993301   0.           0.2
   0.          12.           1.           0.97847593  98.21968842
   1.0145452   11.24547591  53.23996145   1.42650627]",20,0.999,"[0.999156, 0.999156, 0.999156, 0.999156, 0, 0.999156, 0.999156, 0.999156, 0.999156, 0.999156, 0.999156, 0.999156]",False
1,"[ 1.43175507e+02 -3.57033014e+00 -6.89502869e+01  0.00000000e+00
  2.00000003e-01  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  3.55734192e+02  1.22430405e+02  6.23243189e+00  3.94887996e+00
  8.07104544e+01  1.17052678e+00]",47,0.999,"[0.998814, 0.998814, 0.998814, 0.998814, 0.998814, 0, 0, 0.998814, 0.998814, 0.998814, 0.998814, 0.999281]",False
1,"[ 1.97807281e+02 -5.02000570e+00 -7.46639557e+01  0.00000000e+00
  2.00000003e-01  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  5.81684053e-01  1.00712433e+02  3.57884399e+02  1.29850015e+01
  1.13821910e+00  1.14358984e+00]",0,1.0,"[0.998183, 0.998037, 0.999822, 0.999843, 0.999852, 0.998389, 0.999866, 0.999874, 0.99988, 0.999888, 0.999895, 0.999901]",False
1,"[ 2.49813904e+02 -5.93478251e+00 -8.52156372e+01  0.00000000e+00
  2.00000003e-01  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.19994426e+00  1.04865501e+02  4.82439902e-03  1.55612322e-03
  4.36735061e+00  1.36569028e+00]",8,0.999,"[0, 0.999406, 0.999413, 0.999421, 0.999427, 0.999434, 0.99944, 0.999446, 0.999452, 0.999458, 0.999463, 0.997382]",False
