Episode,State,Action,Collision_Probability,Collision_Probability_Per_Step,Done
0,"[-3.82835770e+01 -1.44952083e+00 -1.23472500e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.28740954e+00  1.05104218e+02  3.59046936e+02  3.06834653e+00
  1.75345257e-01  1.32412712e+00]",17,1.0,"[0, 0.999754, 0.999728, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[-3.40377617e+01 -1.55822396e+00 -1.35123653e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.50407362e+00  1.05301353e+02  3.59115753e+02  5.33726574e-05
  4.81557904e-01  1.29564105e+00]",34,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[-3.40377617e+01 -1.55822396e+00 -1.35123653e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.50407350e+00  1.05301353e+02  3.59115753e+02  5.31662628e-05
  4.82285363e-01  1.29565132e+00]",24,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[-3.40377617e+01 -1.55822396e+00 -1.35123653e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01  1.00000000e+00
  1.50407350e+00  1.05301353e+02  3.59115753e+02  5.31025840e-05
  4.82474226e-01  1.29565393e+00]",43,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[-24.45933151  -1.7977401  -16.23224449   0.           0.
   0.          12.           1.           1.05096078 106.1145401
 359.71484375   1.6006708  169.10310075   1.33070224]",3,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[ 16.4766674   -2.43001366 -27.43616867   0.2          0.
   0.2         12.           1.           0.92672348 107.94870758
   0.48757091   9.50651222  68.48339686   1.36463457]",28,1.0,"[0, 0, 0, 0, 0, 0, 0, 0.999393, 0.999393, 0.999579, 0.999841, 0.999841]",False
0,"[ 7.45033493e+01 -3.40484881e+00 -3.89006882e+01  2.00000003e-01
  0.00000000e+00  2.00000003e-01  1.20000000e+01 -1.00000000e+00
  9.87972915e-01  1.02010742e+02  3.59826477e+02  8.99411056e+00
  3.00890119e+00  1.37104791e+00]",36,1.0,"[0.999614, 0.999614, 0.999614, 0.999174, 0.999614, 0.999614, 0.999174, 0.999614, 0.999614, 0.999614, 0.999614, 0.999614]",False
0,"[ 1.34904602e+02 -4.16314793e+00 -5.50864601e+01  2.00000003e-01
  0.00000000e+00  2.00000003e-01  1.20000000e+01 -1.00000000e+00
  6.83408678e-01  1.04789040e+02  3.59925385e+02  1.17532356e+01
  1.06919023e+00  1.30999118e+00]",0,0.999,"[0.998974, 0.998538, 0.998974, 0.998974, 0.998974, 0.998974, 0, 0, 0, 0, 0, 0]",False
0,"[ 1.56958817e+02 -4.43353653e+00 -6.09206238e+01  2.00000003e-01
  0.00000000e+00  2.00000003e-01  1.20000000e+01 -1.00000000e+00
  6.39958262e-01  1.04859001e+02  3.59663757e+02  3.26140777e-05
  1.34462373e+00  1.31298887e+00]",19,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[ 1.56958817e+02 -4.43353653e+00 -6.09206238e+01  2.00000003e-01
  0.00000000e+00  2.00000003e-01  1.20000000e+01 -1.00000000e+00
  6.39954865e-01  1.04859001e+02  3.59663788e+02  3.06089977e-05
  1.34462252e+00  1.31298887e+00]",14,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
