Episode,State,Action,Collision_Probability,Collision_Probability_Per_Step,Done
0,"[-40.11325455  -1.40169108 -11.85154152   0.           0.
   0.          12.          -1.           1.41614926 105.02239227
 359.16949463   0.57187154   1.97374778   1.3051201 ]",11,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[-36.26800537  -1.49986136 -12.90409279   0.           0.
   1.          12.          -1.           1.31328321 105.23116302
 359.04779053   2.31735986   0.75423812   1.31250001]",33,1.0,"[0, 0, 0, 0.999612, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[-3.33686333e+01 -1.57579398e+00 -1.37042179e+01  0.00000000e+00
  0.00000000e+00  1.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.53187370e+00  1.05352180e+02  3.59107025e+02  5.49840049e-05
  2.14094454e-01  1.30359791e+00]",8,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[-3.33686333e+01 -1.57579398e+00 -1.37042179e+01  0.00000000e+00
  1.00000000e+00  0.00000000e+00  1.20000000e+01  1.00000000e+00
  1.53187323e+00  1.05352180e+02  3.59107025e+02  5.49567264e-05
  2.13667281e-01  1.30360018e+00]",32,0.16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.159899]",False
0,"[-6.30339909e+00 -1.96955860e+00 -2.22679634e+01  0.00000000e+00
  1.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  4.26276699e-02  1.09427757e+02  3.59943024e+02  1.21671287e+01
  1.02522041e+00 -8.95468597e-01]",37,1.0,"[0.35037, 0.328632, 0.321594, 0.279691, 0.324719, 0.302159, 0.269296, 0.389002, 0.402619, 0.999866, 0.999874, 0.999878]",False
0,"[ 72.73545837  -3.36771059 -36.92785645   0.           1.
   0.          12.           1.           0.77238053 108.40271759
   0.6479851   14.98371509   7.69063979   1.08657778]",29,1.0,"[0.999146, 0.999146, 1, 0, 0, 0.999146, 0.999146, 0.999146, 0.999146, 0.999146, 0.999146, 0.999146]",False
0,"[ 94.63787842  -3.71053648 -45.1601944    0.           1.
   0.          12.          -1.           0.67948699 109.62657928
 359.99151611   1.44184007  17.15321995   1.30418436]",25,1.0,"[0.998867, 0.998867, 0.998867, 0.998867, 0.998867, 0.998867, 0.998867, 0.998867, 0.998867, 1, 0.998867, 0.998867]",False
0,"[ 1.10097488e+02 -3.90187359e+00 -5.00143700e+01  0.00000000e+00
  1.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  3.23986113e-01  1.05397873e+02  3.59463562e+02  6.86681555e+00
  7.82571744e-01  1.37763504e+00]",47,1.0,"[0.998795, 0.998795, 0.998795, 0.998795, 0.998795, 1, 0.998795, 0.998795, 1, 0.998795, 0.998795, 0.998795]",False
0,"[144.29133606  -4.29059458 -58.67782593   0.           1.
   0.          12.          -1.           0.72365314 103.46656799
 359.74337769   7.19174771   4.96364684   1.30578509]",28,1.0,"[0.998467, 0.998467, 0.998467, 0.998467, 1, 0.998467, 0.998467, 0.999789, 0, 0, 0, 0]",False
0,"[ 1.55725510e+02 -4.42444897e+00 -6.12303238e+01  0.00000000e+00
  1.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  6.39184475e-01  1.02539513e+02  3.59650574e+02  3.14184001e-05
  1.34464429e+00  1.35353639e+00]",47,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
