Episode,State,Action,Choosing_Type,Collision_Probability,Collision_uid,Collision_Probability_Per_Step,Done
0,"[150.90411377  35.49638367  65.32287598   0.           0.
   0.          12.           1.         359.91784668  49.80516052
 359.80889893   7.00113817]",0,by model,0.677,No collision,"[0, 0, 0.369634, 0.664463, 0.67732, 0.427103, 0.150362, 0, 0, 0, 0, 0]",False
0,"[1.89878265e+02 3.56872292e+01 1.02338165e+02 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.20000000e+01 1.00000000e+00
 3.59829712e+02 4.93464661e+01 5.69911860e-02 1.07569321e+01]",0,by model,0.777,No collision,"[0.171657, 0.498855, 0.777489, 0.729226, 0.438724, 0.116485, 0, 0, 0, 0, 0, 0]",False
0,"[2.37779327e+02 3.56361656e+01 1.43054947e+02 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.20000000e+01 1.00000000e+00
 3.71463317e-03 4.97109222e+01 6.88443542e-05 8.50596861e+00]",0,by model,0.555,No collision,"[0, 0, 0, 0.214039, 0.447697, 0.554726, 0.402172, 0.186185, 0, 0, 0, 0]",False
0,"[ 2.53223358e+02  3.57224731e+01  1.56128967e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  3.59693573e+02  4.98577919e+01  4.53817891e-03  1.16847700e-04]",33,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[ 2.53223358e+02  3.57224731e+01  1.56128967e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  3.59693512e+02  4.98577995e+01  4.45502717e-03  1.16106818e-04]",33,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[ 2.53223358e+02  3.57224770e+01  1.56128967e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  3.59693512e+02  4.98577995e+01  4.46771365e-03  1.25391298e-04]",4,randomly,0.241,No collision,"[0, 0, 0, 0, 0, 0.226797, 0.241304, 0.23938, 0.222315, 0.189654, 0.145347, 0.091418]",False
0,"[ 2.53223358e+02  3.57224731e+01  1.56128967e+02  5.00000000e-01
  0.00000000e+00  5.00000000e-01  1.20000000e+01 -1.00000000e+00
  3.59693512e+02  4.98577995e+01  4.44943784e-03  9.04186025e-05]",33,by model,0.025,No collision,"[0.02511, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[2.66557617e+02 3.57746429e+01 1.67327240e+02 5.00000000e-01
 0.00000000e+00 5.00000000e-01 1.20000000e+01 1.00000000e+00
 2.02548832e-01 5.00035591e+01 8.37681815e-03 8.17276886e+00]",0,by model,0.782,No collision,"[0, 0.370234, 0.702235, 0.781904, 0.520157, 0.183143, 0, 0, 0, 0, 0, 0]",False
0,"[310.28936768  35.40246582 206.59628296   0.5          0.
   0.5         12.           1.           0.49065384  46.41742325
 359.98001099   7.88291001]",20,by model,1.0,Sedan(Clone)55db6070-dbd9-44fd-b1a2-f1a6b26d2b3c,"[0.318052, 1, 1, 0.036202, 0.036474, 0.036607, 0.036838, 0.037073, 0.036704, 0.036553, 0.036764, 0.0372]",False
0,"[3.15305084e+02 3.52746544e+01 2.11383789e+02 5.00000000e-01
 0.00000000e+00 5.00000000e-01 1.20000000e+01 0.00000000e+00
 1.66513443e+00 4.62827187e+01 5.02977856e-02 2.01856748e-03]",0,by model,0.039,No collision,"[0.037709, 0.037396, 0.037288, 0.037603, 0.037623, 0.037934, 0.038242, 0.037889, 0.0379, 0.038821, 0.038401, 0.039131]",False
0,"[ 3.15303833e+02  3.52736588e+01  2.11413971e+02  5.00000000e-01
  0.00000000e+00  5.00000000e-01  1.20000000e+01 -1.00000000e+00
  1.62644815e+00  4.62496986e+01  7.81899691e-02  7.19305833e-03]",19,randomly,0.041,No collision,"[0.038794, 0.038543, 0.039465, 0.039072, 0.039118, 0.039124, 0.03993, 0.039891, 0.039551, 0.040243, 0.039869, 0.040623]",False
0,"[ 3.15300446e+02  3.52730980e+01  2.11446075e+02  5.00000000e-01
  0.00000000e+00  5.00000000e-01  1.20000000e+01 -1.00000000e+00
  1.64123070e+00  4.62580185e+01  8.30829144e-02  2.30227028e-03]",0,by model,0.273,No collision,"[0.040908, 0.040749, 0.040469, 0.040672, 0.04137, 0.041395, 0.049058, 0.1122, 0.175585, 0.219206, 0.254098, 0.273158]",False
0,"[ 3.15293518e+02  3.52728424e+01  2.11476379e+02  5.00000000e-01
  0.00000000e+00  5.00000000e-01  1.20000000e+01 -1.00000000e+00
  1.78364766e+00  4.62514114e+01  3.59866455e+02  1.95827082e-03]",20,by model,0.274,No collision,"[0.273788, 0.256434, 0.221383, 0.215482, 0.215651, 0.041254, 0.041401, 0.081204, 0.041412, 0.041517, 0.041573, 0.041609]",False
0,"[3.15291779e+02 3.52749252e+01 2.11486511e+02 5.00000000e-01
 0.00000000e+00 5.00000000e-01 1.20000000e+01 1.00000000e+00
 1.62911522e+00 4.62514343e+01 3.59907684e+02 2.37303117e-03]",20,by model,0.267,No collision,"[0.041649, 0.041691, 0.041723, 0.041765, 0.041756, 0.041827, 0.087493, 0.184193, 0.198172, 0.23394, 0.260098, 0.267395]",False
