Episode,State,Action,Choosing_Type,Collision_Probability,Collision_uid,Collision_Probability_Per_Step,Done
0,"[150.69055176  35.49641418  64.59352112   0.           0.
   0.          12.           1.         359.96231079  51.71764755
 359.95947266   6.37918701]",0,by model,0.661,No collision,"[0, 0, 0.380991, 0.659926, 0.660852, 0.425661, 0.146748, 0, 0, 0, 0, 0]",False
0,"[1.90768539e+02 3.56896706e+01 1.02812614e+02 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.20000000e+01 1.00000000e+00
 3.59863495e+02 4.90376701e+01 4.57612984e-02 1.07645862e+01]",3,randomly,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[2.38031830e+02 3.56366386e+01 1.43208603e+02 2.00000003e-01
 0.00000000e+00 2.00000003e-01 1.20000000e+01 1.00000000e+00
 1.99561566e-02 4.96347466e+01 8.51145654e-04 7.86685601e+00]",0,by model,0.528,No collision,"[0, 0, 0, 0.152278, 0.386882, 0.527816, 0.459196, 0.311834, 0.147951, 0, 0, 0]",False
0,"[ 2.53072174e+02  3.57212868e+01  1.55962845e+02  2.00000003e-01
  0.00000000e+00  2.00000003e-01  1.20000000e+01 -1.00000000e+00
  3.59695953e+02  4.98195457e+01  4.57823882e-03  1.78361904e-04]",45,randomly,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[ 2.53072189e+02  3.57212982e+01  1.55962860e+02  2.00000003e-01
  0.00000000e+00  2.00000003e-01  1.20000000e+01 -1.00000000e+00
  3.59693573e+02  4.98196411e+01  4.61101672e-03  1.14517529e-04]",33,by model,0.0,,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",False
0,"[ 2.53072189e+02  3.57212982e+01  1.55962860e+02  2.00000003e-01
  0.00000000e+00  2.00000003e-01  1.20000000e+01 -1.00000000e+00
  3.59693573e+02  4.98196411e+01  4.61101672e-03  1.14517529e-04]",30,randomly,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[ 2.53072189e+02  3.57212982e+01  1.55962860e+02  2.00000003e-01
  0.00000000e+00  2.00000003e-01  1.20000000e+01 -1.00000000e+00
  3.59693573e+02  4.98196411e+01  4.63005388e-03  1.11391065e-04]",38,randomly,0.652,No collision,"[0, 0, 0, 0, 0.518783, 0.599169, 0.643806, 0.652287, 0.64081, 0.61403, 0.572048, 0.510487]",False
0,"[ 2.53146805e+02  3.57218170e+01  1.56025879e+02  2.00000003e-01
  0.00000000e+00  2.00000003e-01  1.20000000e+01 -1.00000000e+00
  3.59693512e+02  4.98148422e+01  4.70964238e-03  1.06099903e-04]",33,by model,0.43,No collision,"[0.43033, 0.343275, 0.29383, 0.238603, 0, 0.067965, 0, 0, 0, 0, 0, 0]",False
0,"[2.63949524e+02 3.57823410e+01 1.65108414e+02 2.00000003e-01
 0.00000000e+00 2.00000003e-01 1.20000000e+01 1.00000000e+00
 3.59932190e+02 5.00042305e+01 1.11865776e-03 6.91630793e+00]",50,by model,1.0,BoxTruck(Clone)46331842-537a-4a35-9ee2-cc9edeea35d0,"[0.621063, 1, 0.33381, 1, 1, 0.71777, 0.705514, 0.547716, 0.59719, 1, 1, 0.522481]",False
0,"[ 2.74871857e+02  3.56474342e+01  1.75040604e+02  2.00000003e-01
  0.00000000e+00  2.00000003e-01  1.20000000e+01 -1.00000000e+00
  3.69800180e-01  4.56439972e+01  3.59533752e+02  1.62010125e+00]",20,by model,0.0,,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",False
