Learning Step,Learning Rate,Loss
5325,2.192252455996361e-08,0.5728654265403748
5326,2.192252455996361e-08,0.5728674530982971
5327,2.192252455996361e-08,0.5728649497032166
5328,2.192252455996361e-08,0.5728617310523987
5329,2.192252455996361e-08,0.5728559494018555
5330,2.192252455996361e-08,0.5728611350059509
5331,2.192252455996361e-08,0.5728582739830017
5332,2.192252455996361e-08,0.5728583931922913
5333,2.192252455996361e-08,0.5728569626808167
5334,2.192252455996361e-08,0.5728538036346436
5335,2.192252455996361e-08,0.5728505253791809
5336,2.192252455996361e-08,0.5728512406349182
5337,2.192252455996361e-08,0.572847306728363
5338,2.192252455996361e-08,0.5728490948677063
5339,2.192252455996361e-08,0.5728479027748108
5340,2.192252455996361e-08,0.5728466510772705
5341,2.192252455996361e-08,0.5728463530540466
5342,2.192252455996361e-08,0.5728445649147034
5343,2.192252455996361e-08,0.5728427767753601
5344,2.192252455996361e-08,0.5728424191474915
5345,2.192252455996361e-08,0.572841227054596
5346,2.192252455996361e-08,0.5728380680084229
5347,2.192252455996361e-08,0.5728352069854736
5348,2.192252455996361e-08,0.5728338360786438
5349,2.192252455996361e-08,0.5728338360786438
5350,2.192252455996361e-08,0.5728344321250916
5351,2.192252455996361e-08,0.5728318691253662
5352,2.192252455996361e-08,0.5728306174278259
5353,2.192252455996361e-08,0.5728318691253662
