Learning Step,Learning Rate,Loss
1,0.003,0.4434026777744293
2,0.003,1.077031135559082
3,0.003,1.0295259952545166
4,0.003,1.3726115226745605
5,0.003,1.0066182613372803
6,0.003,1.0974396467208862
7,0.003,1.205865740776062
8,0.003,0.8372278809547424
9,0.003,1.1196815967559814
10,0.003,1.0774927139282227
11,0.003,1.3631818294525146
12,0.003,4.736039161682129
13,0.003,0.2684621214866638
14,0.003,1.1818360090255737
15,0.003,0.23578809201717377
16,0.003,0.14252322912216187
17,0.003,1.3124713897705078
18,0.003,1.0302259922027588
19,0.003,1.2064825296401978
20,0.003,0.30725523829460144
21,0.003,0.9695070385932922
22,0.003,0.42636358737945557
23,0.003,0.8858705759048462
24,0.003,0.6023946404457092
25,0.003,0.951741099357605
26,0.003,0.8449138402938843
27,0.003,1.4192267656326294
28,0.003,1.219834804534912
29,0.003,1.5206655263900757
30,0.003,4.9610090255737305
31,0.003,0.6733279824256897
32,0.003,1.1790823936462402
33,0.003,1.1258065700531006
34,0.003,0.20270337164402008
35,0.003,0.42105892300605774
36,0.003,0.6556092500686646
37,0.003,1.0865681171417236
38,0.003,0.27452588081359863
39,0.003,1.0085854530334473
40,0.003,1.8125102519989014
41,0.003,1.1347293853759766
42,0.003,1.2311131954193115
43,0.003,0.3908948302268982
44,0.003,0.7614660263061523
45,0.003,0.6855286359786987
46,0.003,0.7618891000747681
47,0.003,1.7321860790252686
48,0.003,0.23365987837314606
49,0.003,0.7062869668006897
50,0.003,0.9294989705085754
51,0.003,0.4056139290332794
52,0.003,0.7008758187294006
53,0.003,0.7957214117050171
54,0.003,0.9349984526634216
55,0.003,0.9137405753135681
56,0.003,1.5909759998321533
57,0.003,0.9767560362815857
58,0.003,0.7890394330024719
59,0.003,0.8532704710960388
60,0.003,0.2637794315814972
61,0.003,0.01077769324183464
62,0.003,1.789257287979126
63,0.003,1.1736639738082886
64,0.003,0.977283239364624
65,0.003,0.9721142053604126
66,0.003,0.9214390516281128
67,0.003,2.110690116882324
68,0.003,1.4997776746749878
69,0.003,0.45227351784706116
70,0.003,0.7933563590049744
71,0.003,1.5920741558074951
72,0.003,0.2996593415737152
73,0.003,0.3907792568206787
74,0.003,0.8265233635902405
75,0.003,0.5028060674667358
76,0.003,1.0999590158462524
77,0.003,0.805069625377655
78,0.003,0.27639031410217285
79,0.003,2.54653263092041
80,0.003,1.2125868797302246
81,0.003,1.6639621257781982
82,0.003,0.6694709062576294
83,0.003,0.7132205367088318
84,0.003,0.5463871955871582
85,0.003,1.5348145961761475
86,0.003,1.7435276508331299
87,0.003,0.7520255446434021
88,0.003,0.1234278529882431
89,0.003,1.037353754043579
90,0.003,0.5541260242462158
91,0.003,5.927237033843994
92,0.003,4.386890411376953
93,0.003,0.604539692401886
94,0.003,0.4528559446334839
95,0.003,0.0223910603672266
96,0.003,0.814140796661377
97,0.003,0.3774426579475403
98,0.003,0.22651806473731995
99,0.003,1.2404541969299316
100,0.003,1.2725014686584473
101,0.0024000000000000002,0.33749738335609436
102,0.0024000000000000002,0.33231717348098755
103,0.0024000000000000002,1.3718280792236328
104,0.0024000000000000002,0.3804939091205597
105,0.0024000000000000002,0.7746365666389465
106,0.0024000000000000002,0.25076812505722046
107,0.0024000000000000002,1.029616355895996
108,0.0024000000000000002,1.007698893547058
109,0.0024000000000000002,1.8914852142333984
110,0.0024000000000000002,2.5316591262817383
111,0.0024000000000000002,0.4682910144329071
112,0.0024000000000000002,1.1323730945587158
113,0.0024000000000000002,0.1367889940738678
114,0.0024000000000000002,0.01694386824965477
115,0.0024000000000000002,1.0311294794082642
116,0.0024000000000000002,0.3186580538749695
117,0.0024000000000000002,0.4537546932697296
118,0.0024000000000000002,0.5327645540237427
119,0.0024000000000000002,0.7368015050888062
120,0.0024000000000000002,0.42691439390182495
121,0.0024000000000000002,0.8515135049819946
122,0.0024000000000000002,0.19243833422660828
123,0.0024000000000000002,0.3904004395008087
124,0.0024000000000000002,0.19793567061424255
125,0.0024000000000000002,0.498568594455719
126,0.0024000000000000002,0.6640500426292419
127,0.0024000000000000002,1.4461777210235596
128,0.0024000000000000002,1.5847492218017578
129,0.0024000000000000002,0.5342101454734802
130,0.0024000000000000002,0.6709458827972412
131,0.0024000000000000002,0.29077282547950745
132,0.0024000000000000002,1.0454427003860474
133,0.0024000000000000002,0.3910747766494751
134,0.0024000000000000002,1.2333579063415527
135,0.0024000000000000002,0.7408870458602905
136,0.0024000000000000002,0.15889187157154083
137,0.0024000000000000002,0.43743613362312317
138,0.0024000000000000002,0.6769115924835205
139,0.0024000000000000002,0.36098015308380127
140,0.0024000000000000002,0.3075414001941681
141,0.0024000000000000002,0.6892029643058777
142,0.0024000000000000002,0.5154679417610168
143,0.0024000000000000002,0.18648141622543335
144,0.0024000000000000002,0.36067110300064087
145,0.0024000000000000002,1.1685645580291748
146,0.0024000000000000002,0.5958439707756042
147,0.0024000000000000002,0.1090913787484169
148,0.0024000000000000002,0.9200472831726074
149,0.0024000000000000002,0.07374153286218643
150,0.0024000000000000002,0.40515533089637756
151,0.0024000000000000002,3.611222267150879
152,0.0024000000000000002,0.007701528258621693
153,0.0024000000000000002,0.36137059330940247
154,0.0024000000000000002,2.158536672592163
155,0.0024000000000000002,1.1200382709503174
156,0.0024000000000000002,3.638270854949951
157,0.0024000000000000002,1.4900400638580322
158,0.0024000000000000002,0.37434402108192444
159,0.0024000000000000002,0.3658140301704407
160,0.0024000000000000002,2.0217127799987793
161,0.0024000000000000002,0.299381822347641
162,0.0024000000000000002,0.157951220870018
163,0.0024000000000000002,0.14922170341014862
164,0.0024000000000000002,5.015947341918945
165,0.0024000000000000002,1.785170555114746
166,0.0024000000000000002,1.1449060440063477
167,0.0024000000000000002,0.11160264909267426
168,0.0024000000000000002,0.4537784159183502
169,0.0024000000000000002,0.09571129828691483
170,0.0024000000000000002,0.43374860286712646
171,0.0024000000000000002,0.5263292789459229
172,0.0024000000000000002,0.8263809680938721
173,0.0024000000000000002,0.3105242848396301
174,0.0024000000000000002,0.6669674515724182
175,0.0024000000000000002,0.007754713296890259
176,0.0024000000000000002,0.18102651834487915
177,0.0024000000000000002,3.2036337852478027
178,0.0024000000000000002,0.21520362794399261
179,0.0024000000000000002,0.40897393226623535
180,0.0024000000000000002,0.8587746620178223
181,0.0024000000000000002,5.049796104431152
182,0.0024000000000000002,0.006591827142983675
183,0.0024000000000000002,0.19697970151901245
184,0.0024000000000000002,0.15717564523220062
185,0.0024000000000000002,1.3889259099960327
186,0.0024000000000000002,0.08901651203632355
187,0.0024000000000000002,0.040069036185741425
188,0.0024000000000000002,0.19378723204135895
189,0.0024000000000000002,0.09206049889326096
190,0.0024000000000000002,0.17512808740139008
191,0.0024000000000000002,1.5753939151763916
192,0.0024000000000000002,0.5458317399024963
193,0.0024000000000000002,0.6893788576126099
194,0.0024000000000000002,0.4280964732170105
195,0.0024000000000000002,0.6220699548721313
196,0.0024000000000000002,1.4087697267532349
197,0.0024000000000000002,1.092361330986023
198,0.0024000000000000002,0.028453296050429344
199,0.0024000000000000002,0.30783239006996155
200,0.0024000000000000002,0.07408042252063751
201,0.0019200000000000005,1.8799571990966797
202,0.0019200000000000005,1.0564535856246948
203,0.0019200000000000005,0.48259028792381287
204,0.0019200000000000005,0.7651751637458801
205,0.0019200000000000005,3.2571983337402344
206,0.0019200000000000005,0.16206304728984833
207,0.0019200000000000005,4.138645172119141
208,0.0019200000000000005,1.2687060832977295
209,0.0019200000000000005,5.775049686431885
210,0.0019200000000000005,0.40494945645332336
211,0.0019200000000000005,4.886721611022949
212,0.0019200000000000005,0.2350066602230072
213,0.0019200000000000005,0.5231064558029175
214,0.0019200000000000005,0.04014956206083298
215,0.0019200000000000005,0.3176875412464142
216,0.0019200000000000005,1.8563482761383057
217,0.0019200000000000005,1.7810142040252686
218,0.0019200000000000005,0.5219314098358154
219,0.0019200000000000005,0.15200558304786682
220,0.0019200000000000005,0.22714504599571228
221,0.0019200000000000005,30.404277801513672
222,0.0019200000000000005,7.572876930236816
223,0.0019200000000000005,0.22357434034347534
224,0.0019200000000000005,0.03749159723520279
225,0.0019200000000000005,0.013838918879628181
226,0.0019200000000000005,1.0836384296417236
227,0.0019200000000000005,0.5572013258934021
228,0.0019200000000000005,0.16314555704593658
229,0.0019200000000000005,0.6543030738830566
230,0.0019200000000000005,0.801348090171814
231,0.0019200000000000005,1.0593738555908203
232,0.0019200000000000005,1.5142405033111572
233,0.0019200000000000005,0.19846726953983307
234,0.0019200000000000005,1.6899818181991577
235,0.0019200000000000005,0.0021129650995135307
236,0.0019200000000000005,1.6579922437667847
237,0.0019200000000000005,5.497336387634277
238,0.0019200000000000005,0.03819536790251732
239,0.0019200000000000005,1.1500157117843628
240,0.0019200000000000005,0.1971289962530136
241,0.0019200000000000005,0.7304887175559998
242,0.0019200000000000005,1.2456049919128418
243,0.0019200000000000005,0.14589540660381317
244,0.0019200000000000005,0.7494512796401978
245,0.0019200000000000005,0.25171196460723877
246,0.0019200000000000005,3.256255865097046
247,0.0019200000000000005,0.28654518723487854
248,0.0019200000000000005,0.3550964593887329
249,0.0019200000000000005,1.654466152191162
250,0.0019200000000000005,5.933444976806641
251,0.0019200000000000005,0.15112125873565674
252,0.0019200000000000005,1.1221745014190674
253,0.0019200000000000005,0.7079171538352966
254,0.0019200000000000005,0.5922954678535461
255,0.0019200000000000005,0.1199314147233963
256,0.0019200000000000005,2.4887142181396484
257,0.0019200000000000005,0.5445499420166016
258,0.0019200000000000005,0.3649320900440216
259,0.0019200000000000005,0.17578616738319397
260,0.0019200000000000005,2.7300779819488525
261,0.0019200000000000005,0.029406806454062462
262,0.0019200000000000005,3.684962749481201
263,0.0019200000000000005,0.16712896525859833
264,0.0019200000000000005,0.7854526042938232
265,0.0019200000000000005,1.8822121620178223
266,0.0019200000000000005,0.6261348724365234
267,0.0019200000000000005,0.49967271089553833
268,0.0019200000000000005,0.6658686995506287
269,0.0019200000000000005,0.10818038880825043
270,0.0019200000000000005,3.3162598609924316
271,0.0019200000000000005,0.45887690782546997
272,0.0019200000000000005,1.1006220579147339
273,0.0019200000000000005,0.2525431513786316
274,0.0019200000000000005,1.0919253826141357
275,0.0019200000000000005,0.27220800518989563
276,0.0019200000000000005,0.95988529920578
277,0.0019200000000000005,0.2596708834171295
278,0.0019200000000000005,0.46962833404541016
279,0.0019200000000000005,0.899698793888092
280,0.0019200000000000005,1.6520973443984985
281,0.0019200000000000005,0.1313694268465042
282,0.0019200000000000005,0.7519823312759399
283,0.0019200000000000005,1.0526928901672363
284,0.0019200000000000005,0.5737748742103577
285,0.0019200000000000005,0.620233416557312
286,0.0019200000000000005,0.46205466985702515
287,0.0019200000000000005,0.5177683234214783
288,0.0019200000000000005,2.2666475772857666
289,0.0019200000000000005,3.1309163570404053
290,0.0019200000000000005,3.3600692749023438
291,0.0019200000000000005,0.8186805844306946
292,0.0019200000000000005,1.1031280755996704
293,0.0019200000000000005,0.10768257081508636
294,0.0019200000000000005,0.2643016576766968
295,0.0019200000000000005,0.6743980646133423
296,0.0019200000000000005,0.9770970940589905
297,0.0019200000000000005,2.7210047245025635
298,0.0019200000000000005,0.4327130913734436
299,0.0019200000000000005,0.5045737624168396
300,0.0019200000000000005,0.5961276292800903
301,0.0015360000000000005,0.9350727200508118
302,0.0015360000000000005,3.8403894901275635
303,0.0015360000000000005,1.7832926511764526
304,0.0015360000000000005,0.023414574563503265
305,0.0015360000000000005,3.608330488204956
306,0.0015360000000000005,2.794135093688965
307,0.0015360000000000005,0.3744238317012787
308,0.0015360000000000005,0.12297289818525314
309,0.0015360000000000005,0.42343732714653015
310,0.0015360000000000005,0.18874266743659973
311,0.0015360000000000005,4.285135269165039
312,0.0015360000000000005,6.864866256713867
313,0.0015360000000000005,0.2570059895515442
314,0.0015360000000000005,0.899599552154541
315,0.0015360000000000005,0.49474042654037476
316,0.0015360000000000005,0.06332901120185852
317,0.0015360000000000005,0.6458122134208679
318,0.0015360000000000005,2.088601589202881
319,0.0015360000000000005,0.346924364566803
320,0.0015360000000000005,0.737259030342102
321,0.0015360000000000005,0.46697092056274414
322,0.0015360000000000005,0.6166637539863586
323,0.0015360000000000005,0.8684981465339661
324,0.0015360000000000005,1.4583455324172974
325,0.0015360000000000005,0.5190501809120178
326,0.0015360000000000005,0.9561686515808105
327,0.0015360000000000005,1.0820907354354858
328,0.0015360000000000005,0.7168234586715698
329,0.0015360000000000005,0.9259560704231262
330,0.0015360000000000005,0.04167439788579941
331,0.0015360000000000005,0.26879435777664185
332,0.0015360000000000005,4.0139312744140625
333,0.0015360000000000005,0.5590673685073853
334,0.0015360000000000005,0.7665529847145081
335,0.0015360000000000005,0.2119041532278061
336,0.0015360000000000005,0.41319215297698975
337,0.0015360000000000005,0.31215858459472656
338,0.0015360000000000005,1.4862725734710693
339,0.0015360000000000005,1.6634641885757446
340,0.0015360000000000005,3.0177011489868164
341,0.0015360000000000005,0.4045489430427551
342,0.0015360000000000005,1.2407326698303223
343,0.0015360000000000005,0.7205637097358704
344,0.0015360000000000005,0.9468639492988586
345,0.0015360000000000005,10.198772430419922
