Learning Step,Learning Rate,Loss
1,0.003,2.829029083251953
2,0.003,6.782050609588623
3,0.003,0.4353361129760742
4,0.003,6.297329425811768
5,0.003,0.001792709343135357
6,0.003,0.24422898888587952
7,0.003,5.544879913330078
8,0.003,5.2516350746154785
9,0.003,5.750564098358154
10,0.003,6.86859130859375
11,0.003,0.4482875168323517
12,0.003,0.26837703585624695
13,0.003,0.21752670407295227
14,0.003,0.2289818674325943
15,0.003,0.26074302196502686
16,0.003,0.09435465931892395
17,0.003,3.783395767211914
18,0.003,0.10133766382932663
19,0.003,0.9869462251663208
20,0.003,1.3148282766342163
21,0.003,0.5013546347618103
22,0.003,0.4409635365009308
23,0.003,0.17946895956993103
24,0.003,0.5180056095123291
25,0.003,0.4131527245044708
26,0.003,0.9500918388366699
27,0.003,0.4403093457221985
28,0.003,0.8347392082214355
29,0.003,3.7888753414154053
30,0.003,0.08717650175094604
31,0.003,0.04481333866715431
32,0.003,4.681389331817627
33,0.003,4.653265476226807
34,0.003,0.008299543522298336
35,0.003,3.096200466156006
36,0.003,0.15980815887451172
37,0.003,3.200397491455078
38,0.003,0.2486046850681305
39,0.003,0.11069076508283615
40,0.003,0.30561187863349915
41,0.003,0.02120920829474926
42,0.003,4.600156784057617
43,0.003,0.30367517471313477
44,0.003,5.391043663024902
45,0.003,4.594763278961182
46,0.003,0.18346379697322845
47,0.003,4.692792892456055
48,0.003,4.090577602386475
49,0.003,0.279742032289505
50,0.003,6.537307262420654
51,0.003,0.2176109403371811
52,0.003,3.6277928352355957
53,0.003,2.194643020629883
54,0.003,0.01981406658887863
55,0.003,3.818835973739624
56,0.003,0.4812104105949402
57,0.003,1.137100338935852
58,0.003,0.7822679877281189
59,0.003,0.05429593101143837
60,0.003,0.4446139633655548
61,0.003,1.947693943977356
62,0.003,0.05455586686730385
63,0.003,1.6131417751312256
64,0.003,0.0027947870548814535
65,0.003,0.49548009037971497
66,0.003,1.8343565464019775
67,0.003,1.1538901329040527
68,0.003,0.8651980757713318
69,0.003,1.493174433708191
70,0.003,0.4889998733997345
71,0.003,0.39460068941116333
72,0.003,0.5151243805885315
73,0.003,1.2815154790878296
74,0.003,0.9559711217880249
75,0.003,0.8990517854690552
76,0.003,0.4985702633857727
77,0.003,0.9213677644729614
78,0.003,0.06026643142104149
79,0.003,0.12262492626905441
80,0.003,0.10394234955310822
81,0.003,0.0839732214808464
82,0.003,0.07477494329214096
83,0.003,1.2722960710525513
84,0.003,0.015745991840958595
85,0.003,2.0418474674224854
86,0.003,0.028946859762072563
87,0.003,0.09825298190116882
88,0.003,1.851271390914917
89,0.003,0.4837297797203064
90,0.003,1.686576008796692
91,0.003,1.4198836088180542
92,0.003,1.0292950868606567
93,0.003,1.8877780437469482
94,0.003,0.5273878574371338
95,0.003,0.046131398528814316
96,0.003,1.3757877349853516
97,0.003,0.03094409592449665
98,0.003,1.2275103330612183
99,0.003,2.116936683654785
100,0.003,0.7599182724952698
101,0.0024000000000000002,0.662774384021759
102,0.0024000000000000002,1.3850016593933105
103,0.0024000000000000002,0.3133490979671478
104,0.0024000000000000002,0.5353248119354248
105,0.0024000000000000002,0.5969454646110535
106,0.0024000000000000002,3.032052516937256
107,0.0024000000000000002,1.0291762351989746
108,0.0024000000000000002,1.2161284685134888
109,0.0024000000000000002,2.2525365352630615
110,0.0024000000000000002,1.2476195096969604
111,0.0024000000000000002,1.1196635961532593
112,0.0024000000000000002,0.30895891785621643
113,0.0024000000000000002,0.530627429485321
114,0.0024000000000000002,0.4703352749347687
115,0.0024000000000000002,0.002935837022960186
116,0.0024000000000000002,0.604240894317627
117,0.0024000000000000002,0.18493641912937164
118,0.0024000000000000002,0.37055131793022156
119,0.0024000000000000002,1.3101962804794312
120,0.0024000000000000002,0.6053196787834167
121,0.0024000000000000002,0.5782528519630432
122,0.0024000000000000002,1.1295288801193237
123,0.0024000000000000002,1.3692721128463745
124,0.0024000000000000002,1.0980173349380493
125,0.0024000000000000002,0.45701271295547485
126,0.0024000000000000002,1.1855854988098145
127,0.0024000000000000002,0.47832009196281433
128,0.0024000000000000002,0.06261756271123886
129,0.0024000000000000002,0.41719764471054077
130,0.0024000000000000002,1.4607579708099365
131,0.0024000000000000002,0.4638577103614807
132,0.0024000000000000002,1.1438924074172974
133,0.0024000000000000002,0.9745140671730042
134,0.0024000000000000002,0.8237522840499878
135,0.0024000000000000002,0.6561254858970642
136,0.0024000000000000002,0.8339386582374573
137,0.0024000000000000002,0.8539596199989319
138,0.0024000000000000002,0.7853384613990784
139,0.0024000000000000002,0.7414244413375854
140,0.0024000000000000002,0.11893653124570847
141,0.0024000000000000002,1.0230103731155396
142,0.0024000000000000002,0.5913751125335693
143,0.0024000000000000002,0.8192158341407776
144,0.0024000000000000002,0.6063175201416016
145,0.0024000000000000002,1.0840092897415161
146,0.0024000000000000002,0.21351732313632965
147,0.0024000000000000002,1.549091100692749
148,0.0024000000000000002,0.5618535876274109
149,0.0024000000000000002,0.9924393892288208
150,0.0024000000000000002,0.4117729961872101
151,0.0024000000000000002,1.7639505863189697
152,0.0024000000000000002,1.7548588514328003
153,0.0024000000000000002,0.8702120184898376
154,0.0024000000000000002,1.5791409015655518
155,0.0024000000000000002,0.9197315573692322
156,0.0024000000000000002,0.7608399391174316
157,0.0024000000000000002,0.4867108166217804
158,0.0024000000000000002,0.7034855484962463
159,0.0024000000000000002,0.3355683982372284
160,0.0024000000000000002,0.9490090608596802
161,0.0024000000000000002,1.188584804534912
162,0.0024000000000000002,0.6313080191612244
163,0.0024000000000000002,1.605623483657837
164,0.0024000000000000002,1.0639203786849976
165,0.0024000000000000002,0.30203521251678467
166,0.0024000000000000002,0.2381805181503296
167,0.0024000000000000002,1.3945553302764893
168,0.0024000000000000002,0.027714934200048447
169,0.0024000000000000002,0.0013088611885905266
170,0.0024000000000000002,0.015588863752782345
171,0.0024000000000000002,0.38719442486763
172,0.0024000000000000002,0.2840183973312378
173,0.0024000000000000002,1.0351120233535767
174,0.0024000000000000002,1.0690503120422363
175,0.0024000000000000002,2.1769115924835205
176,0.0024000000000000002,0.8785634636878967
177,0.0024000000000000002,1.6232346296310425
178,0.0024000000000000002,0.7456335425376892
179,0.0024000000000000002,0.7283974289894104
180,0.0024000000000000002,0.2733149826526642
181,0.0024000000000000002,0.6287721991539001
182,0.0024000000000000002,0.7769502997398376
183,0.0024000000000000002,0.37869927287101746
184,0.0024000000000000002,0.4809874892234802
185,0.0024000000000000002,0.3499082922935486
186,0.0024000000000000002,0.5204597115516663
187,0.0024000000000000002,0.6329889297485352
188,0.0024000000000000002,2.07497501373291
189,0.0024000000000000002,1.2114022970199585
