Episode,State,Action,Choosing_Type,Not Stop,Sudden Braking,Improper Passing,Improper Lane Changing,Collision_Probability,Collision_uid,Collision_Probability_Per_Step,Done
1,"[339.94555664  -7.45337629 -93.46242523   0.           0.
   1.          12.           1.           0.5051738   28.07216454
 358.50790405   3.66587022   1.3455479    5.80001881  24.53997794
   5.58673892  14.04723311 352.63828384   0.           0.
   0.           0.           0.           0.           0.
   0.           1.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.          23.61669326 100.
  14.34592467  -1.27550239   1.        ]",17,by model,-1.0,-1.0,-1.0,-1.0,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[ 3.44495758e+02 -7.51300430e+00 -7.94192047e+01  0.00000000e+00
  0.00000000e+00  1.00000000e+00  1.20000000e+01  1.00000000e+00
  1.35994241e-01  1.51221313e+01  3.58355835e+02  3.05346827e+00
  1.34784576e+00  6.02675127e+00  5.33753432e+01  1.00005758e+01
  1.53858617e+02  3.53611627e+02  0.00000000e+00  0.00000000e+00
  1.00000000e+02  1.00000000e+01  1.00000000e+02  2.00000000e+01
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.45000000e+01  1.00000000e+02
  8.31502940e-01 -5.50057282e-01  1.00000000e+00]",19,by model,-1.0,-1.0,-1.0,-1.0,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[ 3.47031342e+02 -7.53418636e+00 -6.98318329e+01  0.00000000e+00
  0.00000000e+00  1.00000000e+00  1.20000000e+01  1.00000000e+00
  1.33697897e-01  1.43268700e+01  3.57932892e+02  6.95610137e-01
  1.34789574e+00  6.04252825e+00  1.03447758e+02  9.98789827e+00
  1.51332443e+02  3.54067791e+02  0.00000000e+00  0.00000000e+00
  1.16516105e+01  6.27281015e+00  4.12691460e+00  1.77172602e+00
  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.57000000e+01  0.00000000e+00  1.00000000e+02
  4.01660154e-01  1.28959243e-01  1.00000000e+00]",19,by model,-1.0,0.12786606133146694,-1.0,-1.0,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[ 3.47436707e+02 -7.53664303e+00 -6.82913132e+01  0.00000000e+00
  0.00000000e+00  1.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.05496652e-01  1.42362432e+01  3.57867523e+02  1.55184030e-04
  1.34806463e+00  6.04442335e+00  1.01185744e+02  9.99499182e+00
  1.85914205e+01  3.54164890e+02  0.00000000e+00  0.00000000e+00
  4.78233843e+00  6.27360698e+00  4.07115798e+00  4.92341476e+00
  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  5.41557531e+01  1.00000000e+02
  3.27120249e-01 -1.60301612e-01  1.00000000e+00]",32,randomly,-1.0,0.04935181462683102,-1.0,-1.0,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[ 3.47436707e+02 -7.53664255e+00 -6.82913132e+01  0.00000000e+00
  0.00000000e+00  1.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.05481952e-01  1.42357359e+01  3.57867554e+02  1.53602262e-04
  1.34805742e+00  6.04444534e+00  6.91207447e+01  1.56394259e+01
  1.40574596e+01  3.54164890e+02  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  5.19947301e+01  1.00000000e+02
  3.27120249e-01 -1.34349262e-01  1.00000000e+00]",17,by model,-1.0,0.16758804790733148,-1.0,-1.0,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[ 3.47436707e+02 -7.53664303e+00 -6.82913132e+01  0.00000000e+00
  0.00000000e+00  1.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.05446778e-01  1.42352266e+01  3.57867554e+02  1.53698450e-04
  1.34807205e+00  6.04442468e+00  6.77463850e+01  9.98660290e+00
  9.98947890e+01  3.54164890e+02  0.00000000e+00  0.00000000e+00
  2.19169286e+00  6.27247941e+00  2.49954071e+00  1.30249432e+00
  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  4.99101977e+01  1.00000000e+02
  3.27120249e-01 -1.08296958e-01  1.00000000e+00]",19,by model,-1.0,0.07750954623425102,-1.0,-1.0,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[ 3.47436707e+02 -7.53664255e+00 -6.82913132e+01  0.00000000e+00
  0.00000000e+00  1.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.05458312e-01  1.42347174e+01  3.57867554e+02  1.54725087e-04
  1.34805761e+00  6.04446868e+00  1.02782850e+02  9.98777119e+00
  1.86560197e+01  3.54164890e+02  0.00000000e+00  0.00000000e+00
  7.03976240e+00  6.26880012e+00  4.35128380e+00  3.69799987e+00
  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  4.90041102e+01  1.00000000e+02
  3.27120249e-01 -8.11123844e-02  1.00000000e+00]",17,by model,-1.0,0.15403376928342222,-1.0,-1.0,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[ 3.47436707e+02 -7.53664255e+00 -6.82913132e+01  0.00000000e+00
  0.00000000e+00  1.00000000e+00  1.20000000e+01  1.00000000e+00
  1.05435580e-01  1.42342100e+01  3.57867554e+02  1.53378105e-04
  1.34807224e+00  6.04444802e+00  6.85065085e+01  9.98642387e+00
  1.00758793e+02  3.54164890e+02  0.00000000e+00  0.00000000e+00
  3.20350970e+00  6.27203957e+00  3.18974116e+00  1.49040391e+00
  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  4.81153681e+01  1.00000000e+02
  3.27120249e-01 -5.44807329e-02  1.00000000e+00]",43,randomly,-1.0,0.03928536864185368,-1.0,-1.0,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[ 3.47436707e+02 -7.53664160e+00 -6.82913132e+01  0.00000000e+00
  0.00000000e+00  1.00000000e+00  1.20000000e+01  1.00000000e+00
  1.05387948e-01  1.42336998e+01  3.57867554e+02  1.54123531e-04
  1.34807224e+00  6.04444802e+00  1.28504719e+02  1.00096296e+01
  9.88920779e+01  3.54164890e+02  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  4.71948298e+01  1.00000000e+02
  3.27120249e-01 -2.68950622e-02  1.00000000e+00]",19,by model,-1.0,0.08425076619613209,-1.0,-1.0,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[ 3.47436707e+02 -7.53664160e+00 -6.82913132e+01  0.00000000e+00
  0.00000000e+00  1.00000000e+00  1.20000000e+01  0.00000000e+00
  1.05378538e-01  1.42331915e+01  3.57867554e+02  1.53701524e-04
  1.34805781e+00  6.04449201e+00  1.04068464e+02  9.98627556e+00
  1.53202648e+02  3.54164890e+02  0.00000000e+00  0.00000000e+00
  1.00000000e+02  1.00000000e+01  1.00000000e+02  2.00000000e+01
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.57000000e+01  0.00000000e+00  1.00000000e+02
  3.27120249e-01  8.10968022e-04  1.00000000e+00]",1,by model,-1.0,-1.0,-1.0,-1.0,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",True
2,"[-3.68336906e+01 -1.49572885e+00 -1.33069582e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.54891527e+00  1.11737175e+02  3.58718201e+02  1.26226494e+00
  1.36389796e+00  1.19718455e+00  1.00000000e+05  1.00000000e+03
  1.00000000e+03  1.00000000e+05  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.45000000e+01  1.00000000e+02
  1.38681806e+01 -2.31082419e-01  1.00000000e+00]",9,by model,-1.0,-1.0,-1.0,-1.0,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
2,"[-3.30654068e+01 -1.59743989e+00 -1.44727097e+01  0.00000000e+00
  0.00000000e+00  1.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.56278074e+00  1.06410095e+02  3.58654938e+02  3.42065085e-01
  1.37621926e+00  1.29003819e+00  1.00000000e+05  1.00000000e+03
  1.00000000e+03  1.00000000e+05  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  4.16048178e+01  1.00000000e+02
  6.78975053e+00 -3.00000000e+00  1.00000000e+00]",7,by model,-1.0,-1.0,-1.0,-1.0,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
2,"[-3.30615692e+01 -1.59757030e+00 -1.44771175e+01  0.00000000e+00
  0.00000000e+00  2.00000003e-01  1.20000000e+01 -1.00000000e+00
  1.57161415e+00  1.06406326e+02  3.58654510e+02  1.11693980e-04
  1.33851147e+00  1.29062338e+00  1.00000000e+05  1.00000000e+03
  1.00000000e+03  1.00000000e+05  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  6.99842790e+01  1.00000000e+02
  6.75737874e+00 -3.00000000e+00  1.00000000e+00]",1,randomly,-1.0,-1.0,-1.0,-1.0,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
2,"[-3.30615692e+01 -1.59758711e+00 -1.44776897e+01  2.00000003e-01
  0.00000000e+00  2.00000003e-01  1.20000000e+01  1.00000000e+00
  1.57158625e+00  1.06406326e+02  3.58654510e+02  1.11638168e-04
  1.33851042e+00  1.29062612e+00  1.00000000e+05  1.00000000e+03
  1.00000000e+03  1.00000000e+05  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  6.99842776e+01  1.00000000e+02
  6.75737874e+00 -3.00000000e+00  1.00000000e+00]",9,randomly,-1.0,-1.0,-1.0,-1.0,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
2,"[-4.82345676e+00 -1.98152089e+00 -2.21488876e+01  0.00000000e+00
  0.00000000e+00  1.00000000e+00  1.20000000e+01 -1.00000000e+00
  4.22207743e-01  1.05297104e+02  1.23823971e-01  8.85365944e+00
  1.96307063e+00  1.30350200e+00  1.00000000e+05  1.00000000e+03
  1.00000000e+03  1.00000000e+05  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  4.63811741e+01  0.00000000e+00  1.00000000e+02
 -2.32792254e-01  2.73524696e+00  1.00000000e+00]",7,by model,-1.0,-1.0,-1.0,-1.0,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
2,"[ 5.22103233e+01 -3.02932501e+00 -3.39750862e+01  0.00000000e+00
  0.00000000e+00  2.00000003e-01  1.20000000e+01  1.00000000e+00
  1.08675003e+00  9.15492020e+01  3.01076502e-01  7.52948766e+00
  1.94760203e+00  1.55138475e+00  1.00000000e+05  1.00000000e+03
  1.00000000e+03  1.00000000e+05  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  2.28705551e+01  1.00000000e+02
 -1.76244600e+01 -4.60541317e-01  1.00000000e+00]",9,by model,-1.0,-1.0,-1.0,-1.0,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
2,"[ 1.05382973e+02 -3.83813858e+00 -4.72683258e+01  0.00000000e+00
  0.00000000e+00  1.00000000e+00  1.20000000e+01 -1.00000000e+00
  6.23375535e-01  1.04661415e+02  3.59805267e+02  1.06403874e+01
  1.34472360e+00  1.31579439e+00  1.00000000e+05  1.00000000e+03
  1.00000000e+03  1.00000000e+05  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.57000000e+01  0.00000000e+00  1.00000000e+02
 -7.90522586e-02  4.85103091e-02  1.00000000e+00]",7,by model,-1.0,-1.0,-1.0,-1.0,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
2,"[ 1.69048569e+02 -4.56728172e+00 -6.40768814e+01  0.00000000e+00
  0.00000000e+00  2.00000003e-01  1.20000000e+01 -1.00000000e+00
  6.04284585e-01  1.04781113e+02  3.59920776e+02  1.10187338e+01
  1.34485692e+00  1.31317823e+00  1.00000000e+05  1.00000000e+03
  1.00000000e+03  1.00000000e+05  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.57000000e+01  0.00000000e+00  1.00000000e+02
  3.57404774e-02  2.08821984e-01  1.00000000e+00]",20,randomly,-1.0,-1.0,-1.0,-1.0,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
2,"[ 2.34617340e+02 -5.65216112e+00 -8.13359680e+01  0.00000000e+00
  0.00000000e+00  2.00000003e-01  1.20000000e+01 -1.00000000e+00
  1.08789301e+00  1.04724754e+02  3.59656799e+02  1.13967684e+01
  2.14104197e+00  1.31475328e+00  3.62081614e+01  9.99602622e+00
  1.27839162e+01  3.62081614e+01  0.00000000e+00  0.00000000e+00
  1.00000000e+02  1.00000000e+01  1.00000000e+02  2.00000000e+01
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.57000000e+01  0.00000000e+00  1.00000000e+02
  1.40543283e-01  1.19990099e-01  1.00000000e+00]",22,randomly,-1.0,0.46862213654433676,-1.0,1.0,1.0,SUV(Clone)ccb403bc-3620-4b40-938a-c2178da8b475,"[0.477169, 0.506575, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
2,"[ 2.47657043e+02 -5.90256166e+00 -8.47695312e+01  0.00000000e+00
  0.00000000e+00  2.00000003e-01  1.20000000e+01 -1.00000000e+00
  7.12068021e-01  1.04870178e+02  4.27256012e-03  3.01658478e-01
  1.34418625e+00  1.31124727e+00  5.20695294e+00  0.00000000e+00
  1.83913206e+01  8.27033695e+01  0.00000000e+00  0.00000000e+00
  4.10497783e+01  6.77176459e+00  5.00022661e+00  2.52092390e+00
  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.45000000e+01  1.00000000e+02
 -7.13515984e-04 -7.94581494e-02  1.00000000e+00]",27,randomly,-1.0,0.5,-1.0,0.4468086729330429,0.897,No collision,"[0.749336, 0.896619, 0, 0, 0, 0, 0, 0, 0, 0, 0.003394, 0.007206]",False
2,"[ 2.47890808e+02 -5.90570974e+00 -8.48314362e+01  0.00000000e+00
  0.00000000e+00  2.00000003e-01  1.20000000e+01  1.00000000e+00
  7.59671807e-01  1.04846474e+02  6.96927193e-04  3.74083441e-03
  1.34387637e+00  1.31167355e+00  4.96516971e+00  0.00000000e+00
  1.83913229e+01  2.62070797e+02  0.00000000e+00  0.00000000e+00
  1.37554332e+00  6.27762913e+00  0.00000000e+00  2.04715126e+00
  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  5.00000000e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.00000000e+00]",19,by model,-1.0,0.5,0.5891166527416516,0.019083617635686674,0.622,No collision,"[0.007323, 0.504351, 0.598849, 0.622495, 0.017229, 0.311628, 0.019847, 0.041459, 0.042997, 0.045596, 0.045743, 0.02425]",False
2,"[ 2.47973206e+02 -5.90699053e+00 -8.48532486e+01  0.00000000e+00
  0.00000000e+00  2.00000003e-01  1.20000000e+01  1.00000000e+00
  7.58912265e-01  1.04845810e+02  1.08951062e-03  1.22123169e-05
  1.34387247e+00  1.31168452e+00  4.87994563e+00  0.00000000e+00
  1.83913229e+01  2.62155826e+02  0.00000000e+00  0.00000000e+00
  5.05745678e+01  8.11801028e+00  5.00000000e+01  1.09622849e+01
  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.45000000e+01  1.00000000e+02
 -6.03687615e-04 -8.58074921e-04  1.00000000e+00]",19,by model,-1.0,-1.0,-1.0,0.01907746819598963,0.637,No collision,"[0.047918, 0.491966, 0.587382, 0.624265, 0.636982, 0.386214, 0.335253, 0.047917, 0.047917, 0.047917, 0.047917, 0.047917]",False
2,"[ 2.47973221e+02 -5.90699244e+00 -8.48532486e+01  0.00000000e+00
  0.00000000e+00  2.00000003e-01  1.20000000e+01  1.00000000e+00
  7.56856501e-01  1.04845650e+02  9.43342166e-04  2.34338839e-05
  1.34390196e+00  1.31169034e+00  4.87993093e+00  0.00000000e+00
  1.83913229e+01  2.62155840e+02  0.00000000e+00  0.00000000e+00
  4.15051195e+01  4.92710513e+00  5.00313554e+00  3.07396377e+00
  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.45000000e+01  1.00000000e+02
 -6.03687615e-04 -9.32188544e-04  1.00000000e+00]",19,by model,-1.0,-1.0,-1.0,-1.0,0.639,No collision,"[0.314105, 0.547781, 0.62155, 0.639195, 0.540487, 0.33211, 0.327812, 0.047918, 0.047918, 0.047918, 0.047918]",False
2,"[ 2.47973221e+02 -5.90699244e+00 -8.48532486e+01  0.00000000e+00
  0.00000000e+00  2.00000003e-01  1.20000000e+01 -1.00000000e+00
  7.56855667e-01  1.04845650e+02  9.40193539e-04  2.33805727e-05
  1.34390196e+00  1.31169034e+00  4.87992671e+00  0.00000000e+00
  1.83912952e+01  2.62155840e+02  0.00000000e+00  0.00000000e+00
  4.15581600e+01  5.55312298e+00  2.60197467e+00  2.92250657e+00
  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.45000000e+01  1.00000000e+02
 -6.03687615e-04 -1.00215104e-03  1.00000000e+00]",19,by model,-1.0,-1.0,-1.0,0.05080766743278758,0.624,No collision,"[0.273019, 0.492266, 0.587459, 0.624346, 0.446459, 0.344232, 0.330022, 0.327837, 0.047918, 0.047918, 0.047918, 0.047918]",False
2,"[ 2.47973221e+02 -5.90699291e+00 -8.48532486e+01  0.00000000e+00
  0.00000000e+00  2.00000003e-01  1.20000000e+01 -1.00000000e+00
  7.56853402e-01  1.04845650e+02  9.37898818e-04  3.29148838e-05
  1.34390196e+00  1.31169034e+00  4.87992668e+00  0.00000000e+00
  1.83912690e+01  2.62155840e+02  0.00000000e+00  0.00000000e+00
  4.08971799e+01  4.97041465e+00  6.51893462e+00  9.75171385e+00
  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.45000000e+01  1.00000000e+02
 -6.03687615e-04 -1.07779786e-03  1.00000000e+00]",26,randomly,-1.0,-1.0,-1.0,0.050807667432773936,0.643,No collision,"[0.272957, 0.491985, 0.587125, 0.197561, 0.11897, 0.641304, 0.642433, 0.642721, 0.642841, 0.642823, 0.642789, 0.642835]",True
3,"[-3.69038162e+01 -1.47604227e+00 -1.21920357e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.34402871e+00  9.87170563e+01  3.59522980e+02  1.37357772e+00
  1.36748739e+00  1.42075365e+00  1.00000000e+05  1.00000000e+03
  1.00000000e+03  1.00000000e+05  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.45000000e+01  1.00000000e+02
 -1.11917966e+01 -2.37734766e-01  1.00000000e+00]",2,randomly,-1.0,-1.0,-1.0,-1.0,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
3,"[-3.29730911e+01 -1.57558990e+00 -1.30981236e+01  5.00000000e-01
  0.00000000e+00  5.00000000e-01  1.20000000e+01 -1.00000000e+00
  1.46031308e+00  1.03292633e+02  3.59761688e+02  7.51450941e-01
  1.36791424e+00  1.33976462e+00  1.00000000e+05  1.00000000e+03
  1.00000000e+03  1.00000000e+05  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  4.13164476e+01  1.00000000e+02
 -5.16169217e+00 -3.00000000e+00  1.00000000e+00]",9,by model,-1.0,-1.0,-1.0,-1.0,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
3,"[-3.29273987e+01 -1.57674432e+00 -1.31110220e+01  0.00000000e+00
  0.00000000e+00  1.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.53302824e+00  1.03324921e+02  3.59757599e+02  5.53839950e-05
  1.33875318e+00  1.33934549e+00  1.00000000e+05  1.00000000e+03
  1.00000000e+03  1.00000000e+05  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  6.99922001e+01  1.00000000e+02
 -5.11276223e+00 -3.00000000e+00  1.00000000e+00]",43,randomly,-1.0,0.24765502872978082,-1.0,0.24765502872978082,1.0,Hatchback(Clone)0e8a828b-3786-441b-9044-1b0fec870caa,"[0, 0, 0, 1, 0.025421, 0, 0, 0, 0, 0, 0, 0]",False
