Episode,State,Action,Choosing_Type,Collision_Probability,Collision_uid,Collision_Probability_Per_Step,Sudden Appearance,Overlapping,Repeated Collision,Unreal Pedes Col,Done
0,"[-6.88090973e+01  1.02042570e+01 -1.16544952e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  3.59912994e+02  2.23835831e+02
 -3.89135652e-03  5.76117140e+00  0.00000000e+00  1.00000000e+02
  1.00000000e+02  1.34918318e+00 -7.65060061e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.60890041e+01
  0.00000000e+00  1.00000000e+02  2.59940894e-01  1.88140827e+00]",13,by model,1,35a98086-07bd-4c5a-b7c0-a1a4bd5959b1,"[0, 0, 0, 0, 0.120893, 0.397992, 0.648247, 1, 0.430946, 0.475185, 0.64826, 0.651348]",False,False,False,False,False
0,"[-9.42261505e+01  1.02042265e+01 -1.43703903e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  3.59911469e+02  2.24396545e+02
  2.20416579e-03  3.74495274e+00  1.00000000e+00  2.55821044e+00
  0.00000000e+00  1.34920012e+00 -7.74869879e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.40064098e+01
  0.00000000e+00  1.00000000e+02 -2.96475247e-01  1.53001315e+00]",23,by model,0.559641,No collision,"[0.559641, 0.332731, 0.140973, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
0,"[-1.17185104e+02  1.02041578e+01 -1.55164978e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  9.32384841e-03  2.96209656e+02
  3.30604285e-01  4.35565438e+00  2.00000000e+00  2.49884515e+01
  0.00000000e+00  1.34859559e+00  1.11184192e+00  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  5.85339041e+01
  0.00000000e+00  1.00000000e+02 -2.22906904e+01  2.04858234e+00]",40,by model,0.208297,No collision,"[0, 0.182631, 0.208297, 0.147509, 0.017164, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
0,"[-1.57339676e+02  1.02029057e+01 -1.17994537e+02  0.00000000e+00
  1.90000000e+01  1.00000000e+00  3.02577280e-02  3.14084564e+02
  1.43597396e-02  1.02959505e+01  3.00000000e+00  4.05934324e+01
  2.35252724e-01  1.34847072e+00  8.01313531e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  2.87631168e+01  1.00000000e+02  8.49466454e-01 -1.61579653e+00]",2,randomly,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
0,"[-1.77672424e+02  1.02044754e+01 -9.82393570e+01  5.05000000e+01
  1.90000000e+01 -1.00000000e+00  3.59985443e+02  3.14776794e+02
  8.72975070e-05  1.28570236e-01  3.00000000e+00  1.22985430e+01
  0.00000000e+00  1.34874175e+00  7.89294048e-01  1.25844441e+00
  5.38572587e-03  0.00000000e+00  1.95361504e+00  1.57000000e+01
  0.00000000e+00  1.00000000e+02 -5.25757770e-01  7.07746571e-02]",41,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
0,"[-1.78209015e+02  1.02044992e+01 -9.77050400e+01  5.05000000e+01
  1.90000000e+01 -1.00000000e+00  2.94481516e-02  3.14837921e+02
  1.93619053e-04  1.96788970e-04  4.00000000e+00  1.15414668e+01
  0.00000000e+00  1.34847257e+00  7.88226642e-01  1.16609325e+00
  1.02102549e-01  0.00000000e+00  1.87487117e+00  0.00000000e+00
  6.99722856e+01  1.00000000e+02 -4.91091489e-01 -3.00000000e+00]",36,randomly,0.126157,No collision,"[0, 0.126157, 0, 0, 0, 0.02148, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
0,"[-1.78575409e+02  1.02044926e+01 -9.73395081e+01  5.05000000e+01
  1.90000000e+01 -1.00000000e+00  7.50159100e-02  3.14873657e+02
  1.12754911e-04  1.62120861e-03  5.00000000e+00  1.10240588e+01
  0.00000000e+00  1.34818992e+00  7.87602996e-01  1.32794257e+00
  1.07970090e-01  0.00000000e+00  1.87672722e+00  0.00000000e+00
  6.97716798e+01  1.00000000e+02  8.70033535e-03 -3.00000000e+00]",20,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
0,"[-1.79345688e+02  1.02043419e+01 -9.65717773e+01  5.05000000e+01
  1.90000000e+01  1.00000000e+00  3.59821869e+02  3.14884705e+02
  2.28078701e-04  1.83779505e+00  6.00000000e+00  2.15442894e+01
  5.55547160e+00  1.34973769e+00  7.87412612e-01  3.47159323e+00
  1.80889369e-02  1.67027825e-01  3.93855105e+00  9.50869639e+01
  0.00000000e+00  1.00000000e+02 -1.95365583e-01  2.20900732e+00]",13,randomly,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
0,"[-1.91257996e+02  1.02040701e+01 -8.46381302e+01  5.05000000e+01
  1.90000000e+01  1.00000000e+00  3.59829224e+02  3.15075439e+02
 -1.34182465e-03  4.94471998e+00  7.00000000e+00  3.01970110e+01
  0.00000000e+00  1.34969295e+00  7.84087128e-01  2.60397316e+00
  3.63098554e-01  5.31017883e+00  2.61337297e+00  6.24193871e+01
  0.00000000e+00  1.00000000e+02  1.82993781e-01  2.53785148e+00]",18,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
0,"[-2.17242950e+02  1.02043171e+01 -6.44394073e+01  5.05000000e+01
  1.90000000e+01  0.00000000e+00  3.59986542e+02  2.76064972e+02
  3.59605560e+02  3.59766334e+00  7.00000000e+00  2.56624763e+01
  0.00000000e+00  1.34872596e+00  1.46673955e+00  8.68299212e+01
  2.31674789e+00  2.26007413e+00  2.69754018e+00  1.57000000e+01
  0.00000000e+00  1.00000000e+02  5.36699328e+01  1.66523001e-01]",0,by model,0.049154,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.049154, 0.042067]",False,False,False,False,False
