Episode,State,Action,Choosing_Type,Collision_Probability,Collision_uid,Collision_Probability_Per_Step,Sudden Appearance,Overlapping,Repeated Collision,Unreal Pedes Col,Done
0,"[-6.88695755e+01  1.02041836e+01 -1.16900368e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  3.59922089e+02  2.22843185e+02
  1.48990646e-03  6.03623792e+00  0.00000000e+00  1.00000000e+02
  1.00000000e+02  1.40948827e+00 -7.47753604e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.35994701e+01
  0.00000000e+00  1.00000000e+02 -6.98864615e-01  1.48786511e+00]",13,by model,0.812179,No collision,"[0, 0, 0, 0, 0, 0, 0.03709, 0.335829, 0.596971, 0.812179, 0.770706, 0.555657]",False,False,False,False,False
0,"[-9.67734222e+01  1.02040567e+01 -1.46731781e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  3.59950043e+02  2.24022934e+02
  3.27926315e-02  6.24171673e+00  1.00000000e+00  5.10691328e+00
  0.00000000e+00  1.34896735e+00 -7.68496720e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  1.45000000e+01  1.00000000e+02 -1.48144176e+00 -6.41949908e-02]",43,by model,0.247444,No collision,"[0.247444, 0.004686, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
0,"[-1.19552353e+02  1.02042389e+01 -1.53944748e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  3.59985657e+02  3.04777374e+02
  1.47782147e-01  3.77897260e+00  1.00000000e+00  2.62635509e+01
  0.00000000e+00  1.34873642e+00  9.63143733e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.16120806e+01
  0.00000000e+00  1.00000000e+02 -1.31001515e+01  1.78595841e+00]",21,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
0,"[-1.45375366e+02  1.02037745e+01 -1.29591171e+02  0.00000000e+00
  1.90000000e+01  1.00000000e+00  1.32723022e-02  3.14596832e+02
  3.59992493e+02  7.76768658e+00  2.00000000e+00  3.04963342e+01
  1.00002445e+01  1.34857096e+00  7.92462895e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  8.09994114e+01
  0.00000000e+00  1.00000000e+02  8.02505830e-02  2.55275793e+00]",32,by model,0.30841,No collision,"[0, 0.30841, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
0,"[-1.78079086e+02  1.02043295e+01 -9.77499390e+01  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  1.53941900e-01  3.14717316e+02
  2.55661109e-03  3.16066117e+00  3.00000000e+00  1.09900187e+01
  0.00000000e+00  1.34769584e+00  7.90317842e-01  2.67594041e+00
  6.42010291e-02  3.85285229e+00  7.55026820e+00  0.00000000e+00
  4.29537618e+01  1.00000000e+02 -2.73976261e-01 -3.40326083e+00]",5,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
0,"[-1.79293350e+02  1.02044849e+01 -9.65440216e+01  5.00000000e+00
  1.90000000e+01 -1.00000000e+00  2.50287467e-05  3.14785217e+02
 -6.49168896e-06  7.92829387e-06  3.00000000e+00  9.27927493e+00
  9.53674316e-05  1.34865470e+00  7.89150297e-01  3.80140965e+00
  3.60258197e-02  0.00000000e+00  7.64207376e+00  0.00000000e+00
  6.99988834e+01  1.00000000e+02 -3.66726927e-01 -3.00000000e+00]",20,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
0,"[-1.79293350e+02  1.02044849e+01 -9.65440216e+01  5.00000000e+00
  1.90000000e+01 -1.00000000e+00  3.14323333e-05  3.14785217e+02
 -7.77095738e-06  3.99949386e-05  4.00000000e+00  9.27926973e+00
  0.00000000e+00  1.34865470e+00  7.89150297e-01  3.80151186e+00
  3.48143553e-02  0.00000000e+00  7.64479249e+00  0.00000000e+00
  6.99943674e+01  1.00000000e+02 -3.66726927e-01 -3.00000000e+00]",20,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
0,"[-1.84778885e+02  1.02043409e+01 -9.10747223e+01  5.00000000e+00
  1.90000000e+01  1.00000000e+00  3.59967834e+02  3.14976929e+02
  2.09796242e-03  5.19882582e+00  5.00000000e+00  1.11840283e+01
  6.50715586e+00  1.34885571e+00  7.85794120e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  1.57000000e+01
  0.00000000e+00  1.00000000e+02 -2.06469508e-03  1.16100776e+00]",14,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
0,"[-2.15283295e+02  1.02043447e+01 -6.46113358e+01  5.00000000e+00
  1.90000000e+01  1.00000000e+00  1.08970948e-01  2.87244659e+02
  3.59682648e+02  3.44672986e+00  6.00000000e+00  1.72038456e+01
  5.58758797e+00  1.34799702e+00  1.27126959e+00  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  1.45000000e+01  1.00000000e+02  4.48444982e+01 -3.50755464e-01]",43,randomly,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
0,"[-2.24934601e+02  1.02043571e+01 -8.05733185e+01  5.00000000e+00
  1.90000000e+01  0.00000000e+00  3.59932312e+02  1.74451126e+02
  3.59848602e+02  5.23471059e+00  7.00000000e+00  9.17165330e+00
  5.58796174e+00  1.34906372e+00  9.75392943e-02  3.05698153e+00
  7.02232969e+00  2.20700956e+01  4.57828610e+00  6.55785236e+01
  0.00000000e+00  1.00000000e+02  4.80846689e+00  3.10311320e+00]",33,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
0,"[-2.16504059e+02  1.02031384e+01 -1.31985123e+02  5.00000000e+00
  1.90000000e+01 -1.00000000e+00  3.59983612e+02  1.70467834e+02
 -2.45928369e-03  9.86858835e+00  8.00000000e+00  1.12123790e+01
  1.11759860e+01  1.34874952e+00  1.66381790e-01  8.99938201e+01
  6.43135087e+00  1.99761264e+01  4.72362977e+00  0.00000000e+00
  1.45000000e+01  1.00000000e+02 -2.76220219e-01 -3.98949831e-02]",10,randomly,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
0,"[-2.09496643e+02  1.02043571e+01 -1.74399780e+02  5.00000000e+00
  1.90000000e+01  1.00000000e+00  8.60491991e-02  1.70701874e+02
  2.61148671e-04  3.12620009e+00  8.00000000e+00  3.46085772e+01
  1.11759838e+01  1.34812690e+00  1.62283118e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  3.29669212e+01  1.00000000e+02 -1.46837156e-02 -2.23075828e+00]",29,by model,0.130746,No collision,"[0, 0.130746, 0.090099, 0.07965, 0.079621, 0.079624, 0.077407, 0.068398, 0.063505, 0.053832, 0.046523, 0.036849]",False,False,False,False,False
0,"[-2.09013855e+02  1.02044916e+01 -1.77350052e+02  5.00000000e+00
  1.90000000e+01  1.00000000e+00  1.24636153e-02  1.70715439e+02
  7.25546051e-05  6.65809012e-02  9.00000000e+00  4.81655893e+00
  0.00000000e+00  1.34856936e+00  1.62045954e-01  2.80128685e+00
  5.99663987e+00  0.00000000e+00  9.13592781e-01  1.57000000e+01
  0.00000000e+00  1.00000000e+02 -1.37945591e-02  1.12601563e-01]",31,randomly,0.124159,No collision,"[0.027492, 0.008991, 0.004189, 0.015806, 0.04086, 0.050217, 0.062819, 0.074765, 0.084056, 0.093733, 0.108133, 0.124159]",False,False,False,False,False
0,"[-2.08912201e+02  1.02044764e+01 -1.77970612e+02  5.00000000e+00
  1.90000000e+01 -1.00000000e+00 -1.78045465e-03  1.70697876e+02
  9.97421594e-05  4.61627670e-02  1.00000000e+01  4.37939457e+00
  2.00727036e-01  1.34866847e+00  1.62354950e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  3.65730932e+01  1.00000000e+02 -2.45528745e-02 -2.36244469e-02]",17,by model,0.186792,No collision,"[0.169352, 0.18579, 0.186743, 0.186792, 0.186782, 0.186782, 0.186782, 0.186782, 0.186782, 0.186782, 0.186782, 0.186782]",False,False,False,False,False
0,"[-2.08911942e+02  1.02044754e+01 -1.77972366e+02  5.00000000e+00
  1.90000000e+01 -1.00000000e+00  4.11076981e-05  1.70697311e+02
 -3.16939841e-05  4.57093186e-05  1.10000000e+01  4.06620697e+00
  0.00000000e+00  1.34865588e+00  1.62367945e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  4.66957696e+01  1.00000000e+02 -2.45528745e-02 -1.12750260e-02]",17,by model,0.186782,No collision,"[0.186782, 0.186782, 0.186782, 0.186782, 0.186782, 0.186782, 0.186782, 0.186782, 0.186782, 0.186782, 0.186782, 0.186782]",False,False,False,False,False
