Episode,State,Action,Choosing_Type,Collision_Probability,Collision_uid,Collision_Probability_Per_Step,Sudden Appearance,Overlapping,Repeated Collision,Unreal Pedes Col,Done
0,"[ -68.42073059   10.2041769  -116.40207672    0.           19.
   -1.          359.88198853  223.98773193  359.93933105    5.94718148
    0.          100.          100.            1.58462173   -0.76799023
    0.            0.            0.            0.           86.62556243
    0.          100.            2.21781149    1.42220977]",14,by model,1,0b722aea-214b-4edc-a67f-35a42a5cda3a,"[0, 0, 0, 0, 0.037475, 0.319345, 0.587748, 0.826568, 1, 1, 1, 1]",False,False,False,True,False
0,"[ -91.32643127   10.20202255 -143.07254028    0.           19.
   -1.            0.51248538  195.48042297    3.59887624    0.78015548
    1.            2.0360859     0.            1.34563124   -0.28660721
    0.            0.            0.            0.            0.
   50.            0.            0.            0.        ]",34,randomly,1,0b722aea-214b-4edc-a67f-35a42a5cda3a,"[1, 1, 1, 0.447403, 0.447416, 0.447416, 0.447416, 0.447416, 0.447416, 0.447416, 0.447416, 0.447416]",False,False,True,True,False
1,"[-6.62040787e+01  1.02041254e+01 -1.13824837e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  3.59794769e+02  2.23839569e+02
  3.59992310e+02  4.89045934e+00  0.00000000e+00  1.00000000e+02
  1.00000000e+02  1.34990484e+00 -7.65110906e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.52325823e+01
  0.00000000e+00  1.00000000e+02 -4.66384855e-02  2.83205334e+00]",14,by model,1,3c39de02-d677-4c66-b4b7-1b5147a8eb15,"[0, 0, 0, 0, 0, 0, 0.297622, 0.555459, 0.802912, 1, 1, 0.462583]",False,False,False,False,False
1,"[-9.12274551e+01  1.02049150e+01 -1.41596985e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  9.72743183e-02  2.00523895e+02
  2.72589254e+00  2.37247692e-01  1.00000000e+00  2.69079924e+00
  0.00000000e+00  1.35020895e+00 -3.71656663e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.62472697e+01
  0.00000000e+00  1.00000000e+02 -1.85299547e+01  2.99032352e+00]",11,by model,0.450116,No collision,"[0.450116, 0.396283, 0.3289, 0.259862, 0.259862, 0.259862, 0.259862, 0.259862, 0.259862, 0.259862, 0.259862, 0.259862]",False,False,False,False,False
1,"[-9.11937408e+01  1.02044849e+01 -1.41707657e+02  0.00000000e+00
  2.30000000e+01 -1.00000000e+00  3.19037972e-05  1.95358276e+02
  2.98470263e-06  5.85883871e-06  1.00000000e+00  3.70069280e+00
  0.00000000e+00  1.34866757e+00 -2.68047121e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  5.00000000e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00]",16,by model,0.259862,No collision,"[0.259862, 0.259862, 0.259862, 0.259862, 0.259862, 0.259862, 0.259862, 0.259862, 0.259862, 0.259862, 0.259862, 0.259862]",False,False,False,False,True
2,"[-6.70489197e+01  1.02043352e+01 -1.14710571e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  3.59931213e+02  2.23918320e+02
 -2.27978220e-03  5.33306344e+00  0.00000000e+00  1.00000000e+02
  1.00000000e+02  1.76967810e+00 -7.66551457e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.57000000e+01
  0.00000000e+00  1.00000000e+02  1.91847878e-01  1.09909888e+00]",13,by model,1,553eb6b4-0ede-4c5b-954e-dd644b40bd31,"[0, 0, 0, 0, 0, 0.083015, 0.373721, 0.635509, 0.865301, 1, 0.389457, 0.318954]",False,False,False,False,False
2,"[-9.22436829e+01  1.02044754e+01 -1.41790909e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  3.59987335e+02  2.27872223e+02
  3.59422818e-04  1.64460229e-01  1.00000000e+00  3.40829320e+00
  0.00000000e+00  1.34874225e+00 -8.35521548e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.24259620e+01
  0.00000000e+00  1.00000000e+02  9.86675760e-03  4.40694704e-02]",43,by model,0.73062,No collision,"[0.292932, 0.204738, 0.73062, 0.602481, 0.375681, 0.141043, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
2,"[-1.10206520e+02  1.02042561e+01 -1.56725983e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  4.92675081e-02  2.48479156e+02
  2.85734326e-01  3.73623989e+00  2.00000000e+00  2.10450776e+01
  0.00000000e+00  1.34834870e+00 -1.19648716e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  1.96786939e+01  1.00000000e+02 -3.92167318e+01 -9.17869391e-01]",10,randomly,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
2,"[-1.36719055e+02  1.02033463e+01 -1.38158539e+02  0.00000000e+00
  1.90000000e+01  1.00000000e+00  3.59971893e+02  3.14364868e+02
  2.23466419e-02  8.97347471e+00  2.00000000e+00  3.96029736e+01
  0.00000000e+00  1.34882378e+00  7.96389367e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.57000000e+01
  0.00000000e+00  1.00000000e+02 -6.25044169e-01  2.37869850e+00]",21,by model,1,Hatchback(Clone)2f5c3045-2b2c-44aa-b1fe-7e38bb946743,"[0, 0.304518, 0.558663, 0.707897, 1, 0.583653, 0.579657, 0.576165, 0.573627, 0.571351, 0.570102, 0.569127]",False,False,False,False,False
2,"[-1.53778320e+02  1.02050123e+01 -1.22073799e+02  0.00000000e+00
  1.90000000e+01  1.00000000e+00  3.59820709e+02  3.09890289e+02
  4.19317454e-01  3.02506695e-02  3.00000000e+00  2.15444650e+00
  9.53674316e-05  1.34974125e+00  8.72669555e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  6.91275652e+01
  0.00000000e+00  1.00000000e+02 -2.20344194e+01  3.99927025e-01]",21,by model,0.567071,No collision,"[0.567071, 0.563954, 0.525379, 0.479408, 0.333758, 0.088369, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
2,"[-1.68113220e+02  1.02040625e+01 -1.08523659e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  3.59951019e+02  3.14320557e+02
  9.23545007e-03  4.84606737e+00  4.00000000e+00  2.00760308e+01
  0.00000000e+00  1.34894980e+00  7.97216241e-01  3.26522137e+00
  6.01192025e-02  1.69187319e+00  4.40696417e+00  0.00000000e+00
  3.28044321e+01  1.00000000e+02 -5.56634753e-01 -2.21018503e+00]",41,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
