Episode,State,Action,Choosing_Type,Collision_Probability,Collision_uid,Collision_Probability_Per_Step,Sudden Appearance,Overlapping,Repeated Collision,Unreal Pedes Col,Done
0,"[ -68.78918457   10.2041769  -116.92752075    0.           19.
   -1.          359.85308838  222.72569275  359.92495728    6.28709674
    0.          100.          100.            1.41242462   -0.74549642
    0.            0.            0.            0.           31.32326977
    0.          100.           -1.28037451    1.35270727]",14,by model,1,614beb0e-df4b-405c-b149-aaa552eef3d9,"[0, 0, 0, 0, 0, 0.158207, 0.3721, 0.622241, 1, 1, 0.465357, 0.457693]",False,False,False,False,False
0,"[-9.15721741e+01  1.02025490e+01 -1.41909393e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  6.47625104e-02  2.04928497e+02
  1.85453963e+00  3.79944358e-01  1.00000000e+00  2.71530155e+00
  0.00000000e+00  1.34829391e+00 -4.43533183e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.82972603e+01
  0.00000000e+00  1.00000000e+02 -4.70901472e+01  1.90609606e+00]",16,by model,0.452657,No collision,"[0.452657, 0.443368, 0.369001, 0.281672, 0.195374, 0.110096, 0.019453, 0, 0, 0, 0, 0]",False,False,False,False,False
0,"[-9.16427383e+01  1.02044849e+01 -1.42208450e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  1.90196351e-05  2.00329453e+02
 -2.62572394e-05  4.89631392e-06  2.00000000e+00  7.11754967e+00
  0.00000000e+00  1.34865457e+00 -3.54813911e-01  6.78354259e+01
  1.68586316e+00  4.31689132e-03  7.01113192e+00  0.00000000e+00
  5.00000000e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00]",0,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
0,"[-9.16427383e+01  1.02044849e+01 -1.42208450e+02  0.00000000e+00
  1.90000000e+01  1.00000000e+00  2.03756899e-05  2.00329453e+02
 -3.38206009e-05  9.11842000e-06  2.00000000e+00  7.11754967e+00
  0.00000000e+00  1.34865457e+00 -3.54813911e-01  6.78366088e+01
  1.68778806e+00  0.00000000e+00  7.00696390e+00  0.00000000e+00
  5.00000000e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00]",22,randomly,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
0,"[-9.16427383e+01  1.02044849e+01 -1.42208450e+02  0.00000000e+00
  1.90000000e+01  1.00000000e+00  1.87326114e-05  2.00329453e+02
 -3.43320316e-05  1.73425954e-05  3.00000000e+00  7.11754967e+00
  0.00000000e+00  1.34865457e+00 -3.54813911e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  5.00000000e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00]",39,randomly,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,True
1,"[-6.65410385e+01  1.02044201e+01 -1.14180588e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  3.59842773e+02  2.23878693e+02
 -2.40370864e-03  5.16867086e+00  0.00000000e+00  1.00000000e+02
  1.00000000e+02  1.34961072e+00 -7.65814147e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.57000000e+01
  0.00000000e+00  1.00000000e+02  9.89568187e-03  1.18805925e+00]",13,by model,0.671075,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0.133327, 0.309264, 0.505687, 0.671075]",False,False,False,False,False
1,"[-9.25891190e+01  1.02039890e+01 -1.42091583e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  5.97717464e-02  2.22594101e+02
  6.38215896e-03  4.69751871e+00  1.00000000e+00  2.85401200e+00
  0.00000000e+00  1.34827271e+00 -7.43440594e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  5.18379401e+01  1.00000000e+02 -1.03014312e+00 -4.51735032e+00]",29,randomly,0.554485,No collision,"[0.554485, 0.461281, 0.434495, 0.322181, 0.104662, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
1,"[-1.13717606e+02  1.02043514e+01 -1.56732605e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  7.16177449e-02  2.78661011e+02
  3.63569885e-01  2.94403489e+00  2.00000000e+00  2.33878890e+01
  0.00000000e+00  1.37706175e+00  1.41798693e+00  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  2.50278468e+01
  0.00000000e+00  1.00000000e+02 -3.64617345e+01  8.61451658e-01]",14,randomly,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
1,"[-1.43652267e+02  1.02033310e+01 -1.31424164e+02  0.00000000e+00
  1.90000000e+01  1.00000000e+00  3.59968811e+02  3.14530914e+02
  1.52621493e-02  9.34107048e+00  3.00000000e+00  1.17422616e+01
  0.00000000e+00  1.34884072e+00  7.93517398e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.07228528e+01
  0.00000000e+00  1.00000000e+02  4.81268651e-02  1.73012966e+00]",21,by model,1,Sedan(Clone)0b960a66-ae41-4b1a-8a9b-ff1953eada49,"[0.110974, 0.543636, 1, 0.4342, 0.411849, 0.402044, 0.400155, 0.399443, 0.403106, 0.403975, 0.402953, 0.402379]",False,False,False,False,False
1,"[-1.55257217e+02  1.02008829e+01 -1.20530548e+02  0.00000000e+00
  1.90000000e+01  1.00000000e+00  3.59927429e+02  3.08835632e+02
  1.63419068e-01  4.30719291e-03  4.00000000e+00  2.98810600e+00
  1.70864800e-03  1.34909841e+00  8.92241756e-01  7.59964651e-01
  3.80750604e-02  1.70864824e-03  6.06369408e-01  3.55062074e+01
  0.00000000e+00  1.00000000e+02 -8.55241411e+00  2.95973800e-01]",43,randomly,0.411152,No collision,"[0.402535, 0.402493, 0.402956, 0.4067, 0.40669, 0.40765, 0.407819, 0.407085, 0.411152, 0.410677, 0.410382, 0.409734]",False,False,False,False,False
