Episode,State,Action,Choosing_Type,Collision_Probability,Collision_uid,Collision_Probability_Per_Step,Sudden Appearance,Overlapping,Repeated Collision,Unreal Pedes Col,Done
0,"[-6.95851059e+01  1.02040768e+01 -1.16793091e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  3.59854279e+02  2.25377075e+02
  4.73934673e-02  6.51802605e+00  0.00000000e+00  1.00000000e+02
  1.00000000e+02  1.60583749e+00 -7.91821552e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.57000000e+01
  0.00000000e+00  1.00000000e+02  1.65301177e+00  1.21104675e+00]",13,by model,1,318297e9-a2ea-474c-8097-411b10be9ced,"[0, 0, 0, 0, 0, 0.126738, 0.40695, 0.669303, 1, 0.445858, 0.446337, 0.404667]",False,False,False,False,False
0,"[-9.24752274e+01  1.02044783e+01 -1.41239548e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  3.59989685e+02  2.24214340e+02
 -4.28226835e-04  1.37694418e-01  1.00000000e+00  2.97854837e+00
  0.00000000e+00  1.34871273e+00 -7.71681869e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.57000000e+01
  0.00000000e+00  1.00000000e+02  7.77503199e-02  9.22217542e-02]",15,randomly,0.48727,No collision,"[0.362096, 0.292888, 0.361742, 0.40399, 0.48727, 0.352547, 0.150817, 0, 0, 0, 0, 0]",False,False,False,False,False
0,"[-1.09138092e+02  1.02042351e+01 -1.56350357e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  7.02567175e-02  2.42714264e+02
  3.16920638e-01  3.81300706e+00  2.00000000e+00  2.00974579e+01
  0.00000000e+00  1.34822076e+00 -1.09601332e+00  2.59222977e+00
  6.25705867e+00  5.58686029e-01  1.67628330e+00  0.00000000e+00
  1.90233864e+01  1.00000000e+02 -3.80987500e+01 -7.66340245e-01]",16,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
0,"[-1.31533493e+02  1.02037506e+01 -1.43199478e+02  0.00000000e+00
  1.90000000e+01  1.00000000e+00  3.59867950e+02  3.13614136e+02
  3.33715715e-02  7.81284660e+00  3.00000000e+00  3.44946225e+01
  0.00000000e+00  1.34945582e+00  8.09434994e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  1.57000000e+01
  0.00000000e+00  1.00000000e+02 -9.68978852e-01  5.99082038e-01]",21,by model,1,SUV(Clone)3078ec64-cea6-4df4-ac6d-cee759693dd3,"[0.33942, 0.590618, 1, 0.343371, 0.329737, 0.326697, 0.326424, 0.327273, 0.329062, 0.332045, 0.334714, 0.333828]",False,False,False,False,False
0,"[-1.41261917e+02  1.02053175e+01 -1.33915482e+02  0.00000000e+00
  1.90000000e+01  1.00000000e+00  3.59598022e+02  3.12982849e+02
  4.49834943e-01  6.05588294e-03  4.00000000e+00  3.33102038e+00
  3.07550726e-03  1.35109250e+00  8.18553411e-01  7.67351632e-01
  5.44993814e-03  3.07550772e-03  6.48581679e-01  5.95174414e+01
  0.00000000e+00  1.00000000e+02 -3.93817514e+00  2.47531448e-01]",21,by model,0.341623,No collision,"[0.335524, 0.334826, 0.334312, 0.337227, 0.338795, 0.339359, 0.339978, 0.341623, 0.339076, 0.338929, 0.339087, 0.339214]",False,False,False,False,False
0,"[-1.41325317e+02  1.02035646e+01 -1.33905029e+02  0.00000000e+00
  1.90000000e+01  1.00000000e+00 -3.48046282e-03  3.13276672e+02
  3.59982544e+02  5.22106776e-03  5.00000000e+00  3.30405761e+00
  0.00000000e+00  1.34867580e+00  8.15555256e-01  7.08953448e+00
  1.56443377e+00  8.07054344e+00  4.46286721e+00  0.00000000e+00
  5.00000000e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00]",11,by model,0.356771,No collision,"[0.339141, 0.339675, 0.339601, 0.347959, 0.34768, 0.346546, 0.346365, 0.352753, 0.355128, 0.355444, 0.356031, 0.356771]",False,False,False,False,False
0,"[-1.41446228e+02  1.02021761e+01 -1.33855011e+02  0.00000000e+00
  2.30000000e+01 -1.00000000e+00  3.59596680e+02  3.13883575e+02
  2.03189313e-01  1.81497936e-02  5.00000000e+00  3.21628171e+00
  1.85170058e-03  1.35108977e+00  8.03958329e-01  6.72556419e+00
  1.94110885e-02  1.85170077e-03  6.15243648e-01  0.00000000e+00
  6.78397333e+01  1.00000000e+02 -7.41865363e-01 -3.50907481e+00]",21,by model,0.359338,No collision,"[0.355597, 0.355127, 0.355071, 0.354653, 0.354548, 0.357237, 0.358002, 0.357385, 0.356971, 0.357329, 0.357337, 0.359338]",False,False,False,False,False
0,"[-1.41492874e+02  1.02015104e+01 -1.33851105e+02  0.00000000e+00
  2.30000000e+01 -1.00000000e+00  3.59897003e+02  3.14202728e+02
  3.59933594e+02  4.22810084e-02  6.00000000e+00  3.20356761e+00
  6.17757215e-03  1.34928870e+00  7.99616426e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  5.89439653e+01
  0.00000000e+00  1.00000000e+02 -7.41865363e-01  2.45059867e-01]",13,by model,0.367237,No collision,"[0.362783, 0.362208, 0.361595, 0.366373, 0.366871, 0.365953, 0.365423, 0.36567, 0.366036, 0.365665, 0.365334, 0.367237]",False,False,False,False,False
0,"[-1.41574860e+02  1.02007399e+01 -1.33830612e+02  0.00000000e+00
  2.30000000e+01 -1.00000000e+00  3.59945496e+02  3.14776733e+02
  3.59858887e+02  2.75700951e-02  7.00000000e+00  3.16396500e+00
  4.82525278e-03  1.34898277e+00  7.89933227e-01  2.87836734e+01
  1.58841294e+00  5.00000689e+00  9.22881209e+00  0.00000000e+00
  5.00000000e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00]",29,by model,0.377514,No collision,"[0.367014, 0.36667, 0.367412, 0.367109, 0.369396, 0.369256, 0.372705, 0.375723, 0.374565, 0.373737, 0.374309, 0.377514]",False,False,False,False,False
0,"[-1.41663864e+02  1.02003174e+01 -1.33800476e+02  0.00000000e+00
  2.30000000e+01 -1.00000000e+00  3.59756805e+02  3.15428345e+02
  1.16088912e-01  4.17885441e-02  8.00000000e+00  3.11266691e+00
  3.25927877e-03  1.35013421e+00  7.77398588e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  8.34153955e+01
  0.00000000e+00  1.00000000e+02 -7.41865363e-01  4.68484691e-01]",35,by model,0.381749,No collision,"[0.378227, 0.378773, 0.378518, 0.376899, 0.376949, 0.377207, 0.376767, 0.376415, 0.376321, 0.381749, 0.381556, 0.380702]",False,False,False,False,True
