Episode,State,Action,Choosing_Type,Collision_Probability,Collision_uid,Collision_Probability_Per_Step,Sudden Appearance,Overlapping,Repeated Collision,Unreal Pedes Col,Done
1,"[-1.64697357e+02  1.01984978e+01 -1.11246529e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  3.59855682e+02  3.11947083e+02
  1.23653390e-01  1.12719159e-01  5.00000000e+00  6.23780929e+00
  6.56928638e-03  1.34952757e+00  8.38118216e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  7.24825001e+01
  0.00000000e+00  1.00000000e+02 -1.51132461e+00  1.71704969e+00]",14,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
1,"[-1.65202332e+02  1.01969233e+01 -1.10901733e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  3.59621643e+02  3.12674255e+02
  4.55675930e-01  2.48538497e-01  5.00000000e+00  5.67295660e+00
  6.34963780e-03  1.35095295e+00  8.23919333e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  3.40351891e+01
  0.00000000e+00  1.00000000e+02 -2.67741921e+00  2.93306432e-01]",14,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
1,"[-1.65634216e+02  1.01968699e+01 -1.10624649e+02  0.00000000e+00
  1.90000000e+01  1.00000000e+00  3.59710236e+02  3.13157898e+02
  1.15853965e-01  2.05072198e-02  5.00000000e+00  5.21639735e+00
  6.31732756e-03  1.35041560e+00  8.17023195e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  3.76479756e+01
  0.00000000e+00  1.00000000e+02 -1.11823874e+00  2.84996350e-01]",14,by model,0.038725,No collision,"[0, 0, 0, 0, 0, 0, 0.005684, 0.004599, 0.00344, 0.003712, 0.023122, 0.038725]",False,False,False,False,False
1,"[-1.66021286e+02  1.01964188e+01 -1.10369461e+02  0.00000000e+00
  1.90000000e+01  1.00000000e+00  3.59655731e+02  3.13679352e+02
  5.70187747e-01  1.53867877e-01  6.00000000e+00  4.81098211e+00
  2.91144133e-03  1.35074581e+00  8.05852553e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  2.34901395e+01  1.00000000e+02 -2.85806221e+00 -2.25103391e-01]",14,by model,0.105946,No collision,"[0.043648, 0.042896, 0.04272, 0.049814, 0.05463, 0.074208, 0.09315, 0.102699, 0.101991, 0.100718, 0.101158, 0.105946]",False,False,False,False,False
1,"[-1.66372543e+02  1.01957569e+01 -1.10155197e+02  0.00000000e+00
  1.90000000e+01  0.00000000e+00 -2.81218369e-03  3.13541260e+02
  3.59764801e+02  1.11898824e-01  7.00000000e+00  4.47391236e+00
  2.17680210e-03  1.34867223e+00  8.11933806e-01  4.18405878e+01
  2.59649759e+00  1.11735378e+01  8.19366500e+00  1.99218368e+01
  0.00000000e+00  1.00000000e+02 -8.13475195e-03  1.97816288e-01]",3,by model,0.173519,No collision,"[0.111503, 0.121886, 0.143828, 0.155236, 0.154382, 0.153187, 0.153929, 0.160027, 0.16484, 0.169192, 0.173519, 0.172875]",False,False,False,False,True
2,"[-6.54576874e+01  1.02042341e+01 -1.13936264e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  3.59844666e+02  2.19706680e+02
  7.17912912e-02  3.58127918e+00  0.00000000e+00  1.00000000e+02
  1.00000000e+02  1.34960198e+00 -6.93337722e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.70737989e+01
  0.00000000e+00  1.00000000e+02 -7.41878160e+00  9.76887900e-01]",13,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
2,"[-8.63762436e+01  1.02042589e+01 -1.35896866e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  5.34961745e-02  2.23674911e+02
 -1.06798462e-03  3.77725580e+00  1.00000000e+00  9.84486456e+00
  0.00000000e+00  1.34833184e+00 -7.62257797e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  1.45000000e+01  1.00000000e+02 -3.75970046e-01 -4.02306612e-01]",44,by model,1,723fccc6-ea0e-45b9-a8da-f8d4270b6a6f,"[0, 0.1608, 0.549445, 1, 0.462486, 1, 0.468032, 0.467965, 0.468003, 0.467996, 0.467968, 0.467984]",False,False,False,False,False
2,"[-9.14446411e+01  1.01999378e+01 -1.41257355e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  3.59837952e+02  2.25084595e+02
  1.71804294e-01  7.26555095e-03  1.00000000e+00  2.66009474e+00
  0.00000000e+00  1.34964130e+00 -7.87660584e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.99808801e+01
  0.00000000e+00  1.00000000e+02 -1.51428067e-01  3.30000000e+00]",23,by model,0.467953,No collision,"[0.467953, 0.467928, 0.467903, 0.467887, 0.467898, 0.467835, 0.467853, 0.467854, 0.46784, 0.467833, 0.467695, 0.46781]",False,False,False,False,False
2,"[-9.14265289e+01  1.02001553e+01 -1.41287918e+02  0.00000000e+00
  1.90000000e+01  1.00000000e+00  3.59846344e+02  2.25928329e+02
  1.81265905e-01  8.51660818e-03  2.00000000e+00  2.66096475e+00
  0.00000000e+00  1.34959598e+00 -8.02419668e-01  6.73170588e+01
  1.66514252e+00  1.90734863e-04  8.75331322e+00  9.99775879e+01
  0.00000000e+00  1.00000000e+02 -1.51428067e-01  3.30000000e+00]",23,by model,0.467809,No collision,"[0.467809, 0.467761, 0.467737, 0.467734, 0.467742, 0.467719, 0.467678, 0.467694, 0.467691, 0.467622, 0.467483, 0.46751]",False,False,False,False,False
2,"[-9.14091415e+01  1.02031116e+01 -1.41316803e+02  0.00000000e+00
  1.90000000e+01  1.00000000e+00  3.59912903e+02  2.26722076e+02
  1.52812973e-01  5.20426191e-03  3.00000000e+00  2.66245439e+00
  0.00000000e+00  1.34918085e+00 -8.16156030e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  9.01156342e+01
  0.00000000e+00  1.00000000e+02 -1.51428067e-01  1.97003370e+00]",35,by model,0.467618,No collision,"[0.467595, 0.46757, 0.467618, 0.467578, 0.467589, 0.467572, 0.467535, 0.467548, 0.467531, 0.467445, 0.46745, 0.467431]",False,False,False,False,False
2,"[-9.13922043e+01  1.02012596e+01 -1.41348129e+02  0.00000000e+00
  1.90000000e+01  1.00000000e+00  3.59876221e+02  2.27569672e+02
  1.84468552e-01  8.41594266e-03  4.00000000e+00  2.66285736e+00
  0.00000000e+00  1.34941109e+00 -8.31081944e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.41068700e+01
  0.00000000e+00  1.00000000e+02 -1.51428067e-01  2.35505320e+00]",36,randomly,0.467457,No collision,"[0.467457, 0.467449, 0.467446, 0.467429, 0.467413, 0.467404, 0.467362, 0.467332, 0.467353, 0.467285, 0.467326, 0.467286]",False,False,False,False,False
2,"[-9.13746643e+01  1.02006168e+01 -1.41380997e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  3.59866699e+02  2.28456131e+02
  2.09606647e-01  5.22745768e-03  5.00000000e+00  2.66358338e+00
  0.00000000e+00  1.34947745e+00 -8.46661144e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.41655246e+01
  0.00000000e+00  1.00000000e+02 -1.51428067e-01  2.35603890e+00]",23,by model,0.467281,No collision,"[0.467281, 0.46727, 0.467264, 0.467222, 0.467213, 0.467188, 0.467173, 0.467195, 0.467185, 0.467158, 0.467157, 0.467082]",False,False,False,False,False
2,"[-9.13577881e+01  1.02012978e+01 -1.41413010e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  3.59884827e+02  2.29311874e+02
  2.10979238e-01  6.70954280e-03  6.00000000e+00  2.66460074e+00
  0.00000000e+00  1.34935757e+00 -8.61610748e-01  5.15542193e+01
  1.68060117e+00  1.00000592e+01  8.58561318e+00  9.99652606e+01
  0.00000000e+00  1.00000000e+02 -1.51428067e-01  3.24195057e+00]",42,randomly,0.46713,No collision,"[0.46713, 0.467098, 0.467103, 0.467079, 0.467076, 0.46702, 0.467027, 0.46701, 0.466989, 0.466996, 0.466971, 0.466918]",False,False,False,False,False
2,"[-9.13413696e+01  1.02010174e+01 -1.41445663e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  3.59878845e+02  2.30176743e+02
  2.14372516e-01  9.27917721e-03  7.00000000e+00  2.66542558e+00
  0.00000000e+00  1.34940655e+00 -8.76713187e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  9.99755811e+01
  0.00000000e+00  1.00000000e+02 -1.51428067e-01  3.30000000e+00]",16,by model,0.466934,No collision,"[0.466934, 0.466925, 0.466916, 0.466887, 0.466893, 0.466855, 0.466855, 0.46685, 0.466803, 0.466783, 0.466685, 0.466656]",False,False,False,False,False
2,"[-9.13265915e+01  1.02031384e+01 -1.41474731e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  3.59921234e+02  2.30937531e+02
  1.64068043e-01  3.66520590e-03  8.00000000e+00  2.66672428e+00
  0.00000000e+00  1.34913071e+00 -8.89774241e-01  5.70457418e+01
  2.79504615e+00  1.00003043e+01  1.10041594e+01  3.54517712e+01
  0.00000000e+00  1.00000000e+02 -1.51428067e-01  2.95352192e-01]",21,by model,0.46677,No collision,"[0.466647, 0.466644, 0.466647, 0.46677, 0.466719, 0.466736, 0.466742, 0.466669, 0.46671, 0.466689, 0.466648, 0.466678]",False,False,False,False,True
3,"[-6.67997208e+01  1.02042704e+01 -1.15841690e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  3.59992584e+02  2.16367157e+02
  3.59785156e+02  4.13424086e+00  0.00000000e+00  1.00000000e+02
  1.00000000e+02  1.47249253e+00 -6.34203687e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.57000000e+01
  0.00000000e+00  1.00000000e+02 -2.03840653e-01  4.03945549e-01]",14,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
3,"[-8.90120010e+01  1.02044353e+01 -1.40618423e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  6.90474287e-02  2.23845963e+02
  3.19460151e-03  2.13696484e+00  1.00000000e+00  6.51053922e+00
  0.00000000e+00  1.34823879e+00 -7.65261932e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  2.78061984e+01  1.00000000e+02 -8.27200721e-01 -1.61252721e+00]",40,randomly,0.043758,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.043758, 0]",False,False,False,False,False
3,"[-9.65767746e+01  1.02040663e+01 -1.48232224e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  3.59952545e+02  2.25561035e+02
  2.49949228e-02  4.75267702e+00  2.00000000e+00  8.04994531e+00
  0.00000000e+00  1.34894881e+00 -7.95308489e-01  2.11894052e+00
  4.45949671e-02  9.70312292e-01  1.18802668e+00  1.57000000e+01
  0.00000000e+00  1.00000000e+02 -2.00390211e+00  1.99716120e-01]",18,randomly,1,BoxTruck(Clone)137434d4-d2c7-4c72-800d-84c12f51bd7a,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",True,True,False,False,True
4,"[-6.55937271e+01  1.02042761e+01 -1.15255829e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  3.59969604e+02  2.19900650e+02
  4.16935347e-02  3.68551788e+00  0.00000000e+00  1.00000000e+02
  1.00000000e+02  1.34883614e+00 -6.96586467e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.15910772e+01
  0.00000000e+00  1.00000000e+02  6.93394675e-01  7.32798559e-01]",13,by model,0.453962,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0.064402, 0.258727, 0.453962]",False,False,False,False,False
4,"[-8.91769333e+01  1.02042313e+01 -1.40530197e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  8.89707357e-02  2.23891006e+02
  6.14692364e-03  5.25808088e+00  1.00000000e+00  5.24400150e+00
  0.00000000e+00  1.34810391e+00 -7.66072434e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  3.75569146e+01  1.00000000e+02 -1.03438301e+00 -8.76069454e-01]",9,randomly,1,54d88160-d5e3-4f1a-ba1f-c74c9d40ad64,"[1, 0.434431, 0.431102, 0.544753, 0.691292, 0.709695, 0.541505, 0.237165, 0, 0, 0, 0]",False,False,False,False,False
4,"[-1.06716339e+02  1.02040329e+01 -1.56108582e+02  1.00000000e+00
  1.90000000e+01 -1.00000000e+00  8.01402852e-02  2.37543945e+02
  2.66362399e-01  4.56248821e+00  1.00000000e+00  1.80644259e+01
  0.00000000e+00  1.34815638e+00 -1.00554804e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  1.45656458e+01  1.00000000e+02 -2.44484357e+01 -6.01404710e-01]",16,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
4,"[-1.28675674e+02  1.02037687e+01 -1.45914658e+02  1.00000000e+00
  1.90000000e+01  1.00000000e+00  3.59871796e+02  3.13199524e+02
  4.62372154e-02  7.51124225e+00  2.00000000e+00  3.45692776e+01
  0.00000000e+00  1.34943749e+00  8.16614149e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  3.28855860e+01
  0.00000000e+00  1.00000000e+02 -1.55772615e+00  1.27843779e+00]",21,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
4,"[-1.55259369e+02  1.02044973e+01 -1.19921288e+02  1.00000000e+00
  1.90000000e+01  1.00000000e+00  7.24797100e-02  3.14162994e+02
 -5.41396294e-05  1.24272193e+00  3.00000000e+00  2.32828875e+01
  9.98770411e+00  1.34820105e+00  8.00008077e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  7.77868966e+01
  0.00000000e+00  1.00000000e+02  1.14790450e-01  7.28211254e-01]",26,randomly,0.103152,No collision,"[0, 0, 0.103152, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
4,"[-1.76044769e+02  1.02042637e+01 -9.96956940e+01  1.00000000e+00
  1.90000000e+01 -1.00000000e+00  7.43183941e-02  3.14548828e+02
  2.53028865e-03  3.76385063e+00  4.00000000e+00  1.08947795e+01
  7.68876815e-04  1.34819595e+00  7.93261176e-01  4.44232844e+00
  5.49179765e-03  7.68876930e-04  8.47157447e+00  0.00000000e+00
  4.83214364e+01  1.00000000e+02 -2.59994067e-01 -4.12357223e+00]",16,by model,1,BoxTruck(Clone)6968e6ef-edd8-4f72-94b2-6dcc0a3bd591,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
4,"[-1.78406967e+02  1.02029963e+01 -9.73607864e+01  1.00000000e+00
  1.90000000e+01 -1.00000000e+00  3.59816620e+02  3.14838928e+02
  3.59812256e+02  1.09839112e-03  5.00000000e+00  7.57262195e+00
  3.07550726e-03  1.34977641e+00  7.89067241e-01  5.05859523e+01
  2.94760858e+00  1.00007303e+01  4.74552994e+00  3.56350104e+01
  0.00000000e+00  1.00000000e+02 -2.65838725e-01  2.97597420e-01]",0,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
4,"[-1.78407974e+02  1.02019939e+01 -9.73588104e+01  0.00000000e+00
  1.90000000e+01  1.00000000e+00  3.59881744e+02  3.15037964e+02
  3.59845184e+02  1.22391524e-03  5.00000000e+00  7.56886070e+00
  8.58306885e-04  1.34937350e+00  7.85442141e-01  5.05904245e+00
  1.02644084e-01  8.58306885e-04  9.21667833e+00  3.53242489e+01
  0.00000000e+00  1.00000000e+02 -2.65838725e-01  2.93860497e-01]",33,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
4,"[-1.78410156e+02  1.02005644e+01 -9.73552475e+01  0.00000000e+00
  1.90000000e+01  1.00000000e+00  3.59940491e+02  3.15249390e+02
  3.59796356e+02  4.28750389e-03  6.00000000e+00  7.56285374e+00
  4.76837158e-04  1.34901458e+00  7.81970960e-01  4.34753633e+00
  1.06032983e-01  4.76837158e-04  1.14460919e+01  3.54948567e+01
  0.00000000e+00  1.00000000e+02 -2.65838725e-01  2.95837074e-01]",33,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
4,"[-1.78410202e+02  1.01993856e+01 -9.73518372e+01  0.00000000e+00
  1.90000000e+01  0.00000000e+00  3.84719446e-02  3.15553589e+02
  3.59886383e+02  5.57888646e-04  7.00000000e+00  7.55880723e+00
  1.57283998e-03  1.34841563e+00  7.76256112e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  9.00234322e+01
  0.00000000e+00  1.00000000e+02 -2.65838725e-01  1.94582588e+00]",32,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
4,"[-1.78410233e+02  1.01985617e+01 -9.73486481e+01  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  9.01916400e-02  3.15789124e+02
  3.59931000e+02  7.39991022e-04  8.00000000e+00  7.55548260e+00
  3.81469727e-04  1.34809826e+00  7.71943762e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  3.55922385e+01
  0.00000000e+00  1.00000000e+02 -2.65838725e-01  2.97090942e-01]",27,by model,0.399043,No collision,"[0, 0.374641, 0.398304, 0.398661, 0.398708, 0.398728, 0.39874, 0.39876, 0.398798, 0.398822, 0.398866, 0.399043]",False,False,False,False,False
4,"[-1.78413681e+02  1.01973896e+01 -9.73431015e+01  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  3.59770538e+02  3.15935669e+02
  3.59793793e+02  4.90060543e-03  9.00000000e+00  3.00488281e+00
  0.00000000e+00  1.35004595e+00  7.70004927e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  9.07305314e+01
  0.00000000e+00  1.00000000e+02 -2.65838725e-01  2.03476436e+00]",13,by model,0.399536,No collision,"[0.399029, 0.399132, 0.399178, 0.399189, 0.399168, 0.399241, 0.399264, 0.399488, 0.399483, 0.399509, 0.399478, 0.399536]",False,False,False,False,True
5,"[-6.61173477e+01  1.02042294e+01 -1.14634209e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  3.59911407e+02  2.20570847e+02
  7.87617266e-02  3.83351561e+00  0.00000000e+00  1.00000000e+02
  1.00000000e+02  1.34919519e+00 -7.08454538e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.42704543e+01
  0.00000000e+00  1.00000000e+02 -5.59176993e+00  8.40632959e-01]",13,by model,0.719132,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0.141891, 0.330212, 0.719132]",False,False,False,False,False
5,"[-9.16761169e+01  1.02042284e+01 -1.41448517e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  3.59844330e+02  2.23724976e+02
  3.18965991e-03  5.97254682e+00  1.00000000e+00  3.07369453e+00
  0.00000000e+00  1.34958830e+00 -7.63166986e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.82437275e+01
  0.00000000e+00  1.00000000e+02 -3.94271638e-01  1.90759856e+00]",23,by model,1,85893072-b529-488c-afdc-3b446b2e68e2,"[1, 1, 1, 0.682991, 1, 1, 1, 0.728882, 0.704936, 0.680905, 1, 0.645206]",False,False,False,True,False
5,"[-9.54190903e+01  1.02044420e+01 -1.39914719e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  1.19192200e-03  3.05113678e+02
 -1.94874231e-03  3.78735046e-04  2.00000000e+00  1.77397237e+00
  0.00000000e+00  1.34864430e+00  9.57960290e-01  6.77974456e+01
  4.79612393e+00  0.00000000e+00  6.80405527e+00  0.00000000e+00
  5.00000000e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00]",37,by model,0.645206,No collision,"[0.645206, 0.645206, 0.645206, 0.645206, 0.645206, 0.645206, 0.645206, 0.645206, 0.645206, 0.645206, 0.645206, 0.645206]",False,False,False,False,False
