Episode,State,Action,Choosing_Type,Collision_Probability,Collision_uid,Collision_Probability_Per_Step,Sudden Appearance,Overlapping,Repeated Collision,Unreal Pedes Col,Done
0,"[-6.91506653e+01  1.02040529e+01 -1.16754189e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  3.59868958e+02  2.24286469e+02
  8.69217291e-02  6.32802403e+00  0.00000000e+00  1.00000000e+02
  1.00000000e+02  1.85676985e+00 -7.71994810e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.03111258e+01
  0.00000000e+00  1.00000000e+02  1.84202702e+00  1.30592715e+00]",13,by model,1,2d94e816-57a8-48b6-be13-5277cf6e061b,"[0, 0, 0, 0, 0.101405, 0.364835, 0.635985, 1, 0.439378, 0.511743, 0.669015, 0.689479]",False,False,False,False,False
0,"[-9.44950027e+01  1.02041321e+01 -1.43741669e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  3.59812561e+02  2.24322067e+02
 -1.20257994e-03  4.39082373e+00  1.00000000e+00  2.55037981e+00
  0.00000000e+00  1.34978625e+00 -7.73567421e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.72814552e+01
  0.00000000e+00  1.00000000e+02 -1.78841966e-01  2.59777900e+00]",23,by model,0.565251,No collision,"[0.565251, 0.346037, 0.143214, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
0,"[-1.17421318e+02  1.02042513e+01 -1.54972214e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00 -2.45401240e-03  2.96320007e+02
  2.06215933e-01  3.62688421e+00  2.00000000e+00  2.50640097e+01
  0.00000000e+00  1.34866332e+00  1.11049071e+00  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  5.31470702e+01
  0.00000000e+00  1.00000000e+02 -2.76601216e+01  2.68076691e+00]",40,by model,0.232582,No collision,"[0, 0.184478, 0.232582, 0.17403, 0.015096, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
0,"[-148.20237732   10.20315838 -126.91464233    0.           19.
    1.          359.94616699  314.41775513  359.9772644     9.79749271
    3.           52.73571234    0.            1.34898609    0.79566816
  100.           10.          100.           20.           26.08682425
    0.          100.            0.39902534    0.83869271]",21,by model,1,BoxTruck(Clone)4ab61073-4eb3-428b-852c-23987b520e9e,"[0, 0, 0.157556, 0.214378, 1, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
0,"[-1.65801178e+02  1.01992559e+01 -1.10209442e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  3.59444611e+02  3.11868347e+02
  9.52030003e-01  1.17877958e-01  4.00000000e+00  6.55240223e+00
  1.90734863e-03  1.35200803e+00  8.35727985e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  9.79717372e+01
  0.00000000e+00  1.00000000e+02 -1.61901813e+00  2.96769264e+00]",14,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
0,"[-1.66303879e+02  1.01963606e+01 -1.09888664e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  3.59597687e+02  3.12666809e+02
  5.31369925e-01  2.22378279e-01  5.00000000e+00  5.99941071e+00
  6.49689534e-03  1.35109311e+00  8.23707549e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  1.45000000e+01  1.00000000e+02 -2.83412645e+00 -1.97287075e-02]",38,randomly,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
0,"[-1.66787857e+02  1.01947899e+01 -1.09571007e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  3.59730652e+02  3.12867340e+02
  3.53979796e-01  1.89261800e-01  6.00000000e+00  5.47070964e+00
  3.66389708e-03  1.35029425e+00  8.21007581e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  9.53332838e+01
  0.00000000e+00  1.00000000e+02 -1.31137298e+00  2.80537509e+00]",14,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
0,"[-1.67201797e+02  1.01942263e+01 -1.09316521e+02  0.00000000e+00
  1.90000000e+01  1.00000000e+00  7.28442967e-02  3.12769653e+02
  3.59614044e+02  7.30435111e-02  7.00000000e+00  5.04601635e+00
  1.57283998e-03  1.34820745e+00  8.26088220e-01  2.29698425e+01
  4.96424036e-02  5.11795427e-03  3.24435512e+00  1.57000000e+01
  0.00000000e+00  1.00000000e+02 -1.33792174e+00  2.22134134e-01]",21,by model,0.097829,No collision,"[0, 0.024061, 0.036279, 0.03484, 0.039865, 0.039173, 0.04488, 0.046368, 0.047543, 0.05523, 0.081037, 0.097829]",False,False,False,False,False
0,"[-1.67703339e+02  1.01954784e+01 -1.08973999e+02  0.00000000e+00
  1.90000000e+01  1.00000000e+00  3.59657806e+02  3.12504395e+02
  6.56979024e-01  1.27567742e-01  8.00000000e+00  4.51394676e+00
  1.55246931e-03  1.35073872e+00  8.25971954e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  2.59038210e+01
  0.00000000e+00  1.00000000e+02 -6.60519021e-02  1.94093695e-01]",21,by model,0.190205,No collision,"[0.094355, 0.102376, 0.116878, 0.128337, 0.137134, 0.140005, 0.148084, 0.161123, 0.171842, 0.180851, 0.187588, 0.190205]",False,False,False,False,False
0,"[-1.68199509e+02  1.01953030e+01 -1.08673828e+02  0.00000000e+00
  1.90000000e+01  0.00000000e+00  3.59934875e+02  3.12360199e+02
  1.36439160e-01  1.05297785e-02  9.00000000e+00  4.05096095e+00
  5.63556164e-03  1.34904580e+00  8.30850131e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  5.93485036e+01
  0.00000000e+00  1.00000000e+02 -1.84822803e+00  4.94735138e-01]",12,randomly,0.290367,No collision,"[0.197327, 0.209439, 0.221286, 0.227828, 0.236138, 0.244849, 0.253871, 0.259594, 0.268968, 0.27593, 0.283677, 0.290367]",False,False,False,False,True
