Episode,State,Action,Choosing_Type,Collision_Probability,Collision_uid,Collision_Probability_Per_Step,Sudden Appearance,Overlapping,Repeated Collision,Unreal Pedes Col,Done
0,"[-6.91676636e+01  1.02041245e+01 -1.16707878e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  3.59876953e+02  2.24430862e+02
  7.83537403e-02  6.15210670e+00  0.00000000e+00  1.00000000e+02
  1.00000000e+02  1.65606261e+00 -7.75169107e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.51428652e+01
  0.00000000e+00  1.00000000e+02  2.06864728e+00  1.70914337e+00]",13,by model,1,bd26346e-926c-4bb7-90f6-49d5e5972d51,"[0, 0, 0, 0, 0.108339, 0.370402, 0.625837, 1, 0.446377, 1, 1, 0.741971]",False,False,False,False,False
0,"[-9.41007004e+01  1.02041960e+01 -1.43082947e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  3.59843933e+02  2.24920837e+02
  3.59980194e+02  3.93582212e+00  1.00000000e+00  1.95630174e+00
  0.00000000e+00  1.34960694e+00 -7.83927155e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  6.62045155e+01
  0.00000000e+00  1.00000000e+02 -2.56352678e-01  2.35116415e+00]",21,randomly,0.643493,No collision,"[0.643493, 0.455025, 0.224851, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
0,"[-1.15999207e+02  1.02041779e+01 -1.55882950e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  3.59886932e+02  2.89538177e+02
  3.38802218e-01  3.99679390e+00  2.00000000e+00  2.45020643e+01
  0.00000000e+00  1.34934569e+00  1.22824629e+00  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  2.91210882e+01
  0.00000000e+00  1.00000000e+02 -3.31188393e+01  1.17255538e+00]",21,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
0,"[-1.35837082e+02  1.02036419e+01 -1.39048370e+02  0.00000000e+00
  1.90000000e+01  1.00000000e+00  3.59950623e+02  3.14104370e+02
  1.97408721e-02  7.76083705e+00  3.00000000e+00  3.86853689e+01
  0.00000000e+00  1.34895917e+00  8.00939794e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  1.57000000e+01
  0.00000000e+00  1.00000000e+02 -7.16672598e-01  2.26525361e+00]",21,by model,1,Jeep(Clone)74c02ab0-cede-4a4d-a528-254b32814ef3,"[0, 0.141291, 0.367163, 0.461213, 1, 1, 0.096235, 0.096158, 0.095871, 0.097049, 0.097221, 0.097813]",False,False,False,False,False
0,"[-1.52532837e+02  1.02009001e+01 -1.22747864e+02  0.00000000e+00
  1.90000000e+01  1.00000000e+00  3.59886200e+02  3.15758179e+02
  3.59993500e+02  7.17539530e-03  4.00000000e+00  4.51098667e+00
  6.67572021e-04  1.34934543e+00  7.72196105e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  8.80392109e+01
  0.00000000e+00  1.00000000e+02  7.64858774e-01  4.54768721e-01]",0,by model,0.100026,No collision,"[0.098127, 0.098228, 0.098292, 0.098797, 0.098476, 0.098663, 0.099405, 0.099458, 0.099525, 0.100026, 0.099668, 0.099772]",False,False,False,False,False
0,"[-1.52570053e+02  1.01998844e+01 -1.22756790e+02  0.00000000e+00
  1.90000000e+01  1.00000000e+00  8.03617835e-02  3.15835419e+02
  3.59918457e+02  9.26138132e-03  4.00000000e+00  4.50118982e+00
  1.38187376e-02  1.34815545e+00  7.71191960e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  8.57747441e+01
  0.00000000e+00  1.00000000e+02  7.64858774e-01  4.64249946e-01]",43,randomly,0.102326,No collision,"[0.100325, 0.100649, 0.100413, 0.101104, 0.101047, 0.101138, 0.101591, 0.101872, 0.102326, 0.101483, 0.101412, 0.101525]",False,False,False,False,False
0,"[-1.52605499e+02  1.01988888e+01 -1.22765701e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  2.25943998e-01  3.15977417e+02
  3.59837311e+02  5.21624630e-03  5.00000000e+00  4.49241148e+00
  9.53674316e-04  1.34725469e+00  7.69079966e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  3.51751663e+01
  0.00000000e+00  1.00000000e+02  7.64858774e-01  2.91945030e-01]",32,by model,0.104507,No collision,"[0.10161, 0.101714, 0.101842, 0.101971, 0.102144, 0.103304, 0.103167, 0.103109, 0.103512, 0.103973, 0.104035, 0.104507]",False,False,False,False,False
0,"[-1.52642426e+02  1.01989985e+01 -1.22770454e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  3.59976715e+02  3.16217072e+02
  3.59929352e+02  5.79054237e-03  6.00000000e+00  4.47749843e+00
  1.66552059e-03  1.34878929e+00  7.64478033e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  9.99544570e+01
  0.00000000e+00  1.00000000e+02  7.64858774e-01  3.18067631e+00]",26,randomly,0.106151,No collision,"[0.104564, 0.104209, 0.103947, 0.105041, 0.105107, 0.105329, 0.104582, 0.104623, 0.105035, 0.106151, 0.105775, 0.105719]",False,False,False,False,False
0,"[-1.52677780e+02  1.01980124e+01 -1.22782059e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  1.88113406e-01  3.16462006e+02
  3.59837494e+02  1.18018718e-02  7.00000000e+00  4.47144917e+00
  3.37444420e-03  1.34748877e+00  7.60625400e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  9.98630274e+01
  0.00000000e+00  1.00000000e+02  7.64858774e-01  3.09538296e+00]",41,by model,0.107923,No collision,"[0.10652, 0.105688, 0.105655, 0.105778, 0.105877, 0.105978, 0.106119, 0.10721, 0.107923, 0.106895, 0.106567, 0.106725]",False,False,False,False,False
0,"[-1.52706848e+02  1.01983013e+01 -1.22790710e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  2.58565605e-01  3.16692444e+02
  3.59790680e+02  2.07337315e-03  8.00000000e+00  4.46640108e+00
  1.90734863e-04  1.34704829e+00  7.56815288e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  9.90776684e+01
  0.00000000e+00  1.00000000e+02  7.64858774e-01  2.83340673e+00]",27,randomly,0.109584,No collision,"[0.107858, 0.107145, 0.108316, 0.108349, 0.107747, 0.107545, 0.109165, 0.107868, 0.109083, 0.109584, 0.10827, 0.108244]",False,False,False,False,True
1,"[-6.60142136e+01  1.02042360e+01 -1.14570328e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  3.59923767e+02  2.20739029e+02
  7.43947551e-02  3.86500014e+00  0.00000000e+00  1.00000000e+02
  1.00000000e+02  1.54142779e+00 -7.10834361e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  6.14151650e+01
  0.00000000e+00  1.00000000e+02 -6.23145718e+00  1.27898171e+00]",13,by model,0.823864,No collision,"[0, 0, 0, 0, 0, 0, 0.025347, 0.305829, 0.60248, 0.80912, 0.823864, 0.597861]",False,False,False,False,False
1,"[-9.82075348e+01  1.02034168e+01 -1.48183441e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  3.98234874e-02  2.24501633e+02
  3.56465057e-02  8.52580912e+00  1.00000000e+00  6.87736323e+00
  0.00000000e+00  1.34841382e+00 -7.76860255e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  3.78170484e+01  1.00000000e+02 -2.58360325e+00 -2.44959926e+00]",16,by model,0.163357,No collision,"[0.163357, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
1,"[-1.21225754e+02  1.02041140e+01 -1.52437576e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  3.59972687e+02  3.08003082e+02
  1.27466425e-01  4.55164560e+00  2.00000000e+00  2.69878554e+01
  0.00000000e+00  1.34881461e+00  9.06938798e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  7.79761577e+01
  0.00000000e+00  1.00000000e+02 -4.53877122e+00  3.25253269e+00]",35,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
1,"[-1.61431366e+02  1.02030249e+01 -1.14088303e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  3.70987132e-02  3.13796417e+02
  3.59988922e+02  9.71251319e+00  3.00000000e+00  4.62368640e+01
  0.00000000e+00  1.34842086e+00  8.06456062e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  2.89019317e+01  1.00000000e+02 -8.22624242e-01 -1.85577752e+00]",1,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
1,"[-1.84542068e+02  1.02044764e+01 -9.13650665e+01  2.02000003e+01
  1.90000000e+01 -1.00000000e+00  6.72089309e-02  3.14993988e+02
  2.59137101e-04  1.58290505e+00  3.00000000e+00  1.00000000e+02
  1.00000000e+02  1.34822442e+00  7.85494197e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  2.10609610e+01  1.00000000e+02 -1.53346284e-01 -1.00997549e+00]",44,by model,0.352476,No collision,"[0.067528, 0, 0, 0.352476, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
1,"[-1.85373230e+02  1.02044840e+01 -9.05329971e+01  2.02000003e+01
  1.90000000e+01 -1.00000000e+00  6.87468710e-05  3.15014160e+02
 -9.63799721e-06  3.41350426e-07  4.00000000e+00  8.56455679e+01
  5.58834042e+00  1.34864525e+00  7.85150154e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  7.00000000e+01  1.00000000e+02 -1.38769106e-01 -3.00000000e+00]",36,randomly,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
1,"[-1.85373230e+02  1.02044849e+01 -9.05329971e+01  2.02000003e+01
  1.90000000e+01 -1.00000000e+00  7.22295808e-05  3.15014160e+02
 -6.80625908e-06  2.27471348e-05  5.00000000e+00  7.59951162e+01
  3.71252578e+00  1.34864525e+00  7.85150154e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  6.99967964e+01  1.00000000e+02 -1.38769106e-01 -3.00000000e+00]",20,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
1,"[-1.88568054e+02  1.02043495e+01 -8.73314133e+01  2.02000003e+01
  1.90000000e+01  1.00000000e+00  3.59830109e+02  3.15060791e+02
 -1.62184340e-04  1.60785533e+00  6.00000000e+00  8.14567557e+01
  0.00000000e+00  1.34969255e+00  7.84342942e-01  1.66140580e+01
  9.64695661e-02  4.23529971e+00  9.13585998e-01  9.95024116e+01
  0.00000000e+00  1.00000000e+02 -2.98537236e-02  2.89830532e+00]",18,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
1,"[-2.13873093e+02  1.02042999e+01 -6.50071335e+01  2.02000003e+01
  1.90000000e+01  1.00000000e+00  6.26012832e-02  2.94109833e+02
  3.59696747e+02  3.92224854e+00  6.00000000e+00  1.00000000e+02
  1.00000000e+02  1.34827209e+00  1.15138326e+00  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  2.29192356e+01  1.00000000e+02  3.01944135e+01 -1.21559338e+00]",38,by model,0.206027,No collision,"[0, 0, 0, 0, 0, 0.206027, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
1,"[-2.25121140e+02  1.02040615e+01 -7.93502121e+01  2.02000003e+01
  1.90000000e+01  0.00000000e+00  3.59938965e+02  1.76207245e+02
  3.59794830e+02  4.94204096e+00  7.00000000e+00  2.80090922e+01
  1.11760277e+01  1.34902342e+00  6.71245626e-02  1.17061863e+02
  6.28607084e+00  3.41885769e-01  1.11828604e+01  6.21359122e+01
  0.00000000e+00  1.00000000e+02  9.09667793e+00  2.57090855e+00]",37,randomly,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
1,"[-2.17838272e+02  1.02031622e+01 -1.24327866e+02  2.02000003e+01
  1.90000000e+01 -1.00000000e+00  3.59977631e+02  1.70696884e+02
  1.44695872e-02  9.45223347e+00  8.00000000e+00  5.54366473e+01
  1.98907235e+01  1.34878907e+00  1.62305912e-01  7.04923854e+01
  6.32940228e+00  1.98907251e+01  1.95769851e+00  2.87087803e+01
  0.00000000e+00  1.00000000e+02  6.20383145e-01  1.18091776e+00]",18,by model,1,BoxTruck(Clone)a2938958-9b6c-4339-99e8-6695556c2151,"[0, 0.172383, 0.098713, 1, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
1,"[-2.15095444e+02  1.01873636e+01 -1.41565186e+02  2.02000003e+01
  1.90000000e+01 -1.00000000e+00  2.70655990e-01  1.72241226e+02
  3.59339264e+02  1.04083382e-02  9.00000000e+00  7.17441819e+00
  5.46930350e-03  1.34697660e+00  1.38430221e-01  8.35255969e+01
  6.51317664e+00  5.46930408e-03  9.91501861e+00  5.92255259e+01
  0.00000000e+00  1.00000000e+02  1.62393022e+00  4.94838428e-01]",12,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
1,"[-2.15139374e+02  1.01835403e+01 -1.42085342e+02  2.02000003e+01
  5.00000000e+00 -1.00000000e+00  3.59592010e+02  1.72720337e+02
  4.82708104e-02  3.83567528e-02  9.00000000e+00  6.77920270e+00
  5.18854924e-03  1.35112465e+00  1.26837165e-01  8.41201302e+01
  6.39868190e+00  5.18854951e-03  1.01811748e+01  0.00000000e+00
  2.21145951e+01  1.00000000e+02  1.44026119e+00 -3.75765290e-01]",18,randomly,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
1,"[-2.15210953e+02  1.01839533e+01 -1.42234833e+02  2.02000003e+01
  5.00000000e+00  1.00000000e+00  3.59449829e+02  1.71527802e+02
  1.23388194e-01  1.77229766e-02  1.00000000e+01  6.70243249e+00
  8.79502839e-03  1.35196879e+00  1.47311152e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  9.97788630e+01
  0.00000000e+00  1.00000000e+02  1.27394043e+00  3.13318092e+00]",18,by model,0.530921,No collision,"[0, 0, 0, 0, 0, 0.187367, 0.229777, 0.262351, 0.377752, 0.377681, 0.530921, 0.320166]",False,False,False,False,False
