Episode,State,Action,Choosing_Type,Collision_Probability,Collision_uid,Collision_Probability_Per_Step,Sudden Appearance,Overlapping,Repeated Collision,Unreal Pedes Col,Done
0,"[-6.91969223e+01  1.02041883e+01 -1.16879486e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  3.59844757e+02  2.24031815e+02
  1.91581808e-02  6.03029455e+00  0.00000000e+00  1.00000000e+02
  1.00000000e+02  1.34960202e+00 -7.68584626e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.57000000e+01
  0.00000000e+00  1.00000000e+02  6.63500676e-01  1.13499064e+00]",13,by model,1,856f5a1c-964d-4862-8b9a-1be6a2efb436,"[0, 0, 0, 0, 0, 0, 0.174367, 0.468684, 0.763087, 1, 0.482393, 0.412127]",False,False,False,False,False
0,"[-9.27169266e+01  1.02044373e+01 -1.42233719e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  3.59922058e+02  2.24992783e+02
  7.07212079e-04  7.35870791e-01  1.00000000e+00  2.99241985e+00
  0.00000000e+00  1.34913075e+00 -7.85270203e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.57000000e+01
  0.00000000e+00  1.00000000e+02  4.62137290e-01  1.44859629e-01]",43,by model,0.707897,No collision,"[0.455247, 0.447409, 0.707897, 0.514844, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
0,"[-1.12943275e+02  1.02043619e+01 -1.56862442e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  6.96134120e-02  2.68896179e+02
  3.05360585e-01  2.94478854e+00  2.00000000e+00  2.29406468e+01
  0.00000000e+00  1.34822250e+00 -1.55292471e+00  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  1.91595682e+01
  0.00000000e+00  1.00000000e+02 -5.32379651e+01  5.13776250e-01]",38,randomly,0.38796,No collision,"[0, 0, 0, 0, 0, 0, 0.126452, 0.324117, 0.38796, 0.270799, 0.067675, 0]",False,False,False,False,False
0,"[-1.41566818e+02  1.02033844e+01 -1.33415558e+02  0.00000000e+00
  1.90000000e+01  1.00000000e+00  3.59962494e+02  3.14588837e+02
  6.60235621e-03  9.21804971e+00  3.00000000e+00  1.72969197e+01
  0.00000000e+00  1.34888469e+00  7.92549238e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  2.91983178e+01
  0.00000000e+00  1.00000000e+02 -1.50110951e-01  1.76755101e+00]",21,by model,1,SUV(Clone)279916db-e010-4b09-9414-068d885a75d8,"[0, 0.452502, 0.671942, 1, 0.188934, 0.17533, 0.174044, 0.174484, 0.174072, 0.175281, 0.175464, 0.176983]",False,False,False,False,False
0,"[-1.53782104e+02  1.02038250e+01 -1.21632416e+02  0.00000000e+00
  1.90000000e+01  1.00000000e+00  3.59844574e+02  3.15370026e+02
  1.16084032e-01  1.35472062e-02  4.00000000e+00  4.11521452e+00
  1.90734863e-03  1.34959527e+00  7.78410749e-01  7.55158438e-01
  5.79163365e-02  1.90734882e-03  6.30240749e-01  7.48806317e+01
  0.00000000e+00  1.00000000e+02  3.66423046e-01  6.59721713e-01]",41,by model,0.183626,No collision,"[0.176645, 0.17721, 0.178183, 0.179542, 0.179756, 0.179843, 0.181396, 0.182145, 0.181657, 0.182427, 0.183035, 0.183626]",False,False,False,False,False
0,"[-1.53841171e+02  1.02009096e+01 -1.21631073e+02  0.00000000e+00
  1.90000000e+01  1.00000000e+00  8.30748826e-02  3.16000336e+02
  3.59795685e+02  8.49724385e-03  5.00000000e+00  4.08193872e+00
  3.81469727e-04  1.34813879e+00  7.68870543e-01  7.47898744e-01
  3.82520455e-02  3.81469727e-04  6.15802426e-01  3.71048395e+01
  0.00000000e+00  1.00000000e+02  3.66423046e-01  2.86258044e-01]",21,by model,0.191977,No collision,"[0.1843, 0.186037, 0.186833, 0.186367, 0.186953, 0.187864, 0.189765, 0.190175, 0.189631, 0.19061, 0.191404, 0.191977]",False,False,False,False,False
0,"[-1.53910034e+02  1.01995468e+01 -1.21624619e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  1.82215899e-01  3.16652924e+02
  3.59733154e+02  1.58036747e-02  6.00000000e+00  4.04018837e+00
  2.32040936e-02  1.34753021e+00  7.57770708e-01  2.79454665e+00
  5.50839088e-02  9.74126202e-01  4.54283133e+00  4.08463339e+01
  0.00000000e+00  1.00000000e+02  3.66423046e-01  2.79178253e-01]",18,randomly,0.19962,No collision,"[0.192959, 0.192692, 0.193975, 0.193722, 0.195092, 0.19607, 0.197683, 0.198017, 0.1977, 0.198465, 0.199195, 0.19962]",False,False,False,False,False
0,"[-1.53972748e+02  1.01994791e+01 -1.21616440e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  1.79559305e-01  3.17178467e+02
  3.59743774e+02  6.22693734e-03  7.00000000e+00  4.00195516e+00
  9.78713349e-03  1.34754267e+00  7.48542224e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  5.00000000e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00]",14,by model,0.205305,No collision,"[0.199204, 0.19943, 0.201468, 0.202935, 0.203136, 0.20413, 0.204539, 0.203965, 0.204378, 0.204841, 0.205077, 0.205305]",False,False,False,False,False
0,"[-1.54026276e+02  1.02015791e+01 -1.21612946e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  7.75162950e-02  3.17789551e+02
  3.59861908e+02  2.18775302e-03  8.00000000e+00  3.97355176e+00
  1.52587891e-03  1.34817352e+00  7.37336938e-01  7.99132013e+01
  1.08543417e+00  4.99944128e+00  4.35193744e+00  0.00000000e+00
  5.00000000e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00]",11,by model,0.213303,No collision,"[0.205075, 0.207895, 0.208484, 0.207957, 0.20837, 0.208847, 0.208618, 0.211606, 0.212417, 0.211647, 0.213303, 0.212959]",False,False,False,False,False
0,"[-1.54089645e+02  1.01997051e+01 -1.21605606e+02  0.00000000e+00
  2.30000000e+01 -1.00000000e+00  1.19358279e-01  3.18402100e+02
  3.59805481e+02  6.87011656e-03  8.00000000e+00  3.93526126e+00
  2.25881944e-03  1.34791336e+00  7.26902747e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  9.55144819e+01
  0.00000000e+00  1.00000000e+02  3.66423046e-01  2.48922811e+00]",41,by model,0.220018,No collision,"[0.215628, 0.216582, 0.215933, 0.216214, 0.219262, 0.2181, 0.218429, 0.219094, 0.219587, 0.219222, 0.218861, 0.220018]",False,False,False,False,True
