Episode,State,Action,Choosing_Type,Collision_Probability,Collision_uid,Collision_Probability_Per_Step,Sudden Appearance,Overlapping,Repeated Collision,Unreal Pedes Col,Done
0,"[ -68.32250214   10.20436573 -116.64108276    0.           19.
   -1.          359.89712524  222.71630859  359.98529053    5.59557592
    0.          100.          100.            1.34928348   -0.74547285
    0.            0.            0.            0.           33.03089024
    0.          100.           -0.62093185    1.44293956]",14,by model,1,624d1649-6fd5-42ce-94da-51a2bc955bd7,"[0, 0, 0, 0, 0, 0.116025, 0.435363, 0.706343, 1, 0.521449, 1, 1]",False,False,False,True,False
0,"[ -91.32081604   10.19547749 -142.68370056    0.           19.
   -1.            0.25934279  204.36787415    2.48967624    0.52079383
    1.            2.33229883    0.            1.34713023   -0.43665008
    0.            0.            0.            0.           64.32035712
    0.          100.          -23.2816608     1.20139277]",42,randomly,1,624d1649-6fd5-42ce-94da-51a2bc955bd7,"[1, 1, 1, 1, 0.583155, 0.522388, 0.447112, 0.361093, 0.265222, 0.16837, 0.06492, 0.00403]",False,False,True,True,False
1,"[-6.65681152e+01  1.02041197e+01 -1.14204048e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  3.59866974e+02  2.23847260e+02
 -2.23879050e-03  4.74685856e+00  0.00000000e+00  1.00000000e+02
  1.00000000e+02  1.39693111e+00 -7.65268624e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.57008132e+01
  0.00000000e+00  1.00000000e+02  5.96749367e-02  1.12734553e+00]",24,randomly,0.218241,No collision,"[0, 0, 0, 0, 0, 0.218241, 0.051978, 0, 0, 0, 0, 0]",False,False,False,False,False
1,"[-9.27550888e+01  1.02037601e+01 -1.42275146e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  3.59977295e+02  2.22989410e+02
  4.53491509e-02  7.69021931e+00  1.00000000e+00  5.12204349e+01
  9.99999581e+00  1.34878608e+00 -7.50513334e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.57000000e+01
  0.00000000e+00  1.00000000e+02 -6.90686835e-01  5.31907590e-01]",21,by model,0.221564,No collision,"[0.221564, 0.177486, 0.003065, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
1,"[-1.17771889e+02  1.02043123e+01 -1.55202759e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  1.94747914e-02  2.97175293e+02
  2.10831076e-01  3.49368896e+00  2.00000000e+00  1.06133254e+01
  5.69025143e+00  1.34853519e+00  1.09553516e+00  1.34046856e+00
  1.57538846e-01  8.47087246e+00  1.37400843e+00  1.57000000e+01
  0.00000000e+00  1.00000000e+02 -2.55902089e+01  4.84373392e-01]",44,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
1,"[-1.50619293e+02  1.02031136e+01 -1.24451500e+02  0.00000000e+00
  1.90000000e+01  1.00000000e+00  3.59982849e+02  3.14253296e+02
  3.59970764e+02  9.99915276e+00  3.00000000e+00  7.22607623e+01
  1.11754056e+01  1.34875667e+00  7.98561982e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.57000000e+01
  0.00000000e+00  1.00000000e+02  3.53273828e-01  2.36412201e-01]",0,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
1,"[-1.82389618e+02  1.02043247e+01 -9.35050201e+01  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  8.94087255e-02  3.14842957e+02
  1.85705000e-03  3.43097245e+00  3.00000000e+00  1.00000000e+02
  1.00000000e+02  1.34811619e+00  7.88139353e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  3.32276961e+01  1.00000000e+02 -1.78755308e-01 -2.25631422e+00]",28,by model,0.252359,No collision,"[0, 0.139447, 0.252359, 0.202454, 0.181738, 0.180794, 0.181977, 0.182483, 0.18287, 0.183411, 0.183842, 0.18419]",False,False,False,False,False
1,"[-1.85054260e+02  1.02044859e+01 -9.08467178e+01  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  2.33323197e-03  3.14955109e+02
  1.09822475e-04  2.08180509e-05  4.00000000e+00  4.07916905e+00
  0.00000000e+00  1.34863483e+00  7.86182200e-01  7.04491141e-01
  1.14009665e-02  0.00000000e+00  6.70021511e-01  0.00000000e+00
  1.45000000e+01  1.00000000e+02 -2.68242087e-04 -1.35902504e-03]",25,randomly,0.189073,No collision,"[0.184192, 0.184959, 0.184961, 0.189073, 0.188419, 0.188422, 0.188422, 0.188422, 0.188422, 0.188422, 0.188422, 0.188421]",False,False,False,False,False
1,"[-1.85089066e+02  1.02044849e+01 -9.08119659e+01  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  2.58895525e-05  3.14963409e+02
  6.36495497e-06  8.28990694e-06  5.00000000e+00  4.05801394e+00
  0.00000000e+00  1.34865627e+00  7.86038184e-01  6.79612478e-01
  1.07284098e-04  0.00000000e+00  8.26228737e-01  0.00000000e+00
  6.99988325e+01  1.00000000e+02 -1.94402219e-01 -3.00000000e+00]",20,by model,0.188422,No collision,"[0.188422, 0.188418, 0.188418, 0.188418, 0.051902, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
1,"[-1.88450165e+02  1.02043962e+01 -8.74494858e+01  0.00000000e+00
  1.90000000e+01  1.00000000e+00  3.59916290e+02  3.15014587e+02
  8.46504045e-05  1.67124883e+00  6.00000000e+00  3.36847965e+01
  1.11741829e+01  1.34916854e+00  7.85146250e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  9.62711530e+01
  0.00000000e+00  1.00000000e+02 -4.19719928e-02  2.44272236e+00]",34,randomly,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
