Episode,State,Action,Choosing_Type,Collision_Probability,Collision_uid,Collision_Probability_Per_Step,Sudden Appearance,Overlapping,Repeated Collision,Unreal Pedes Col,Done
0,"[-6.87963409e+01  1.02042027e+01 -1.16325775e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  3.59938660e+02  2.24039413e+02
  5.65117262e-02  5.71621172e+00  0.00000000e+00  1.00000000e+02
  1.00000000e+02  1.34902324e+00 -7.68889380e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.63829052e+01
  0.00000000e+00  1.00000000e+02  5.15098161e-01  1.26693827e+00]",13,by model,1,b3a80608-0f53-4bcd-8f03-39462aac59c3,"[0, 0, 0, 0, 0, 0.247353, 0.509931, 0.757456, 1, 0.500149, 0.678383, 0.702348]",False,False,False,False,False
0,"[-9.44419937e+01  1.02041683e+01 -1.43778015e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  3.59885895e+02  2.24332077e+02
  9.11274983e-04  4.21020091e+00  1.00000000e+00  2.36761446e+00
  0.00000000e+00  1.34934100e+00 -7.73747443e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  6.66869511e+01
  0.00000000e+00  1.00000000e+02 -5.13871567e-02  2.71409864e+00]",23,by model,0.583197,No collision,"[0.583197, 0.411766, 0.176585, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
0,"[-1.17520836e+02  1.02042217e+01 -1.54888550e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  1.44333569e-02  2.97414062e+02
  2.21730769e-01  3.89697350e+00  2.00000000e+00  2.50954491e+01
  0.00000000e+00  1.34856547e+00  1.09131739e+00  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  2.66952810e+01
  0.00000000e+00  1.00000000e+02 -2.00466380e+01  1.00896261e+00]",16,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
0,"[-1.52648178e+02  1.02030525e+01 -1.22560852e+02  0.00000000e+00
  1.90000000e+01  1.00000000e+00  3.59985077e+02  3.14132324e+02
  3.59983673e+02  1.01593305e+01  3.00000000e+00  3.38600056e+01
  8.91808017e-01  1.34874208e+00  8.00618268e-01  1.08225291e+00
  6.24883293e+00  1.50102265e+00  2.31848911e+00  0.00000000e+00
  2.10479034e+01  1.00000000e+02  4.45274304e-02 -3.19530684e-01]",0,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
0,"[-1.83161285e+02  1.02043934e+01 -9.27707672e+01  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  1.01516575e-01  3.14935852e+02
  1.56204775e-03  2.87951609e+00  3.00000000e+00  9.82076513e+01
  0.00000000e+00  1.34802024e+00  7.86510725e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  3.30179695e+01  1.00000000e+02 -2.20093292e-01 -2.23106123e+00]",21,randomly,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
0,"[-1.85064178e+02  1.02044840e+01 -9.08675232e+01  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  3.65456071e-05  3.15006866e+02
 -5.77865967e-06  2.05108034e-05  4.00000000e+00  3.89117867e+01
  1.00000787e+01  1.34864521e+00  7.85278156e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  6.99975939e+01  1.00000000e+02 -1.92335149e-01 -3.00000000e+00]",24,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
0,"[-1.85064178e+02  1.02044840e+01 -9.08675232e+01  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  3.02739918e-05  3.15006866e+02
 -9.76548927e-06  2.73660031e-05  5.00000000e+00  3.67285782e+01
  9.98956643e+00  1.34864521e+00  7.85278156e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  6.99961460e+01  1.00000000e+02 -1.92335149e-01 -3.00000000e+00]",24,by model,0.153999,No collision,"[0, 0, 0, 0, 0.082193, 0, 0.153999, 0, 0, 0, 0, 0]",False,False,False,False,False
0,"[-1.88171967e+02  1.02045860e+01 -8.77530136e+01  0.00000000e+00
  1.90000000e+01  1.00000000e+00  1.23156793e-01  3.15062836e+02
  5.99577179e-05  1.23812879e-03  6.00000000e+00  2.09346854e+01
  9.99929963e+00  1.34789074e+00  7.84301505e-01  2.08653458e+00
  3.13854086e+00  9.99930094e+00  2.19912551e+00  9.79559083e+01
  0.00000000e+00  1.00000000e+02 -6.47687958e-02  2.72184843e+00]",22,by model,0.259693,No collision,"[0.259693, 0.094915, 0.060477, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
0,"[-2.11641846e+02  1.02042103e+01 -6.60219955e+01  0.00000000e+00
  1.90000000e+01  1.00000000e+00  1.17003731e-01  3.02487610e+02
  3.59763641e+02  4.13236563e+00  7.00000000e+00  2.19337355e+01
  1.00002534e+01  1.34791950e+00  1.00485329e+00  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  2.31908385e+01  1.00000000e+02  2.51298224e+01 -1.24079379e+00]",15,randomly,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
0,"[-2.25501144e+02  1.02042341e+01 -7.57779770e+01  0.00000000e+00
  1.90000000e+01  0.00000000e+00  3.59975586e+02  1.83085083e+02
  3.59806854e+02  3.89102435e+00  8.00000000e+00  1.27533446e+01
  9.99993947e+00  1.34880111e+00 -5.29802514e-02  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  7.08953503e+01
  0.00000000e+00  1.00000000e+02  1.91957245e+01  2.87305312e+00]",13,by model,0.830149,No collision,"[0, 0, 0, 0, 0, 0, 0.226174, 0.481563, 0.724979, 0.830149, 0.689639, 0.489123]",False,False,False,False,False
