Episode,State,Action,Choosing_Type,Collision_Probability,Collision_uid,Collision_Probability_Per_Step,Sudden Appearance,Overlapping,Repeated Collision,Unreal Pedes Col,Done
0,"[-6.89547577e+01  1.02042418e+01 -1.16693192e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  3.59965851e+02  2.23840317e+02
 -4.44001192e-03  5.60420503e+00  0.00000000e+00  1.00000000e+02
  1.00000000e+02  1.62621615e+00 -7.65180599e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.48729185e+01
  0.00000000e+00  1.00000000e+02  2.65394452e-01  1.74028577e+00]",31,randomly,0.403254,No collision,"[0, 0, 0.403254, 0, 0, 0, 0.153723, 0.352084, 0.150604, 0.145743, 0.066223, 0]",False,False,False,False,False
0,"[-1.00755783e+02  1.02037010e+01 -1.50625534e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  2.62776073e-02  2.25015869e+02
  9.18622389e-02  7.63331716e+00  1.00000000e+00  5.07691356e+00
  5.58863232e+00  1.34848908e+00 -7.86090272e-01  2.49887303e+00
  1.31576259e-02  4.17921177e+00  2.54145486e+00  0.00000000e+00
  3.93690558e+01  1.00000000e+02 -5.27404423e+00 -3.08176292e+00]",16,by model,0.000691,No collision,"[0.000691, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
0,"[-1.17308990e+02  1.02042742e+01 -1.55006607e+02  0.00000000e+00
  1.90000000e+01 -1.00000000e+00  3.59974792e+02  2.97054474e+02
  1.63794041e-01  3.40692559e+00  2.00000000e+00  2.37814978e+01
  9.99966472e+00  1.34880267e+00  1.09786232e+00  4.97024904e+00
  6.33054138e+00  4.45077031e+00  5.03490033e+00  8.53019953e+01
  0.00000000e+00  1.00000000e+02 -2.14365796e+01  1.60633715e+00]",4,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
0,"[-1.51451035e+02  1.02031174e+01 -1.23656761e+02  2.00000003e+00
  1.90000000e+01  1.00000000e+00  3.59984558e+02  3.14031921e+02
  3.59969330e+02  9.94995424e+00  2.00000000e+00  4.28429873e+01
  3.51385761e+00  1.34874921e+00  8.02434353e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  1.57000000e+01
  0.00000000e+00  1.00000000e+02 -2.86874594e-01  1.93554063e-01]",21,by model,1,SchoolBus(Clone)5436f3fb-2837-4c99-ac49-ca38cbac0934,"[0, 0.013846, 0.088155, 0.0629, 1, 1, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
0,"[-1.66002579e+02  1.02038183e+01 -1.09680794e+02  2.00000003e+00
  1.90000000e+01 -1.00000000e+00  3.59863251e+02  3.15456055e+02
  1.26842111e-01  2.61781286e-03  3.00000000e+00  7.11584261e+00
  7.68876815e-04  1.34948204e+00  7.76859015e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  3.55561153e+01
  0.00000000e+00  1.00000000e+02  5.72761247e-01  2.96614985e-01]",14,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
0,"[-1.66019714e+02  1.02031174e+01 -1.09685219e+02  2.00000003e+00
  1.90000000e+01 -1.00000000e+00  3.59906738e+02  3.15652191e+02
  9.26660672e-02  3.65057964e-03  3.00000000e+00  7.10985184e+00
  2.86102295e-04  1.34922472e+00  7.73594487e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  3.72076619e+01
  0.00000000e+00  1.00000000e+02  5.72761247e-01  2.86155973e-01]",14,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
0,"[-1.66047958e+02  1.02018118e+01 -1.09689484e+02  2.00000003e+00
  1.90000000e+01 -1.00000000e+00  3.59751740e+02  3.16022675e+02
  1.80947155e-01  8.78073467e-03  3.00000000e+00  7.09677401e+00
  2.28881836e-03  1.35016444e+00  7.66729360e-01  2.43629664e+01
  8.47702433e-02  2.28881859e-03  8.27387549e+00  0.00000000e+00
  2.72847792e+01  1.00000000e+02  5.72761247e-01 -5.44480342e-01]",41,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
0,"[-1.66071945e+02  1.02009878e+01 -1.09697746e+02  2.00000003e+00
  1.90000000e+01  1.00000000e+00  3.59902588e+02  3.16364838e+02
  1.10343672e-01  8.83778342e-03  4.00000000e+00  7.08998995e+00
  2.05427735e-03  1.34924396e+00  7.61073591e-01  1.05733105e+00
  4.31316575e-02  2.05427739e-03  1.21627530e+00  8.01669556e+01
  0.00000000e+00  1.00000000e+02  5.72761247e-01  4.09314394e-01]",41,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
0,"[-1.66100357e+02  1.02000771e+01 -1.09708519e+02  2.00000003e+00
  1.90000000e+01  1.00000000e+00  1.00695409e-01  3.16810577e+02
  3.59960541e+02  2.55785561e-03  5.00000000e+00  7.08280321e+00
  1.59864947e-03  1.34803184e+00  7.53981452e-01  1.17672809e+00
  3.03084686e-02  1.59864969e-03  1.43135206e+00  3.55722656e+01
  0.00000000e+00  1.00000000e+02  5.72761247e-01  2.96801543e-01]",21,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,False
0,"[-1.66138626e+02  1.01987724e+01 -1.09717163e+02  2.00000003e+00
  1.90000000e+01  0.00000000e+00  1.01975901e-02  3.17473633e+02
 -5.27451374e-03  7.29997609e-03  6.00000000e+00  7.06753226e+00
  4.96002336e-03  1.34858950e+00  7.42249270e-01  8.83090063e-01
  3.82250790e-02  4.96002364e-03  8.46803843e-01  3.54514906e+01
  0.00000000e+00  1.00000000e+02  5.72761247e-01  2.95286164e-01]",35,randomly,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,False,False,False,True
