Episode,State,Action,Choosing_Type,Collision_Probability,Collision_uid,Collision_Probability_Per_Step,Done
0,"[-4.01982002e+01 -1.39936709e+00 -1.18289700e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.49011660e+00  1.04996048e+02  3.59162018e+02  1.86923136e-03]",47,by model,0.181,No collision,"[0, 0, 0.180775, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[-3.82933044e+01 -1.44903064e+00 -1.23505001e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.39808238e+00  1.05127312e+02  3.59045837e+02  1.07120944e-03]",47,by model,0.216,No collision,"[0, 0, 0.199448, 0.031713, 0, 0.06308, 0.210153, 0.215541, 0.210124, 0.185369, 0, 0]",False
0,"[-26.35946083  -1.76882601 -15.66415787   0.           0.
   0.          12.          -1.           0.96350574 105.69380951
 359.51608276   2.91219759]",47,by model,0.18,No collision,"[0, 0.180464, 0, 0, 0, 0, 0, 0.019458, 0.10354, 0.000744, 0, 0]",False
0,"[-1.47886057e+01 -1.90434110e+00 -1.89455128e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  6.04097664e-01  1.05844604e+02  4.95964140e-02  7.58557526e+00]",112,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[ 23.93177032  -2.56461811 -28.41955376   0.           0.
   0.          12.           1.           0.96891755 103.53244019
 359.05670166   5.40834337]",112,by model,0.515,No collision,"[0, 0, 0, 0, 0.296848, 0.514565, 0, 0, 0, 0, 0.191357, 0]",False
0,"[ 64.55342102  -3.24447489 -36.62849426   0.           0.
   0.          12.           1.           0.96675777  95.78598022
 359.66000366   9.18818657]",112,by model,0.379,No collision,"[0, 0, 0, 0, 0, 0.319118, 0.378507, 0, 0, 0, 0, 0]",False
0,"[125.94678497  -4.05084991 -50.75217819   0.           0.
   0.          12.          -1.           0.56152713 106.14820862
   0.31374714  11.33872567]",112,by model,0.135,No collision,"[0, 0, 0, 0, 0, 0.134852, 0, 0, 0, 0, 0, 0]",False
0,"[ 1.95195877e+02 -4.91765594e+00 -7.05197601e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  8.04768562e-01  1.05182869e+02  3.08097005e-02  1.25200330e+01]",44,randomly,0.224,No collision,"[0.213657, 0.069035, 0, 0, 0, 0.105785, 0.22433, 0.215918, 0.024584, 0, 0, 0]",False
0,"[ 2.64017365e+02 -6.18699360e+00 -8.90911865e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.03723395e+00  1.05298897e+02  9.41898450e-02  8.43404941e+00]",43,randomly,0.762,No collision,"[0, 0, 0.219814, 0.415762, 0.657961, 0.762278, 0.61149, 0.490609, 0.4182, 0.437071, 0.500279, 0.440945]",False
0,"[ 315.9515686    -7.06833887 -103.30117035    0.            0.
    0.           12.           -1.            0.58417732  104.51454163
  359.93667603    8.10412391]",112,by model,0.268,No collision,"[0.267664, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
