Episode,State,Action,Collision_Probability,Collision_Probability_Per_Step,Done
0,"[-37.45791626  -1.47007728 -12.57363415   0.           0.
   0.          12.          -1.           1.34571183 105.17366791
 359.0519104    3.14461522]",0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[-3.28557854e+01 -1.58967662e+00 -1.38465633e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.64668012e+00  1.05448242e+02  3.59108765e+02  1.48319999e-03]",15,1.0,"[0, 0, 0, 0, 0, 0.051062, 0.458994, 1, 0.633287, 0, 0, 0]",False
0,"[-41.3359375   -1.38828897 -12.43005466   0.           0.
   0.          12.          -1.           1.12329543  99.09361267
 358.56997681   0.69041425]",3,0.443,"[0, 0, 0, 0, 0, 0, 0.154396, 0.423314, 0.443008, 0.174808, 0, 0]",False
0,"[-3.26497116e+01 -1.59990478e+00 -1.42077818e+01  2.00000003e-01
  0.00000000e+00  2.00000003e-01  1.20000000e+01  1.00000000e+00
  1.60341311e+00  1.02082680e+02  3.58733917e+02  4.74405133e-04]",6,0.724,"[0, 0, 0, 0, 0, 0.412427, 0.695083, 0.675603, 0.723638, 0.563061, 0.399917, 0.311855]",False
0,"[ -1.22795653  -2.03826904 -22.28630066   0.           0.2
   0.          12.          -1.           1.17945349 106.73195648
   0.16534302  12.83377988]",10,0.343,"[0.343187, 0.256823, 0.078576, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[ 68.71600342  -3.38266277 -41.85118103   0.           0.
   0.5         12.           1.           0.97481239 102.28668976
 358.42138672  11.1487182 ]",46,1.0,"[0, 0, 0, 0, 1, 0, 1, 0, 0.692615, 0.747829, 1, 0.665417]",False
0,"[113.68614197  -3.94524026 -50.7456131    0.           0.
   0.5         12.          -1.           1.60734451 108.89002991
 359.78637695   1.87448461]",41,1.0,"[0.88558, 0.701747, 0.662273, 0.668927, 0.999994, 0.656363, 0.645012, 0.649553, 0.664685, 0.66858, 0.669045, 0.669342]",False
0,"[ 1.15735046e+02 -3.97735167e+00 -5.14186134e+01  0.00000000e+00
  0.00000000e+00  5.00000000e-01  1.20000000e+01 -1.00000000e+00
  1.55441713e+00  1.09347946e+02  3.58991089e+02  2.77204381e-02]",3,1.0,"[0.670081, 0.672543, 0.676065, 0.678977, 0.681792, 0.695111, 0.718275, 0.737195, 0.742819, 0.999997, 0.999997, 0.747803]",False
0,"[ 1.16564072e+02 -4.00391340e+00 -5.16283035e+01  2.00000003e-01
  0.00000000e+00  2.00000003e-01  1.20000000e+01 -1.00000000e+00
  2.72649622e+00  1.08378006e+02  3.57449249e+02  1.07885644e-02]",27,1.0,"[0.751393, 0.757386, 0.7671, 0.765081, 0.757599, 0.999997, 0.754402, 0.757029, 0.758267, 0.999997, 0.757916, 0.75802]",False
0,"[ 1.16643951e+02 -3.99796438e+00 -5.16269073e+01  2.00000003e-01
  0.00000000e+00  2.00000003e-01  1.20000000e+01 -1.00000000e+00
  2.08592939e+00  1.09862625e+02  3.57531158e+02  4.45625837e-03]",0,1.0,"[0.759672, 0.7586, 0.758199, 0.757477, 0.757095, 0.756646, 0.940274, 0.940271, 0.999997, 0.755614, 0.755313, 0.757079]",False
0,"[ 1.16696228e+02 -4.00005722e+00 -5.16197624e+01  2.00000003e-01
  0.00000000e+00  2.00000003e-01  1.20000000e+01  1.00000000e+00
  2.53227139e+00  1.11364914e+02  3.57733612e+02  6.86133665e-03]",8,0.94,"[0.940335, 0.940129, 0.939607, 0.939258, 0.939074, 0.752717, 0.752506, 0.938561, 0.938361, 0.937947, 0.751354, 0.938795]",False
0,"[ 1.16775589e+02 -3.99776077e+00 -5.16245499e+01  0.00000000e+00
  1.00000000e+00  0.00000000e+00  1.20000000e+01  1.00000000e+00
  2.19549799e+00  1.13187477e+02  3.58386139e+02  1.26647381e-02]",45,1.0,"[0.999997, 0.936708, 0.721051, 0.518513, 0.0721, 0.206346, 0.359749, 0.422251, 0.308157, 0.045821, 0]",False
0,"[126.83786774  -4.09288406 -56.05604935   0.           1.
   0.          12.           1.           0.81006247 112.77500916
 358.65313721   5.9736464 ]",43,0.701,"[0, 0, 0.691534, 0.701173, 0.206778, 0, 0, 0, 0, 0, 0, 0]",False
0,"[150.78987122  -4.34118652 -65.62202454   0.           1.
   0.          12.          -1.           0.34467477 109.35128021
   8.96460629   1.41153145]",3,1.0,"[0, 0, 0, 0, 0, 0, 0, 0.999716, 0.999714, 0.999714, 0.999714, 0.999714]",False
0,"[150.84664917  -4.34696102 -65.56069946   0.2          0.
   0.2         12.          -1.           0.15643801 109.91011047
   8.51129532   1.28163275]",43,1.0,"[0.999712, 0.99971, 0.999707, 0.999703, 0.999699, 0.999696, 0.99969, 0.999686, 0.999682, 0.99968, 0.999678, 0.999677]",False
0,"[147.85777283  -4.33500719 -64.42173767   0.2          0.
   0.2         12.          -1.           0.36969167 109.71144104
   6.01865959   1.18424103]",33,1.0,"[0.999787, 0.999771, 0.999746, 0.999718, 0.999687, 0.99989, 0.999896, 0.999902, 0.999905, 0.999903, 0.9999, 0.999896]",False
0,"[ 1.41292572e+02 -4.32783413e+00 -6.18921623e+01  2.00000003e-01
  0.00000000e+00  2.00000003e-01  1.20000000e+01 -1.00000000e+00
  8.78718376e-01  1.11413467e+02  3.58705414e+02  3.74352742e-01]",37,1.0,"[0, 0.999889, 0.999887, 0.999886, 0.999885, 0.999885, 0.999885, 0, 0.999877, 0.999871, 0.999866, 0.999861]",False
0,"[ 1.38327560e+02 -4.28328133e+00 -6.07518349e+01  2.00000003e-01
  0.00000000e+00  2.00000003e-01  1.20000000e+01  1.00000000e+00
  8.18863928e-01  1.11461960e+02  3.58738739e+02  2.99775861e-01]",26,1.0,"[0.999895, 0.999886, 0, 0.999849, 0, 0.999831, 0.999826, 0, 0.999816, 0.999815, 0.999815, 0.999815]",False
