Episode,State,Action,Collision_Probability,Collision_Probability_Per_Step,Done
0,"[-38.6785965   -1.43935513 -12.24016285   0.           0.
   0.          12.          -1.           1.35403204 105.08034515
 359.04931641   1.61580764]",30,1.0,"[0.99961, 0, 0, 0, 0, 0, 0, 0, 0.999643, 0, 0, 0]",False
0,"[-3.28861122e+01 -1.58882380e+00 -1.38321104e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.57779026e+00  1.05354774e+02  3.59112488e+02  5.53079973e-05]",9,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[-3.28861122e+01 -1.58882368e+00 -1.38321104e+01  0.00000000e+00
  0.00000000e+00  2.00000003e-01  1.20000000e+01 -1.00000000e+00
  1.57778764e+00  1.05354774e+02  3.59112518e+02  5.56312546e-05]",50,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[-3.28861122e+01 -1.58882356e+00 -1.38321104e+01  0.00000000e+00
  0.00000000e+00  2.00000003e-01  1.20000000e+01  1.00000000e+00
  1.57778692e+00  1.05354774e+02  3.59112488e+02  5.53281313e-05]",12,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[-3.28861122e+01 -1.58882368e+00 -1.38321104e+01  0.00000000e+00
  0.00000000e+00  2.00000003e-01  1.00000000e+01  1.00000000e+00
  1.57778835e+00  1.05354774e+02  3.59112488e+02  5.52643437e-05]",4,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",True
1,"[-4.00158844e+01 -1.40422034e+00 -1.18784237e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.45898163e+00  1.05003525e+02  3.59160889e+02  1.49246454e-03]",43,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[-38.39162445  -1.44665098 -12.3236475    0.           0.
   0.          12.          -1.           1.32385039 105.09111023
 359.04501343   1.01309589]",3,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[-2.63120766e+01 -1.76854384e+00 -1.56746140e+01  2.00000003e-01
  0.00000000e+00  2.00000003e-01  1.20000000e+01 -1.00000000e+00
  9.26092446e-01  1.05633965e+02  3.59497253e+02  1.16646543e+00]",7,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[  5.1256547   -2.17751193 -24.37244415   0.           0.5
   0.          12.           1.           1.26143682 105.72451782
 359.86846924   8.17691478]",20,0.999,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.999374]",False
1,"[ 51.56357193  -3.0386014  -35.51859665   0.           0.5
   0.          12.           1.           0.84122115  98.76771545
 358.67446899   8.03562165]",11,0.999,"[0.999337, 0.999298, 0.99926, 0.999222, 0.999185, 0.999144, 0.999092, 0.99903, 0.998962, 0.998888, 0.998811, 0.998735]",False
1,"[115.98183441  -3.95593023 -50.39837265   0.           0.
   1.          12.           1.           0.61357939 106.01394653
 359.75823975  15.02150272]",4,0.999,"[0.998664, 0.998597, 0.998531, 0.998468, 0.998405, 0.998344, 0.998285, 0.998231, 0.998182, 0.998138, 0.998089, 0.998035]",False
1,"[184.31303406  -4.75749779 -68.13622284   0.5          0.
   0.5         12.          -1.           0.62511492  93.50776672
 358.84197998  11.59734454]",15,0.998,"[0.997979, 0.997918, 0.997855, 0.997791, 0.997728, 0.997665, 0.997601, 0.997538, 0.997476, 0.997416, 0.99736, 0.997307]",False
1,"[254.54612732  -6.02749014 -87.79195404   0.5          0.
   0.5         12.          -1.           0.99957299 110.60700226
 359.75836182  10.67887858]",7,0.997,"[0.997256, 0.997204, 0.997147, 0.997091, 0.997036, 0.996982, 0.99693, 0.996883, 0.996841, 0.996803, 0.996767, 0.996732]",False
1,"[ 309.36190796   -7.0395956  -105.25966644    0.            0.5
    0.           12.           -1.            0.41508073   98.44391632
  359.18878174    6.89835673]",17,0.997,"[0.996701, 0.99668, 0.99667, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[ 3.15720703e+02 -7.09622526e+00 -1.06207092e+02  0.00000000e+00
  5.00000000e-01  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  4.67557549e-01  9.84109802e+01  3.58802155e+02  8.96409484e-05]",13,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
