Episode,State,Action,Collision_Probability,Collision_Probability_Per_Step,Done
0,"[-38.25998688  -1.44997919 -12.354002     0.           0.
   0.          12.          -1.           1.26074111 105.11224365
 359.04937744   2.40243434]",50,1.0,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0.999924, 0, 0]",False
0,"[-3.59126587e+01 -1.51502705e+00 -1.30045252e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.47377634e+00  1.05458366e+02  3.59028961e+02  1.27409760e-03]",46,1.0,"[0, 0, 0, 0, 0.999924, 0, 0, 0, 0, 0, 0, 0]",False
0,"[-3.59097900e+01 -1.51645005e+00 -1.30102921e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.47682822e+00  1.05527916e+02  3.58996246e+02  1.57452765e-03]",32,1.0,"[0, 0, 0, 0, 0, 0, 0, 0.999925, 0, 0, 0, 0.999925]",False
0,"[-3.59057426e+01 -1.51825047e+00 -1.30194511e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01  1.00000000e+00
  1.37485027e+00  1.05667412e+02  3.58997711e+02  8.66255597e-03]",5,1.0,"[0, 0, 0, 0, 0, 0.999925, 0.999925, 0, 0, 0, 0.999925, 0.999925]",False
0,"[-3.59108429e+01 -1.51788616e+00 -1.30244045e+01  1.00000000e+00
  0.00000000e+00  1.00000000e+00  1.20000000e+01  1.00000000e+00
  1.63530040e+00  1.05741974e+02  3.58987854e+02  1.58409090e-04]",26,1.0,"[0.999925, 0.999925, 0.999925, 0.999925, 0.998412, 0, 0, 0, 0.999925, 0.999925, 0.999925, 0.999925]",True
1,"[-36.32476425  -1.49852419 -12.88173676   0.           0.
   0.          12.          -1.           1.36693501 105.20594788
 359.05657959   4.09022581]",49,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[-3.11832638e+01 -1.63830519e+00 -1.43025637e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.62374926e+00  1.05463760e+02  3.59228271e+02  6.14938408e-05]",13,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[-3.11832638e+01 -1.63830519e+00 -1.43025637e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.40000000e+01 -1.00000000e+00
  1.62374866e+00  1.05463760e+02  3.59228271e+02  6.15027868e-05]",35,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[-3.11832638e+01 -1.63830519e+00 -1.43025637e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.40000000e+01  1.00000000e+00
  1.62374878e+00  1.05463760e+02  3.59228271e+02  6.14742421e-05]",21,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[-1.85606976e+01 -1.87244773e+00 -1.77542381e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.40000000e+01  1.00000000e+00
  3.55658293e-01  1.04139244e+02  3.59680450e+02  3.77191469e+00]",51,0.633,"[0, 0, 0, 0, 0, 0, 0, 0, 0.17532, 0.616645, 0.632803, 0.362099]",False
1,"[ 8.48539829e-01 -2.08670187e+00 -2.28310165e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.40000000e+01 -1.00000000e+00
  1.04452574e+00  1.05597427e+02  3.28474678e-02  8.24843107e+00]",26,1.0,"[0.457833, 1, 0.115549, 0.090984, 1, 0.106561, 0.069748, 0.066976, 0.017304, 0, 0, 0]",False
1,"[ 11.07104301  -2.32949448 -26.03137016   0.           0.
   0.          14.          -1.           1.28533626 109.59996796
 359.93389893   1.6949543 ]",27,0.008,"[0, 0.008208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[ 34.41439438  -2.76294136 -31.80345726   0.           0.
   0.          14.          -1.           0.60007334  96.9780426
 358.49520874   6.43606009]",45,1.0,"[0, 0, 0.999699, 0.999656, 0.99962, 0.999569, 0.999636, 0.999671, 0.999954, 0.999972, 0.999983, 0.999957]",False
1,"[ 86.12358093  -3.5949924  -38.32081985   0.           0.
   0.          14.          -1.           0.896667    98.20521545
   1.69476819  11.74054334]",21,1.0,"[0.99991, 0.999877, 0.999843, 0.999811, 0.999782, 0.999759, 0.999739, 0.99972, 0.999703, 0.999688, 0.999676, 0.99967]",False
1,"[ 1.44808914e+02 -4.28751183e+00 -5.75062065e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.40000000e+01 -1.00000000e+00
  1.06867099e+00  1.11221512e+02  4.00673114e-02  5.78926178e+00]",19,1.0,"[0.999674, 0.999687, 0, 0, 0.999767, 0.999795, 0.999823, 0.999851, 0.999879, 0.999907, 0.999913, 0.999913]",False
1,"[ 1.48905350e+02 -4.34520197e+00 -5.90611992e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.40000000e+01  1.00000000e+00
  6.65914834e-01  1.10462059e+02  3.59987549e+02  1.90606102e-05]",39,1.0,"[0.999913, 0.999913, 0.999913, 0.999913, 0.999913, 0.999913, 0.999913, 0.999913, 0.999913, 0.999913, 0.999913, 0.999913]",False
1,"[ 1.48905350e+02 -4.34520197e+00 -5.90611992e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.40000000e+01  1.00000000e+00
  6.65915668e-01  1.10462059e+02  3.59987549e+02  1.96021554e-05]",19,1.0,"[0.998638, 0.998638, 0.999913, 0.999913, 0.999913, 0.999913, 0.999913, 0.999913, 0.999913, 0.999913, 0.999913, 0.999913]",False
1,"[ 1.48905350e+02 -4.34520197e+00 -5.90611992e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.40000000e+01  1.00000000e+00
  6.65914714e-01  1.10462059e+02  3.59987549e+02  1.98316224e-05]",11,1.0,"[0.999913, 0.999913, 0.999913, 0.999913, 0.999913, 0.998638, 0.999913, 0.999913, 0.999913, 0.999913, 0.999913, 0.999913]",False
1,"[ 1.48905350e+02 -4.34520197e+00 -5.90611992e+01  0.00000000e+00
  0.00000000e+00  1.00000000e+00  1.40000000e+01 -1.00000000e+00
  6.65914476e-01  1.10462059e+02  3.59987549e+02  1.98889561e-05]",27,1.0,"[0.999913, 0.999913, 0.999913, 0.999913, 0.999913, 0.999913, 0.999913, 0.999913, 0.999913, 0.999913, 0.999913, 0.999913]",False
1,"[ 1.48905350e+02 -4.34520197e+00 -5.90611992e+01  0.00000000e+00
  0.00000000e+00  1.00000000e+00  1.40000000e+01 -1.00000000e+00
  6.65914834e-01  1.10462059e+02  3.59987549e+02  1.81571509e-05]",4,1.0,"[0.999913, 0.999913, 0.999913, 0.999913, 0.999913, 0.999913, 0.999913, 0.999913, 0.999913, 0.999913, 0.999913, 0.999913]",True
2,"[-39.15554428  -1.4267602  -12.10688686   0.           0.
   0.          12.          -1.           1.42785215 104.97674561
 359.08996582   0.99651551]",27,1.0,"[0, 0.999592, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
2,"[-3.38985939e+01 -1.56182182e+00 -1.35418339e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.60488677e+00  1.05257652e+02  3.59125305e+02  1.75362499e-03]",16,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
2,"[-3.38983116e+01 -1.56190848e+00 -1.35421333e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.51631498e+00  1.05258560e+02  3.59125946e+02  5.33959036e-05]",0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
2,"[-3.38983116e+01 -1.56190825e+00 -1.35421333e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01  1.00000000e+00
  1.51631618e+00  1.05258560e+02  3.59125946e+02  5.30810072e-05]",13,1.0,"[0, 0, 0, 0, 0, 0.255189, 1, 0.384934, 1, 0.186885, 0.999605, 0.999578]",False
2,"[-39.70210266  -1.47526622 -14.41945457   0.           0.
   0.          14.           1.           1.07862544  87.34909058
 358.40432739   5.57166833]",46,1.0,"[0.999852, 0.999836, 0, 0.999812, 0.999803, 0.999796, 0.999792, 0.999789, 0.999789, 0, 0, 0]",False
