Episode,State,Action,Collision_Probability,Collision_Probability_Per_Step,Done
0,"[-37.40019226  -1.47138178 -12.58824444   0.           0.
   0.          12.          -1.           1.37526071 105.15313721
 359.05328369   2.3417216 ]",15,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[-35.74646378  -1.51283669 -13.04231167   0.           0.
   0.          12.          -1.           1.35571826 105.23522949
 359.04840088   0.85590979]",15,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[-3.43359909e+01 -1.55015373e+00 -1.34355621e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.47713912e+00  1.05315254e+02  3.59106201e+02  5.34212042e-05]",47,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[-3.43359909e+01 -1.55015349e+00 -1.34355621e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01  1.00000000e+00
  1.47712803e+00  1.05315254e+02  3.59106232e+02  5.30328709e-05]",36,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[-3.43359909e+01 -1.55015349e+00 -1.34355621e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01  1.00000000e+00
  1.47712827e+00  1.05315254e+02  3.59106232e+02  5.31330996e-05]",33,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[-3.43359909e+01 -1.55015349e+00 -1.34355621e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01  1.00000000e+00
  1.47712779e+00  1.05315254e+02  3.59106232e+02  5.30370428e-05]",5,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[-3.43359909e+01 -1.55015349e+00 -1.34355621e+01  1.00000000e+00
  0.00000000e+00  1.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.47712791e+00  1.05315254e+02  3.59106232e+02  5.31318410e-05]",37,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[-3.43359909e+01 -1.55015349e+00 -1.34355621e+01  1.00000000e+00
  0.00000000e+00  1.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.47712803e+00  1.05315254e+02  3.59106232e+02  5.30346124e-05]",13,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[-3.43359909e+01 -1.55015349e+00 -1.34355621e+01  1.00000000e+00
  0.00000000e+00  1.00000000e+00  1.40000000e+01 -1.00000000e+00
  1.47712803e+00  1.05315254e+02  3.59106232e+02  5.30333044e-05]",18,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[-3.43359909e+01 -1.55015349e+00 -1.34355621e+01  1.00000000e+00
  0.00000000e+00  1.00000000e+00  1.40000000e+01 -1.00000000e+00
  1.47712827e+00  1.05315254e+02  3.59106232e+02  5.31388780e-05]",15,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",True
1,"[-38.10617447  -1.45371628 -12.3971529    0.           0.
   0.          12.          -1.           1.39093244 105.14241028
 359.04974365   1.70238869]",2,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[-3.74969521e+01 -1.46892595e+00 -1.25647802e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.39824438e+00  1.05176941e+02  3.59050049e+02  5.20650652e-05]",11,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[-3.53005180e+01 -1.52397013e+00 -1.31703663e+01  0.00000000e+00
  0.00000000e+00  1.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.51255131e+00  1.05272537e+02  3.59069672e+02  1.89461590e-03]",8,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[-3.53002014e+01 -1.52408385e+00 -1.31709042e+01  0.00000000e+00
  1.00000000e+00  0.00000000e+00  1.20000000e+01  1.00000000e+00
  1.39984465e+00  1.05274368e+02  3.59073212e+02  5.23116572e-05]",43,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[-3.53002014e+01 -1.52408385e+00 -1.31709042e+01  0.00000000e+00
  1.00000000e+00  0.00000000e+00  1.20000000e+01  1.00000000e+00
  1.39984596e+00  1.05274368e+02  3.59073212e+02  5.22930807e-05]",36,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[-3.33392067e+01 -1.57661772e+00 -1.37135086e+01  0.00000000e+00
  1.00000000e+00  0.00000000e+00  1.20000000e+01  1.00000000e+00
  1.53500497e+00  1.05352783e+02  3.59106049e+02  4.96372079e-05]",28,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[-3.33392029e+01 -1.57661533e+00 -1.37135096e+01  0.00000000e+00
  1.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.53457236e+00  1.05352783e+02  3.59106171e+02  5.49427916e-05]",33,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[-3.33392029e+01 -1.57661533e+00 -1.37135096e+01  0.00000000e+00
  1.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.53457367e+00  1.05352783e+02  3.59106201e+02  5.48507176e-05]",8,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[-3.33392029e+01 -1.57661533e+00 -1.37135096e+01  0.00000000e+00
  1.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.53457344e+00  1.05352783e+02  3.59106201e+02  5.48289810e-05]",11,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[-3.33392029e+01 -1.57661533e+00 -1.37135096e+01  0.00000000e+00
  0.00000000e+00  1.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.53457320e+00  1.05352783e+02  3.59106201e+02  5.48669806e-05]",12,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[-30.42073441  -1.66266537 -14.52394772   0.           0.
   1.          10.           1.           1.55715525 105.46949768
 359.24578857   4.28471972]",43,0.029,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.029208]",False
1,"[  2.27476025  -2.11744785 -23.53983307   0.           0.
   1.          10.           1.           1.0174917  102.79401398
 359.7677002   10.77821929]",8,0.999,"[0.156001, 0.21476, 0.097251, 0, 0, 0, 0.999427, 0.99937, 0.99931, 0.999249, 0.999187, 0.999124]",False
1,"[ 77.73902893  -3.45907903 -40.32708359   0.           1.
   0.          10.           1.           0.81070417 105.96575928
 359.38290405  12.59811518]",30,0.999,"[0.999064, 0.999006, 0.998947, 0.998887, 0.998828, 0.998772, 0.998718, 0.998666, 0.998615, 0.998564, 0.998516, 0.998464]",False
1,"[142.41993713  -4.25551414 -57.46757889   0.           1.
   0.          10.          -1.           0.69580901 104.40817261
 359.91018677  10.9940764 ]",7,0.998,"[0.998407, 0.99834, 0.998268, 0.998197, 0.998127, 0.998057, 0.997986, 0.997903, 0.997816, 0.997727, 0.997638, 0.997549]",False
1,"[231.50845337  -5.59689569 -80.53779602   0.           0.5
   0.          10.          -1.           1.01057243 103.73067474
 359.49447632  17.92890677]",27,0.997,"[0.997461, 0.997377, 0.997294, 0.997216, 0.997143, 0.997073, 0.997007, 0.996946, 0.996893, 0.996845, 0, 0]",False
1,"[ 308.66394043   -6.9753933  -101.72360992    0.            0.5
    0.           10.           -1.            0.87268829  146.94969177
    1.92190707    9.9813652 ]",20,1.0,"[0.564478, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[ 3.11045959e+02 -7.02707577e+00 -1.06532951e+02  0.00000000e+00
  5.00000000e-01  0.00000000e+00  1.00000000e+01 -1.00000000e+00
  3.59309784e+02  1.58800537e+02  3.20109582e+00  1.17074243e-04]",3,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[ 3.11045959e+02 -7.02707720e+00 -1.06532951e+02  2.00000003e-01
  0.00000000e+00  2.00000003e-01  1.00000000e+01  1.00000000e+00
  3.59309509e+02  1.58797470e+02  3.20049357e+00  1.15408691e-04]",30,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[ 3.11045959e+02 -7.02707720e+00 -1.06532951e+02  2.00000003e-01
  0.00000000e+00  2.00000003e-01  1.00000000e+01  1.00000000e+00
  3.59309875e+02  1.58794449e+02  3.20087647e+00  1.15063382e-04]",26,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[ 3.11045959e+02 -7.02707815e+00 -1.06532951e+02  2.00000003e-01
  0.00000000e+00  2.00000003e-01  1.00000000e+01  0.00000000e+00
  3.59309906e+02  1.58791443e+02  3.20073104e+00  1.15290802e-04]",16,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",True
2,"[-4.02776108e+01 -1.39725769e+00 -1.18081322e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.47771478e+00  1.05034050e+02  3.59155365e+02  8.84716215e-04]",5,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
2,"[-37.95019913  -1.45767391 -12.44383621   1.           0.
   1.          12.          -1.           1.36221457 105.15019989
 359.04684448   1.40801148]",32,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
2,"[-36.31126022  -1.49886513 -12.89768696   1.           0.
   1.          12.          -1.           1.26996791 105.24049377
 359.04174805   0.89574   ]",10,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
2,"[-31.24471092  -1.6361599  -14.30055904   0.           0.
   0.5         12.           1.           1.47770262 105.4540329
 359.20620728   3.89718917]",16,0.244,"[0, 0, 0, 0.094955, 0.192194, 0.244122, 0.235488, 0.161621, 0, 0, 0, 0]",False
2,"[ 28.15857124  -2.62039566 -28.1511097    0.           0.
   0.5         12.           1.           0.89091241  98.48768616
   0.24598004   9.59232563]",23,0.999,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.999062, 0]",False
2,"[ 90.75953674  -3.65164709 -41.55776596   0.           0.
   0.5         12.           1.           0.65947884 108.92889404
   1.44325054  13.1148992 ]",12,0.999,"[0, 0, 0, 0, 0.99866, 0.998601, 0.998544, 0.998489, 0.998435, 0.998381, 0.998336, 0.998301]",False
2,"[159.095047    -4.44392109 -59.70943451   0.           0.
   0.5         10.          -1.           0.88308299  99.34012604
 359.60961914   6.21635671]",7,0.998,"[0.998274, 0.998263, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.998261]",False
2,"[163.04177856  -4.49152517 -60.47305298   0.           0.5
   0.          10.          -1.           0.57361293 101.2772522
 359.73278809   1.06146068]",49,0.998,"[0.998251, 0.998233, 0.998208, 0.998179, 0.998145, 0.998109, 0.998071, 0.998031, 0.99799, 0.997948, 0.997906, 0.997874]",False
