Episode,State,Action,Collision_Probability,Collision_Probability_Per_Step,Done
0,"[-36.75172424  -1.48770595 -12.76744175   0.           0.
   0.          12.          -1.           1.38031781 105.22241974
 359.05349731   3.02541022]",51,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[-3.46372299e+01 -1.54198563e+00 -1.33543520e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.46795452e+00  1.05309586e+02  3.59100891e+02  1.25400883e-03]",46,0.074,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.07398]",False
0,"[-3.45433578e+01 -1.54453206e+00 -1.33814669e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.45832038e+00  1.05317307e+02  3.59100098e+02  5.31818753e-05]",2,0.43,"[0.165272, 0.248455, 0.320542, 0.377665, 0.415422, 0.429951, 0.419505, 0.385356, 0.331126, 0.261222, 0.179643, 0.089521]",False
0,"[-3.45433578e+01 -1.54453206e+00 -1.33814669e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01  1.00000000e+00
  1.45831931e+00  1.05317307e+02  3.59100098e+02  5.29911906e-05]",32,0.785,"[0.091872, 0.131997, 0, 0, 0, 0.058284, 0.705804, 0.785346, 0.675023, 0.430999, 0.138581, 0.153367]",False
0,"[-7.13998747e+00 -1.96478367e+00 -2.15723953e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  3.16063277e-02  1.15389587e+02  5.45910239e-01  9.44277331e+00]",15,0.999,"[0.061242, 0, 0.157068, 0.202312, 0.185525, 0.049837, 0, 0.99943, 0.999367, 0.999303, 0.999238, 0.999177]",False
0,"[ 71.52674103  -3.39031315 -40.74192429   0.           0.
   0.          12.           1.           0.89365941  95.34647369
 358.25088501  12.72845116]",29,1.0,"[0.999119, 0.999064, 0.999011, 1, 1, 0.998973, 0.998971, 0.998971, 0.998969, 0.998965, 0.998959, 0.998952]",False
0,"[ 95.42625427  -3.70960474 -43.31996536   0.           0.
   0.          12.          -1.           0.58273613  98.69544983
 359.82449341   1.54621887]",18,1.0,"[0.998944, 0.998935, 0.998923, 0.998904, 1, 0.998873, 0.998861, 0.998852, 0.998844, 0.998837, 0.99883, 0.998816]",False
0,"[108.44848633  -3.86744809 -47.45077896   0.           0.
   0.          12.          -1.           0.44075701 106.98888397
 359.89648438   3.48195049]",41,1.0,"[0.998795, 0.998775, 0.998757, 0.99874, 0.998722, 0.998694, 1, 0.999252, 0.999402, 0.999368, 0.999193, 0.998968]",False
0,"[138.02877808  -4.19827175 -55.89430237   0.           0.
   0.          12.          -1.           0.64759105 105.24533081
 359.90283203   5.52757326]",8,1.0,"[0.998683, 0.998443, 0.998401, 0.998355, 0.999869, 0.999867, 0.99988, 0.999898, 0, 0, 0, 0.075028]",False
0,"[ 1.59231064e+02 -4.46146011e+00 -6.16477051e+01  0.00000000e+00
  1.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  6.81981206e-01  1.05195854e+02  3.59648743e+02  3.14502265e-05]",22,0.082,"[0.082106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[ 1.59231064e+02 -4.46146011e+00 -6.16477051e+01  0.00000000e+00
  1.00000000e+00  0.00000000e+00  1.20000000e+01  1.00000000e+00
  6.81981862e-01  1.05195854e+02  3.59648743e+02  3.09887623e-05]",41,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
