Episode,State,Action,Collision_Probability,Collision_Probability_Per_Step,Done
0,"[-35.96259308  -1.50738895 -12.96708584   0.           0.
   0.          12.          -1.           1.34778392 105.00754547
 359.06430054   4.11363758]",22,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[-10.82089329  -1.94258332 -20.02004814   0.           0.
   0.          12.           1.           0.2431168  105.94351959
   0.24022989   1.02885449]",51,0.622,"[0, 0, 0, 0, 0.255405, 0.622254, 0.588865, 0.400752, 0.044702, 0, 0, 0]",False
0,"[ 37.84768677  -2.84508538 -33.29698563   0.           0.
   0.          12.          -1.           0.90503645 103.26428986
 358.33480835  13.10609584]",7,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[ 93.31059265  -3.72590184 -38.07449341   0.           0.5
   0.          12.           1.           0.88468277 106.05045319
   0.69400585   6.95631417]",27,0.999,"[0.99898, 0.998939, 0.998897, 0.998855, 0.998811, 0.998769, 0.99873, 0.998693, 0.998657, 0.998622, 0.99859, 0.998561]",False
0,"[134.13726807  -4.1536088  -52.09019852   0.           0.5
   0.          12.           1.           0.71765149 108.31459808
   0.95632809   5.33395285]",26,0.999,"[0.998536, 0.998515, 0.998497, 0.998482, 0.99847, 0.998613, 0.9986, 0.998588, 0.998577, 0.998567, 0, 0]",False
0,"[ 1.46275711e+02 -4.30215979e+00 -5.60970116e+01  0.00000000e+00
  5.00000000e-01  0.00000000e+00  1.20000000e+01  1.00000000e+00
  7.74777472e-01  1.08493149e+02  8.20763931e-02  8.22212920e-04]",8,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[ 1.46277451e+02 -4.30219221e+00 -5.60951500e+01  0.00000000e+00
  1.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  7.73256481e-01  1.08508217e+02  8.52205455e-02  3.55426353e-05]",42,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[ 1.46277451e+02 -4.30219221e+00 -5.60951500e+01  0.00000000e+00
  1.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  7.73256719e-01  1.08508217e+02  8.52208883e-02  3.47362364e-05]",36,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[ 1.46277451e+02 -4.30219173e+00 -5.60951500e+01  0.00000000e+00
  1.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  7.73259997e-01  1.08508217e+02  8.52151588e-02  3.51108561e-05]",15,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[ 1.46277451e+02 -4.30219221e+00 -5.60951500e+01  0.00000000e+00
  1.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  7.73256958e-01  1.08508217e+02  8.52220133e-02  3.54840273e-05]",3,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",True
1,"[-38.24175644  -1.4493258  -12.28798103   0.           0.
   0.          12.          -1.           1.35446012 103.88059235
 359.10067749   1.85127996]",49,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[ -2.33159733  -2.01673651 -22.33698273   0.           0.
   0.          12.           1.           1.00386798 106.97602844
   0.1736518   11.69656433]",9,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[ 91.48474884  -3.66312957 -41.78584671   0.           0.
   0.2         12.          -1.           0.92808014  96.89428711
   0.86774254  17.36311688]",9,1.0,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",False
1,"[ 1.21839897e+02 -3.90936685e+00 -4.22689552e+01  0.00000000e+00
  0.00000000e+00  2.00000003e-01  1.20000000e+01  1.00000000e+00
  3.58546509e+02  8.17544250e+01  3.55472504e+02  2.81802025e+00]",22,1.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",False
1,"[ 1.22128731e+02 -3.87703824e+00 -4.21457329e+01  0.00000000e+00
  0.00000000e+00  2.00000003e-01  1.20000000e+01  1.00000000e+00
  3.57419373e+02  7.75812759e+01  3.55416443e+02  1.04653635e-02]",39,0.999,"[0, 0, 0, 0, 0, 0, 0, 0.998708, 0, 0, 0, 0]",False
1,"[ 1.22210045e+02 -3.88012743e+00 -4.22012749e+01  0.00000000e+00
  0.00000000e+00  2.00000003e-01  1.20000000e+01  1.00000000e+00
  3.58128082e+02  7.83546524e+01  3.54965271e+02  6.56102655e-02]",9,0.999,"[0, 0, 0, 0.998706, 0, 0.998705, 0, 0, 0, 0, 0, 0]",False
1,"[ 1.22465645e+02 -3.86839628e+00 -4.22309952e+01  0.00000000e+00
  0.00000000e+00  2.00000003e-01  1.20000000e+01 -1.00000000e+00
  3.58405548e+02  7.98991547e+01  3.54009674e+02  7.17590689e-01]",31,0.999,"[0.998699, 0, 0, 0, 0, 0, 0.998692, 0, 0, 0, 0, 0]",False
1,"[ 1.23841721e+02 -3.82570457e+00 -4.22682953e+01  0.00000000e+00
  0.00000000e+00  2.00000003e-01  1.20000000e+01 -1.00000000e+00
  3.58341858e+02  8.49954758e+01  3.51541229e+02  2.02463703e-03]",8,1.0,"[0, 0.998691, 0, 0, 0.998685, 0, 1, 0, 0, 0, 0, 0]",False
1,"[ 1.24925735e+02 -3.83141994e+00 -4.24215393e+01  0.00000000e+00
  1.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  3.57711670e+02  9.01630249e+01  3.51535278e+02  7.44903207e-03]",37,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[ 1.24962616e+02 -3.83330727e+00 -4.24718094e+01  0.00000000e+00
  1.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  3.57456970e+02  8.92321777e+01  3.51942139e+02  5.26897978e-03]",49,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[ 1.24961319e+02 -3.83933377e+00 -4.25263634e+01  0.00000000e+00
  1.00000000e+00  0.00000000e+00  1.20000000e+01  1.00000000e+00
  3.57348022e+02  8.80030060e+01  3.52169495e+02  7.60705315e-03]",41,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[ 1.24956505e+02 -3.84440184e+00 -4.25786476e+01  0.00000000e+00
  1.00000000e+00  0.00000000e+00  1.20000000e+01  1.00000000e+00
  3.57256989e+02  8.68074417e+01  3.52331665e+02  1.28490374e-02]",29,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[ 1.24952942e+02 -3.85035515e+00 -4.26326904e+01  0.00000000e+00
  1.00000000e+00  0.00000000e+00  1.20000000e+01  1.00000000e+00
  3.57155945e+02  8.55740891e+01  3.52558960e+02  8.49085585e-03]",44,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[ 1.24950394e+02 -3.85548997e+00 -4.26853447e+01  0.00000000e+00
  1.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  3.57059418e+02  8.43744431e+01  3.52704102e+02  8.43431133e-03]",3,0.999,"[0, 0, 0, 0, 0, 0, 0, 0.99868, 0, 0, 0, 0]",False
1,"[ 1.24946938e+02 -3.86029315e+00 -4.27344856e+01  2.00000003e-01
  0.00000000e+00  2.00000003e-01  1.20000000e+01 -1.00000000e+00
  3.57000549e+02  8.34419403e+01  3.52811096e+02  9.70186210e-03]",10,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[ 1.24946335e+02 -3.86418033e+00 -4.27783699e+01  0.00000000e+00
  0.00000000e+00  5.00000000e-01  1.20000000e+01 -1.00000000e+00
  3.56936462e+02  8.24451904e+01  3.52970825e+02  1.18761762e-02]",16,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[ 1.24946693e+02 -3.86937070e+00 -4.28241997e+01  0.00000000e+00
  0.00000000e+00  5.00000000e-01  1.20000000e+01 -1.00000000e+00
  3.56847137e+02  8.14086533e+01  3.53161957e+02  7.38609588e-03]",39,0.999,"[0, 0, 0.998679, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[ 1.24944420e+02 -3.87422085e+00 -4.28728828e+01  0.00000000e+00
  0.00000000e+00  5.00000000e-01  1.20000000e+01  1.00000000e+00
  3.56797089e+02  8.04769287e+01  3.53335144e+02  1.10085114e-02]",2,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[ 1.24947472e+02 -3.87919879e+00 -4.29206047e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01  1.00000000e+00
  3.56713440e+02  7.94027405e+01  3.53538727e+02  8.11670222e-03]",9,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[ 1.24949928e+02 -3.88336992e+00 -4.29679108e+01  0.00000000e+00
  0.00000000e+00  2.00000003e-01  1.20000000e+01  0.00000000e+00
  3.56648773e+02  7.83484116e+01  3.53714111e+02  3.09306572e-03]",10,0.999,"[0, 0, 0.998679, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[ 1.24948776e+02 -3.88915849e+00 -4.30175896e+01  0.00000000e+00
  0.00000000e+00  5.00000000e-01  1.20000000e+01 -1.00000000e+00
  3.56600677e+02  7.75652618e+01  3.53891510e+02  6.02670587e-03]",29,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[ 1.24955879e+02 -3.89361238e+00 -4.30645752e+01  0.00000000e+00
  0.00000000e+00  5.00000000e-01  1.20000000e+01 -1.00000000e+00
  3.56529938e+02  7.65583725e+01  3.54074677e+02  8.06763000e-03]",46,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[ 1.24960976e+02 -3.89794683e+00 -4.31096153e+01  0.00000000e+00
  0.00000000e+00  5.00000000e-01  1.20000000e+01 -1.00000000e+00
  3.56455444e+02  7.55215530e+01  3.54258087e+02  6.01311652e-03]",0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[ 1.24967308e+02 -3.90349221e+00 -4.31565552e+01  0.00000000e+00
  0.00000000e+00  5.00000000e-01  1.20000000e+01  1.00000000e+00
  3.56361298e+02  7.44412918e+01  3.54496368e+02  9.49165295e-03]",7,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[ 1.24974823e+02 -3.90903759e+00 -4.32044830e+01  0.00000000e+00
  5.00000000e-01  0.00000000e+00  1.20000000e+01  1.00000000e+00
  3.56270172e+02  7.33656235e+01  3.54732788e+02  4.25317616e-03]",35,1.0,"[0, 0, 0, 0, 1, 0, 0.051623, 0.109989, 0.171533, 0.207306, 0.234335, 0.242941]",False
1,"[ 1.25041420e+02 -3.90392447e+00 -4.32161980e+01  0.00000000e+00
  5.00000000e-01  0.00000000e+00  1.20000000e+01  1.00000000e+00
  3.55836853e+02  7.28915558e+01  3.54883636e+02  9.14749402e-03]",44,0.237,"[0.23717, 0.216815, 0.179665, 0.181778, 0.176412, 0, 0, 0, 0, 0, 0, 0]",False
1,"[ 1.25162605e+02 -3.89724445e+00 -4.32168121e+01  0.00000000e+00
  5.00000000e-01  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  3.55510162e+02  7.19199219e+01  3.55210724e+02  1.09969403e-02]",0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[ 1.25288414e+02 -3.89091873e+00 -4.32069969e+01  0.00000000e+00
  5.00000000e-01  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  3.55120605e+02  7.07026520e+01  3.55855164e+02  2.63227025e-02]",24,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.015816, 1]",False
1,"[ 1.25388664e+02 -3.90854478e+00 -4.31930008e+01  0.00000000e+00
  5.00000000e-01  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  3.54325348e+02  6.94505081e+01  3.57380554e+02  1.05181309e-01]",29,1.0,"[0.146394, 0.361823, 1, 0.251856, 1, 0.242968, 1, 0.169786, 1, 1, 0.269992, 1]",False
1,"[ 1.25457886e+02 -3.87499046e+00 -4.31852188e+01  0.00000000e+00
  5.00000000e-01  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  3.54720062e+02  6.81435242e+01  3.57084991e+02  1.25306110e-01]",3,1.0,"[0.249244, 1, 0.191205, 1, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[ 1.25547867e+02 -3.86892772e+00 -4.31703110e+01  2.00000003e-01
  0.00000000e+00  2.00000003e-01  1.20000000e+01  1.00000000e+00
  3.54527527e+02  6.68910522e+01  3.56626129e+02  1.73738290e-02]",10,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[ 1.25609055e+02 -3.86834288e+00 -4.31607666e+01  0.00000000e+00
  0.00000000e+00  5.00000000e-01  1.20000000e+01  1.00000000e+00
  3.54342499e+02  6.58425903e+01  3.56503571e+02  1.02137892e-02]",1,0.271,"[0, 0, 0.026976, 0.092559, 0.158368, 0.207447, 0.244895, 0.268419, 0.271017, 0.261978, 0.234687, 0.193633]",False
1,"[ 1.25675797e+02 -3.86430097e+00 -4.31442413e+01  0.00000000e+00
  0.00000000e+00  5.00000000e-01  1.20000000e+01  1.00000000e+00
  3.54345978e+02  6.47853851e+01  3.56810547e+02  1.52307017e-02]",8,0.283,"[0.214197, 0.251205, 0.278124, 0.28297, 0.273787, 0.243563, 0.198291, 0.175641, 0.175965, 0, 0, 0]",False
1,"[ 1.25733536e+02 -3.86273313e+00 -4.31336899e+01  0.00000000e+00
  1.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  3.54178741e+02  6.37139664e+01  3.56686340e+02  7.67035149e-03]",29,0.999,"[0, 0, 0, 0, 0, 0, 0, 0, 0.99867, 0, 0, 0]",False
1,"[ 1.25791443e+02 -3.85899353e+00 -4.31182480e+01  0.00000000e+00
  1.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  3.54172668e+02  6.28775482e+01  3.56856934e+02  1.16895577e-02]",42,0.271,"[0, 0, 0, 0, 0, 0, 0.00173, 0.073987, 0.137827, 0.196831, 0.241069, 0.271483]",False
1,"[ 1.25851402e+02 -3.85827565e+00 -4.31067772e+01  0.00000000e+00
  1.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  3.54114105e+02  6.20740318e+01  3.57153351e+02  3.93372002e-02]",43,0.999,"[0.284059, 0.281154, 0.256511, 0.219192, 0.210976, 0.253439, 0.278449, 0.999064, 0.292047, 0.271338, 0.237625, 0.187892]",False
1,"[ 1.25908218e+02 -3.85492635e+00 -4.31010170e+01  0.00000000e+00
  1.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  3.53986084e+02  6.11605606e+01  3.56897980e+02  7.88844363e-03]",7,0.164,"[0.163901, 0.163993, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[ 1.25964432e+02 -3.85141850e+00 -4.30911331e+01  0.00000000e+00
  5.00000000e-01  0.00000000e+00  1.20000000e+01  1.00000000e+00
  3.53955627e+02  6.04351387e+01  3.56936646e+02  8.90371640e-03]",38,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",False
1,"[ 1.26015129e+02 -3.83447719e+00 -4.30831833e+01  0.00000000e+00
  5.00000000e-01  0.00000000e+00  1.20000000e+01  1.00000000e+00
  3.54399323e+02  5.99493446e+01  3.56667877e+02  1.94027928e-01]",49,1.0,"[0.092281, 0.158788, 0.211731, 0.253352, 0.27897, 0.497357, 0.28618, 1, 1, 0.216364, 0.259421, 0.284111]",False
1,"[ 1.26016235e+02 -3.80626225e+00 -4.30920639e+01  0.00000000e+00
  5.00000000e-01  0.00000000e+00  1.20000000e+01  0.00000000e+00
  3.54692200e+02  5.96673164e+01  3.56319214e+02  3.12835581e-02]",17,1.0,"[0.296366, 1, 0.262372, 0.998967, 1, 0.155947, 1, 0, 0, 0, 0, 1]",True
2,"[-36.95290375  -1.48243713 -12.69159985   0.           0.
   0.          12.          -1.           1.28920639 104.89867401
 359.06774902   3.4401025 ]",31,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
2,"[ 24.20681     -2.6064558  -29.91302872   0.           0.
   0.          12.          -1.           1.25472236 104.61591339
 358.43835449  16.33031967]",19,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
2,"[112.89258575  -3.95077586 -42.04112244   0.           0.
   0.          12.          -1.           0.78715515  97.3411026
 358.69888306  11.29308172]",47,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
2,"[144.27960205  -4.30917406 -53.16027069   0.           0.
   0.          12.           1.           0.85704374 107.86827087
   1.73979735   9.47485143]",33,0.998,"[0.99842, 0.998387, 0.998363, 0.99835, 0.998335, 0.998309, 0.998287, 0, 0, 0, 0, 0.998248]",False
2,"[164.35153198  -4.50849485 -60.73272705   0.           0.
   0.          12.           1.           0.5898205   94.58874512
 359.90847778   1.18800103]",3,0.998,"[0, 0, 0.998242, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
2,"[ 1.65006699e+02 -4.51648235e+00 -6.07682610e+01  2.00000003e-01
  0.00000000e+00  2.00000003e-01  1.20000000e+01  1.00000000e+00
  7.38595903e-01  9.40553284e+01  2.57551521e-02  4.17601864e-05]",36,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
2,"[ 1.65006699e+02 -4.51648331e+00 -6.07682648e+01  2.00000003e-01
  0.00000000e+00  2.00000003e-01  1.20000000e+01 -1.00000000e+00
  7.38607645e-01  9.40495148e+01  2.57690549e-02  4.60793628e-05]",19,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
2,"[ 1.65006699e+02 -4.51648521e+00 -6.07682648e+01  2.00000003e-01
  0.00000000e+00  2.00000003e-01  1.20000000e+01 -1.00000000e+00
  7.38631248e-01  9.40437241e+01  2.57859994e-02  4.28373302e-05]",50,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
