Episode,State,Action,Collision_Probability,Collision_Probability_Per_StepDone
0,"[-36.39236069  -1.49671817 -12.86292553   0.           0.
   0.          12.          -1.           1.36980522 105.19052124
 359.05462646   3.32092915]",20,0.0,"{'TTC': [100000, 100000, 100000, 100000, 100000, 100000, 2.629444, 2.644843, 100000, 100000, 100000, 100000], 'collision_speed': 0, 'collision_type': 'None', 'distance': [8.480442, 7.07645, 6.083872, 5.682408, 6.678318, 8.069005, 9.744265, 11.738063, 14.122153, 16.712458, 19.209795, 21.506429], 'probability': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",False
