Episode,State,Action,Collision_Probability,Collision_Probability_Per_Step,Done
0,"[-38.08058167  -1.45456767 -12.40316677   0.           0.
   0.          12.          -1.           1.27831244 105.12493896
 359.04827881   3.10332194]",34,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[-3.29392548e+01 -1.58735800e+00 -1.38158417e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.57266068e+00  1.05367920e+02  3.59114655e+02  5.53037341e-05]",28,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[-3.29392548e+01 -1.58735824e+00 -1.38158417e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.57266033e+00  1.05367920e+02  3.59114655e+02  5.51265747e-05]",1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[-3.29392548e+01 -1.58735800e+00 -1.38158417e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01  1.00000000e+00
  1.57266092e+00  1.05367920e+02  3.59114655e+02  5.51434769e-05]",0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[-3.29392548e+01 -1.58735824e+00 -1.38158417e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01  1.00000000e+00
  1.57266104e+00  1.05367920e+02  3.59114655e+02  5.53218085e-05]",42,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",True
1,"[-38.89109039  -1.43381095 -12.18275261   0.           0.
   0.          12.          -1.           1.35420752 105.08531189
 359.0664978    1.52497953]",1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[-3.74803925e+01 -1.46940613e+00 -1.25696869e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.38342643e+00  1.05149025e+02  3.59049561e+02  4.14459204e-03]",45,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[-3.43840675e+01 -1.54886997e+00 -1.34232626e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.47582042e+00  1.05285652e+02  3.59103210e+02  5.66223559e-05]",51,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[-3.43840485e+01 -1.54885459e+00 -1.34232702e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01  1.00000000e+00
  1.47252369e+00  1.05285561e+02  3.59103699e+02  5.31384263e-05]",3,1.0,"[0, 0, 0, 0, 0, 0.326609, 1, 0.409668, 1, 0.26886, 0.024376, 0]",False
1,"[-3.43398895e+01 -1.54617155e+00 -1.31419163e+01  2.00000003e-01
  0.00000000e+00  2.00000003e-01  1.20000000e+01  1.00000000e+00
  1.33589971e+00  1.07517166e+02  3.59489044e+02  2.42438878e+00]",25,0.447,"[0, 0, 0, 0.039474, 0.116492, 0.245471, 0.389922, 0.446753, 0.309862, 0, 0, 0]",False
