Episode,State,Action,Collision_Probability,Collision_Probability_Per_Step,Done
0,"[-35.68242264  -1.51195502 -12.88562298   0.           0.
   0.          12.          -1.           1.16031504 103.56215668
 359.21780396   5.31202293   4.74347895   1.33988314]",15,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[ 18.23598862  -2.4691081  -28.42496872   0.           0.
   0.          12.          -1.           1.34452701 105.84365082
 359.29223633   8.45589248  54.13860027   1.29234338]",13,1.0,"[0, 0, 0, 0, 0, 0, 0.999776, 0.999776, 0.999776, 0.999776, 0.999776, 0.999776]",False
0,"[ 75.51761627  -3.41671085 -39.00400162   0.           0.
   0.          14.          -1.           1.05968082 105.38398743
 359.59631348   1.07030976 112.0119704    1.34209215]",43,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[ 7.56134262e+01 -3.41832113e+00 -3.90397606e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.40000000e+01  1.00000000e+00
  8.18708062e-01  1.05712952e+02  3.59586426e+02  3.72505333e-05
  1.34349482e+00  1.29844723e+00]",5,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[ 7.56134262e+01 -3.41832113e+00 -3.90397606e+01  1.00000000e+00
  0.00000000e+00  1.00000000e+00  1.40000000e+01  1.00000000e+00
  8.18711400e-01  1.05712952e+02  3.59586426e+02  3.70188387e-05
  1.33309825e+00  1.29846312e+00]",31,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[ 7.56144562e+01 -3.41834474e+00 -3.90408669e+01  1.00000000e+00
  0.00000000e+00  1.00000000e+00  1.40000000e+01  1.00000000e+00
  8.18712950e-01  1.05713249e+02  3.59586426e+02  3.83351778e-05
  1.34348953e+00  1.29844023e+00]",5,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[ 7.56144562e+01 -3.41834474e+00 -3.90408669e+01  1.00000000e+00
  0.00000000e+00  1.00000000e+00  1.40000000e+01 -1.00000000e+00
  8.18710864e-01  1.05713249e+02  3.59586426e+02  3.72264443e-05
  1.34348953e+00  1.29844023e+00]",12,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[ 7.56144562e+01 -3.41834450e+00 -3.90408669e+01  1.00000000e+00
  0.00000000e+00  1.00000000e+00  1.00000000e+01 -1.00000000e+00
  8.18711281e-01  1.05713249e+02  3.59586426e+02  3.76706916e-05
  1.34348953e+00  1.29844023e+00]",6,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[ 7.56144562e+01 -3.41834474e+00 -3.90408669e+01  0.00000000e+00
  2.00000003e-01  0.00000000e+00  1.00000000e+01 -1.00000000e+00
  8.18711340e-01  1.05713249e+02  3.59586426e+02  3.89460043e-05
  1.34348953e+00  1.29844023e+00]",17,0.999,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0.999156, 0.999156, 0.999156]",False
0,"[ 7.82877731e+01 -3.45759296e+00 -3.97982445e+01  0.00000000e+00
  2.00000003e-01  0.00000000e+00  1.00000000e+01 -1.00000000e+00
  5.60276330e-01  1.05733971e+02  3.59604279e+02  4.73290317e+00
  1.84392373e+00  1.29530548e+00]",17,0.999,"[0.999113, 0.999113, 0.999113, 0.999113, 0.999113, 0.999113, 0.999113, 0.999113, 0.999113, 0.999113, 0.999113, 0.999113]",False
0,"[ 1.05728470e+02 -3.84071112e+00 -4.73617592e+01  0.00000000e+00
  2.00000003e-01  0.00000000e+00  1.00000000e+01  1.00000000e+00
  4.85814542e-01  1.04928421e+02  3.59806183e+02  5.00226119e+00
  6.05938131e+00  1.31229709e+00]",25,0.999,"[0.998871, 0.998871, 0.998871, 0.998871, 0.998871, 0.998871, 0.998871, 0.998871, 0.998871, 0.998871, 0.998871, 0.998871]",False
0,"[ 1.41543243e+02 -4.24128056e+00 -5.68717499e+01  0.00000000e+00
  2.00000003e-01  0.00000000e+00  1.00000000e+01  1.00000000e+00
  7.84544826e-01  1.04905640e+02  3.59926544e+02  5.47099585e+00
  2.47296991e+01  1.31317453e+00]",48,1.0,"[0.998597, 0.998597, 0.998597, 0.998597, 0.99956, 0.999532, 0, 0, 0, 0, 0, 0]",False
0,"[ 1.49964569e+02 -4.35613871e+00 -5.91034508e+01  0.00000000e+00
  2.00000003e-01  0.00000000e+00  1.00000000e+01  1.00000000e+00
  6.17000818e-01  1.04819756e+02  3.59830383e+02  2.63795699e-05
  2.43588111e+00  1.31359578e+00]",5,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[ 1.49964569e+02 -4.35613871e+00 -5.91034508e+01  1.00000000e+00
  0.00000000e+00  1.00000000e+00  1.00000000e+01 -1.00000000e+00
  6.17001772e-01  1.04819756e+02  3.59830383e+02  2.69157525e-05
  2.43589799e+00  1.31359579e+00]",28,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[ 1.49964569e+02 -4.35613871e+00 -5.91034508e+01  1.00000000e+00
  0.00000000e+00  1.00000000e+00  1.00000000e+01 -1.00000000e+00
  6.17000997e-01  1.04819756e+02  3.59830383e+02  2.87208479e-05
  2.43591237e+00  1.31359579e+00]",6,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[ 1.49964569e+02 -4.35613871e+00 -5.91034508e+01  0.00000000e+00
  2.00000003e-01  0.00000000e+00  1.00000000e+01 -1.00000000e+00
  6.16999090e-01  1.04819756e+02  3.59830383e+02  3.01843048e-05
  2.43593113e+00  1.31359580e+00]",16,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[ 1.49964569e+02 -4.35613871e+00 -5.91034508e+01  0.00000000e+00
  2.00000003e-01  0.00000000e+00  1.00000000e+01 -1.00000000e+00
  6.16999090e-01  1.04819756e+02  3.59830383e+02  3.04146313e-05
  2.43594864e+00  1.31359580e+00]",39,1.0,"[0.999517, 0.999489, 0.999461, 0.999433, 0.999405, 0.999377, 0.999349, 0.999321, 0.999293, 0.999265, 0.999237, 0.999209]",False
0,"[ 1.49964569e+02 -4.35613823e+00 -5.91034508e+01  0.00000000e+00
  2.00000003e-01  0.00000000e+00  1.00000000e+01  1.00000000e+00
  6.16999149e-01  1.04819756e+02  3.59830383e+02  2.40630880e-05
  2.43596740e+00  1.31359580e+00]",51,0.999,"[0.999181, 0.999153, 0.999125, 0.999097, 0.999069, 0.999041, 0.999013, 0.998985, 0.998957, 0.998929, 0.998901, 0.998873]",False
0,"[ 1.49964569e+02 -4.35613871e+00 -5.91034508e+01  0.00000000e+00
  2.00000003e-01  0.00000000e+00  1.00000000e+01  1.00000000e+00
  6.17001951e-01  1.04819756e+02  3.59830383e+02  2.03483123e-05
  2.43598616e+00  1.31359581e+00]",5,0.999,"[0.998845, 0.998817, 0.998789, 0.998761, 0.998733, 0.998705, 0.998677, 0.998649, 0.998621, 0.998593, 0.998565, 0.998537]",False
0,"[ 1.49964569e+02 -4.35613871e+00 -5.91034508e+01  1.00000000e+00
  0.00000000e+00  1.00000000e+00  1.00000000e+01  0.00000000e+00
  6.17000461e-01  1.04819756e+02  3.59830383e+02  1.99086214e-05
  2.43600117e+00  1.31359581e+00]",26,0.999,"[0.998509, 0.998481, 0.998453, 0.998425, 0.9984, 0.9984, 0.9984, 0.9984, 0.9984, 0.9984, 0.998445, 0.998525]",True
