x,y,z,rx,ry,rz,rain,fog,wetness,timeofday,signal,speed,local_diff,local_angle,dis_diff,theta_diff,vel_diff,size_diff,mlp_eval,cost_eval,cruise_mlp_eval,junction_mlp_eval,cyclist_keep_lane_eval,lane_scanning_eval,pedestrian_interaction_eval,junction_map_eval,lane_aggregating_eval,semantic_lstm_eval,jointly_prediction_planning_eval,vectornet_eval,unknown,throttle,brake,steering_rate,steering_target,acceleration,gear,num_obs,num_npc,min_obs_dist,speed_min_obs_dist,vol_min_obs_dist,dist_to_max_speed_obs,probability
335.433654785156,34.9369163513184,244.300964355469,0.0364167504012585,202.31884765625,359.988922119141,0,0,0,12,-1,0.061528132269598836,1.3484310826061434,-0.3894917474029003,100.0,10.0,100.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.33196404591884,0.0,100.0,-27.38579795605937,0.580543101552941,1,3,3,10.49953979381677,3.076217666164057,153.2829803273253,416.43641299924576,0
335.276245117188,34.9367218017578,244.013320922852,359.840637207031,203.639312744141,0.0588799715042114,0,0,0,12,-1,1.3411090828432917,1.3496322977756785,-0.4128519468048439,11.436677600005615,0.15980876232305263,3.670596705987348,6.476667944049256,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,27.77238523326582,100.0,-22.228970990763212,-1.5774804167371201,1,3,3,11.689437525005337,3.670596163352467,153.09299056013234,416.14088462674863,0
334.950286865234,34.9368171691895,243.423889160156,0.0293065048754215,205.672546386719,0.00802600104361773,0,0,0,12,-1,1.1612515785654183,1.3833231630181153,-0.448177095598777,10.424538744699,0.16216845097085297,4.398616076525817,5.379357074435272,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,19.390716399475554,100.0,-18.273818527959193,-0.8443330066009704,1,3,3,12.904548698025248,4.398615598063705,153.2004112249884,415.53274922546336,0
334.716949462891,34.9368438720703,243.015731811523,0.0594735741615295,206.87092590332,-0.00169836753048003,0,0,0,12,-1,0.6027756751686415,1.3482928751485828,-0.4689871681043755,100.0,10.0,100.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,14.5,100.0,-24.705809018543356,-0.2546244726630633,1,3,3,14.767434617469192,5.25856481585819,149.9211628056623,415.10560731622866,0
334.644744873047,34.9367866516113,242.899673461914,359.948150634766,207.339462280273,0.0184922739863396,0,0,0,12,-1,0.5610949964449292,1.3489715791682029,-0.4772456059814832,19.977771222483554,0.02365279197692871,5.592170641278864,0.9496094677603648,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,14.5,100.0,-24.61664463155721,-0.26359632167607544,1,3,3,17.323680101616425,5.576180163797375,152.3020701325767,414.97944009383326,0
334.630981445313,34.9368476867676,242.877487182617,0.020007299259305,207.424087524414,-0.0036992970854044,0,0,0,12,-1,0.000390797991720194,1.3485343251349895,-0.47863667071977467,21.20064393300552,0.007311105728149414,5.595646674019651,0.9804919897563771,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7,0.0,100.0,-24.413491989482644,0.05631140119229791,1,3,3,20.070459193971946,5.603695719981205,153.16501160661156,414.95536006838626,0
334.611846923828,34.9368133544922,242.847503662109,359.984527587891,207.554061889648,0.00471825012937188,0,0,0,12,-1,0.14014466400603148,1.348747949083811,-0.48092653012672165,54.42351082914707,5.028546766502814,52.80060634017419,10.414557246552466,0,0,0,0,0,0,0,0,0,0,0,0,0,46.22142454127706,0.0,100.0,-24.87869879287482,0.2619490821913062,1,3,3,22.82576454099807,5.606747217813063,153.27820821334498,414.9223771551252,0
334.510894775391,34.9367752075195,242.69091796875,359.931915283203,208.212387084961,0.0211007352918386,0,0,0,12,-1,0.6870503663083611,1.3490671105771401,-0.4924988947547199,24.798698863587216,0.0056029558181762695,5.600755415832466,0.9589277109841874,0,0,0,0,0,0,0,0,0,0,0,0,0,43.79047577504279,0.0,100.0,-23.52967012527679,0.009866974026287154,1,3,3,25.436927411137567,5.603240630821278,153.05262828018445,414.7493202524243,0
334.446624755859,34.9368743896484,242.591827392578,0.0472395420074463,208.607238769531,359.991516113281,0,0,0,12,-1,0.0439405511416928,1.3483644859730837,-0.4992636342660142,24.37131315585445,0.04321008157499288,2.783534874966451,4.8339856958344125,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7,0.0,100.0,-23.721332221609035,0.19403973209439482,1,4,4,20.429776828072352,1.3754065960437851,155.94148350887485,414.6395117694101,0
334.341552734375,34.9367561340332,242.433807373047,359.953887939453,209.240966796875,0.0130312405526638,0,0,0,12,-1,0.3943884861352452,1.3489292404159823,-0.5104077879553701,25.076156411207762,0.07613027513720756,4.885402993951952,2.808560151262858,0,0,0,0,0,0,0,0,0,0,0,0,0,35.782194003089764,0.0,100.0,-23.2593005843282,0.003966717222169049,1,4,4,21.22413803559187,3.4543415593675055,156.48565063766773,414.46230440342026,0
334.331665039063,34.936840057373,242.418960571289,0.00666310451924801,209.292327880859,-0.000508869532495737,0,0,0,12,-1,0.07486110097842552,1.3486132878441326,-0.511239374923253,36.15095596169163,3.3788740382776346,35.812553386353564,10.492103721011095,0,0,1,0,0,0,0,0,0,0,0,0,0,58.81563304407813,0.0,100.0,-23.23916395115675,0.24347718982652675,1,4,4,23.158593734024926,4.882249337740986,155.3016522209806,414.44565082221686,0
334.238708496094,34.9367561340332,242.282577514648,359.910339355469,209.841049194336,0.0242126174271107,0,0,0,12,-1,0.701065022366913,1.3491902854135827,-0.5209332623812101,40.26564273401853,3.3858312817251224,34.140898621410614,12.21345066253375,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,14.5,100.0,-21.800482857248397,-0.137350283443004,1,4,4,24.954078701986766,1.5876896961736717,154.15112797930666,414.2908863992149,0
334.208038330078,34.9368515014648,242.23713684082,0.0180262234061956,210.005493164063,-0.00277833337895572,0,0,0,12,-1,0.06686491522890967,1.3485471887927838,-0.5236876958278663,100.0,10.0,100.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7,0.0,100.0,-21.7335996266837,0.16311638399869,1,4,4,25.664078886395586,2.572456706863735,154.38262929228716,414.2395767452845,0
334.169769287109,34.9368133544922,242.181610107422,359.983459472656,210.210556030273,0.00479012448340654,0,0,0,12,-1,0.21379354564922756,1.3487674590531247,-0.5273073395969536,67.307139718949,6.678120676403779,68.05524843597696,14.119007436100008,0,0,1,0,0,0,0,0,0,0,0,0,0,15.7,0.0,100.0,-23.240034646801742,0.13182181989624825,1,4,4,27.313239380952623,4.27221394574263,153.34546221367808,414.17622808049913,0
334.089599609375,34.9368095397949,242.066696166992,359.983184814453,210.653701782227,0.00515562249347568,0,0,0,12,-1,0.3527498073164957,1.348746982193309,-0.5350314928041418,27.481934686315554,0.051957087398439704,2.2123267831855533,1.7266761929702146,0,0,1,0,0,0,0,0,0,0,0,0,0,31.661733804370684,0.0,100.0,-22.368344964398375,0.0008873893412464223,1,4,4,29.50491466714743,5.150054602267884,151.34908127079225,414.04435344679587,0
334.056640625,34.9368476867676,242.019912719727,0.0173476673662663,210.867111206055,359.989624023438,0,0,0,12,-1,0.05019562130889426,1.3485488379998165,-0.5387002175322984,50.722491041029414,5.0324067337364085,51.356118485968295,10.638897768712221,0,0,1,0,0,0,0,0,0,0,0,0,0,15.7,0.0,100.0,-22.279694679328912,0.1727856836650138,1,4,4,32.06075338180898,5.47159394541372,152.92181165749884,413.99041127158137,0
334.019897460938,34.9368133544922,241.968383789063,359.983551025391,211.073913574219,0.00422237953171134,0,0,0,12,-1,0.2057307513932026,1.3507920619524127,-0.5423703407345947,17.85436177843616,0.0027614402868181287,5.671138748235796,4.699328132351859,0,0,1,0,0,0,0,0,0,0,0,0,0,15.7,0.0,100.0,-22.924592164015863,0.12138136319329212,1,4,4,34.72750731129781,5.564128167494984,152.61817503072368,413.93063619485025,0
333.934875488281,34.9368057250977,241.850357055664,359.975250244141,211.527450561523,0.00735939480364323,0,0,0,12,-1,0.4221111543837998,1.3488167772897481,-0.5502987281231884,100.0,10.0,100.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,14.5,100.0,-21.27601937724874,-0.08476581341235247,1,4,4,37.343778858410076,5.588866721765138,153.3153916455118,413.7930360332314,0
333.919616699219,34.9368362426758,241.828948974609,0.00199736608192325,211.60009765625,0.000222422546357848,0,0,0,12,-1,0.08565382582525691,1.3486326151993209,-0.551524525556419,39.80141731495805,0.03606575369620183,2.3929514104827128,2.7662483596195897,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7,0.0,100.0,-23.43052128552186,0.0655287641414857,1,4,4,40.08831338011112,5.594379424933076,153.19156187368125,413.768212294474,0
333.872589111328,34.9368057250977,241.764770507813,359.973236083984,211.857055664063,0.00781372562050819,0,0,0,12,-1,0.31801290351425116,1.3488135352273678,-0.556043925877307,100.0,10.0,100.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,14.5,100.0,-21.762530813015523,-0.08204207177897373,1,4,4,42.79042614865401,5.596954208861485,152.40470186478896,413.69274880383193,0
333.868438720703,34.9368324279785,241.758880615234,0.00799798779189587,211.877426147461,-0.00115088257007301,0,0,0,12,-1,0.00013486098523266476,1.3486055021249095,-0.5563529603907862,42.9173265285151,0.02013912496691243,2.223216537355669,2.6754531891662645,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7,0.0,100.0,-21.75008668759626,0.027013295115961934,1,4,4,45.56913585916284,5.597616746102388,151.03529385721393,413.6859593825145,0
333.847320556641,34.9368133544922,241.730178833008,359.982452392578,211.982879638672,0.0047830743715167,0,0,0,12,-1,0.14909582961838358,1.3487607034649136,-0.5582275676708286,100.0,10.0,100.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,14.5,100.0,-22.97824068270793,-0.022618989365109563,1,4,4,48.3220696494749,5.60031516945067,151.31096439799467,413.6521409697444,0
333.831817626953,34.936824798584,241.709106445313,0.00170838180929422,212.075698852539,0.00104577501770109,0,0,0,12,-1,0.04695267271637348,1.3486387060339409,-0.5598321977285662,100.0,10.0,100.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7,0.0,100.0,-22.634915361016773,0.04684250529887968,1,4,4,51.08705191623617,5.600674245216307,153.3183987288469,413.6273157393184,0
333.788482666016,34.9368019104004,241.651382446289,359.963012695313,212.309753417969,0.00990053825080395,0,0,0,12,-1,0.32126791058266096,1.3488867974851204,-0.5639676426023954,100.0,10.0,100.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,14.5,100.0,-21.440538415817766,-0.13606563587722534,1,4,4,53.808037536112366,5.600941130425651,152.9120508157775,413.55860760768894,0
333.783874511719,34.9368324279785,241.64485168457,0.00490512559190392,212.335372924805,-0.000236125837545842,0,0,0,12,-1,0.027859249624508125,1.3492191879706885,-0.5642935912790705,47.233887183351605,0.007757713563629902,0.3123168886268327,2.7955659981825534,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7,0.0,100.0,-21.4314168884704,0.004904149724363191,1,4,4,55.187156541639,0.9369505325067768,153.25038314784027,413.55107482608895,0
