x,y,z,rx,ry,rz,rain,fog,wetness,timeofday,signal,speed,local_diff,local_angle,dis_diff,theta_diff,vel_diff,size_diff,mlp_eval,cost_eval,cruise_mlp_eval,junction_mlp_eval,cyclist_keep_lane_eval,lane_scanning_eval,pedestrian_interaction_eval,junction_map_eval,lane_aggregating_eval,semantic_lstm_eval,jointly_prediction_planning_eval,vectornet_eval,unknown,throttle,brake,steering_rate,steering_target,acceleration,gear,num_obs,num_npc,min_obs_dist,speed_min_obs_dist,vol_min_obs_dist,dist_to_max_speed_obs,probability
288.281951904297,36.7500953674316,315.250213623047,0.761769533157349,123.204238891602,0.383779674768448,0,0,0,12,1,6.6381216237019505,1.6781808793786197,0.9926036588955989,100.0,10.0,100.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7,0.0,100.0,-6.63496793319495,0.17920649729192029,1,1,1,5.156214684357824,4.186459218487674,13.094090068456802,5.156214684357824,0.28506860266275713
285.400451660156,36.8029289245605,317.053985595703,1.04365742206573,118.231857299805,0.301759392023087,0,0,0,12,1,6.814525354817535,1.6158558499167452,1.0786304101085862,100.0,10.0,100.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,14.5,100.0,-9.94858733378042,-0.3311954526601697,1,1,1,6.999507377951365,1.658207129598866,13.3618118535825,6.999507377951365,0.19004471719190869
290.30224609375,36.7268524169922,313.791809082031,358.996612548828,125.708282470703,359.626190185547,0,0,0,12,1,1.7879964938787822,1.3546117607435657,0.9492714342621328,100.0,10.0,100.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7,0.0,100.0,-9.796773922006214,0.18068997964508188,1,1,1,4.6516832108835695,1.4468269210905669,12.652596211773504,4.6516832108835695,1
290.560821533203,36.7241058349609,313.588348388672,359.607116699219,125.962066650391,359.827484130859,0,0,0,12,1,0.01946084913512022,1.3510289024742332,0.9439165253259093,100.0,10.0,100.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.94878723825279,0.0,100.0,-9.633206550970039,3.3,1,1,1,4.484826254381733,0.03851144245643299,13.266244206271052,4.484826254381733,1
290.552825927734,36.7216911315918,313.591735839844,0.223301276564598,125.985542297363,359.96240234375,0,0,0,12,1,0.0059572251602426985,1.347479426667956,0.9426510984759079,0.8265641894180895,6.246297286171682,1.9508895233339687,0.7378227647122249,0,0,0,0,0,0,0,0,0,0,1,0,0,35.58307053712287,0.0,100.0,-9.633206550970039,0.2968664472231827,1,1,1,4.500062752066959,0.004464988674438334,13.266316043020526,4.500062752066959,0.10002674022219642
290.550811767578,36.721508026123,313.591613769531,0.35932719707489,125.988182067871,0.0278010424226522,0,0,0,12,1,0.0020816527621743443,1.3464091010146335,0.9425499639745873,100.0,10.0,100.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.042678488945,0.0,100.0,-9.633206550970039,0.6971784525308287,1,1,1,4.502805783011798,0.000762939453125,13.26617619904523,4.502805783011798,0.09947859194914417
290.553009033203,36.7214736938477,313.587310791016,0.138242766261101,125.950233459473,0.0340089201927185,0,0,0,12,1,0.006783067443375132,1.347789707708454,0.9431819936138222,0.7433354606401157,6.212227804036843,0.0038146976381540575,0.6053819338369598,0,0,0,0,0,0,0,0,0,0,0,0,0,68.84451329838683,0.0,100.0,-9.633206550970039,0.9304777096355619,1,1,1,4.4982817221711136,0.003814697265625,13.266208470670692,4.4982817221711136,0.10038293755765991
290.550903320313,36.7214012145996,313.586822509766,0.259641349315643,125.950942993164,0.0347790941596031,0,0,0,12,1,0.002473079389687039,1.347055928884378,0.9431226755323209,0.7510053352085313,6.208290364787274,0.004382753970359407,0.6138014937466811,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,69.70450987328724,100.0,-9.633206550970039,-3.4991743204157757,1,1,1,4.50079511915533,0.004382753483992027,13.266275944744603,4.50079511915533,0.09988020798701999
290.5498046875,36.7212715148926,313.585418701172,0.305495530366898,125.955955505371,0.0435788482427597,0,0,0,12,1,0.002398729925307916,1.346745996773379,0.9428996895396194,0.6840794472806797,6.224632061801202,0.000762939453125,0.5705240931193538,0,0,0,0,0,0,0,0,0,0,0,0,0,53.75204487672286,0.0,100.0,-9.633206550970039,0.4988006347270054,1,1,1,4.501789400800535,0.000762939453125,13.266221833584753,4.501789400800535,0.09968093478455396
290.550140380859,36.721321105957,313.582580566406,0.201909497380257,125.920112609863,0.0440111123025417,0,0,0,12,1,0.005154228365744287,1.3475635756479056,0.943451923634244,100.0,10.0,100.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.80373825317277,0.0,100.0,-9.633206550970039,0.938422889941205,1,1,1,4.499812117595125,0.003145679951185349,13.266247887083521,4.499812117595125,0.10007685039169521
