Episode,State,Action,Choosing_Type,Collision_Probability,Collision_uid,Collision_Probability_Per_Step,Done
0,"[1.50992615e+02 3.54963417e+01 6.43875885e+01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.20000000e+01 1.00000000e+00
 3.59880280e+02 5.23119392e+01 1.35459471e-02 6.68962786e+00]",0,by model,0.667,No collision,"[0, 0.068406, 0.427532, 0.667117, 0.613465, 0.376237, 0.098031, 0, 0, 0, 0, 0]",False
0,"[1.91076309e+02 3.56905556e+01 1.03160652e+02 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.20000000e+01 1.00000000e+00
 3.59869049e+02 4.91336327e+01 5.17266989e-02 1.07040298e+01]",34,randomly,0.372,No collision,"[0, 0.106343, 0.36741, 0, 0.336065, 0.371808, 0.084314, 0, 0, 0, 0, 0]",False
0,"[ 2.38450714e+02  3.56373253e+01  1.43593765e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01  1.00000000e+00
  5.33004291e-03  4.96703758e+01 -1.20046723e-03  7.85960337e+00]",0,by model,0.541,No collision,"[0, 0, 0, 0, 0.237826, 0.443271, 0.540562, 0.464581, 0.305075, 0.139167, 0.009408, 0]",False
0,"[ 2.53024399e+02  3.57210655e+01  1.55950012e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  3.59698883e+02  4.98293571e+01  4.67447517e-03  1.76743318e-04]",33,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[ 2.53024429e+02  3.57210617e+01  1.55950043e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  3.59693420e+02  4.98293991e+01  4.65838937e-03  9.71148782e-05]",33,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[ 2.53024429e+02  3.57210617e+01  1.55950043e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  3.59693420e+02  4.98293991e+01  4.64842422e-03  1.33956005e-04]",13,randomly,0.324,No collision,"[0, 0, 0, 0, 0, 0.220126, 0.271506, 0.303731, 0.323346, 0.323994, 0.30804, 0.275283]",False
0,"[ 2.53024429e+02  3.57210617e+01  1.55950043e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.40000000e+01 -1.00000000e+00
  3.59693390e+02  4.98294029e+01  4.66293795e-03  1.14974639e-04]",33,by model,0.495,No collision,"[0.47172, 0.387482, 0.092207, 0.134685, 0.053061, 0, 0, 0, 0, 0.061592, 0.265921, 0.494957]",False
0,"[2.64260162e+02 3.57822723e+01 1.65389343e+02 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.40000000e+01 1.00000000e+00
 3.59950806e+02 5.00302887e+01 1.74303784e-03 8.19404158e+00]",38,randomly,1.0,Hatchback(Clone)ac3b0fb4-db8d-4e81-b9ae-011b927aaf97,"[0.786684, 1, 0.341375, 0.335288, 0.335545, 0.335162, 0.335643, 0.333761, 0.33478, 0.33369, 0.335573, 0.334372]",False
0,"[ 2.69984314e+02  3.57448158e+01  1.70315567e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.40000000e+01 -1.00000000e+00
  1.56172335e-01  4.22730370e+01  3.59755951e+02  9.66488111e-03]",20,by model,0.708,No collision,"[0.572208, 0.644412, 0.694559, 0.707729, 0.335293, 0.688226, 0.336903, 0.704532, 0.336913, 0.337219, 0.336501, 0.33602]",False
0,"[ 2.70016724e+02  3.57422638e+01  1.70310654e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.40000000e+01 -1.00000000e+00
  2.78164089e-01  4.22235565e+01  3.59801422e+02  8.58869028e-03]",50,randomly,0.613,No collision,"[0.337358, 0.337503, 0.337249, 0.337563, 0.337527, 0.337516, 0.337475, 0.336864, 0.336071, 0.612589, 0.337998, 0.58518]",False
