Episode,Step,State,Action,Reward,Collision Probability,Collision Probability List,Action_Description,Done
230,0,"[ -69.71427155   10.20369244 -117.02511597    0.           10.
   -1.          359.87799072  242.17254639    0.97712165    7.79416041
    0.          100.          100.            7.94428814   -0.85142201
    0.            0.            0.            0.           22.05329964
    0.          100.          -26.06445216    0.85904299]",92,7.5,1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A yellow SchoolBus is driving from the opposite direction (near) and switching lane.,False
230,1,"[-8.16225739e+01  1.02309532e+01 -1.19643394e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  3.58914490e+02  2.59951752e+02
  1.97716582e+00  2.13844659e-05  1.00000000e+00  4.67992101e+01
  7.33155541e+00  1.35513128e+00 -1.40438332e+00  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  5.00000000e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00]",0,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Nice Weather,True
231,0,"[-6.74135666e+01  1.02040482e+01 -1.15088135e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  3.59789459e+02  2.23965332e+02
  1.19691202e-03  6.76135014e+00  0.00000000e+00  1.00000000e+02
  1.00000000e+02  5.92846487e+00 -7.67259407e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  1.45000000e+01  1.00000000e+02  8.66796235e-02 -6.03005951e-02]",84,-1,0.165263,"[0, 0.165263, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A yellow Hatchback is driving ahead (near) of the ego vehicle and maintaining lane.,False
