Episode,Step,State,Action,Reward,Collision Probability,Collision Probability List,Action_Description,Done
225,10,"[-2.18504288e+02  1.02033577e+01 -1.18080826e+02  5.00000000e-01
  1.00000000e+01 -1.00000000e+00  3.59964478e+02  1.70341141e+02
  1.94962081e-02  9.14239052e+00  9.00000000e+00  8.96354942e+00
  1.11750698e+01  1.34886640e+00  1.68489689e-01  5.76523328e+01
  6.30727636e+00  1.99767143e+01  2.75612591e+00  1.57000000e+01
  0.00000000e+00  1.00000000e+02 -1.17310275e+00  1.93680679e+00]",113,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A pink Sedan is driving from the opposite direction (near) and maintaining lane.,False
225,11,"[-2.10345245e+02  1.02042389e+01 -1.68501114e+02  5.00000000e-01
  1.00000000e+01  1.00000000e+00  7.87853152e-02  1.70868347e+02
  5.53046993e-04  5.42956869e+00  1.00000000e+01  2.44221709e+01
  1.11764505e+01  1.34817142e+00  1.59376782e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  3.86505827e+01  1.00000000e+02 -6.78656430e-02 -2.95198044e+00]",37,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A skyblue SchoolBus is driving ahead (far) of the ego vehicle and switching lane.,False
225,12,"[-2.08958221e+02  1.02044754e+01 -1.77138168e+02  5.00000000e-01
  1.00000000e+01  1.00000000e+00  4.87504403e-05  1.70874161e+02
 -1.69675277e-05  4.01810424e-05  1.10000000e+01  4.00458382e+01
  1.42234538e-01  1.34864383e+00  1.59274643e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  4.24267067e+01  1.00000000e+02  4.21649748e-03 -9.02105154e-03]",27,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A skyblue SUV is crossing the road from right to left (far) and maintaining lane.,True
226,0,"[ -65.45819092   10.20434284 -112.33470154    0.           10.
   -1.          359.87164307  229.55987549  359.95120239    2.63121846
    0.          100.          100.            1.34943472   -0.86476221
    0.            0.            0.            0.           41.32747813
    0.          100.           10.48053528    1.27119587]",110,0.642714,0.642714,"[0, 0.642714, 0, 0.180962, 0, 0.006372, 0, 0, 0, 0, 0, 0.122947]",A yellow Sedan is overtaking (near) the ego vehicle and switching lane.,False
226,1,"[-9.40634079e+01  1.02032547e+01 -1.43036469e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  2.16434058e-02  2.22246765e+02
  2.59881541e-02  8.97871501e+00  1.00000000e+00  9.19263483e+00
  3.85254298e+00  1.34851628e+00 -7.37465316e-01  8.04190069e+00
  8.07965806e-02  3.85254348e+00  2.39386853e+00  0.00000000e+00
  2.29902872e+01  1.00000000e+02 -1.82518792e+00 -1.40478151e+00]",33,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A pink SUV is crossing the road from right to left (far) and switching lane.,False
226,2,"[-1.18114212e+02  1.02041864e+01 -1.54353653e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  3.59937195e+02  3.01675598e+02
  1.99365050e-01  3.95446543e+00  2.00000000e+00  1.18403473e+01
  5.58783814e+00  1.34903041e+00  1.01704801e+00  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  6.31958252e+01
  0.00000000e+00  1.00000000e+02 -1.45355945e+01  3.05564186e+00]",9,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Heavy wetness,False
226,3,"[-1.52842148e+02  1.02030258e+01 -1.22358582e+02  1.00000000e+00
  1.00000000e+01  1.00000000e+00  3.59984650e+02  3.13966003e+02
  3.59978638e+02  1.00714254e+01  2.00000000e+00  8.72676374e+01
  5.58869543e+00  1.34874852e+00  8.03542492e-01  2.75536817e+01
  9.43200126e-01  4.80928835e+00  9.13591251e-01  1.57000000e+01
  0.00000000e+00  1.00000000e+02 -5.75721895e-01  1.64213055e-02]",116,0.228639,0.228639,"[0.228639, 0, 0, 0, 0.051934, 0, 0, 0, 0, 0, 0, 0]",A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,False
226,4,"[-1.78997192e+02  1.02044830e+01 -9.68575516e+01  1.00000000e+00
  1.00000000e+01 -1.00000000e+00  4.82282415e-02  3.14715881e+02
  6.01543761e-05  1.09594192e+00  3.00000000e+00  9.60566844e+00
  9.59801186e-01  1.34835427e+00  7.90355451e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  5.58581208e+01  1.00000000e+02 -2.11149392e-01 -4.79753164e+00]",56,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A red SUV is driving ahead (far) of the ego vehicle and maintaining lane.,False
226,5,"[-1.79099838e+02  1.02044849e+01 -9.67557220e+01  1.00000000e+00
  1.00000000e+01 -1.00000000e+00  4.60979827e-05  3.14716309e+02
 -1.25214965e-05  1.93278238e-05  4.00000000e+00  9.84551775e+00
  0.00000000e+00  1.34864553e+00  7.90346378e-01  8.74957427e-01
  3.64253877e-02  0.00000000e+00  9.30466073e-01  0.00000000e+00
  6.99972780e+01  1.00000000e+02 -2.63264296e-01 -3.00000000e+00]",120,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A yellow Sedan is driving from the opposite direction (near) and switching lane.,False
226,6,"[-1.79099838e+02  1.02044849e+01 -9.67557220e+01  1.00000000e+00
  1.00000000e+01 -1.00000000e+00  4.52351997e-05  3.14716309e+02
 -1.45899239e-05  4.06343972e-05  5.00000000e+00  9.84551775e+00
  0.00000000e+00  1.34864553e+00  7.90346378e-01  8.74764898e-01
  3.58341692e-02  0.00000000e+00  9.31011739e-01  0.00000000e+00
  6.99942773e+01  1.00000000e+02 -2.63264296e-01 -3.00000000e+00]",66,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A white Sedan is driving ahead (far) of the ego vehicle and switching lane.,False
226,7,"[-1.79323669e+02  1.02044621e+01 -9.65337524e+01  1.00000000e+00
  1.00000000e+01  1.00000000e+00  3.59948822e+02  3.14690979e+02
  2.69527431e-04  4.34788628e-01  6.00000000e+00  1.18643456e+01
  9.99834118e-01  1.34897234e+00  7.90793096e-01  1.82249108e+00
  1.68857669e-02  9.99834242e-01  2.94500103e+00  1.67001487e+01
  0.00000000e+00  1.00000000e+02 -5.00366599e-01  1.38888493e-01]",72,-1,0.191477,"[0, 0, 0.191477, 0, 0, 0.087446, 0, 0.140203, 0, 0, 0, 0]",A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,False
226,8,"[-1.83849991e+02  1.02044353e+01 -9.20220413e+01  1.00000000e+00
  1.00000000e+01  1.00000000e+00  8.81356597e-02  3.14970947e+02
  1.34324760e-03  2.40297168e+00  7.00000000e+00  9.22454673e+00
  4.58177538e+00  1.34811129e+00  7.85898379e-01  1.76127278e+00
  2.94810376e+00  4.43544487e+00  1.27276604e+00  0.00000000e+00
  3.85483165e+01  1.00000000e+02 -2.35967384e-01 -2.84446568e+00]",90,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A black Hatchback is overtaking (near) the ego vehicle and switching lane.,False
226,9,"[-1.87305847e+02  1.02045374e+01 -8.85600815e+01  1.00000000e+00
  1.00000000e+01  0.00000000e+00  1.41132087e-01  3.15052002e+02
  5.23671624e-05  2.10995814e-03  8.00000000e+00  8.66979034e+00
  3.92836035e-01  1.34779337e+00  7.84501564e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  3.20071653e+01
  0.00000000e+00  1.00000000e+02 -5.04774264e-02  5.28246570e-01]",144,-1,0.115433,"[0.115433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A yellow Hatchback is crossing the road from left to right (near) and maintaining lane.,False
226,10,"[-2.10208618e+02  1.02041645e+01 -6.68889847e+01  1.00000000e+00
  1.00000000e+01 -1.00000000e+00  8.98644403e-02  3.06635742e+02
  3.59822906e+02  4.38265268e+00  9.00000000e+00  1.13236737e+01
  5.10237114e+00  1.34811495e+00  9.32196196e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  3.01189099e+01  1.00000000e+02  1.91054149e+01 -1.88090415e+00]",54,-1,0.190381,"[0, 0, 0, 0, 0, 0.190381, 0, 0, 0, 0, 0, 0]",A white BoxTruck is driving from the opposite direction (far) and switching lane.,False
226,11,"[-2.25307312e+02  1.02042866e+01 -7.38760376e+01  1.00000000e+00
  1.00000000e+01 -1.00000000e+00  1.04172034e-02  1.90711044e+02
  3.59760864e+02  3.57838167e+00  1.00000000e+01  3.44024343e+01
  0.00000000e+00  1.34858303e+00 -1.85836575e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  6.20900746e+01
  0.00000000e+00  1.00000000e+02  2.68165340e+01  1.34717946e+00]",74,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,False
226,12,"[-2.19047836e+02  1.02032366e+01 -1.16781067e+02  1.00000000e+00
  1.00000000e+01 -1.00000000e+00  3.59957153e+02  1.70280136e+02
  4.29682294e-03  9.79889725e+00  1.10000000e+01  7.58246112e+01
  0.00000000e+00  1.34890999e+00  1.69620272e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  2.37947280e+01
  0.00000000e+00  1.00000000e+02 -3.90852655e-01  1.29412900e+00]",135,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A yellow Sedan is crossing the road from left to right (far) and switching lane.,False
226,13,"[-2.10537338e+02  1.02042236e+01 -1.68029114e+02  1.00000000e+00
  1.00000000e+01 -1.00000000e+00  8.07777420e-02  1.70675949e+02
  6.46697474e-04  5.11215347e+00  1.20000000e+01  6.00220679e+01
  0.00000000e+00  1.34815036e+00  1.62739046e-01  1.08042002e+01
  3.13961885e+00  1.25702985e+00  3.27242608e+00  0.00000000e+00
  3.53193547e+01  1.00000000e+02 -2.09997751e-02 -2.53610005e+00]",78,0.470528,0.470528,"[0, 0.018858, 0.048005, 0.470528, 0, 0, 0, 0, 0, 0, 0, 0]",A black Jeep is overtaking (near) the ego vehicle and maintaining lane.,False
226,14,"[-2.09150787e+02  1.02044497e+01 -1.76489700e+02  1.00000000e+00
  1.00000000e+01 -1.00000000e+00 -3.22132045e-03  1.70700363e+02
  9.26727898e-06  9.03307313e-01  1.30000000e+01  5.86909330e+01
  1.24202858e+01  1.34867366e+00  1.62308458e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  1.45000000e+01  1.00000000e+02 -2.03199650e-02 -5.03430266e-01]",88,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A pink Hatchback is driving ahead (near) of the ego vehicle and switching lane.,True
227,0,"[ -65.74935913   10.20435047 -112.39646912    0.           10.
   -1.          359.89715576  229.04484558  359.90441895    2.73617216
    0.          100.          100.            1.34928342   -0.85555734
    0.            0.            0.            0.           27.88295888
    0.          100.           18.00571666    0.96566412]",66,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A white Sedan is driving ahead (far) of the ego vehicle and switching lane.,False
227,1,"[-9.43724060e+01  1.02038279e+01 -1.43342346e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  8.10800791e-02  2.22229370e+02
  2.79563516e-02  7.43170519e+00  1.00000000e+00  2.60417341e+01
  4.99929954e+00  1.34815209e+00 -7.37167909e-01  2.99785782e+00
  8.92046130e-02  4.99929998e+00  1.99281792e+00  0.00000000e+00
  1.45000000e+01  1.00000000e+02 -1.34560668e+00 -2.11809036e-01]",119,0.247727,0.247727,"[0, 0.247727, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,False
227,2,"[-1.17663582e+02  1.02042828e+01 -1.54857224e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00 -3.78695317e-03  2.97995514e+02
  1.69625729e-01  3.47378662e+00  2.00000000e+00  1.06918838e+01
  5.58765923e+00  1.34867253e+00  1.08141202e+00  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  8.48605252e+01
  0.00000000e+00  1.00000000e+02 -1.94834931e+01  2.21544493e+00]",20,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A white Hatchback is driving ahead (far) of the ego vehicle and switching lane.,False
227,3,"[-1.50787796e+02  1.02031031e+01 -1.24422562e+02  0.00000000e+00
  1.00000000e+01  1.00000000e+00  3.59981171e+02  3.14144958e+02
  3.59982178e+02  9.95172600e+00  3.00000000e+00  3.14486530e+01
  1.00722456e+00  1.34877004e+00  8.00401939e-01  1.02591652e+00
  3.14112759e+00  2.99234720e+00  1.50499263e+00  1.57000000e+01
  0.00000000e+00  1.00000000e+02  7.24478492e-02  6.40633921e-01]",142,-1,0.187068,"[0, 0, 0.187068, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A pink Jeep is crossing the road from left to right (near) and switching lane.,False
227,4,"[-1.81904648e+02  1.02043419e+01 -9.40837936e+01  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  6.79470003e-02  3.14934204e+02
  1.80227577e-03  3.29286010e+00  4.00000000e+00  9.52054823e+01
  5.58810444e+00  1.34823609e+00  7.86542559e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  2.67641074e+01  1.00000000e+02 -1.76627152e-01 -1.59052360e+00]",126,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A skyblue SUV is driving from the opposite direction (near) and maintaining lane.,False
227,5,"[-1.85009613e+02  1.02044849e+01 -9.09748535e+01  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  2.67389587e-05  3.15054016e+02
 -5.91056341e-05  2.43722391e-05  5.00000000e+00  8.19378255e+01
  6.50740395e+00  1.34866197e+00  7.84466135e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  6.99963872e+01  1.00000000e+02 -1.57056747e-01 -3.00000000e+00]",109,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A red BoxTruck is driving from the opposite direction (near) and maintaining lane.,False
227,6,"[-1.85009613e+02  1.02044849e+01 -9.09748535e+01  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  4.04058228e-05  3.15054016e+02
 -3.27677517e-05  2.32681680e-05  6.00000000e+00  7.26931752e+01
  7.14290825e+00  1.34866197e+00  7.84466135e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  6.99967231e+01  1.00000000e+02 -1.57056747e-01 -3.00000000e+00]",52,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A yellow Jeep is driving from the opposite direction (far) and switching lane.,False
227,7,"[-1.89137665e+02  1.02042484e+01 -8.68303070e+01  0.00000000e+00
  1.00000000e+01  1.00000000e+00  3.59845306e+02  3.15123016e+02
  1.64058525e-04  3.26681486e+00  7.00000000e+00  3.91602491e+01
  1.11670030e+01  1.34960317e+00  7.83259594e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  5.37571867e+01
  0.00000000e+00  1.00000000e+02 -1.28835445e-02  3.12359533e+00]",50,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A white Sedan is driving ahead (far) of the ego vehicle and switching lane.,False
227,8,"[-2.14955261e+02  1.02043037e+01 -6.47324524e+01  0.00000000e+00
  1.00000000e+01  1.00000000e+00  3.93767096e-02  2.89206451e+02
  3.59706818e+02  3.61836762e+00  8.00000000e+00  8.27396774e+01
  9.99895249e+00  1.34838827e+00  1.23691246e+00  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  1.60845564e+01  1.00000000e+02  3.99268427e+01 -6.58566084e-01]",39,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A skyblue Hatchback is driving ahead (far) of the ego vehicle and maintaining lane.,False
227,9,"[-2.24895142e+02  1.02042179e+01 -8.11789551e+01  0.00000000e+00
  1.00000000e+01  0.00000000e+00  3.59858398e+02  1.73809280e+02
  3.59849091e+02  5.91815272e+00  9.00000000e+00  1.74787111e+01
  4.99977089e+00  1.34951713e+00  1.08748684e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  5.89433024e+01
  0.00000000e+00  1.00000000e+02  2.72751370e+00  3.35462047e+00]",72,-1,0.025487,"[0, 0, 0, 0, 0, 0, 0.025487, 0, 0, 0, 0, 0]",A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,False
227,10,"[-2.17372345e+02  1.02033749e+01 -1.27224739e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  3.59971100e+02  1.70433487e+02
 -1.28740806e-03  9.26246438e+00  1.00000000e+01  3.17825420e+01
  8.77142809e+00  1.34882849e+00  1.66968475e-01  1.37461582e+02
  6.40512460e+00  1.99996831e+01  9.39806953e+00  0.00000000e+00
  1.67110585e+01  1.00000000e+02  1.71382990e-01 -7.15009180e-01]",11,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Noon,False
227,11,"[-2.09925232e+02  1.02042189e+01 -1.71819397e+02  0.00000000e+00
  1.40000000e+01  1.00000000e+00  8.58521760e-02  1.70669357e+02
  5.29712939e-04  4.11208616e+00  1.00000000e+01  1.78386596e+01
  1.00004889e+01  1.34812745e+00  1.62845066e-01  2.56743690e+00
  6.28761464e+00  1.10773410e+00  1.57167714e+00  0.00000000e+00
  4.11843709e+01  1.00000000e+02 -1.30303372e-02 -3.14403065e+00]",32,-1,0.129353,"[0, 0, 0, 0.129353, 0.087431, 0, 0, 0, 0, 0, 0, 0]",A pink SUV is driving from the opposite direction (far) and maintaining lane.,False
227,12,"[-2.09101959e+02  1.02044868e+01 -1.76837616e+02  0.00000000e+00
  1.40000000e+01  1.00000000e+00  1.62203715e-03  1.70697067e+02
  1.00938894e-04  1.95614244e-01  1.10000000e+01  1.95093244e+01
  4.99953007e+00  1.34864082e+00  1.62369774e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  1.57000000e+01
  0.00000000e+00  1.00000000e+02 -2.55166858e-02  7.38824083e-02]",23,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A pink Hatchback is driving from the opposite direction (far) and switching lane.,True
228,0,"[ -65.87931824   10.20428276 -112.73970795    0.           10.
   -1.          359.85733032  228.56100464  359.93118286    3.39589831
    0.          100.          100.            1.34952524   -0.84723572
    0.            0.            0.            0.           27.19397048
    0.          100.            8.20920539    0.98810391]",40,0.412652,0.412652,"[0, 0, 0, 0, 0, 0.412652, 0, 0, 0, 0, 0, 0]",A black SUV is driving from the opposite direction (far) and switching lane.,False
228,1,"[-9.53396378e+01  1.02034426e+01 -1.44352417e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  2.07937248e-02  2.22643677e+02
  4.82997335e-02  8.54152148e+00  1.00000000e+00  9.01903188e+01
  1.68917805e+01  1.34851040e+00 -7.44501040e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  2.61132305e+01  1.00000000e+02 -6.84837603e-01 -1.52174113e+00]",75,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A black Sedan is driving ahead (near) of the ego vehicle and maintaining lane.,False
228,2,"[-1.18826851e+02  1.02041578e+01 -1.53826691e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  3.59935333e+02  3.03623474e+02
  1.52227685e-01  4.22834936e+00  2.00000000e+00  6.34573904e+01
  9.99992809e+00  1.34904540e+00  9.83264282e-01  8.85879504e+00
  1.20650391e-01  3.04989115e+00  7.38456157e-01  7.90135900e+01
  0.00000000e+00  1.00000000e+02 -1.08648674e+01  2.99582758e+00]",104,0.384966,0.384966,"[0, 0, 0.384966, 0.242414, 0.060217, 0, 0, 0, 0, 0, 0, 0]",A white BoxTruck is overtaking (near) the ego vehicle and switching lane.,False
228,3,"[-1.55937332e+02  1.02028551e+01 -1.19334007e+02  0.00000000e+00
  1.00000000e+01  1.00000000e+00  3.59986145e+02  3.13953094e+02
  1.09561663e-02  1.03002606e+01  3.00000000e+00  3.14573207e+01
  0.00000000e+00  1.34873421e+00  8.03618697e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  2.27368132e+01  1.00000000e+02  6.58250282e-01 -6.06214482e-01]",123,0.531089,0.531089,"[0, 0, 0.003257, 0.177118, 0.142959, 0.350863, 0.529436, 0.531089, 0.325534, 0.042114, 0.119153, 0.1841]",A white SchoolBus is driving ahead (near) of the ego vehicle and switching lane.,False
