Episode,Step,State,Action,Reward,Collision Probability,Collision Probability List,Action_Description,Done
13,7,"[-1.89754822e+02  1.02041817e+01 -8.70844727e+01  0.00000000e+00
  2.00000000e+01  1.00000000e+00  3.59785278e+02  3.15458801e+02
  1.40293338e-03  3.61755179e+00  6.00000000e+00  9.71606329e+00
  2.03820599e+00  1.34997245e+00  7.77389636e-01  3.99521134e+01
  3.13947690e+00  1.72806614e+01  3.86207470e+00  5.50000000e+01
  0.00000000e+00  1.00000000e+02 -2.08667180e-01  3.55334476e+00]",25,-1,0.090488,"[0, 0, 0, 0.090488, 0, 0, 0, 0, 0, 0, 0, 0]",A white SUV is driving ahead (far) of the ego vehicle and switching lane.,False
13,8,"[-2.17458755e+02  1.02043800e+01 -6.46406708e+01  0.00000000e+00
  2.00000000e+01  1.00000000e+00  7.47890025e-02  2.77131744e+02
  3.59581451e+02  3.32557793e+00  7.00000000e+00  7.92532820e+00
  9.28156572e+00  1.34818720e+00  1.44823261e+00  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  1.70186459e+01
  0.00000000e+00  1.00000000e+02  5.82729077e+01  3.96025525e-01]",134,0.271717,0.271717,"[0.271717, 0.089685, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A yellow Sedan is crossing the road from left to right (far) and maintaining lane.,False
13,9,"[-2.24230530e+02  1.02037420e+01 -8.53980103e+01  0.00000000e+00
  2.00000000e+01  0.00000000e+00  3.59927216e+02  1.70785583e+02
  3.59961792e+02  7.23385171e+00  8.00000000e+00  1.05608851e+01
  5.58766376e+00  1.34909872e+00  1.61007759e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  6.88852159e+01
  0.00000000e+00  1.00000000e+02 -5.58991289e-01  3.88658481e+00]",27,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A skyblue SUV is crossing the road from right to left (far) and maintaining lane.,False
13,10,"[-2.15671997e+02  1.02034597e+01 -1.31749893e+02  0.00000000e+00
  2.00000000e+01 -1.00000000e+00  3.59953156e+02  1.71433960e+02
  1.86190044e-03  8.75662576e+00  9.00000000e+00  6.26925467e+00
  1.11745558e+01  1.34893880e+00  1.49497375e-01  8.27345575e+01
  6.28255522e+00  1.99998149e+01  2.24853966e+00  1.57000000e+01
  0.00000000e+00  1.00000000e+02 -9.62672295e-02  6.07732415e-01]",39,-1,0.145381,"[0, 0.070735, 0.145381, 0.142235, 0.052952, 0, 0, 0, 0, 0, 0, 0]",A skyblue Hatchback is driving ahead (far) of the ego vehicle and maintaining lane.,False
13,11,"[-2.09474121e+02  1.02043219e+01 -1.72600540e+02  0.00000000e+00
  2.00000000e+01  1.00000000e+00  8.06309953e-02  1.71269455e+02
 -1.20688179e-04  3.40554037e+00  1.00000000e+01  2.17089970e+01
  1.11753164e+01  1.34815604e+00  1.52378267e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  3.35537937e+01  1.00000000e+02  3.94927309e-02 -2.28827179e+00]",122,0.262288,0.262288,"[0, 0, 0, 0, 0, 0.262288, 0, 0, 0, 0, 0, 0]",A black SchoolBus is overtaking (near) the ego vehicle and maintaining lane.,False
13,12,"[-2.08845032e+02  1.02044926e+01 -1.76688019e+02  0.00000000e+00
  2.00000000e+01  1.00000000e+00  8.25495180e-03  1.71234512e+02
  5.59435393e-05  8.89839213e-02  1.10000000e+01  4.30109969e+01
  1.16763314e+01  1.34860735e+00  1.52990841e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  5.45956812e+01
  0.00000000e+00  1.00000000e+02  3.17182750e-02  2.51419766e-01]",50,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A white Sedan is driving ahead (far) of the ego vehicle and switching lane.,True
14,0,"[ -65.5697937    10.20426846 -112.55822754    0.           10.
   -1.          359.80117798  228.92918396  359.94641113    3.21282019
    0.          100.          100.            1.59730009   -0.85435272
    0.            0.            0.            0.           28.4966713
    0.          100.            7.92156701    1.02993981]",116,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,False
14,1,"[-8.36727600e+01  1.02042913e+01 -1.31445435e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  3.59982941e+02  2.21972458e+02
 -2.63488689e-03  3.47442505e+00  1.00000000e+00  2.68590708e+01
  4.99991548e+00  1.34874218e+00 -7.32555260e-01  3.56070853e+00
  3.57960547e+00  5.13965069e+00  3.66649356e+00  2.02164754e+01
  0.00000000e+00  1.00000000e+02  4.90379509e-01  5.71906146e-01]",114,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A red SchoolBus is overtaking (near) the ego vehicle and switching lane.,False
14,2,"[-1.03245155e+02  1.02040071e+01 -1.52552475e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  6.23936169e-02  2.26906418e+02
  1.50881380e-01  6.15739428e+00  2.00000000e+00  2.48544891e+01
  8.31283508e+00  1.34827338e+00 -8.19355406e-01  2.02439967e+00
  8.20845812e-03  3.59928720e+00  1.16905443e+00  0.00000000e+00
  3.65005702e+01  1.00000000e+02 -9.01823650e+00 -2.69707342e+00]",5,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Moderate fog,False
14,3,"[-1.24607262e+02  1.02041206e+01 -1.49622238e+02  5.00000000e+00
  1.00000000e+01  1.00000000e+00  3.59951416e+02  3.12213776e+02
  3.59984619e+02  5.94394200e+00  2.00000000e+00  6.36385087e+01
  9.99981653e+00  1.34894454e+00  8.34100559e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  6.46021768e+01
  0.00000000e+00  1.00000000e+02  1.59233412e-01  2.22090405e+00]",57,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A white Hatchback is driving ahead (far) of the ego vehicle and switching lane.,False
14,4,"[-1.64535431e+02  1.02032652e+01 -1.11013573e+02  5.00000000e+00
  1.00000000e+01 -1.00000000e+00  7.06910938e-02  3.13934021e+02
  2.06632484e-02  9.05332345e+00  3.00000000e+00  2.23274750e+01
  0.00000000e+00  1.34821255e+00  8.03905899e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  5.78153188e+01  1.00000000e+02  5.79211203e-01 -5.64174839e+00]",135,0.29644,0.29644,"[0, 0, 0.002311, 0, 0.29644, 0.034355, 0, 0, 0, 0, 0, 0]",A yellow Sedan is crossing the road from left to right (far) and switching lane.,False
14,5,"[-1.74411621e+02  1.02044849e+01 -1.01415611e+02  5.00000000e+00
  1.00000000e+01 -1.00000000e+00  6.45783948e-05  3.14551147e+02
  1.04418095e-05  3.69961476e-05  4.00000000e+00  8.55583144e+00
  0.00000000e+00  1.34864341e+00  7.93230566e-01  1.36919748e+00
  1.11537419e-02  0.00000000e+00  2.26177932e+00  0.00000000e+00
  6.99969891e+01  1.00000000e+02 -5.86363435e-01 -3.00000000e+00]",73,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A skyblue BoxTruck is driving ahead (near) of the ego vehicle and switching lane.,False
14,6,"[-1.75531448e+02  1.02044506e+01 -1.00307854e+02  5.00000000e+00
  1.00000000e+01 -1.00000000e+00  3.59945465e+02  3.14687378e+02
  3.45119828e-04  3.73025408e-01  4.00000000e+00  6.98093639e+00
  0.00000000e+00  1.34898354e+00  7.90849040e-01  1.03065391e+01
  4.04683802e-01  0.00000000e+00  3.87546017e+00  3.46712062e+01
  0.00000000e+00  1.00000000e+02  1.59996785e-03  4.79112395e-02]",135,0.480285,0.480285,"[0, 0, 0.206372, 0, 0.480285, 0.225784, 0, 0, 0, 0, 0, 0]",A yellow Sedan is crossing the road from left to right (far) and switching lane.,False
14,7,"[-1.75778030e+02  1.02044840e+01 -1.00063766e+02  5.00000000e+00
  1.00000000e+01  1.00000000e+00  1.27634834e-04  3.14681488e+02
 -8.59427516e-08  8.70632324e-06  5.00000000e+00  1.18011779e+01
  2.68812619e+00  1.34864984e+00  7.90954393e-01  1.42860080e+00
  1.64334419e-02  1.30935780e+00  1.52964986e+00  1.57000000e+01
  0.00000000e+00  1.00000000e+02 -5.21098785e-01  2.20667977e-01]",131,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A black SchoolBus is crossing the road from left to right (far) and maintaining lane.,False
14,8,"[-1.79245773e+02  1.02044678e+01 -9.66184464e+01  5.00000000e+00
  1.00000000e+01  1.00000000e+00  4.59329151e-02  3.14844299e+02
  2.42406735e-04  1.56962080e+00  6.00000000e+00  2.11205496e+01
  4.99978416e+00  1.34836425e+00  7.88114840e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  3.11327079e+01
  0.00000000e+00  1.00000000e+02 -1.64513047e-01  6.25968728e-01]",81,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A black SUV is crossing the road from right to left (near) and switching lane.,False
14,9,"[-1.89760376e+02  1.02044849e+01 -8.60948029e+01  5.00000000e+00
  1.00000000e+01  0.00000000e+00  4.80895869e-05  3.15082336e+02
 -2.05717588e-05  4.02271059e-05  7.00000000e+00  2.98062868e+01
  5.00033573e+00  1.34865199e+00  7.83962110e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  6.99943347e+01  1.00000000e+02  9.86551006e-02 -3.00000000e+00]",20,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A white Hatchback is driving ahead (far) of the ego vehicle and switching lane.,False
14,10,"[-2.08902161e+02  1.02042313e+01 -6.77915039e+01  5.00000000e+00
  1.00000000e+01 -1.00000000e+00  1.09356269e-01  3.09399719e+02
  3.59852478e+02  5.16588348e+00  7.00000000e+00  2.69306173e+01
  5.00009383e+00  1.34796485e+00  8.83806411e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  3.37551537e+01  1.00000000e+02  1.32003076e+01 -2.33568029e+00]",126,-1,0.126875,"[0, 0, 0, 0, 0, 0, 0, 0, 0.126875, 0, 0, 0]",A skyblue SUV is driving from the opposite direction (near) and maintaining lane.,False
14,11,"[-2.25213257e+02  1.02042789e+01 -7.32400894e+01  5.00000000e+00
  1.00000000e+01 -1.00000000e+00  6.36314675e-02  1.93790665e+02
  3.59617035e+02  4.06877919e+00  8.00000000e+00  1.63287501e+01
  1.11760110e+01  1.34825924e+00 -2.38948140e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  6.84468661e+01
  0.00000000e+00  1.00000000e+02  3.10245478e+01  1.70269900e+00]",98,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A pink Jeep is crossing the road from right to left (near) and switching lane.,False
14,12,"[-2.17781799e+02  1.02031231e+01 -1.22561638e+02  5.00000000e+00
  1.00000000e+01 -1.00000000e+00  3.59961182e+02  1.72787933e+02
  2.23894671e-01  1.01349262e+01  9.00000000e+00  5.74472671e+01
  1.11763283e+01  1.34888737e+00  1.24859410e-01  1.08961647e+02
  6.41015567e+00  1.99995242e+01  1.44820052e+00  1.57000000e+01
  0.00000000e+00  1.00000000e+02  1.44293966e+01  4.78599176e-01]",62,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A black Jeep is driving ahead (far) of the ego vehicle and switching lane.,False
14,13,"[-2.09630188e+02  1.02040119e+01 -1.69846176e+02  5.00000000e+00
  1.00000000e+01 -1.00000000e+00  7.21094236e-02  1.71006149e+02
  1.91392079e-02  4.64633211e+00  1.00000000e+01  3.44373621e+01
  5.44936735e+00  1.34820753e+00  1.56885482e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  3.65366979e+01  1.00000000e+02  2.74398695e+00 -2.64567733e+00]",9,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Heavy wetness,False
14,14,"[-2.08473572e+02  1.02044764e+01 -1.77014191e+02  1.00000000e+00
  1.00000000e+01 -1.00000000e+00  3.04132991e-05  1.71016663e+02
 -5.31145997e-06  1.08130825e-05  1.00000000e+01  6.83019305e+01
  6.08755122e+00  1.34865014e+00  1.56787749e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  1.57000000e+01
  0.00000000e+00  1.00000000e+02 -2.48807535e-01  3.53309513e-02]",53,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A red BoxTruck is driving from the opposite direction (far) and maintaining lane.,True
15,0,"[ -65.88674164   10.20431042 -112.88768768    0.           10.
   -1.          359.89431763  228.27696228  359.96633911    3.1493295
    0.          100.          100.            1.53595337   -0.84269125
    0.            0.            0.            0.           63.62934465
    0.          100.            5.28580798    1.40568398]",62,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A black Jeep is driving ahead (far) of the ego vehicle and switching lane.,False
15,1,"[-9.51007385e+01  1.02036991e+01 -1.44080872e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  6.43890053e-02  2.22473419e+02
  3.48677151e-02  7.76606945e+00  1.00000000e+00  2.38269148e+01
  4.99999791e+00  1.34823574e+00 -7.41468945e-01  1.91022770e+00
  2.03494974e-01  1.04172181e+00  1.39142236e+00  0.00000000e+00
  2.16735898e+01  1.00000000e+02 -1.20781384e+00 -1.18618840e+00]",121,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A red SchoolBus is overtaking (near) the ego vehicle and switching lane.,False
15,2,"[-1.16879135e+02  1.02042446e+01 -1.55316666e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  3.59835388e+02  2.95260040e+02
  3.55076969e-01  5.05664123e+00  2.00000000e+00  7.02394713e+00
  5.58478331e+00  1.34966076e+00  1.12830729e+00  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  2.25735583e+01
  0.00000000e+00  1.00000000e+02 -2.16456185e+01  7.22426445e-01]",102,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A black Jeep is overtaking (near) the ego vehicle and maintaining lane.,False
15,3,"[-1.55006241e+02  1.02029457e+01 -1.20007416e+02  0.00000000e+00
  1.00000000e+01  1.00000000e+00  3.59984619e+02  3.13674042e+02
  3.59957977e+02  1.01412975e+01  3.00000000e+00  1.29393941e+01
  1.11756997e+01  1.34874248e+00  8.08727529e-01  4.66750987e+00
  3.21649219e-01  6.67505496e+00  9.22773787e+00  0.00000000e+00
  2.93280684e+01  1.00000000e+02 -1.29835963e+00 -1.70545645e+00]",25,0.331129,0.331129,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.009078, 0.331129]",A white SUV is driving ahead (far) of the ego vehicle and switching lane.,False
15,4,"[-1.77249008e+02  1.02044802e+01 -9.84483185e+01  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  4.80879657e-02  3.14408722e+02
  2.96136132e-04  1.36366236e+00  4.00000000e+00  1.02031179e+01
  1.11763047e+01  1.34836099e+00  7.95720937e-01  2.13933151e+00
  3.90256579e-02  1.11763060e+01  5.08678726e+00  0.00000000e+00
  1.91585479e+01  1.00000000e+02 -2.85772187e-01 -8.26763439e-01]",37,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A skyblue SchoolBus is driving ahead (far) of the ego vehicle and switching lane.,False
15,5,"[-1.77810074e+02  1.02044849e+01 -9.78972321e+01  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  2.32867933e-05  3.14425140e+02
  6.19157299e-06  2.39370716e-05  5.00000000e+00  7.69317104e+00
  0.00000000e+00  1.34865379e+00  7.95434670e-01  1.57879801e+00
  4.16921997e-02  0.00000000e+00  4.82045119e+00  0.00000000e+00
  6.99966289e+01  1.00000000e+02 -3.51462774e-01 -3.00000000e+00]",69,0.426533,0.426533,"[0, 0.374485, 0.394297, 0.393421, 0.393381, 0.398504, 0.398514, 0.398517, 0.398517, 0.398517, 0.398517, 0.426533]",A red SUV is overtaking (near) the ego vehicle and maintaining lane.,False
15,6,"[-1.78122070e+02  1.02043886e+01 -9.75907135e+01  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  3.59904114e+02  3.14442993e+02
  3.81370483e-04  1.01696727e+00  6.00000000e+00  2.93678100e+00
  0.00000000e+00  1.34924303e+00  7.95118397e-01  1.93349247e+00
  2.16734392e-01  0.00000000e+00  4.25924848e+00  0.00000000e+00
  1.45000000e+01  1.00000000e+02 -2.68361745e-01 -5.03908115e-01]",12,0.424406,0.424406,"[0.423303, 0.419296, 0.419296, 0.419296, 0.424406, 0.305011, 0.184646, 0.177386, 0.172532, 0.054597, 0, 0]",Evening,False
15,7,"[-1.78995987e+02  1.02044210e+01 -9.67313156e+01  0.00000000e+00
  2.00000000e+01  1.00000000e+00  3.59928833e+02  3.14485382e+02
  5.11542545e-04  1.50072206e+00  6.00000000e+00  7.03901762e+00
  4.46515997e+00  1.34908805e+00  7.94379696e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  2.19521947e+01  1.00000000e+02 -2.99385223e-01 -1.07538057e+00]",32,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A pink SUV is driving from the opposite direction (far) and maintaining lane.,False
15,8,"[-1.85606750e+02  1.02040882e+01 -9.01918945e+01  0.00000000e+00
  2.00000000e+01  1.00000000e+00  6.33717701e-02  3.14781189e+02
  3.60056362e-03  4.45495114e+00  7.00000000e+00  8.52432889e+00
  4.37412425e+00  1.34827198e+00  7.89211383e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  5.01579942e+01  1.00000000e+02 -1.92834379e-01 -4.28273201e+00]",65,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A red BoxTruck is driving ahead (far) of the ego vehicle and maintaining lane.,False
15,9,"[-2.02048141e+02  1.02039452e+01 -7.39734344e+01  0.00000000e+00
  2.00000000e+01  0.00000000e+00  3.59985962e+02  3.13920807e+02
  3.59974792e+02  6.74121025e+00  8.00000000e+00  2.24797453e+01
  9.53674316e-05  1.34874737e+00  8.04358624e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  3.15021594e+01  1.00000000e+02  1.97494540e+00 -2.23260100e+00]",90,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A black Hatchback is overtaking (near) the ego vehicle and switching lane.,False
15,10,"[-223.0799408    10.20419693  -67.67298126    0.           20.
   -1.          359.97756958  229.08395386  359.49984741    4.23110227
    8.           15.32647415    5.58806173    1.34877916   -0.8543928
  100.           10.          100.           20.           86.53182144
    0.          100.           52.25341442    3.16309229]",57,-1,0.012399,"[0, 0, 0, 0.012399, 0, 0, 0, 0, 0, 0, 0, 0]",A white Hatchback is driving ahead (far) of the ego vehicle and switching lane.,False
15,11,"[-2.19517319e+02  1.02032137e+01 -1.11654266e+02  0.00000000e+00
  2.00000000e+01 -1.00000000e+00  3.59954651e+02  1.70872772e+02
  9.58000645e-02  9.89515738e+00  9.00000000e+00  1.95761912e+01
  5.58828152e+00  1.34892566e+00  1.58863021e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  1.57000000e+01
  0.00000000e+00  1.00000000e+02  1.84979154e+00  1.64687493e+00]",116,7.5,1,"[0.112377, 1, 0.151368, 1, 0.148861, 1, 0.232631, 0.1292, 0.129551, 0.13062, 0.229315, 0.062844]",A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,False
15,12,"[-2.16782867e+02  1.02041759e+01 -1.29424133e+02  0.00000000e+00
  2.00000000e+01 -1.00000000e+00  3.59797150e+02  1.70216919e+02
  1.00009069e-02  3.86568926e+00  1.00000000e+01  4.72477215e+00
  1.11892295e-01  1.34989562e+00  1.70699487e-01  1.03803738e+02
  6.86316769e+00  4.81348925e+00  3.36069602e+00  5.50000000e+01
  0.00000000e+00  1.00000000e+02 -6.55011304e-01  3.46631048e+00]",91,0.302366,0.302366,"[0.005876, 0.224563, 0.302366, 0.228941, 0.055143, 0, 0, 0, 0.124401, 0.155675, 0, 0]",A black Hatchback is overtaking (near) the ego vehicle and switching lane.,False
15,13,"[-2.10477127e+02  1.02042608e+01 -1.67733246e+02  0.00000000e+00
  2.00000000e+01 -1.00000000e+00  5.95623180e-02  1.70806763e+02
 -3.65374493e-04  3.79053940e+00  1.10000000e+01  9.06209238e+00
  1.11758832e+01  1.34828173e+00  1.60452663e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  3.07431073e+01  1.00000000e+02  5.90769870e-04 -2.01282451e+00]",16,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A red BoxTruck is driving ahead (far) of the ego vehicle and switching lane.,False
15,14,"[-2.09072098e+02  1.02044744e+01 -1.76431213e+02  0.00000000e+00
  2.00000000e+01 -1.00000000e+00 -4.01468668e-03  1.70825821e+02
 -1.30543349e-05  2.98541065e-02  1.20000000e+01  2.42211072e+01
  1.72946793e+00  1.34867274e+00  1.60119223e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  1.57000000e+01
  0.00000000e+00  1.00000000e+02 -2.60362174e-02  1.24839911e-01]",141,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A pink BoxTruck is crossing the road from left to right (near) and switching lane.,True
16,0,"[ -66.18764496   10.20420933 -113.20173645    0.           10.
   -1.          359.8454895   227.77076721  359.95944214    3.93354273
    0.          100.          100.            1.69630366   -0.83426103
    0.            0.            0.            0.           29.09853908
    0.          100.            4.00847231    1.1694301 ]",81,0.313001,0.313001,"[0, 0.313001, 0.305252, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A black SUV is crossing the road from right to left (near) and switching lane.,False
16,1,"[-9.78524323e+01  1.02035084e+01 -1.47040176e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  4.78477702e-02  2.23217682e+02
  8.01801682e-02  8.46857583e+00  1.00000000e+00  1.66626995e+01
  5.58740171e+00  1.34835434e+00 -7.54657465e-01  2.49833487e+00
  3.62169950e-01  3.17564222e+00  1.21927238e+00  0.00000000e+00
  3.85306693e+01  1.00000000e+02 -2.16024639e+00 -3.05547772e+00]",139,-1,0.091997,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.091997]",A pink SchoolBus is crossing the road from left to right (near) and switching lane.,False
16,2,"[-1.19936317e+02  1.02041407e+01 -1.53363739e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  3.59928253e+02  3.04455566e+02
  1.88102752e-01  4.58918812e+00  2.00000000e+00  9.72603441e+00
  9.46513423e+00  1.34909266e+00  9.68579756e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  9.29492009e+01
  0.00000000e+00  1.00000000e+02 -1.27150353e+01  2.23633538e+00]",126,0.372195,0.372195,"[0, 0, 0.372195, 0.299221, 0.093931, 0.115849, 0.085384, 0.080573, 0.03799, 0.043252, 0, 0]",A skyblue SUV is driving from the opposite direction (near) and maintaining lane.,False
16,3,"[-1.58843231e+02  1.02028522e+01 -1.16442139e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  5.49852625e-02  3.14369232e+02
  2.03601569e-02  1.00253732e+01  3.00000000e+00  5.46306785e+00
  1.11760277e+01  1.34831007e+00  7.96309528e-01  3.84447357e+00
  3.72539796e-02  1.11216759e+01  6.67045855e+00  0.00000000e+00
  2.56828779e+01  1.00000000e+02  1.63625167e+00 -1.09168600e+00]",75,0.216163,0.216163,"[0.127215, 0, 0.006247, 0, 0, 0, 0.172224, 0.216163, 0.195606, 0.197889, 0.198782, 0.19955]",A black Sedan is driving ahead (near) of the ego vehicle and maintaining lane.,False
16,4,"[-1.78678925e+02  1.02044849e+01 -9.72082977e+01  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  4.40262775e-05  3.14338135e+02
 -1.50611095e-05  4.05108874e-05  4.00000000e+00  4.00397829e+00
  1.29478631e-02  1.34865434e+00  7.96954805e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  6.99942947e+01  1.00000000e+02 -5.37142022e-01 -3.00000000e+00]",91,-1,0.199663,"[0.19966, 0.199663, 0.198854, 0.198785, 0.197105, 0.193231, 0.188475, 0.183453, 0.183119, 0.18239, 0.181517, 0.181119]",A black Hatchback is overtaking (near) the ego vehicle and switching lane.,False
16,5,"[-1.78948563e+02  1.02044888e+01 -9.69446716e+01  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  2.68816529e-03  3.14340057e+02
  3.77365432e-05  4.20105433e-05  5.00000000e+00  4.09609557e+00
  0.00000000e+00  1.34863760e+00  7.96918944e-01  1.17668955e+00
  5.05126473e-02  0.00000000e+00  1.81724292e+00  0.00000000e+00
  1.45000000e+01  1.00000000e+02 -7.51416303e-04 -2.29528201e-03]",92,-1,0.181112,"[0.181112, 0.181112, 0.181112, 0.181112, 0.181112, 0.181112, 0.181112, 0.181112, 0.181112, 0.181112, 0.181112, 0.181112]",A yellow SchoolBus is driving from the opposite direction (near) and switching lane.,False
16,6,"[-1.78948578e+02  1.02044859e+01 -9.69446640e+01  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  2.61508158e-05  3.14340057e+02
 -5.56662599e-06  1.56102948e-06  6.00000000e+00  4.09612824e+00
  0.00000000e+00  1.34865385e+00  7.96922806e-01  1.17694144e+00
  4.55908534e-02  0.00000000e+00  1.82415591e+00  0.00000000e+00
  1.45000000e+01  1.00000000e+02 -7.51416303e-04 -2.35613507e-03]",93,0.212646,0.212646,"[0.181112, 0.181112, 0.181112, 0.181112, 0.196862, 0.212646, 0.062068, 0, 0, 0, 0, 0.02758]",A yellow Hatchback is overtaking (near) the ego vehicle and maintaining lane.,False
16,7,"[-1.79731232e+02  1.02045832e+01 -9.61759949e+01  0.00000000e+00
  1.00000000e+01  1.00000000e+00  1.52321115e-01  3.14408997e+02
 -4.09949484e-04  7.61877832e-04  7.00000000e+00  4.86211954e+00
  4.61800464e+00  1.34770809e+00  7.95713928e-01  5.66802869e+01
  8.00352966e-01  1.00064333e+01  4.71059534e+00  7.88984630e+01
  0.00000000e+00  1.00000000e+02 -4.86117615e-01  1.68589023e+00]",49,0.226277,0.226277,"[0.22523, 0.139562, 0, 0, 0.062948, 0.226277, 0, 0, 0, 0, 0, 0]",A pink Jeep is driving ahead (far) of the ego vehicle and maintaining lane.,False
16,8,"[-1.88368240e+02  1.02042398e+01 -8.76128006e+01  0.00000000e+00
  1.00000000e+01  1.00000000e+00  3.59855927e+02  3.14895874e+02
  9.62752907e-04  3.08350248e+00  8.00000000e+00  2.95636658e+01
  1.11751630e+01  1.34953218e+00  7.87213046e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  1.57000000e+01
  0.00000000e+00  1.00000000e+02 -1.53649446e-01  2.18191173e-01]",57,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A white Hatchback is driving ahead (far) of the ego vehicle and switching lane.,False
