Episode,Step,State,Action,Reward,Collision Probability,Collision Probability List,Action_Description,Done
706,6,"[-1.51451248e+02  1.02011414e+01 -1.23894943e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  1.08693019e-01  3.19124054e+02
  3.59917511e+02  7.13323632e-03  6.00000000e+00  6.81700863e+00
  0.00000000e+00  1.34798268e+00  7.13799002e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  5.00000000e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00]",18,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A pink Sedan is driving from the opposite direction (far) and switching lane.,True
707,0,"[-6.51117554e+01  1.02043104e+01 -1.12698669e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  3.59883667e+02  2.23973755e+02
 -5.94404410e-04  2.84670401e+00  0.00000000e+00  1.00000000e+02
  1.00000000e+02  1.34936348e+00 -7.67482030e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.58726295e+01
  0.00000000e+00  1.00000000e+02  1.17429702e-01  1.11901433e+00]",83,-1,0.05267,"[0, 0, 0, 0, 0.05267, 0, 0, 0, 0, 0, 0, 0]",A red Hatchback is driving from the opposite direction (near) and switching lane.,False
707,1,"[-9.21541290e+01  1.02038097e+01 -1.41592697e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  3.59961761e+02  2.22823120e+02
  2.30595898e-02  7.38397745e+00  1.00000000e+00  1.00000000e+02
  1.00000000e+02  1.34889054e+00 -7.47506475e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.00286979e+01
  0.00000000e+00  1.00000000e+02 -6.28880175e-01  1.06975102e+00]",0,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Nice Weather,False
707,2,"[-1.16876160e+02  1.02042398e+01 -1.55637985e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  3.59911194e+02  2.94419067e+02
  2.59354472e-01  3.77770007e+00  1.00000000e+00  1.00000000e+02
  1.00000000e+02  1.34919523e+00  1.14342098e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  8.11295743e+01
  0.00000000e+00  1.00000000e+02 -2.78929040e+01  1.58290544e+00]",47,0.49715,0.49715,"[0, 0, 0, 0, 0.251826, 0.258455, 0.49715, 0.238444, 0, 0, 0, 0]",A yellow Sedan is crossing the road from right to left (far) and maintaining lane.,False
707,3,"[-1.50394745e+02  1.02029314e+01 -1.24724014e+02  0.00000000e+00
  1.00000000e+01  1.00000000e+00  3.59984589e+02  3.14362000e+02
  3.59984100e+02  1.02281787e+01  2.00000000e+00  3.06058219e+01
  0.00000000e+00  1.34874616e+00  7.96610007e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.57000000e+01
  0.00000000e+00  1.00000000e+02  7.64873958e-01  2.11680500e-02]",87,0.675194,0.675194,"[0.525075, 0.675194, 0.381173, 0.073669, 0, 0, 0, 0, 0, 0, 0, 0]",A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,False
707,4,"[-1.83156219e+02  1.02043247e+01 -9.28306885e+01  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  1.29471079e-01  3.14901581e+02
  2.59958394e-03  3.51461746e+00  3.00000000e+00  3.72857297e+01
  0.00000000e+00  1.34785954e+00  7.87111231e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  4.12952467e+01  1.00000000e+02 -2.63537166e-01 -3.16984085e+00]",126,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A skyblue SUV is driving from the opposite direction (near) and maintaining lane.,False
707,5,"[-1.85377609e+02  1.02044821e+01 -9.06087494e+01  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  3.59990631e+02  3.15039185e+02
  5.12824845e-05  1.56094349e-01  4.00000000e+00  4.03850821e+01
  0.00000000e+00  1.34871025e+00  7.84718168e-01  9.20102351e+01
  4.07110925e+00  0.00000000e+00  3.63943745e+00  1.57000000e+01
  0.00000000e+00  1.00000000e+02 -2.32336900e-01  6.58419350e-03]",29,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A pink Sedan is driving from the opposite direction (far) and maintaining lane.,False
707,6,"[-1.85708710e+02  1.02044821e+01 -9.02767258e+01  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  3.59993988e+02  3.15034943e+02
  1.32746572e-04  6.92214531e-02  5.00000000e+00  2.75272134e+01
  1.11762710e+01  1.34869400e+00  7.84794159e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  1.57000000e+01
  0.00000000e+00  1.00000000e+02 -2.36721351e-01  8.38217547e-03]",90,0.27364,0.27364,"[0.012673, 0, 0.27364, 0, 0.146001, 0, 0, 0, 0, 0, 0, 0]",A black Hatchback is overtaking (near) the ego vehicle and switching lane.,False
707,7,"[-1.89172577e+02  1.02042284e+01 -8.68020859e+01  0.00000000e+00
  1.00000000e+01  1.00000000e+00  3.59831024e+02  3.15086853e+02
  5.36212210e-05  3.36326933e+00  6.00000000e+00  9.05795297e+00
  2.82071882e+00  1.34969872e+00  7.83891279e-01  3.69875987e+01
  2.41901028e+00  1.34912178e+00  1.92911354e+00  5.50000000e+01
  0.00000000e+00  1.00000000e+02 -2.01444032e-02  3.31255926e+00]",66,0.245165,0.245165,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0.245165, 0, 0]",A white Sedan is driving ahead (far) of the ego vehicle and switching lane.,False
707,8,"[-2.13468323e+02  1.02043009e+01 -6.52353516e+01  0.00000000e+00
  1.00000000e+01  1.00000000e+00  3.59960175e+02  2.95564392e+02
  3.59806061e+02  3.27968332e+00  7.00000000e+00  1.40546401e+01
  1.00001091e+01  1.34888958e+00  1.12549343e+00  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  1.57000000e+01
  0.00000000e+00  1.00000000e+02  3.13894268e+01  8.32899861e-02]",1,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Light rain,False
707,9,"[-2.25184296e+02  1.02042255e+01 -7.86016617e+01  2.02000003e+01
  1.00000000e+01  0.00000000e+00  3.59981964e+02  1.77202423e+02
  3.59840454e+02  4.29044450e+00  7.00000000e+00  2.04493180e+01
  5.58858956e+00  1.34876230e+00  4.95493699e-02  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  5.50000000e+01
  0.00000000e+00  1.00000000e+02  9.73709654e+00  3.40351237e+00]",46,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A pink SchoolBus is driving from the opposite direction (far) and maintaining lane.,False
707,10,"[-2.17338364e+02  1.02030783e+01 -1.27157486e+02  2.02000003e+01
  1.00000000e+01 -1.00000000e+00  3.59979584e+02  1.70451111e+02
  6.47274498e-03  1.01045542e+01  8.00000000e+00  3.69713894e+01
  5.58800377e+00  1.34877506e+00  1.66630987e-01  4.63843254e+01
  3.00598039e+00  1.58938928e+01  3.48176015e+00  0.00000000e+00
  2.23978684e+01  1.00000000e+02  6.40231787e-02 -5.44089347e-01]",120,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A yellow Sedan is driving from the opposite direction (near) and switching lane.,False
707,11,"[-2.09961426e+02  1.02042456e+01 -1.71738220e+02  2.02000003e+01
  1.00000000e+01  1.00000000e+00  6.67740405e-02  1.70657486e+02
  3.16367106e-04  3.91376540e+00  9.00000000e+00  2.56383892e+01
  1.11757531e+01  1.34823719e+00  1.63061082e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  3.90923400e+01  1.00000000e+02 -6.11986028e-03 -2.58254626e+00]",82,-1,0.122846,"[0, 0, 0.03804, 0.122846, 0.07207, 0, 0, 0, 0, 0, 0, 0]",A red BoxTruck is overtaking (near) the ego vehicle and maintaining lane.,False
707,12,"[-2.09146317e+02  1.02044935e+01 -1.76695892e+02  2.02000003e+01
  1.00000000e+01  1.00000000e+00  1.11238165e-02  1.70659103e+02
  7.06368446e-05  6.95947429e-02  1.00000000e+01  3.62259016e+01
  3.47834062e+00  1.34858596e+00  1.63030004e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  1.57000000e+01
  0.00000000e+00  1.00000000e+02 -2.57354168e-02  1.96685401e-01]",140,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A black SUV is crossing the road from left to right (near) and switching lane.,True
708,0,"[ -65.24529266   10.20435143 -112.01322174    0.           10.
   -1.          359.88327026  230.49378967  359.9369812     2.33112956
    0.          100.          100.            1.50813998   -0.88133695
    0.            0.            0.            0.           69.40738015
    0.          100.           16.76115983    1.42173314]",138,-1,0.10285,"[0, 0, 0.10285, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A black SchoolBus is crossing the road from left to right (near) and maintaining lane.,False
708,1,"[-8.72228012e+01  1.02038937e+01 -1.35458221e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  2.79764682e-02  2.21909805e+02
  3.59992798e+02  6.93513405e+00  1.00000000e+00  3.32965892e+01
  7.79249614e+00  1.34848315e+00 -7.31427327e-01  2.14439880e+00
  9.71418888e-02  7.45311162e+00  1.18163296e+00  0.00000000e+00
  2.99247513e+01  1.00000000e+02 -1.13794556e-01 -2.03247513e+00]",114,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A red SchoolBus is overtaking (near) the ego vehicle and switching lane.,False
708,2,"[-1.10557823e+02  1.02042379e+01 -1.56862000e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  8.75583664e-02  2.52528168e+02
  4.61222619e-01  3.74744562e+00  2.00000000e+00  7.14070601e+01
  1.11757886e+01  1.34811504e+00 -1.26795433e+00  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  1.45000000e+01  1.00000000e+02 -4.77473306e+01 -5.09275708e-01]",33,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A pink SUV is crossing the road from right to left (far) and switching lane.,False
708,3,"[-1.17910751e+02  1.02044849e+01 -1.55813461e+02  0.00000000e+00
  1.00000000e+01  1.00000000e+00  3.96972755e-05  2.87064392e+02
  2.50973335e-06  3.31622974e-05  3.00000000e+00  2.96556532e+01
  1.11751208e+01  1.34864841e+00  1.27296952e+00  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  5.00000000e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00]",23,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A pink Hatchback is driving from the opposite direction (far) and switching lane.,False
708,4,"[-1.17910751e+02  1.02044849e+01 -1.55813461e+02  0.00000000e+00
  1.00000000e+01  1.00000000e+00  3.59286205e-05  2.87064392e+02
 -1.87106082e-06  2.54564300e-05  4.00000000e+00  3.29452775e+01
  1.11757506e+01  1.34864841e+00  1.27296952e+00  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  5.00000000e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00]",73,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A skyblue BoxTruck is driving ahead (near) of the ego vehicle and switching lane.,False
708,5,"[-1.17910751e+02  1.02044849e+01 -1.55813461e+02  0.00000000e+00
  1.00000000e+01  1.00000000e+00  3.63092149e-05  2.87064392e+02
 -1.35611265e-06  2.13494557e-05  5.00000000e+00  4.13573151e+01
  1.00003995e+01  1.34864841e+00  1.27296952e+00  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  5.00000000e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00]",128,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A white Jeep is crossing the road from left to right (far) and maintaining lane.,False
708,6,"[-1.17910751e+02  1.02044849e+01 -1.55813461e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  3.72718641e-05  2.87064392e+02
  1.38278006e-06  8.78993052e-06  6.00000000e+00  4.47438009e+01
  1.11758578e+01  1.34864841e+00  1.27296952e+00  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  5.00000000e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00]",23,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A pink Hatchback is driving from the opposite direction (far) and switching lane.,False
708,7,"[-1.17910751e+02  1.02044849e+01 -1.55813461e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  3.68091896e-05  2.87064392e+02
  3.97672494e-07  6.39412484e-06  7.00000000e+00  1.63327001e+01
  0.00000000e+00  1.34864841e+00  1.27296952e+00  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  5.00000000e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00]",68,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,False
708,8,"[-1.17910751e+02  1.02044849e+01 -1.55813461e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  3.59061560e-05  2.87064392e+02
  1.33051026e-06  8.22217487e-06  7.00000000e+00  1.63327001e+01
  0.00000000e+00  1.34864841e+00  1.27296952e+00  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  5.00000000e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00]",37,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A skyblue SchoolBus is driving ahead (far) of the ego vehicle and switching lane.,False
708,9,"[-1.17910751e+02  1.02044849e+01 -1.55813461e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  3.66375389e-05  2.87064392e+02
  5.24538052e-07  1.40733007e-05  8.00000000e+00  1.63327001e+01
  0.00000000e+00  1.34864841e+00  1.27296952e+00  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  5.00000000e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00]",23,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A pink Hatchback is driving from the opposite direction (far) and switching lane.,True
709,0,"[-6.49308624e+01  1.02043200e+01 -1.12428688e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  3.59845184e+02  2.24821655e+02
 -2.57455395e-03  2.65740002e+00  0.00000000e+00  1.00000000e+02
  1.00000000e+02  1.37616536e+00 -7.82277703e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  8.07486234e+01
  0.00000000e+00  1.00000000e+02  5.56602991e-01  1.57406632e+00]",8,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Moderate wetness,False
