Episode,Step,State,Action,Reward,Collision Probability,Collision Probability List,Action_Description,Done
510,10,"[-2.19634140e+02  1.02032290e+01 -1.13413559e+02  1.01000000e+02
  1.00000000e+01 -1.00000000e+00  3.59949158e+02  1.70175186e+02
  1.35382637e-02  9.70713281e+00  8.00000000e+00  6.25180637e+01
  1.99943082e+01  1.34896313e+00  1.71415565e-01  2.16779454e+01
  3.09999587e+00  1.99943098e+01  4.14322305e-01  1.57000000e+01
  0.00000000e+00  1.00000000e+02 -2.74653182e-01  1.66043648e+00]",135,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A yellow Sedan is crossing the road from left to right (far) and switching lane.,False
510,11,"[-2.10774704e+02  1.02040873e+01 -1.66626282e+02  1.01000000e+02
  1.00000000e+01 -1.00000000e+00  6.33699670e-02  1.70674011e+02
  9.26438719e-04  6.11967882e+00  9.00000000e+00  6.35499842e+01
  2.35126503e+00  1.34826318e+00  1.62759708e-01  9.94334606e+00
  3.27798691e+00  2.35126522e+00  7.38463001e-01  0.00000000e+00
  4.42335228e+01  1.00000000e+02 -1.35383155e-02 -3.62568751e+00]",101,-1,0.02193,"[0, 0, 0, 0, 0.02193, 0, 0, 0, 0, 0, 0, 0]",A red Sedan is overtaking (near) the ego vehicle and maintaining lane.,False
510,12,"[-2.09110764e+02  1.02044706e+01 -1.76777802e+02  1.01000000e+02
  1.00000000e+01  1.00000000e+00  3.59989471e+02  1.70685013e+02
 -9.05638990e-06  1.36929110e-01  1.00000000e+01  4.60101697e+01
  4.09405009e-01  1.34871783e+00  1.62578240e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  1.57000000e+01
  0.00000000e+00  1.00000000e+02 -2.32874944e-02  5.75938966e-02]",139,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A pink SchoolBus is crossing the road from left to right (near) and switching lane.,True
511,0,"[ -65.64995575   10.20431137 -112.44293213    0.           10.
   -1.          359.87133789  229.40458679  359.92086792    2.84990458
    0.          100.          100.            1.49121071   -0.86227827
    0.            0.            0.            0.           26.87180594
    0.          100.           13.49593172    0.91878853]",135,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A yellow Sedan is crossing the road from left to right (far) and switching lane.,False
511,1,"[-8.78391418e+01  1.02042227e+01 -1.36212143e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  3.14422958e-02  2.21833435e+02
  1.91670016e-03  5.43606181e+00  1.00000000e+00  3.41069611e+01
  5.58812694e+00  1.34847083e+00 -7.30128675e-01  3.38191425e+00
  8.39958659e-01  5.57142218e+00  3.34715591e+00  0.00000000e+00
  2.83708733e+01  1.00000000e+02  2.98717188e-01 -1.71641161e+00]",79,0.22663,0.22663,"[0, 0.22663, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A skyblue Sedan is driving ahead (near) of the ego vehicle and switching lane.,False
511,2,"[-1.11927353e+02  1.02042828e+01 -1.57119598e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  4.67721820e-02  2.60674133e+02
  4.47124213e-01  3.51936170e+00  2.00000000e+00  4.52861787e+01
  7.79763506e+00  1.34836531e+00 -1.41006710e+00  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  5.64580296e+01
  0.00000000e+00  1.00000000e+02 -6.19094312e+01  7.27179937e-01]",96,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A black Sedan is driving ahead (near) of the ego vehicle and maintaining lane.,False
511,3,"[-1.40323380e+02  1.02034512e+01 -1.34614212e+02  0.00000000e+00
  1.00000000e+01  1.00000000e+00  3.59954590e+02  3.14632812e+02
  2.16588750e-02  8.96928909e+00  3.00000000e+00  5.19272099e+01
  9.98956643e+00  1.34893101e+00  7.91709118e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.03280131e+01
  0.00000000e+00  1.00000000e+02  3.38623785e-01  2.12851426e+00]",93,0.245075,0.245075,"[0, 0, 0, 0, 0, 0, 0.244649, 0.245075, 0, 0.168641, 0, 0]",A yellow Hatchback is overtaking (near) the ego vehicle and maintaining lane.,False
511,4,"[-1.77932846e+02  1.02040977e+01 -9.80120544e+01  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  1.02308050e-01  3.14714966e+02
  8.81945528e-03  5.81595222e+00  4.00000000e+00  9.34058314e+00
  9.47409000e+00  1.34801964e+00  7.90332671e-01  3.27275946e+00
  2.31776591e-04  6.07415919e+00  7.96579530e-01  0.00000000e+00
  3.42426038e+01  1.00000000e+02 -2.51740565e-01 -2.40153849e+00]",81,-1,0.121694,"[0, 0, 0, 0, 0.008414, 0.066953, 0.113834, 0.121641, 0.12169, 0.121694, 0.121694, 0.121694]",A black SUV is crossing the road from right to left (near) and switching lane.,False
511,5,"[-1.85007645e+02  1.02044849e+01 -9.09532700e+01  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  3.17108061e-05  3.15033417e+02
 -5.30874968e-05  2.29581583e-05  4.00000000e+00  4.39155160e+00
  0.00000000e+00  1.34863465e+00  7.84806134e-01  7.16825810e-01
  7.14186966e-04  0.00000000e+00  5.00833529e-01  0.00000000e+00
  6.99967667e+01  1.00000000e+02 -1.69887663e-01 -3.00000000e+00]",108,-1,0.121694,"[0.121694, 0.121694, 0.121694, 0.121694, 0.121694, 0.121694, 0.121694, 0.121694, 0.121694, 0.121694, 0.121694, 0.121694]",A red Hatchback is crossing the road from right to left (near) and switching lane.,False
511,6,"[-1.85007645e+02  1.02044849e+01 -9.09532700e+01  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  3.11668045e-05  3.15033417e+02
 -5.21693401e-05  1.44659446e-05  4.00000000e+00  4.39155160e+00
  0.00000000e+00  1.34863465e+00  7.84806134e-01  7.08073634e-01
  7.16094315e-04  0.00000000e+00  4.94506028e-01  0.00000000e+00
  6.99979627e+01  1.00000000e+02 -1.69887663e-01 -3.00000000e+00]",83,-1,0.121694,"[0.121694, 0.121694, 0.121694, 0.121694, 0, 0, 0, 0, 0, 0, 0, 0]",A red Hatchback is driving from the opposite direction (near) and switching lane.,False
511,7,"[-1.88064865e+02  1.02045145e+01 -8.78862991e+01  0.00000000e+00
  1.00000000e+01  1.00000000e+00  1.38996383e-02  3.15084869e+02
  3.34576689e-05  2.02848978e-01  5.00000000e+00  3.47367935e+01
  1.11746610e+01  1.34855499e+00  7.83906003e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  9.59380730e+01
  0.00000000e+00  1.00000000e+02 -6.93742704e-02  2.79510583e+00]",135,0.364196,0.364196,"[0, 0, 0.364196, 0.071374, 0, 0, 0, 0, 0, 0, 0, 0]",A yellow Sedan is crossing the road from left to right (far) and switching lane.,False
511,8,"[-2.10535065e+02  1.02040234e+01 -6.67078781e+01  0.00000000e+00
  1.00000000e+01  1.00000000e+00  8.00013915e-02  3.05941895e+02
  3.59776337e+02  4.76322666e+00  6.00000000e+00  7.08337257e+01
  1.11770698e+01  1.34816436e+00  9.44515571e-01  5.75009562e+00
  2.53379505e-01  4.09963564e+00  4.14325866e-01  0.00000000e+00
  3.15407842e+01  1.00000000e+02  1.98256525e+01 -2.04280982e+00]",1,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Light rain,False
511,9,"[-2.25171051e+02  1.02042160e+01 -7.48692474e+01  2.02000003e+01
  1.00000000e+01  0.00000000e+00  3.59933197e+02  1.86696762e+02
  3.59751038e+02  4.17470640e+00  6.00000000e+00  1.00000000e+02
  1.00000000e+02  1.34906204e+00 -1.15751508e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  4.68303526e+01
  0.00000000e+00  1.00000000e+02  2.10325980e+01  1.64529960e+00]",132,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A pink SUV is crossing the road from left to right (far) and switching lane.,False
511,10,"[-2.18088623e+02  1.02030020e+01 -1.22748924e+02  2.02000003e+01
  1.00000000e+01 -1.00000000e+00  3.59984497e+02  1.70431366e+02
  6.45044586e-03  1.01968744e+01  7.00000000e+00  8.23308522e+01
  1.99999523e+01  1.34874574e+00  1.66978820e-01  9.63772567e+01
  6.35270607e+00  1.99999539e+01  2.27714840e+00  1.57000000e+01
  0.00000000e+00  1.00000000e+02 -2.11198971e-01  5.81118591e-01]",127,0.239228,0.239228,"[0, 0.18996, 0.04798, 0, 0, 0, 0, 0, 0.239228, 0.112641, 0, 0]",A yellow Hatchback is crossing the road from right to left (near) and maintaining lane.,False
511,11,"[-2.10763428e+02  1.02042484e+01 -1.66716599e+02  2.02000003e+01
  1.00000000e+01 -1.00000000e+00  3.07280645e-02  1.70599289e+02
  5.40084147e-04  3.87601668e+00  8.00000000e+00  4.74477310e+01
  1.99954903e+01  1.34846081e+00  1.64065989e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  1.95915246e+01  1.00000000e+02 -3.50966973e-02 -9.11269510e-01]",113,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A pink Sedan is driving from the opposite direction (near) and maintaining lane.,False
511,12,"[-2.09161880e+02  1.02044792e+01 -1.76428406e+02  2.02000003e+01
  1.00000000e+01  1.00000000e+00  2.59110844e-03  1.70676971e+02
  9.82317652e-05  3.10390463e-02  9.00000000e+00  5.41782933e+01
  0.00000000e+00  1.34863961e+00  1.62713877e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  1.57000000e+01
  0.00000000e+00  1.00000000e+02 -4.85035258e-02  1.09557383e-01]",107,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A red SUV is driving ahead (near) of the ego vehicle and switching lane.,True
512,0,"[ -66.10588837   10.20431423 -112.93603516    0.           10.
   -1.          359.89147949  228.23266602  359.9367981     3.31121865
    0.          100.          100.            1.57489502   -0.84218229
    0.            0.            0.            0.           29.40331563
    0.          100.            8.94322934    1.19430946]",120,-1,0.078396,"[0, 0, 0, 0, 0.078396, 0, 0, 0, 0, 0, 0, 0]",A yellow Sedan is driving from the opposite direction (near) and switching lane.,False
512,1,"[-9.36006470e+01  1.02034445e+01 -1.42558441e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  1.23015442e-03  2.22048172e+02
  3.67667116e-02  8.56593200e+00  1.00000000e+00  1.00000000e+02
  1.00000000e+02  1.34863145e+00 -7.34053029e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  2.55855177e+01  1.00000000e+02 -7.30327738e-01 -1.35331994e+00]",130,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A skyblue SUV is crossing the road from left to right (far) and maintaining lane.,False
512,2,"[-1.17248543e+02  1.02042284e+01 -1.55008575e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  3.59944550e+02  2.97769135e+02
  1.80328652e-01  3.61194283e+00  2.00000000e+00  2.77142440e+01
  1.11104768e+01  1.34899099e+00  1.08531428e+00  2.47463189e+00
  6.29135913e+00  6.12197602e+00  1.21780655e+00  3.93133997e+01
  0.00000000e+00  1.00000000e+02 -1.94192052e+01  1.25723617e+00]",139,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A pink SchoolBus is crossing the road from left to right (near) and switching lane.,False
512,3,"[-1.51656433e+02  1.02029333e+01 -1.23491058e+02  0.00000000e+00
  1.00000000e+01  1.00000000e+00  3.59985840e+02  3.14132904e+02
  3.59973602e+02  1.01794875e+01  3.00000000e+00  4.97632092e+01
  1.00282991e+01  1.34873742e+00  8.00654321e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  2.01535799e+01  1.00000000e+02  1.80907699e-01 -1.70293093e-01]",117,7.5,1,"[0.370215, 0.54292, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A yellow Hatchback is driving ahead (near) of the ego vehicle and maintaining lane.,False
512,4,"[-1.59938828e+02  1.02044849e+01 -1.15507919e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  2.81848461e-05  3.15082947e+02
 -4.95280074e-06  1.72186801e-05  4.00000000e+00  5.68453521e+00
  2.22637184e-01  1.34864662e+00  7.83950106e-01  1.05012558e+00
  5.43810626e-02  2.22637209e-01  1.44406343e+00  0.00000000e+00
  6.99975750e+01  1.00000000e+02 -8.68136840e-03 -3.00000000e+00]",4,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Light fog,False
512,5,"[-1.59939102e+02  1.02044840e+01 -1.15507614e+02  2.00000003e+00
  1.00000000e+01 -1.00000000e+00  1.93517553e-05  3.15085266e+02
  1.53278997e-05  3.24623987e-05  4.00000000e+00  6.95142157e+00
  2.00008037e-01  1.34865208e+00  7.83914111e-01  1.03130360e+00
  6.89491230e-02  2.00008057e-01  1.42084857e+00  0.00000000e+00
  4.93692760e+01  1.00000000e+02 -8.68136840e-03 -3.00016231e-01]",106,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A skyblue BoxTruck is driving ahead (near) of the ego vehicle and switching lane.,False
512,6,"[-1.59939102e+02  1.02044840e+01 -1.15507614e+02  2.00000003e+00
  1.00000000e+01 -1.00000000e+00  1.67651106e-05  3.15085266e+02
  2.13626736e-05  4.71186054e-06  5.00000000e+00  7.14575909e+00
  0.00000000e+00  1.34865208e+00  7.83914111e-01  3.19333720e+01
  5.23343002e-01  1.70598471e-03  1.07066677e+01  0.00000000e+00
  4.93792575e+01  1.00000000e+02 -8.68136840e-03 -3.00002356e-01]",66,0.219788,0.219788,"[0, 0, 0, 0, 0, 0, 0, 0, 0.219788, 0, 0, 0]",A white Sedan is driving ahead (far) of the ego vehicle and switching lane.,True
513,0,"[-6.49202347e+01  1.02042780e+01 -1.12921883e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  3.59816772e+02  2.20344711e+02
  1.49223246e-02  2.98253698e+00  0.00000000e+00  1.00000000e+02
  1.00000000e+02  1.58084547e+00 -7.04071551e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.09938676e+01
  0.00000000e+00  1.00000000e+02 -2.72110867e+00  1.48526205e+00]",120,-1,0.099976,"[0, 0, 0, 0, 0.099976, 0, 0, 0, 0, 0, 0, 0]",A yellow Sedan is driving from the opposite direction (near) and switching lane.,False
513,1,"[-9.27082901e+01  1.02033148e+01 -1.42522507e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  3.59978516e+02  2.23863739e+02
  1.46139367e-02  8.98851240e+00  1.00000000e+00  1.00000000e+02
  1.00000000e+02  1.34879555e+00 -7.65626289e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  1.54748286e+01  1.00000000e+02 -8.61252706e-02 -7.20520936e-01]",0,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Nice Weather,False
513,2,"[-1.19618271e+02  1.02041807e+01 -1.53425568e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  3.59980408e+02  3.05675476e+02
  1.43048227e-01  4.34992598e+00  1.00000000e+00  1.00000000e+02
  1.00000000e+02  1.34877052e+00  9.47490491e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  8.51656750e+01
  0.00000000e+00  1.00000000e+02 -8.36670401e+00  3.14223385e+00]",118,0.405809,0.405809,"[0, 0.336577, 0.405809, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A red SUV is overtaking (near) the ego vehicle and maintaining lane.,False
513,3,"[-1.58009155e+02  1.02031345e+01 -1.17335205e+02  0.00000000e+00
  1.00000000e+01  1.00000000e+00  4.53897640e-02  3.13908966e+02
  3.59979492e+02  9.88829594e+00  2.00000000e+00  8.19215452e+01
  1.11720965e+01  1.34837412e+00  8.04531941e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  2.29772955e+01  1.00000000e+02 -6.32903961e-03 -7.79980265e-01]",92,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A yellow SchoolBus is driving from the opposite direction (near) and switching lane.,False
513,4,"[-1.83882355e+02  1.02044506e+01 -9.20519791e+01  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  8.92320648e-02  3.14929016e+02
  5.94087120e-04  2.18716689e+00  3.00000000e+00  1.00000000e+02
  1.00000000e+02  1.34810676e+00  7.86638707e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  2.95480020e+01  1.00000000e+02 -1.65073341e-01 -1.75448520e+00]",51,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A red BoxTruck is driving ahead (far) of the ego vehicle and switching lane.,False
513,5,"[-1.85279739e+02  1.02044859e+01 -9.06556854e+01  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  2.86360519e-05  3.14969391e+02
  7.07611207e-06  6.50600825e-06  4.00000000e+00  1.00000000e+02
  1.00000000e+02  1.34864000e+00  7.85922187e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  6.99990837e+01  1.00000000e+02 -1.57664574e-01 -3.00000000e+00]",131,-1,0.005591,"[0, 0.005591, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A black SchoolBus is crossing the road from left to right (far) and maintaining lane.,False
513,6,"[-1.85279739e+02  1.02044849e+01 -9.06556854e+01  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  2.35133211e-05  3.14969391e+02
 -6.39659811e-06  3.05257689e-05  5.00000000e+00  7.65457569e+01
  4.14549735e+00  1.34864000e+00  7.85922187e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  6.99957482e+01  1.00000000e+02 -1.57664574e-01 -3.00000000e+00]",3,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Heavy rain,False
513,7,"[-1.89473572e+02  1.02042112e+01 -8.64571075e+01  1.01000000e+02
  1.00000000e+01  1.00000000e+00  3.59817993e+02  3.15038818e+02
  6.20990031e-05  3.56768274e+00  5.00000000e+00  8.35674668e+01
  0.00000000e+00  1.34977301e+00  7.84730692e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.30806961e+01
  0.00000000e+00  1.00000000e+02  5.12822781e-03  3.06382752e+00]",83,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A red Hatchback is driving from the opposite direction (near) and switching lane.,False
513,8,"[-2.16468231e+02  1.02043743e+01 -6.45146942e+01  1.01000000e+02
  1.00000000e+01  1.00000000e+00  5.77018447e-02  2.80671448e+02
  3.59672302e+02  3.26093249e+00  6.00000000e+00  1.00000000e+02
  1.00000000e+02  1.34829534e+00  1.38603652e+00  1.54239460e+02
  4.11959523e+00  0.00000000e+00  3.79397746e+00  1.57000000e+01
  0.00000000e+00  1.00000000e+02  5.44090693e+01  3.23800731e-01]",79,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A skyblue Sedan is driving ahead (near) of the ego vehicle and switching lane.,False
513,9,"[-2.24847443e+02  1.02040825e+01 -8.19657516e+01  1.01000000e+02
  1.00000000e+01  0.00000000e+00  3.59817993e+02  1.72723679e+02
  3.59863953e+02  6.33233090e+00  7.00000000e+00  1.60497588e+01
  9.99493466e+00  1.34975931e+00  1.27615798e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  6.01469087e+01
  0.00000000e+00  1.00000000e+02  1.62084833e+00  3.52753724e+00]",18,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A pink Sedan is driving from the opposite direction (far) and switching lane.,False
513,10,"[-2.16162537e+02  1.02031641e+01 -1.33739731e+02  1.01000000e+02
  1.00000000e+01 -1.00000000e+00  3.59971649e+02  1.70513809e+02
  6.51471829e-03  9.64847569e+00  8.00000000e+00  5.21600040e+01
  9.99956542e+00  1.34882134e+00  1.65535513e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  1.45000000e+01  1.00000000e+02  7.65677954e-02 -2.12890811e-01]",81,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A black SUV is crossing the road from right to left (near) and switching lane.,False
513,11,"[-2.09436661e+02  1.02043905e+01 -1.74572922e+02  1.01000000e+02
  1.00000000e+01  1.00000000e+00  8.41651186e-02  1.70743378e+02
  2.39793910e-04  2.84106769e+00  9.00000000e+00  5.57967576e+01
  0.00000000e+00  1.34813758e+00  1.61559310e-01  4.55333757e+00
  3.14284572e+00  3.40158129e-01  9.13584399e-01  0.00000000e+00
  3.14050125e+01  1.00000000e+02 -1.72507051e-02 -2.06635901e+00]",54,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A white BoxTruck is driving from the opposite direction (far) and switching lane.,False
