Episode,Step,State,Action,Reward,Collision Probability,Collision Probability List,Action_Description,Done
350,10,"[-2.19423370e+02  1.02044134e+01 -1.13997513e+02  1.01000000e+02
  1.00000000e+01 -1.00000000e+00  3.59928070e+02  1.70206619e+02
  5.04928350e-04  1.48094089e+00  7.00000000e+00  2.17142150e+01
  9.93527925e+00  1.34908962e+00  1.70928727e-01  2.70528201e+01
  6.40873473e+00  9.93528004e+00  1.29303637e+00  9.25140673e+01
  0.00000000e+00  1.00000000e+02 -3.12985321e-01  2.15668337e+00]",136,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A red Hatchback is crossing the road from left to right (far) and switching lane.,False
350,11,"[-2.13282471e+02  1.02037678e+01 -1.50762726e+02  1.01000000e+02
  1.00000000e+01 -1.00000000e+00  4.87403087e-02  1.70681000e+02
  2.49521690e-03  7.58602751e+00  8.00000000e+00  4.44145956e+01
  9.99928926e+00  1.34834387e+00  1.62635203e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  1.97823706e+01  1.00000000e+02 -4.00440578e-02 -1.00238297e+00]",66,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A white Sedan is driving ahead (far) of the ego vehicle and switching lane.,False
350,12,"[-2.09071060e+02  1.02044668e+01 -1.76616394e+02  1.01000000e+02
  1.00000000e+01  1.00000000e+00  5.04536927e-02  1.70793701e+02
  2.99221083e-05  1.47508465e+00  9.00000000e+00  4.65525381e+01
  0.00000000e+00  1.34834558e+00  1.60674278e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  1.95610218e+01  1.00000000e+02 -1.38196037e-02 -8.73919678e-01]",123,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A white SchoolBus is driving ahead (near) of the ego vehicle and switching lane.,True
351,0,"[ -65.61471558   10.20435619 -112.28096771    0.           10.
   -1.          359.90209961  228.96282959  359.91888428    2.57953827
    0.          100.          100.            1.50119618   -0.85462071
    0.            0.            0.            0.           37.56084792
    0.          100.           19.02778571    1.09571357]",41,0.487299,0.487299,"[0, 0, 0, 0, 0, 0.487299, 0.076888, 0, 0, 0, 0, 0]",A white SchoolBus is driving from the opposite direction (far) and switching lane.,False
351,1,"[-9.32109909e+01  1.02036619e+01 -1.42152008e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  3.59979431e+02  2.22057251e+02
  1.86503604e-02  8.02885985e+00  1.00000000e+00  8.64873663e+01
  1.71509879e+01  1.34876655e+00 -7.34130266e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  2.16697909e+01  1.00000000e+02 -1.00522451e+00 -1.17337503e+00]",117,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A yellow Hatchback is driving ahead (near) of the ego vehicle and maintaining lane.,False
351,2,"[-1.17283241e+02  1.02041521e+01 -1.55082703e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  3.59936066e+02  2.97288361e+02
  2.20493883e-01  4.02853617e+00  2.00000000e+00  6.49041351e+01
  9.99948488e+00  1.34904729e+00  1.09351607e+00  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  6.00560834e+01
  0.00000000e+00  1.00000000e+02 -2.08079395e+01  1.55639975e+00]",136,-1,0.18334,"[0, 0, 0, 0, 0, 0, 0.18334, 0, 0, 0, 0, 0]",A red Hatchback is crossing the road from left to right (far) and switching lane.,False
351,3,"[-1.52037445e+02  1.02029800e+01 -1.23175240e+02  0.00000000e+00
  1.00000000e+01  1.00000000e+00  3.59983337e+02  3.14057343e+02
  3.59973511e+02  1.00954243e+01  3.00000000e+00  3.38165780e+01
  0.00000000e+00  1.34875497e+00  8.01974239e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  2.05545905e+01  1.00000000e+02 -7.42446950e-01 -2.35270881e-01]",20,0.51581,0.51581,"[0, 0, 0, 0, 0, 0, 0.076251, 0.241981, 0.42544, 0.51581, 0.386002, 0.128739]",A white Hatchback is driving ahead (far) of the ego vehicle and switching lane.,False
351,4,"[-1.83436523e+02  1.02044296e+01 -9.24449692e+01  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  1.47786528e-01  3.14921844e+02
  9.10616014e-04  2.68174769e+00  4.00000000e+00  5.09404196e+00
  9.53674316e-05  1.34773473e+00  7.86755137e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  3.15391053e+01  1.00000000e+02 -1.76769384e-01 -2.08211647e+00]",95,-1,0.188594,"[0.137376, 0.178804, 0.187997, 0.18805, 0.188592, 0.188594, 0.188594, 0.188594, 0.188594, 0.188594, 0.188594, 0.188594]",A black SUV is driving ahead (near) of the ego vehicle and maintaining lane.,False
351,5,"[-1.84930740e+02  1.02044849e+01 -9.09516525e+01  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  2.64323953e-05  3.14971252e+02
  1.20333971e-05  2.15769947e-05  4.00000000e+00  4.05705277e+00
  0.00000000e+00  1.34863998e+00  7.85890187e-01  5.30064377e+01
  1.59388061e+00  0.00000000e+00  3.82282747e+00  0.00000000e+00
  6.99969612e+01  1.00000000e+02 -1.71617581e-01 -3.00000000e+00]",70,-1,0.188594,"[0.188594, 0.188594, 0.188594, 0.188594, 0.188594, 0.188594, 0.188594, 0.188594, 0.188594, 0.188594, 0.188594, 0.188594]",A red SUV is crossing the road from right to left (near) and maintaining lane.,False
351,6,"[-1.84930740e+02  1.02044849e+01 -9.09516525e+01  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  2.48815522e-05  3.14971252e+02
  1.16364918e-05  2.77425874e-05  4.00000000e+00  4.05705277e+00
  0.00000000e+00  1.34863998e+00  7.85890187e-01  5.29568552e+01
  1.59388061e+00  9.53674316e-05  3.82282747e+00  0.00000000e+00
  6.99960929e+01  1.00000000e+02 -1.71617581e-01 -3.00000000e+00]",111,-1,0.188594,"[0.188594, 0.188594, 0.188594, 0.188594, 0.064261, 0, 0, 0, 0.018588, 0.042345, 0.05185, 0.017626]",A yellow Hatchback is overtaking (near) the ego vehicle and maintaining lane.,False
351,7,"[-1.88557205e+02  1.02043304e+01 -8.73218155e+01  0.00000000e+00
  1.00000000e+01  1.00000000e+00  3.59835632e+02  3.15032745e+02
  7.26911167e-05  2.27920845e+00  5.00000000e+00  4.92667294e+00
  1.81290340e+00  1.34964886e+00  7.84822569e-01  4.00957844e+00
  2.89977677e-01  5.10068502e+00  3.88013088e+00  1.00000000e+02
  0.00000000e+00  1.00000000e+02 -3.36817509e-02  2.97961974e+00]",140,0.414916,0.414916,"[0.098465, 0.284547, 0.414916, 0.191167, 0.010275, 0, 0, 0, 0, 0, 0.127474, 0]",A black SUV is crossing the road from left to right (near) and switching lane.,False
351,8,"[-2.14377899e+02  1.02043142e+01 -6.48169556e+01  0.00000000e+00
  1.00000000e+01  1.00000000e+00  8.76125991e-02  2.92007935e+02
  3.59700745e+02  3.65270621e+00  6.00000000e+00  9.33068150e+00
  5.77515157e+00  1.34809670e+00  1.18804518e+00  2.87935227e+00
  1.64195962e-01  2.65737240e+00  2.14498566e+00  0.00000000e+00
  1.45000000e+01  1.00000000e+02  3.57796247e+01 -8.20200241e-02]",16,0.250562,0.250562,"[0, 0, 0.250562, 0.047146, 0, 0, 0, 0, 0, 0, 0, 0]",A red BoxTruck is driving ahead (far) of the ego vehicle and switching lane.,False
351,9,"[-2.25234406e+02  1.02042246e+01 -7.88159714e+01  0.00000000e+00
  1.00000000e+01  0.00000000e+00  3.59974884e+02  1.76541367e+02
  3.59852448e+02  4.19811188e+00  7.00000000e+00  1.22421243e+01
  1.00001099e+01  1.34880228e+00  6.10367401e-02  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  5.50000000e+01
  0.00000000e+00  1.00000000e+02  1.06263721e+01  3.44906064e+00]",68,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A white Jeep is driving ahead (near) of the ego vehicle and maintaining lane.,False
351,10,"[-2.20508072e+02  1.02041407e+01 -1.08524635e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  3.59812256e+02  1.70137222e+02
  8.98331404e-04  4.36998777e+00  8.00000000e+00  2.85981002e+01
  9.99655340e+00  1.34979739e+00  1.72134641e-01  2.87178305e+00
  6.21260838e+00  1.49666450e+00  1.85985725e+00  5.50000000e+01
  0.00000000e+00  1.00000000e+02 -1.43055932e-01  3.58442241e+00]",4,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Light fog,False
351,11,"[-2.12511383e+02  1.02036171e+01 -1.56142563e+02  2.00000003e+00
  1.00000000e+01 -1.00000000e+00  5.74684069e-02  1.70604706e+02
  2.39173882e-03  8.05896561e+00  8.00000000e+00  4.03092765e+01
  1.00004955e+01  1.34830041e+00  1.63970975e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  3.94084326e+01  1.00000000e+02 -1.62827646e-02 -3.08664564e+00]",23,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A pink Hatchback is driving from the opposite direction (far) and switching lane.,False
351,12,"[-2.09085648e+02  1.02045097e+01 -1.76952515e+02  2.00000003e+00
  1.00000000e+01  1.00000000e+00  3.75435054e-02  1.70668625e+02
  1.46171251e-05  6.75073836e-04  9.00000000e+00  5.35229235e+01
  9.90881842e-02  1.34842590e+00  1.62866039e-01  3.32725939e+00
  3.34402868e+00  9.90881973e-02  4.86571081e-01  1.57000000e+01
  0.00000000e+00  1.00000000e+02 -3.08898411e-02  1.18822382e-02]",92,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A yellow SchoolBus is driving from the opposite direction (near) and switching lane.,True
352,0,"[ -66.01322174   10.20423222 -113.1035614     0.           10.
   -1.          359.82901001  227.55802917  359.97521973    3.60805707
    0.          100.          100.            1.38577737   -0.82995633
    0.            0.            0.            0.           44.53781756
    0.          100.            3.01187615    1.40272491]",58,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A yellow Sedan is crossing the road from right to left (far) and switching lane.,False
352,1,"[-9.61542358e+01  1.02033834e+01 -1.45206879e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  4.78885174e-02  2.22534576e+02
  5.02867401e-02  8.67395666e+00  1.00000000e+00  2.16142365e+01
  5.58781147e+00  1.34835820e+00 -7.42606292e-01  1.93723432e+00
  9.11916338e-02  2.29910878e+00  1.47813538e+00  0.00000000e+00
  3.11111080e+01  1.00000000e+02 -1.72127035e+00 -1.87425570e+00]",134,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A yellow Sedan is crossing the road from left to right (far) and maintaining lane.,False
352,2,"[-1.19180763e+02  1.02042389e+01 -1.53829269e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  3.59950806e+02  3.02357117e+02
  1.40698940e-01  3.90355241e+00  2.00000000e+00  5.83820946e+01
  1.11758356e+01  1.34895660e+00  1.00541529e+00  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  5.31067083e+01
  0.00000000e+00  1.00000000e+02 -1.29138336e+01  1.77959733e+00]",24,0.337901,0.337901,"[0, 0, 0, 0, 0, 0, 0.337901, 0, 0, 0, 0, 0]",A white SchoolBus is driving ahead (far) of the ego vehicle and maintaining lane.,False
352,3,"[-1.51788696e+02  1.02031956e+01 -1.22711548e+02  0.00000000e+00
  1.00000000e+01  1.00000000e+00  3.59955383e+02  3.14354614e+02
 -2.81014643e-03  9.40170063e+00  3.00000000e+00  3.00467941e+01
  9.76830684e-01  1.34891976e+00  7.96672560e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  2.13090680e+01
  0.00000000e+00  1.00000000e+02  9.82880906e-01  6.34295775e-01]",77,-1,0.082359,"[0, 0.082359, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A black Jeep is driving ahead (near) of the ego vehicle and switching lane.,False
352,4,"[-1.81766617e+02  1.02043018e+01 -9.38305588e+01  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  6.55893832e-02  3.14493439e+02
  2.73631280e-03  3.34820536e+00  4.00000000e+00  6.74819692e+00
  0.00000000e+00  1.34824457e+00  7.94225253e-01  1.01667651e+00
  1.11638341e-02  0.00000000e+00  9.88365428e-01  0.00000000e+00
  3.11338866e+01  1.00000000e+02 -2.81933548e-01 -2.05112089e+00]",91,0.231694,0.231694,"[0, 0.08992, 0.154526, 0.197206, 0.203577, 0.203629, 0.205415, 0.205417, 0.205417, 0.206229, 0.21095, 0.231694]",A black Hatchback is overtaking (near) the ego vehicle and switching lane.,False
352,5,"[-1.84744415e+02  1.02044268e+01 -9.08939667e+01  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  3.59980133e+02  3.14592377e+02
 -1.41131954e-04  2.92013626e-01  5.00000000e+00  3.84921273e+00
  0.00000000e+00  1.34878736e+00  7.92525757e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  4.16853269e+01  1.00000000e+02 -2.05748158e-01 -3.00000000e+00]",2,0.230479,0.230479,"[0.23047, 0.230479, 0.230479, 0.230479, 0.230479, 0.230479, 0.230479, 0.230479, 0.230479, 0.230479, 0.230479, 0.230479]",Moderate rain,False
352,6,"[-1.84747406e+02  1.02044849e+01 -9.08911514e+01  5.05000000e+01
  1.00000000e+01 -1.00000000e+00  3.19228930e-05  3.14591980e+02
 -8.15037856e-06  3.00408696e-05  5.00000000e+00  3.84761436e+00
  9.53674316e-05  1.34865789e+00  7.92526440e-01  7.49666424e-01
  1.12949368e-02  0.00000000e+00  5.37659951e-01  0.00000000e+00
  6.99957692e+01  1.00000000e+02 -2.05748158e-01 -3.00000000e+00]",93,0.505027,0.505027,"[0.230479, 0.381264, 0.236969, 0.236977, 0.101525, 0, 0.340917, 0.336194, 0.505027, 0.46092, 0.392789, 0.377137]",A yellow Hatchback is overtaking (near) the ego vehicle and maintaining lane.,False
352,7,"[-1.88211899e+02  1.02043543e+01 -8.74650421e+01  5.05000000e+01
  1.00000000e+01  1.00000000e+00  3.59839050e+02  3.14688293e+02
  2.58501008e-04  1.79135723e+00  6.00000000e+00  3.13131551e+00
  4.34739872e-01  1.34962542e+00  7.90834455e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  9.62621147e+01
  0.00000000e+00  1.00000000e+02 -1.22979869e-01  2.41896273e+00]",114,0.476996,0.476996,"[0.415526, 0.476996, 0.393311, 0.349255, 0.337366, 0.366314, 0.370028, 0.228136, 0, 0, 0, 0]",A red SchoolBus is overtaking (near) the ego vehicle and switching lane.,False
352,8,"[-2.14359711e+02  1.02043171e+01 -6.48636627e+01  5.05000000e+01
  1.00000000e+01  1.00000000e+00  9.11405981e-02  2.91154480e+02
  3.59703857e+02  3.64470020e+00  7.00000000e+00  1.51027649e+01
  1.11605175e+01  1.34809615e+00  1.20292972e+00  2.43007292e+01
  1.98375120e-01  1.11759576e+01  1.28683143e+00  1.57000000e+01
  0.00000000e+00  1.00000000e+02  3.43381952e+01  7.72443891e-02]",126,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A skyblue SUV is driving from the opposite direction (near) and maintaining lane.,False
352,9,"[-2.25426971e+02  1.02042055e+01 -7.72347946e+01  5.05000000e+01
  1.00000000e+01  0.00000000e+00  3.59924988e+02  1.77349136e+02
  3.59840515e+02  4.22235596e+00  8.00000000e+00  2.45683369e+01
  1.11752754e+01  1.34911555e+00  4.69999438e-02  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  6.99403739e+01
  0.00000000e+00  1.00000000e+02  1.39497382e+01  3.03561057e+00]",110,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A yellow Sedan is overtaking (near) the ego vehicle and switching lane.,False
352,10,"[-2.16868744e+02  1.02029352e+01 -1.28498093e+02  5.05000000e+01
  1.00000000e+01 -1.00000000e+00  3.59987579e+02  1.70879105e+02
  1.30942985e-02  1.06948793e+01  9.00000000e+00  6.41954736e+01
  1.11757563e+01  1.34872780e+00  1.59127143e-01  8.95492314e+01
  6.33579304e+00  1.99992987e+01  2.46629706e+00  0.00000000e+00
  2.22187090e+01  1.00000000e+02  3.95610430e-01 -5.30371596e-01]",56,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A red SUV is driving ahead (far) of the ego vehicle and maintaining lane.,False
352,11,"[-2.09861710e+02  1.02042780e+01 -1.71578857e+02  5.05000000e+01
  1.00000000e+01  1.00000000e+00  6.23339601e-02  1.70819611e+02
  2.85429007e-04  3.68999581e+00  1.00000000e+01  4.99429848e+01
  3.37630698e+00  1.34826313e+00  1.60225607e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  3.37578789e+01  1.00000000e+02 -9.29319887e-03 -2.30827213e+00]",139,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A pink SchoolBus is crossing the road from left to right (near) and switching lane.,False
352,12,"[-2.09058731e+02  1.02044468e+01 -1.76552200e+02  5.05000000e+01
  1.00000000e+01  1.00000000e+00  3.59967194e+02  1.70801895e+02
 -7.25478385e-05  4.71570914e-01  1.10000000e+01  4.54824777e+01
  0.00000000e+00  1.34885568e+00  1.60532767e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  1.45000000e+01  1.00000000e+02 -4.67925589e-02 -5.17549050e-02]",19,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A skyblue Jeep is driving from the opposite direction (far) and maintaining lane.,True
353,0,"[ -65.51145935   10.20433712 -112.23506927    0.           10.
   -1.          359.87722778  229.55810547  359.91760254    2.6853885
    0.          100.          100.            1.48236264   -0.8649211
    0.            0.            0.            0.           61.98816792
    0.          100.           16.48052653    1.31810452]",53,0.286332,0.286332,"[0, 0, 0, 0, 0, 0.286332, 0, 0, 0, 0, 0, 0]",A red BoxTruck is driving from the opposite direction (far) and maintaining lane.,False
353,1,"[-9.56120453e+01  1.02035694e+01 -1.44763062e+02  0.00000000e+00
  1.00000000e+01 -1.00000000e+00  3.57471555e-02  2.22540741e+02
  2.70853806e-02  8.48346399e+00  1.00000000e+00  1.00000000e+02
  1.00000000e+02  1.34843412e+00 -7.42600695e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  3.38940526e+01  1.00000000e+02 -2.28247224e+00 -2.10302449e+00]",7,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Light wetness,False
353,2,"[-1.19558258e+02  1.02041731e+01 -1.53704681e+02  2.00000003e-01
  1.00000000e+01 -1.00000000e+00  3.59980865e+02  3.03986389e+02
  1.68871477e-01  4.21697489e+00  1.00000000e+00  1.00000000e+02
  1.00000000e+02  1.34877494e+00  9.76850917e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.90488778e+01
  0.00000000e+00  1.00000000e+02 -1.21648904e+01  2.26799227e+00]",130,-1,0.050621,"[0, 0, 0, 0, 0, 0, 0.050621, 0, 0, 0, 0, 0]",A skyblue SUV is crossing the road from left to right (far) and maintaining lane.,False
353,3,"[-1.55962006e+02  1.02030611e+01 -1.19342110e+02  2.00000003e-01
  1.00000000e+01  1.00000000e+00  3.59993835e+02  3.13939026e+02
  3.59991943e+02  1.02308954e+01  2.00000000e+00  3.88798279e+01
  0.00000000e+00  1.34868311e+00  8.03951447e-01  1.00000000e+02
  1.00000000e+01  1.00000000e+02  2.00000000e+01  0.00000000e+00
  2.55254277e+01  1.00000000e+02 -2.20269313e-02 -1.07140272e+00]",78,0.22557,0.22557,"[0.107569, 0.22557, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A black Jeep is overtaking (near) the ego vehicle and maintaining lane.,False
353,4,"[-1.84015808e+02  1.02044725e+01 -9.19287796e+01  2.00000003e-01
  1.00000000e+01 -1.00000000e+00  1.04601219e-01  3.14996124e+02
  4.47124650e-04  1.87800138e+00  3.00000000e+00  8.89703040e+00
  2.13439386e+00  1.34800862e+00  7.85462195e-01  9.29152263e-01
  1.42334346e-03  4.92683220e-01  1.17177567e+00  0.00000000e+00
  2.27833238e+01  1.00000000e+02 -1.41323390e-01 -1.15146733e+00]",132,0.357277,0.357277,"[0.015787, 0, 0, 0.357277, 0.107598, 0, 0, 0, 0, 0, 0, 0]",A pink SUV is crossing the road from left to right (far) and switching lane.,False
