Episode,State,Action,Choosing_Type,Collision_Probability,Collision_uid,Collision_Probability_Per_Step,Done
0,"[-37.24434662  -1.47562253 -12.62831116   0.           0.
   0.          12.          -1.           1.15655839 105.13115692
 359.05615234   4.86005401]",26,randomly,1.0,SUV(Clone)2dc968a3-0e48-4ae8-8b4c-4bf85e8b9890,"[0.087228, 0.47039, 1, 0.120876, 0.126092, 0.126115, 0.126141, 1, 0.132066, 0.132099, 0.13215, 0.132221]",False
0,"[-3.10928917e+01 -1.64140439e+00 -1.43359051e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.54393935e+00  1.04727173e+02  3.59160156e+02  3.03996903e-03]",1,randomly,0.133,No collision,"[0.132279, 0.132351, 0.132396, 0.13245, 0.132506, 0.132566, 0.132613, 0.132675, 0.132725, 0.132775, 0.132846, 0.132898]",False
0,"[-3.10922794e+01 -1.64208519e+00 -1.43452654e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.57784283e+00  1.04438293e+02  3.59168060e+02  1.97183421e-03]",32,randomly,0.134,No collision,"[0.132954, 0.133018, 0.133076, 0.133112, 0.133171, 0.133232, 0.133284, 0.133351, 0.13339, 0.133439, 0.133503, 0.13357]",False
0,"[-3.10915470e+01 -1.64266753e+00 -1.43545685e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01  1.00000000e+00
  1.60241890e+00  1.04151718e+02  3.59165466e+02  6.62939895e-04]",26,randomly,0.25,No collision,"[0.133599, 0.13365, 0.133709, 0.133771, 0.133814, 0.13386, 0.133922, 0.133995, 0.134049, 0.250182, 0.2503, 0.134211]",False
0,"[-3.10908661e+01 -1.64312685e+00 -1.43638477e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01  1.00000000e+00
  1.62342608e+00  1.03863503e+02  3.59156921e+02  3.66147964e-03]",6,randomly,0.254,No collision,"[0.250516, 0.134323, 0.254233, 0.137582, 0.137304, 0.137115, 0.135726, 0.135195, 0.135595, 0.135349, 0.136156, 0.13557]",True
1,"[-33.54607391  -1.57163763 -13.63688564   0.           0.
   0.          12.          -1.           1.30105972 105.29325104
 359.14349365   7.24051731]",2,randomly,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[ 46.89192963  -3.02253985 -36.54025269   0.           0.
   0.          12.          -1.           0.93441641 102.85757446
 357.46975708  15.60947369]",6,randomly,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[ 6.99222183e+01 -3.30860329e+00 -3.14533539e+01  0.00000000e+00
  2.00000003e-01  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  3.59105103e+02  5.22334061e+01  3.58723877e+02  1.18862935e-02]",10,randomly,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[ 6.99677582e+01 -3.30924082e+00 -3.14809132e+01  0.00000000e+00
  0.00000000e+00  5.00000000e-01  1.20000000e+01  1.00000000e+00
  3.59101410e+02  5.10363235e+01  3.58709991e+02  4.71359829e-03]",23,randomly,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[ 7.00081177e+01 -3.30890846e+00 -3.15031548e+01  0.00000000e+00
  0.00000000e+00  5.00000000e-01  1.20000000e+01  1.00000000e+00
  3.59042755e+02  5.00591011e+01  3.58670959e+02  1.11184551e-02]",45,randomly,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
