Episode,State,Action,Choosing_Type,Collision_Probability,Collision_uid,Collision_Probability_Per_Step,Done
0,"[-3.47520027e+01 -1.53851879e+00 -1.33130598e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.44346333e+00  1.05290482e+02  3.59112335e+02  2.87377896e+00
  2.23020487e+00  1.29722667e+00  1.00000000e+05  1.00000000e+03
  1.00000000e+03  1.00000000e+05  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.45000000e+01  1.00000000e+02
 -4.52577664e-01 -4.78749564e-01  1.00000000e+00]",1,randomly,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[-2.93182850e+01 -1.69526291e+00 -1.48285942e+01  2.00000003e-01
  0.00000000e+00  2.00000003e-01  1.20000000e+01 -1.00000000e+00
  1.80509007e+00  1.05615799e+02  3.59230865e+02  5.90238172e-05
  1.33689323e+00  1.30174280e+00  1.00000000e+05  1.00000000e+03
  1.00000000e+03  1.00000000e+05  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  5.72214602e+01  1.00000000e+02
 -4.07037514e-01 -2.75772490e-01  1.00000000e+00]",18,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[-2.93182850e+01 -1.69527256e+00 -1.48291645e+01  2.00000003e-01
  0.00000000e+00  2.00000003e-01  1.20000000e+01 -1.00000000e+00
  1.80509794e+00  1.05615807e+02  3.59230499e+02  5.93513727e-05
  1.33707797e+00  1.30133166e+00  3.28989347e+01  9.89388052e+00
  1.57610105e+01  3.28989347e+01  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  5.72250455e+01  1.00000000e+02
 -4.07037514e-01 -2.75775595e-01  1.00000000e+00]",37,randomly,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[-2.93182850e+01 -1.69528246e+00 -1.48297338e+01  2.00000003e-01
  0.00000000e+00  2.00000003e-01  1.20000000e+01  1.00000000e+00
  1.80510545e+00  1.05615814e+02  3.59230164e+02  5.93108698e-05
  1.33728863e+00  1.30092127e+00  8.61436010e+00  4.76837158e-05
  9.75469206e+01  3.28991918e+01  0.00000000e+00  0.00000000e+00
  1.00000000e+02  1.00000000e+01  1.00000000e+02  2.00000000e+01
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  5.72207676e+01  1.00000000e+02
 -4.07037514e-01 -2.75788806e-01  1.00000000e+00]",21,randomly,0.197,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0.028823, 0.121193, 0.181163, 0.196646]",False
0,"[ 2.06741047e+00 -2.11435175e+00 -2.37406540e+01  2.00000003e-01
  0.00000000e+00  2.00000003e-01  1.20000000e+01 -1.00000000e+00
  1.09109485e+00  1.05835678e+02  5.76508406e-04  8.48472566e+00
  2.41583859e+00  1.29323038e+00  1.36517331e+01  8.13017408e+00
  1.00369444e+02  2.39241159e+01  0.00000000e+00  0.00000000e+00
  8.68246625e-01  6.19534325e+00  5.28040620e+00  7.25746440e+00
  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.57000000e+01  0.00000000e+00  1.00000000e+02
  1.72444778e-01  1.61365994e+00  1.00000000e+00]",0,by model,0.508,No collision,"[0.255143, 0.314471, 0.397356, 0.386019, 0.258819, 0.137376, 0.088742, 0.139771, 0.161385, 0.27315, 0.419879, 0.508001]",False
0,"[ 51.83165359  -3.07138348 -39.10535431   0.           0.
   0.          12.           1.           0.2641758  109.30194092
   3.26530504   8.7586506    1.34715635   1.21902931   8.74497286
  13.10493009  98.81023426   8.74497286   0.           0.
   4.73902127   6.4763763    5.47984031   0.84270356   0.
   0.           1.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.          15.7          0.         100.
   4.98991489   0.23158213   1.        ]",16,by model,0.816,No collision,"[0.651306, 0.543393, 0.55342, 0.613043, 0.757288, 0.816073, 0.672265, 0.690234, 0.396723, 0.13873, 0, 0]",False
0,"[101.15901184  -3.81973124 -49.29082108   0.           0.
   0.          12.          -1.           0.7914691  100.82044983
 358.99240112   7.16027511  12.91538338   1.38413071  24.41597876
  15.64095413  99.76140564  24.41597876   0.           0.
  53.20936151   8.12667282  51.96493073  11.2803973    0.
   0.           1.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.          39.96818287 100.
  -0.81947357  -2.87440274   1.        ]",33,by model,0.526,No collision,"[0.410275, 0.210555, 0.045714, 0.259028, 0.266603, 0, 0.5256, 0.165852, 0.236472, 0.312297, 0.349208, 0.421083]",False
0,"[172.81671143  -4.61226845 -65.4054184    0.           0.
   0.          12.          -1.           0.64490801 104.73486328
   0.1794228   15.25213436   5.96545258   1.30806085  13.12812256
  15.35106582  13.53289554  13.12812256   0.           0.
 100.          10.         100.          20.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.          27.70054963   0.         100.
   0.74099467   1.12338461   1.        ]",16,by model,1.0,SchoolBus(Clone)5f8c5fda-2310-4e9c-be52-df7ff421dddd,"[0.735913, 0.785062, 0.795973, 0.687091, 0.648681, 1, 1, 0, 0, 0, 0, 0.475489]",False
0,"[ 2.08528458e+02 -5.13051510e+00 -7.46762238e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  8.09657514e-01  1.04447708e+02  1.96462214e-01  6.05388004e-03
  1.05095330e+01  1.32835371e+00  6.99403243e+00  7.82724963e-03
  1.00209360e+02  6.58355579e+01  0.00000000e+00  0.00000000e+00
  1.00000000e+02  1.00000000e+01  1.00000000e+02  2.00000000e+01
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  2.29405182e+01  0.00000000e+00  1.00000000e+02
  1.90841097e+00  7.29124787e-01  1.00000000e+00]",16,by model,0.475,No collision,"[0.475336, 0, 0, 0, 0.475474, 0, 0, 0, 0, 0.017494, 0, 0.012733]",False
0,"[ 2.08528671e+02 -5.13009930e+00 -7.46741486e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  8.98020148e-01  1.04487396e+02  1.96451694e-01  6.61369087e-04
  1.00455582e+02  1.31012846e+00  6.99535792e+00  1.14837595e-03
  1.00209347e+02  2.21555305e+02  0.00000000e+00  0.00000000e+00
  1.50492164e+01  6.22831801e+00  1.14837603e-03  6.57100824e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  2.72663107e+01  1.00000000e+02
  5.66389100e-01 -1.39346628e+00  1.00000000e+00]",18,by model,0.013,No collision,"[0, 0, 0.012791, 0.013323, 0, 0, 0, 0, 0.012707, 0, 0, 0]",False
