Episode,State,Action,Choosing_Type,Collision_Probability,Collision_uid,Collision_Probability_Per_Step,Done
0,"[-3.90921059e+01 -1.42861927e+00 -1.21279802e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.20878112e+00  1.05067474e+02  3.59089355e+02  2.96324362e+00
  0.00000000e+00  0.00000000e+00  1.00000000e+05  1.00000000e+03
  1.00000000e+03  1.00000000e+05  1.11693569e-01  1.26229185e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.57000000e+01  0.00000000e+00  1.00000000e+02
 -4.23484636e-01  3.23788794e-01  1.00000000e+00]",40,randomly,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[-2.86314201e+01 -1.71046722e+00 -1.50265017e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.59445906e+00  1.05658615e+02  3.59300079e+02  6.27591689e-05
  1.00000000e+00  1.00000000e+00  3.23802358e+01  1.99873852e+01
  1.23021029e+02  3.23802358e+01  1.33833999e+00  1.30071343e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  6.82526595e+01  1.00000000e+02
 -4.03220340e-01 -2.41719728e-01  1.00000000e+00]",152,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[-2.86314201e+01 -1.71047807e+00 -1.50270720e+01  0.00000000e+00
  0.00000000e+00  1.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.59444499e+00  1.05658623e+02  3.59299774e+02  6.27586847e-05
  1.00000000e+00  1.00000000e+00  3.23805010e+01  1.99873852e+01
  1.23021029e+02  3.23805010e+01  1.33852312e+00  1.30022198e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  6.82499394e+01  1.00000000e+02
 -4.03220340e-01 -2.41728128e-01  1.00000000e+00]",152,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[-2.86314182e+01 -1.71048832e+00 -1.50276423e+01  0.00000000e+00
  0.00000000e+00  1.00000000e+00  1.20000000e+01  1.00000000e+00
  1.59443259e+00  1.05658623e+02  3.59299469e+02  6.26171592e-05
  1.00000000e+00  1.00000000e+00  3.23807645e+01  1.99873852e+01
  1.23021029e+02  3.23807645e+01  1.33871439e+00  1.29981188e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  6.82432345e+01  1.00000000e+02
 -4.03220340e-01 -2.41748835e-01  1.00000000e+00]",152,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[-2.86314182e+01 -1.71049833e+00 -1.50282135e+01  0.00000000e+00
  0.00000000e+00  1.00000000e+00  1.20000000e+01  1.00000000e+00
  1.59442091e+00  1.05658638e+02  3.59299164e+02  6.26466866e-05
  1.00000000e+00  1.00000000e+00  3.23810302e+01  1.99873852e+01
  1.23021029e+02  3.23810302e+01  1.33890311e+00  1.29940083e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  6.82340765e+01  1.00000000e+02
 -4.03220340e-01 -2.41777117e-01  1.00000000e+00]",152,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",True
1,"[-3.83944931e+01 -1.44680226e+00 -1.23174906e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.14667785e+00  1.05110687e+02  3.59047791e+02  3.74484320e+00
  0.00000000e+00  0.00000000e+00  1.00000000e+05  1.00000000e+03
  1.00000000e+03  1.00000000e+05  8.91825112e-01  1.30045665e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  4.99276227e+01  0.00000000e+00  1.00000000e+02
 -4.26852239e-01  3.85659145e-01  1.00000000e+00]",141,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[-2.72400780e+01 -1.74602365e+00 -1.54174986e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.04147947e+00  1.05756584e+02  3.59524414e+02  6.34822187e-05
  1.00000000e+00  1.00000000e+00  3.13491580e+01  1.94974502e+01
  2.23313091e+01  3.13491580e+01  1.34198464e+00  1.29795383e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  7.44611771e+01  1.00000000e+02
 -4.27660456e-01 -2.22449099e-01  1.00000000e+00]",152,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[-2.72400780e+01 -1.74603391e+00 -1.54180689e+01  0.00000000e+00
  0.00000000e+00  1.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.04145002e+00  1.05756584e+02  3.59524139e+02  6.35246919e-05
  1.00000000e+00  1.00000000e+00  3.13494391e+01  1.94974502e+01
  2.23313091e+01  3.13494391e+01  1.34207968e+00  1.29754494e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  7.44954633e+01  1.00000000e+02
 -4.27660456e-01 -2.22440481e-01  1.00000000e+00]",152,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[-2.72400780e+01 -1.74604416e+00 -1.54186401e+01  0.00000000e+00
  0.00000000e+00  1.00000000e+00  1.20000000e+01  1.00000000e+00
  1.04141653e+00  1.05756592e+02  3.59523865e+02  6.31959465e-05
  1.00000000e+00  1.00000000e+00  3.13497206e+01  1.94974502e+01
  2.23313091e+01  3.13497206e+01  1.34229365e+00  1.29713528e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  7.44919276e+01  1.00000000e+02
 -4.27660456e-01 -2.22451400e-01  1.00000000e+00]",152,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
1,"[-2.72400761e+01 -1.74605489e+00 -1.54192104e+01  0.00000000e+00
  0.00000000e+00  1.00000000e+00  1.20000000e+01  1.00000000e+00
  1.04138339e+00  1.05756592e+02  3.59523590e+02  6.32952214e-05
  1.00000000e+00  1.00000000e+00  3.13500000e+01  1.94974502e+01
  2.23313091e+01  3.13500000e+01  1.34250754e+00  1.29672681e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  7.44839851e+01  1.00000000e+02
 -4.27660456e-01 -2.22475928e-01  1.00000000e+00]",152,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",True
