per_confi,pred_confi,reward
0.8,0.7,1.0
0.9949632287025452,1.0,1.0
0.8,0.7,1.0
0.8,0.7,1.0
0.8,0.7,1.0
0.8,0.7,1.0
0.6906719207763672,0.8271460799030459,0.999
0.8650960326194763,0.7,0.999
0.8,0.7,0.999
0.9805948138237,0.7,0.205
0.566364586353302,0.7299767172468397,0.205
0.769469141960144,0.7,0.205
0.8,0.7,0.205
0.664297878742218,0.7,0.206
0.674309253692627,0.7,0.206
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,1.0
0.8,0.7,1.0
0.9476656913757324,0.7,1.0
0.43165647983551025,0.7,1.0
0.9609951376914978,0.7,1.0
0.8,0.7,1.0
0.9436373114585876,0.7331017691835761,-1
0.9332378506660461,0.7878317212787062,-1
0.8837958574295044,0.5572392894720224,-1
0.8,0.7,-1
0.6905001997947693,0.7,-1
0.8,0.7,0.999
0.8,0.7,1.0
0.8,0.7,1.0
0.6180441379547119,0.7,1.0
0.8,0.7,1.0
0.9684397578239441,0.7284144290706027,-1
0.9004033207893372,0.6469699407159895,-1
0.9878904819488525,0.7,-1
0.986989438533783,0.7,-1
0.9896103143692017,0.7,-1
0.8,0.7,-1
0.9876068234443665,0.7,-1
0.8,0.7,-1
0.8,0.7,1.0
0.7468783259391785,0.7,1.0
0.8996412754058838,0.7,-1
0.8105519413948059,0.7,1.0
0.8299675583839417,0.1162916215891352,1.0
0.8,0.7,1.0
0.8587936758995056,0.7,0.999
0.8,0.7,1.0
0.8,0.7,1.0
0.9965744614601135,0.69884813997727,1.0
0.994303822517395,0.6544752126960337,1.0
0.8424127697944641,0.5957018157785373,1.0
0.9653642773628235,1.0,1.0
0.5808711051940918,0.1265957219152821,-1
0.8680213093757629,0.16964188307174985,-1
0.9664485454559326,0.6645999042170204,1.0
0.970889151096344,0.7,1.0
0.6303043365478516,0.7,1.0
0.9329334497451782,0.7291396753807482,1.0
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,1.0
0.6514354944229126,0.2298135931546718,1.0
0.8,0.7,1.0
0.8,0.7,-1
0.748247504234314,0.7,0.295
0.733803391456604,0.7,-1
0.8,0.7,-1
0.7276416420936584,0.7,-1
0.8,0.7,-1
0.825950026512146,1.0,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,0.451
0.8,0.7,0.999
0.8,0.7,-1
0.8,0.7,0.999
0.8,0.7,-1
0.8990473747253418,0.7,0.998
0.8,0.7,1.0
0.9727315902709961,0.6903933058264443,1.0
0.8354324102401733,0.8064017656817446,1.0
0.9426494836807251,0.6862788921164772,1.0
0.9899788498878479,0.7,1.0
0.8,0.7,1.0
0.8,0.7,1.0
0.9613734483718872,0.7,-1
0.9632712602615356,0.7,-1
0.8836145997047424,0.7,-1
0.8091803193092346,0.7320874061282339,-1
0.8832852244377136,0.7,-1
0.7671329379081726,0.7,-1
0.8835660815238953,0.7,-1
0.8869040608406067,0.7,-1
0.8,0.7,-1
0.8,0.7,1.0
0.9789599776268005,0.24015142497036282,1.0
0.8,0.7,1.0
0.8,0.7,-1
0.8,0.7,1.0
0.8,0.7,-1
0.8,0.7,0.998
0.8,0.7,-1
0.8,0.7,0.998
0.8,0.7,-1
0.9791470170021057,0.7,-1
0.8,0.7,-1
0.7846967577934265,0.7,1.0
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,1.0
0.8,0.7,0.258
0.9699702262878418,0.6722327756307057,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,0.999
0.9405205845832825,0.7,-1
0.9924673438072205,0.7,0.999
0.9515334367752075,0.06269587465913745,1.0
0.8,0.7,1.0
0.8,0.7,1.0
0.8,0.7,-1
0.6714807748794556,0.7,1.0
0.8,0.7,-1
0.9332850575447083,0.7073669848481575,-1
0.8,0.7,-1
0.9970265626907349,0.7783217956814588,-1
0.8,0.7,-1
0.9226433634757996,1.0,-1
0.8,0.7,-1
0.8,0.7,1.0
0.8,0.7,1.0
0.8,0.7,0.999
0.8,0.7,0.999
0.8,0.7,0.888
0.8,0.7,0.999
0.9731735587120056,0.7,1.0
0.6266175508499146,0.7,0.999
0.8,0.7,0.999
0.8,0.7,1.0
0.9358876347541809,0.7,1.0
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,1.0
0.8,0.7,0.999
0.8,0.7,1.0
0.9715238809585571,0.7,1.0
0.9715238809585571,0.7,1.0
0.9715238809585571,0.7,1.0
0.9715238809585571,0.7,1.0
0.9715238809585571,0.7,0.617
