per_confi,pred_confi,reward
0.8,0.7,0.999
0.8,0.7,0.5
0.9529249668121338,0.7,0.5
0.9741756916046143,0.7,0.5
0.7868800163269043,0.7,0.607
0.8,0.7,1.0
0.8,0.7,0.999
0.8,0.7,0.999
0.9889847040176392,0.7,0.999
0.5457434058189392,0.7,0.999
0.8,0.7,1.0
0.9444407224655151,0.7,1.0
0.978753387928009,0.17543244433933677,0.5
0.9815235733985901,0.7,1.0
0.970483124256134,0.7,1.0
0.9658717513084412,0.7,1.0
0.9567159414291382,0.40315784837161606,1.0
0.8,0.6664694790255034,1.0
0.8973685503005981,0.7,0.5
0.7878186702728271,0.7,0.5
0.747016429901123,0.7,0.5
0.7476141452789307,0.7,0.5
0.9187088012695312,0.7,0.5
0.7458584904670715,0.7,0.5
0.7457699775695801,0.7,0.5
0.8,0.7,1.0
0.8,0.7,0.5
0.976260244846344,0.39276228177557715,0.5
0.9878635406494141,0.7,1.0
0.9435222744941711,0.7,1.0
0.8,0.7,1.0
0.8,0.7,1.0
0.8,0.7,1.0
0.8,0.7,1.0
0.671731173992157,0.7,0.5
0.7064723372459412,0.7,0.5
0.6030519604682922,0.6846412749036053,0.5
