per_confi,pred_confi,reward
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.9427741765975952,0.5974485907768493,-1
0.8,0.7,0.999
0.8,0.7,0.999
0.8,0.7,0.999
0.8,0.7,0.998
0.8,0.7,1.0
0.8,0.7,0.998
0.8,0.7,0.998
0.8,0.7,1.0
0.9351008534431458,0.7,0.997
0.9498465657234192,0.7,0.997
0.8,0.7,0.997
0.8,0.7,-1
0.7966096997261047,0.7,-1
0.5082414150238037,0.7,-1
0.9491580724716187,0.7,-1
0.8,0.7,-1
0.7676253914833069,0.10850176307367745,-1
0.8,0.7,-1
0.7955943942070007,0.7,-1
0.8,0.7,-1
0.8897243142127991,0.09913343808548676,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.7143298983573914,0.7,-1
0.8,0.7,-1
0.8,0.7,1.0
0.9635643362998962,0.7,1.0
0.8822718262672424,0.741238492622921,1.0
0.8770061135292053,0.670110971563363,1.0
0.8,0.7,1.0
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.9194758534431458,0.10711961425590787,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,1.0
0.6817933917045593,0.7,-1
0.9742623567581177,1.0,1.0
0.699732780456543,0.7,1.0
0.8,0.7,0.999
0.8460935354232788,1.0,1.0
0.9077414274215698,1.0,1.0
0.9640429019927979,1.0,0.999
0.8,0.7,0.999
0.8,1.0,1.0
0.974519670009613,1.0,0.999
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.9634291529655457,0.7,-1
0.8,0.7,-1
0.9193652272224426,1.0,-1
0.8,0.7,-1
0.8229026794433594,0.7,-1
0.8,0.7,1.0
0.9473022818565369,0.7,1.0
0.9204329252243042,0.7,1.0
0.9238741993904114,0.7,0.999
0.9017058610916138,0.7,1.0
0.8,0.7,1.0
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,0.608
0.9306821823120117,1.0,0.664
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,1.0
0.8,0.8671562947164368,1.0
0.9537333250045776,0.203176163043041,1.0
0.982528805732727,0.7,1.0
0.8,0.7,1.0
0.9634712934494019,0.7,1.0
0.8,0.7,0.8
0.8,0.7,0.555
0.8,0.7,0.555
0.8,0.7,0.555
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.9751902222633362,0.7,1.0
0.9841372966766357,0.7,1.0
0.8,0.7,1.0
0.8,0.7,1.0
0.8,0.7,1.0
0.8,0.7,1.0
0.8,0.7,1.0
0.8,0.7,1.0
0.9303945899009705,0.7292588583170424,1.0
0.8,0.7,0.999
0.9625430107116699,0.1888260917585245,1.0
0.8,0.7,1.0
0.9575573205947876,1.0,-1
0.8,0.7,-1
0.8,0.7,-1
0.7836861610412598,0.6972779771461647,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.9662304520606995,0.24697322816526907,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,1.0
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8906932473182678,1.0,1.0
0.8,0.7,1.0
0.955406665802002,0.7,1.0
0.9537405371665955,0.498018712862269,1.0
0.9803482890129089,0.7,1.0
0.8,0.7,1.0
0.8549004793167114,0.7,1.0
0.8,0.7,1.0
0.9319151043891907,0.5349227638195483,1.0
0.8,0.7,-1
0.9692589640617371,0.8026987082321967,-1
0.8154385685920715,0.16840893633849432,-1
0.6252532005310059,0.10053258745060853,-1
0.5527064800262451,0.10179774993050775,-1
0.8,0.7,1.0
0.9698827266693115,0.7,-1
0.8,0.7,-1
0.9692258238792419,0.7,-1
0.9754621982574463,0.7,-1
0.9681824445724487,0.7,-1
0.9795652627944946,0.7,-1
0.9607706665992737,0.7,-1
0.9694093465805054,0.7,-1
0.952394962310791,0.7,-1
0.9758560657501221,0.7,-1
0.9674286842346191,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.9560120701789856,0.7,1.0
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.7554417252540588,0.12601259179522736,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,0.251
0.8,0.7,0.33
0.9725664854049683,1.0,0.309
0.8,0.7,1.0
0.7567242980003357,0.6113985565268263,1.0
0.8817294836044312,0.4317080036026135,1.0
0.8,0.7,1.0
0.8,0.7,1.0
0.8,0.7,1.0
0.8,0.7,1.0
0.8,0.7,1.0
0.8220096826553345,0.7,1.0
0.8,0.7,1.0
0.8892580270767212,0.7,1.0
0.9430956244468689,0.7,1.0
0.9567541480064392,0.7,1.0
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,1.0
0.8,0.7,-1
0.9100940227508545,0.7,-1
0.9342877268791199,0.7,0.244
0.9441179633140564,0.7,1.0
0.9715335965156555,0.7,-1
0.705424427986145,0.7,-1
0.8418803215026855,0.7,1.0
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,0.999
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,0.251
0.8,0.7,0.257
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.7437576055526733,0.20182151799138742,-1
0.8,0.7,-1
0.9549599289894104,1.0,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,0.671
0.6371556520462036,0.7,0.999
0.8,0.7,0.999
0.8,0.7,0.999
0.8232511281967163,0.7,1.0
0.9051343202590942,1.0,0.998
0.8,0.7,0.998
0.5309547781944275,0.7,0.999
0.660342812538147,0.7,0.999
0.8,0.7,0.998
0.8,0.7,0.998
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,1.0
0.7863662242889404,0.7,0.569
0.8,0.7,0.569
0.7065805196762085,0.7,1.0
0.7039222717285156,0.7,0.568
0.8380172252655029,0.7,0.812
0.649639368057251,0.7,0.811
0.6994810700416565,0.7,0.563
0.6249850988388062,0.7,0.809
0.8,0.7,-1
0.924152135848999,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,1.0
0.8,0.7,-1
0.8,0.7,1.0
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,1.0
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,1.0
0.769182026386261,0.7,-1
0.8,0.7,-1
0.8,0.7,0.418
0.7762519717216492,0.7,-1
0.8,0.7,-1
0.8,0.7,0.336
0.8,0.7,0.327
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,0.999
0.8,0.7,-1
0.8,0.7,0.999
0.8,0.7,0.999
0.8,0.7,0.999
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,0.254
0.8,0.7,0.255
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,1.0
0.8,0.7,0.495
0.8880369067192078,0.7,0.498
0.8,0.7,0.749
0.8,0.7,1.0
0.8290196657180786,0.7,0.751
