per_confi,pred_confi,reward
0.8,0.7,0.998
0.8,0.7,0.998
0.8,0.7,1.0
0.8,0.7,0.998
0.8,0.7,0.998
0.8,0.7,0.998
0.8,0.7,-1
0.5113288760185242,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,0.259
0.552663266658783,0.32884653860144886,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,0.559
0.8554118275642395,0.7,1.0
0.8,0.7,0.999
0.8,0.7,1.0
0.9657766222953796,1.0,1.0
0.8128828406333923,0.7,1.0
0.8,0.7,0.999
0.8,0.7,0.999
0.8,0.7,0.998
0.9820258617401123,0.39878965239278036,1.0
0.9896640777587891,1.0,0.998
0.7670426964759827,1.0,0.997
0.8354148268699646,0.5431534290376775,1.0
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,0.256
0.8,0.7,0.254
0.8,0.7,-1
0.8,0.7,0.999
0.8,0.7,0.999
0.8,0.7,0.999
0.8,0.7,0.999
0.8,0.7,0.999
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,1.0
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.10921933704322045,0.999
0.8,0.7,0.46
0.8,0.7,1.0
0.8,0.7,-1
0.8,0.7,0.999
0.8,0.7,0.999
0.9060267210006714,0.7326408260248147,0.999
0.8,0.7,0.999
0.9612964391708374,0.5866589658062163,1.0
0.8,0.7,0.999
0.7996832728385925,0.4666345234621068,0.999
0.8821578025817871,0.21350536087848504,1.0
0.9850589036941528,0.04034442343236856,0.37
0.8766362071037292,0.6076955403374046,-1
0.8,0.7,1.0
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.7867993712425232,0.1515619712343262,-1
0.8,0.7,1.0
0.9625516533851624,0.7,1.0
0.8,0.7,1.0
0.8,0.7,1.0
0.6711776852607727,0.7,1.0
0.9631435871124268,0.7,0.388
0.9567072987556458,0.7,1.0
0.9536756277084351,0.7,1.0
0.8,0.7,-1
0.8,0.7,1.0
0.9933037757873535,0.7,1.0
0.8561574816703796,0.7,1.0
0.6517655849456787,0.7,1.0
0.6548894047737122,0.7,-1
0.7616769671440125,0.7,-1
0.8,0.7,1.0
0.8,0.7,1.0
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,0.253
0.8,0.7,0.453
0.8,0.7,0.349
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,1.0
0.9892018437385559,0.11591160047910624,0.397
0.8,0.7,1.0
0.9504512548446655,0.7,0.557
0.8,0.7,0.56
0.9959449172019958,0.7,1.0
0.9954056143760681,0.7,1.0
0.8,0.7,1.0
0.8,0.7,0.999
0.8318695425987244,1.0,1.0
0.8,0.7,1.0
0.936977744102478,0.7,1.0
0.9258353114128113,0.7,1.0
0.9284241199493408,0.7,1.0
0.9313653111457825,0.7,1.0
0.8,0.7,0.348
0.8,0.7,1.0
0.6946731209754944,0.7,-1
0.8,0.7,1.0
0.937082827091217,0.7,-1
0.9480399489402771,0.7,-1
0.9440945386886597,0.7,-1
0.9083462357521057,0.08729970795457992,-1
0.8,0.7,-1
0.8597968816757202,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,1.0
0.8,0.7,-1
0.7420802116394043,0.7,1.0
0.8,0.7,1.0
0.9803350567817688,0.7,1.0
0.8,0.7,1.0
0.5330525040626526,0.5514009822517535,1.0
0.8,0.7,-1
0.8,0.7,1.0
0.8,0.7,1.0
0.8,0.7,1.0
0.8,0.7,0.999
0.7431170344352722,1.0,0.999
0.8,0.7,0.999
0.8,0.7,1.0
0.8,0.7,0.999
0.8,0.7,0.999
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,0.999
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,0.26
0.8,0.7,1.0
0.8,0.7,1.0
0.8,0.7,0.999
0.8,0.7,0.999
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8202298283576965,0.7,-1
0.6653634905815125,1.0,0.566
0.8,0.7,0.438
0.8753178119659424,1.0,1.0
0.8,0.7,0.999
0.8,0.7,0.999
0.9222208857536316,0.6161071718657284,1.0
0.5580843687057495,0.5621109252840923,0.998
0.8,0.7,1.0
0.898484468460083,0.5824420621472529,1.0
0.7391490340232849,0.7758834265668844,1.0
0.8510860800743103,0.07308583060041716,0.997
0.950704038143158,1.0,1.0
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8882022500038147,0.7,0.243
0.9158270955085754,0.7,0.258
0.899283230304718,0.7,-1
0.8,0.7,-1
0.9668672680854797,0.7002042220227531,-1
0.8,0.7,-1
0.8,0.7,0.366
0.8,0.7,1.0
0.618847668170929,0.7,-1
0.8,0.7,1.0
0.8,0.7,-1
0.8,0.7,1.0
0.8,0.7,1.0
0.8,0.7,-1
0.9185177683830261,0.391058988480261,-1
0.8,0.7,0.999
0.8,0.7,0.999
0.8,0.7,1.0
0.725447416305542,0.802542943014695,0.999
0.8,0.7,0.999
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8800455331802368,0.7458736306020717,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.6924105286598206,0.7,-1
0.9686854481697083,0.7,0.288
0.69992995262146,0.7,1.0
0.8,0.7,-1
0.8,0.7,1.0
0.8,0.7,1.0
0.7610897421836853,0.7,1.0
0.8,0.7,-1
0.8,0.7,1.0
0.9686866998672485,0.5591103642277633,1.0
0.9865760207176208,0.7,-1
0.9865764379501343,0.7,-1
0.8,0.7,-1
0.9865788221359253,0.7,-1
0.986318826675415,0.7,-1
0.8,0.7,-1
0.9864696860313416,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,1.0
0.9860288500785828,1.0,0.999
0.981586217880249,0.7,1.0
0.8405292630195618,1.0,0.999
0.8971558213233948,0.7,1.0
0.8816547393798828,0.7,0.998
0.9157534241676331,0.7,1.0
0.8,0.7,0.999
0.9227144122123718,0.7,-1
0.9227144122123718,0.7,1.0
0.5641384124755859,0.6057720558995646,1.0
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.9769912958145142,0.7,1.0
0.8947858810424805,0.21696105747709607,1.0
0.7910362482070923,0.7,1.0
0.9526762962341309,1.0,0.999
0.5403228402137756,0.7,0.999
0.8,0.7,0.999
0.8,0.7,0.258
0.8464705348014832,0.7,1.0
0.9617013931274414,1.0,0.787
0.9911890029907227,0.989275026380575,0.46
0.9958427548408508,0.7,0.413
0.8,0.7,-1
0.8,0.7,0.415
0.7517054080963135,0.7,-1
0.7517054080963135,0.7,0.416
0.7247465252876282,0.7,0.416
0.8,0.7,-1
0.8551069498062134,0.08903662022343399,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,1.0
0.8,0.7,-1
0.6187407374382019,0.7,-1
0.6141762733459473,0.7,1.0
0.8,0.7,1.0
0.8,0.7,0.999
0.8,0.7,0.999
0.8757547736167908,1.0,1.0
0.7797511219978333,0.6244386802274784,-1
0.5401459336280823,0.5163850209427577,-1
0.5364623665809631,0.7,-1
0.5288418531417847,0.7,-1
0.8,0.7,-1
0.5684295296669006,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,1.0
0.8,0.7,0.999
0.8,0.7,0.999
0.8,0.7,0.999
0.8,0.7,0.999
0.9447108507156372,1.0,0.999
0.8,0.7,0.999
0.8,0.7,0.999
0.8516871929168701,0.7,0.999
0.8,0.7,0.999
0.8,0.7,0.297
0.8723387718200684,1.0,1.0
0.8,0.7,-1
0.9400888681411743,1.0,0.755
0.7014197111129761,1.0,0.519
0.761000394821167,0.7,1.0
0.5532134771347046,0.47180705074547297,1.0
0.9747989177703857,0.7,-1
0.7545436024665833,0.7,-1
0.8376298546791077,0.7,1.0
0.8,0.7,1.0
0.8,0.7,0.999
0.8,0.7,1.0
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,0.999
0.8,0.7,0.999
0.8,0.7,0.999
0.8,0.7,0.999
0.8,0.7,0.999
0.8,0.7,0.999
0.8,0.7,1.0
0.906561553478241,1.0,0.999
0.8,0.7,-1
0.8,0.7,1.0
0.644115686416626,0.7,0.708
0.8,0.7,0.264
0.8,0.7,-1
0.8,0.7,0.484
0.8,0.7,-1
0.8,0.7,0.325
0.8,0.7,-1
0.8,0.7,1.0
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.9777652621269226,0.7,-1
0.9778210520744324,0.7,-1
0.9777870178222656,0.7,-1
0.9777528643608093,0.7,-1
0.9777984619140625,0.7,-1
0.8,0.7,-1
0.837175190448761,0.7,-1
0.8,0.7,-1
0.8,0.7,0.267
0.9539088010787964,1.0,0.264
0.8,0.7,0.435
0.8,0.7,1.0
0.9514807462692261,0.7,-1
0.9524766206741333,0.7,-1
0.9549949765205383,0.7,-1
0.9429872632026672,0.7,1.0
0.8,0.7,1.0
0.8,0.7,1.0
0.8,0.7,0.999
0.8,0.7,0.999
0.9738385677337646,0.18412722260148648,0.999
0.8,0.7,1.0
0.8,0.7,0.998
0.8,0.7,1.0
0.9612232446670532,0.7,1.0
0.9457087516784668,0.6812384050230522,1.0
0.9335125088691711,0.5246546875876509,1.0
0.6651122570037842,0.663739670129193,0.998
0.8381668329238892,0.7,1.0
0.6128488779067993,0.674261692595548,1.0
0.5086446404457092,0.09787462038177037,-1
0.7383216023445129,0.7,1.0
0.8,0.7,0.997
0.8110007643699646,0.0612469809646919,0.997
0.8149623870849609,0.7,1.0
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,0.256
0.8,0.7,0.256
0.8,0.7,-1
0.8,0.7,1.0
0.9485819935798645,0.7,-1
0.9552465677261353,0.7,-1
0.9494283199310303,0.7,-1
0.9516897797584534,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8259959816932678,0.12123958705351569,1.0
0.8888806700706482,0.7,-1
0.9603714346885681,0.48896292543886616,-1
0.7950511574745178,0.4843650227546587,0.999
0.7996902465820312,0.6560389667152818,1.0
0.9648448824882507,0.7,-1
0.9697434306144714,0.7373381680825828,-1
0.9681292772293091,0.7,1.0
0.9703362584114075,0.6238974435429507,1.0
0.9865159392356873,0.7,0.261
0.8129746913909912,0.8592394453284063,1.0
0.8688021898269653,0.7,0.999
0.8718195557594299,0.44846710227206305,0.999
0.8,0.7,1.0
0.9616435766220093,0.7,1.0
0.7803110480308533,0.13318792942919422,1.0
0.8,0.7,1.0
0.8,0.7,0.997
0.6129316091537476,0.5169844373262841,-1
0.747063159942627,0.590316824169252,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.5873712301254272,0.7,-1
0.8,0.7,0.74
0.8,0.7,-1
0.8,0.7,-1
0.6276541352272034,0.7,-1
0.8,0.7,-1
0.8,0.7,0.999
0.8,0.7,1.0
0.9805340766906738,0.7434523002518746,0.998
0.9355869293212891,0.7,0.998
0.9766696095466614,0.3604399075235495,-1
0.8,0.7,-1
0.9356178045272827,0.7,-1
0.7868772745132446,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,0.31
0.8,0.7,0.312
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,0.345
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.6136185526847839,0.7,-1
0.8,0.7,-1
0.8,0.7,0.999
0.8,0.7,1.0
0.8,0.7,1.0
0.8,0.7,1.0
0.9275252223014832,0.7,1.0
0.8,0.7,1.0
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,0.999
0.8,0.7,0.999
0.8,0.7,0.999
0.8,0.7,0.998
0.8,0.7,0.998
0.8,0.7,0.998
0.8,0.7,0.998
0.9774402976036072,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,1.0
0.7925402522087097,0.7,-1
0.8263351321220398,0.7,-1
0.8264096975326538,0.7,-1
0.8256114721298218,0.7,-1
0.8,0.7,1.0
0.9955922961235046,0.7,-1
0.8626854419708252,0.7,-1
0.8462279438972473,0.7,-1
0.8457344770431519,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.6163429617881775,0.7,-1
0.7214785814285278,0.7,0.999
0.8,0.7,0.999
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,1.0
0.8460530638694763,0.7,-1
0.8631059527397156,0.7,-1
0.8655410408973694,0.7,1.0
0.8475148677825928,0.7,1.0
0.8,0.7,-1
0.9485297799110413,0.10723201918834821,-1
0.8,0.7,0.999
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.43352842330932617,0.5812518214523759,-1
0.8,0.7,-1
0.8421775102615356,0.7,-1
0.6231589317321777,0.7,-1
0.8,0.7,-1
0.8032432198524475,0.12300661734727047,-1
0.8,0.7,-1
0.8,0.7,0.315
0.8,0.7,0.999
0.8,0.7,0.999
0.8,0.7,1.0
0.9884030818939209,0.5347162566081648,0.998
0.970745861530304,0.866839964851821,-1
0.9429792761802673,0.7,-1
0.9182729721069336,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.9528777599334717,0.9449191651757518,0.532
0.8,0.7,1.0
0.9861680269241333,0.04511519933043996,-1
0.9824278354644775,0.7831998649690692,-1
0.9806848764419556,0.7,0.479
0.9875127077102661,0.18448491988078533,1.0
0.8,0.7,-1
0.559810221195221,0.7,1.0
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
0.8,0.7,-1
