per_confi,pred_confi,reward
0.9407956600189209,0.7,-1
0.9407956600189209,0.7,-1
0.9407956600189209,0.7,-1
0.9407956600189209,0.7,-1
0.9407956600189209,0.7,-1
0.9407956600189209,0.7,-1
0.9407956600189209,0.7,-1
0.9407956600189209,0.7,-1
0.9407956600189209,0.7,-1
0.9407956600189209,0.7,-1
0.9407956600189209,0.7,-1
0.9407956600189209,0.7,-1
0.9407956600189209,0.7,-1
0.9407956600189209,0.7,-1
0.9407956600189209,0.7,-1
0.9407956600189209,0.7,-1
0.9407956600189209,0.7,-1
0.9407956600189209,0.7,-1
0.9407956600189209,0.7,0.249
0.9407956600189209,0.7,0.257
0.9407956600189209,0.7,-1
0.9407956600189209,0.7,-1
0.9407956600189209,0.7,-1
0.9407956600189209,0.7,-1
0.9407956600189209,0.7,-1
0.9407956600189209,0.7,-1
0.9407956600189209,0.7,-1
0.9407956600189209,0.7,-1
0.9407956600189209,0.7,-1
0.9407956600189209,0.7,-1
0.9407956600189209,0.7,-1
0.9407956600189209,0.7,-1
0.9407956600189209,0.7,-1
0.9407956600189209,0.7,-1
0.9407956600189209,0.7,-1
0.9407956600189209,0.7,-1
0.9407956600189209,0.7,-1
0.9407956600189209,0.7,-1
0.9407956600189209,0.7,-1
0.9407956600189209,0.7,-1
0.9407956600189209,0.7,-1
0.9407956600189209,0.7,-1
0.9407956600189209,0.7,-1
0.9407956600189209,0.7,-1
