Episode,State,Action,Choosing_Type,Collision_Probability,Collision_uid,Collision_Probability_Per_Step,Done
0,"[-39.94056702  -1.40620446 -11.8985281    0.           0.
   0.          12.          -1.           1.42590535 105.04548645
 359.1545105    0.38771603]",8,randomly,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[-2.68132095e+01 -1.75811291e+00 -1.55360918e+01  0.00000000e+00
  1.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  9.69596028e-01  1.05704399e+02  3.59555176e+02  6.76102729e-04]",9,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[-2.17811909e+01 -1.84191751e+00 -1.69513779e+01  0.00000000e+00
  0.00000000e+00  2.00000003e-01  1.20000000e+01 -1.00000000e+00
  7.85403132e-01  1.05606621e+02  3.59735138e+02  1.99227190e+00]",9,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[ 3.58370132e+01 -2.81743288e+00 -3.30450211e+01  0.00000000e+00
  0.00000000e+00  2.00000003e-01  1.20000000e+01  1.00000000e+00
  9.92021799e-01  1.01337997e+02  3.57829346e+02  1.73094894e+01]",9,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[ 6.89227295e+01 -3.29308653e+00 -3.11501980e+01  0.00000000e+00
  0.00000000e+00  2.00000003e-01  1.20000000e+01  1.00000000e+00
  3.59187531e+02  5.50717506e+01  3.58768860e+02  3.19269459e-03]",9,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[ 6.89651337e+01 -3.29340816e+00 -3.11748447e+01  0.00000000e+00
  0.00000000e+00  2.00000003e-01  1.20000000e+01  1.00000000e+00
  3.59189423e+02  5.41557770e+01  3.58757874e+02  3.08253763e-03]",9,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[ 6.90086975e+01 -3.29373693e+00 -3.12000999e+01  0.00000000e+00
  0.00000000e+00  2.00000003e-01  1.20000000e+01 -1.00000000e+00
  3.59168335e+02  5.31282120e+01  3.58786713e+02  5.22064015e-03]",9,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[ 6.90527802e+01 -3.29396367e+00 -3.12258778e+01  0.00000000e+00
  0.00000000e+00  2.00000003e-01  1.20000000e+01 -1.00000000e+00
  3.59141571e+02  5.20891495e+01  3.58815826e+02  8.13544592e-03]",9,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[ 6.90977402e+01 -3.29487705e+00 -3.12498474e+01  0.00000000e+00
  0.00000000e+00  2.00000003e-01  1.20000000e+01 -1.00000000e+00
  3.59165253e+02  5.12251549e+01  3.58762878e+02  3.07130912e-03]",9,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[ 6.90985260e+01 -3.29495811e+00 -3.12510033e+01  0.00000000e+00
  0.00000000e+00  2.00000003e-01  1.20000000e+01 -1.00000000e+00
  3.59171265e+02  5.12316475e+01  3.58758636e+02  9.15058173e-05]",9,by model,0.0,No collision,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",True
