Episode,State,Action,Collision_Probability,Collision_Probability_Per_Step,Done
0,"[-37.61594772  -1.46600485 -12.52968407   0.           0.
   0.          12.          -1.           1.3415705  105.14421082
 359.05267334   2.20565935   2.21877773   0.85         0.45      ]",18,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[-3.42608109e+01 -1.55212414e+00 -1.34505262e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.48376083e+00  1.05297371e+02  3.59113037e+02  5.31529930e-05
  7.13609154e-01  8.50000000e-01  4.50000000e-01]",15,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[-3.42608109e+01 -1.55212414e+00 -1.34505262e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.48375976e+00  1.05297371e+02  3.59113037e+02  5.31284547e-05
  7.13969658e-01  8.50000000e-01  4.50000000e-01]",8,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[-3.42608109e+01 -1.55212414e+00 -1.34505262e+01  0.00000000e+00
  1.00000000e+00  0.00000000e+00  1.20000000e+01  1.00000000e+00
  1.48375976e+00  1.05297371e+02  3.59113037e+02  5.31225595e-05
  7.14082163e-01  8.50000000e-01  4.50000000e-01]",8,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[ -7.96999311  -1.96105886 -20.74980545   0.           1.
   0.          12.          -1.           0.40090379 107.52642822
   0.69177169   7.74091547   5.62767982   0.85         0.45      ]",16,1.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",False
0,"[ 1.04243574e+01 -2.32692599e+00 -3.41056480e+01  0.00000000e+00
  1.00000000e+00  0.00000000e+00  1.20000000e+01  1.00000000e+00
  2.47339177e+00  1.25986679e+02  3.58618927e+02  5.10077730e-04
  1.30875032e+00  8.50000000e-01  4.50000000e-01]",29,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[ 1.04232121e+01 -2.32665992e+00 -3.41034775e+01  0.00000000e+00
  1.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  2.46278214e+00  1.26014122e+02  3.58635895e+02  4.71040021e-04
  1.30655680e+00  8.50000000e-01  4.50000000e-01]",31,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[ 1.04220819e+01 -2.32663488e+00 -3.41011810e+01  0.00000000e+00
  1.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  2.46206689e+00  1.26041687e+02  3.58634796e+02  4.35626598e-04
  1.30430042e+00  8.50000000e-01  4.50000000e-01]",51,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[ 1.04209642e+01 -2.32681179e+00 -3.40987778e+01  0.00000000e+00
  1.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  2.47051191e+00  1.26069336e+02  3.58618011e+02  4.17581356e-04
  1.30199879e+00  8.50000000e-01  4.50000000e-01]",31,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False
0,"[ 1.04193134e+01 -2.32675552e+00 -3.40965157e+01  0.00000000e+00
  1.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  2.46713543e+00  1.26107658e+02  3.58622223e+02  7.23732013e-05
  1.29934165e+00  8.50000000e-01  4.50000000e-01]",11,0.256,"[0, 0, 0, 0, 0.032992, 0.102699, 0.163944, 0.210922, 0.242688, 0.256256, 0.250635, 0.226245]",True
